,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
293,SF000570480,2021-05,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,",S",24.0,",S",0.0,",S",20210517.0,",,S",20210515.0,"+,,S",3.8,",S,17,",28.3,",S,15,+",23.66,",,,S",9.25,",,,S"
294,SF000570480,2021-06,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,",S",21.0,",S",0.0,",S",20210605.0,",,S",20210621.0,"+,,S",2.8,",S,05,",25.9,",S,21,+",21.77,",,,S",8.77,",,,S"
295,SF000570480,2021-07,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,"2,S",13.0,"2,S",0.0,"2,S",20210710.0,",,S",20210708.0,",2,S",1.7,",S,10,",26.7,"2,S,08,",20.04,"2,,,S",5.48,",,,S"
296,SF000570480,2021-08,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",1.0,",S",0.0,"3,S",16.0,"3,S",0.0,"3,S",20210829.0,",,S",20210808.0,",3,S",-0.4,",S,29,",30.4,"3,S,08,",21.03,"3,,,S",6.15,",,,S"
297,SF000570480,2021-09,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,"2,S",18.0,"2,S",3.0,"2,S",20210901.0,",,S",20210911.0,",2,S",4.9,",S,01,",34.5,"2,S,11,",22.54,"2,,,S",9.03,",,,S"
298,SF000570480,2021-10,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",23.0,"1,S",4.0,"1,S",20211017.0,",1,S",20211022.0,"+,1,S",3.8,"1,S,17,",33.4,"1,S,22,+",24.88,"1,,,S",9.8,"1,,,S"
299,SF000570480,2021-11,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,"1,S",21.0,"1,S",1.0,"1,S",20211119.0,",,S",20211115.0,",1,S",7.4,",S,19,",34.0,"1,S,15,",23.61,"1,,,S",11.4,",,,S"
300,SF000570480,2021-12,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,",S",28.0,",S",0.0,",S",20211217.0,",,S",20211211.0,"+,,S",7.7,",S,17,",31.8,",S,11,+",25.39,",,,S",13.11,",,,S"
301,SF000570480,2022-01,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,"1,S",29.0,"1,S",7.0,"1,S",20220129.0,",,S",20220118.0,",1,S",11.2,",S,29,",36.6,"1,S,18,",27.97,"1,,,S",15.88,",,,S"
302,SF000570480,2022-02,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,",S",27.0,",S",11.0,",S",20220210.0,",,S",20220220.0,"+,,S",11.9,",S,10,",34.7,",S,20,+",29.53,",,,S",15.73,",,,S"
303,SF000570480,2022-03,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,",S",29.0,",S",5.0,",S",20220315.0,",,S",20220329.0,"+,,S",9.9,",S,15,",34.3,",S,29,+",28.18,",,,S",14.67,",,,S"
304,SF000570480,2022-04,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,",S",14.0,",S",0.0,",S",20220416.0,",,S",20220422.0,"+,,S",5.8,",S,16,",30.3,",S,22,+",21.49,",,,S",10.91,",,,S"
305,SF000570480,2022-05,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,",S",19.0,",S",0.0,",S",20220530.0,",,S",20220506.0,"+,,S",4.6,",S,30,",29.1,",S,06,+",22.7,",,,S",9.26,",,,S"
306,SF000570480,2022-06,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,",S",13.0,",S",0.0,",S",20220616.0,",,S",20220612.0,"+,,S",1.5,",S,16,",24.3,",S,12,+",20.39,",,,S",7.56,",,,S"
307,SF000570480,2022-07,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,",S",17.0,",S",0.0,",S",20220731.0,",,S",20220718.0,"+,,S",2.4,",S,31,",25.2,",S,18,+",20.37,",,,S",7.84,",,,S"
308,SF000570480,2022-08,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,",S",13.0,",S",0.0,",S",20220801.0,",,S",20220825.0,"+,,S",0.8,",S,01,",28.9,",S,25,+",19.74,",,,S",6.83,",,,S"
309,SF000570480,2022-09,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,"2,S",0.0,"2,S",0.0,"4,S",17.0,"4,S",0.0,"4,S",20220906.0,",2,S",20220916.0,",4,S",5.6,"2,S,06,",31.9,"4,S,16,",23.07,"4,,,S",9.59,"2,,,S"
310,SF000570480,2022-10,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,"1,S",24.0,"1,S",3.0,"1,S",20221031.0,"+,,S",20221013.0,",1,S",9.2,",S,31,+",36.0,"1,S,13,",26.08,"1,,,S",12.19,",,,S"
311,SF000570480,2022-11,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,"1,S",23.0,"1,S",5.0,"1,S",20221120.0,",,S",20221130.0,",1,S",7.9,",S,20,",35.7,"1,S,30,",25.73,"1,,,S",12.43,",,,S"
312,SF000570480,2022-12,-33.283,26.5,642.0,"GRAHAMSTOWN, SF",0.0,",S",0.0,",S",0.0,"1,S",25.0,"1,S",8.0,"1,S",20221203.0,",,S",20221210.0,"+,1,S",8.8,",S,03,",36.6,"1,S,10,+",27.38,"1,,,S",13.74,",,,S"
313,SF000782270,2021-01,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,"2,S",0.0,"2,S",,,,,,,20210117.0,",2,S",,,14.0,"2,S,17,",,,,,17.34,"2,,,S"
314,SF000782270,2021-02,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,"4,S",0.0,"4,S",0.0,"4,S",23.0,"4,S",13.0,"4,S",20210217.0,",4,S",20210214.0,"+,4,S",9.9,"4,S,17,",37.6,"4,S,14,+",31.65,"4,,,S",16.35,"4,,,S"
315,SF000782270,2021-03,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,",S",0.0,",S",0.0,"2,S",29.0,"2,S",12.0,"2,S",20210328.0,",,S",20210313.0,",2,S",8.9,",S,28,",42.5,"2,S,13,",31.07,"2,,,S",15.5,",,,S"
316,SF000782270,2021-04,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,"1,S",0.0,"1,S",0.0,"3,S",26.0,"3,S",6.0,"3,S",20210417.0,",1,S",20210418.0,",3,S",4.3,"1,S,17,",35.6,"3,S,18,",29.4,"3,,,S",12.7,"1,,,S"
317,SF000782270,2021-05,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,",S",0.0,",S",0.0,",S",27.0,",S",0.0,",S",20210523.0,"+,,S",20210515.0,"+,,S",3.1,",S,23,+",31.3,",S,15,+",26.58,",,,S",9.19,",,,S"
318,SF000782270,2021-06,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,",S",0.0,",S",0.0,",S",25.0,",S",0.0,",S",20210627.0,",,S",20210621.0,"+,,S",1.6,",S,27,",29.5,",S,21,+",24.83,",,,S",7.78,",,,S"
319,SF000782270,2021-07,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,",S",2.0,",S",0.0,"3,S",20.0,"3,S",0.0,"3,S",20210724.0,",,S",20210703.0,",3,S",-2.0,",S,24,",29.8,"3,S,03,",23.25,"3,,,S",4.4,",,,S"
320,SF000782270,2021-08,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,",S",1.0,",S",0.0,"4,S",20.0,"4,S",2.0,"4,S",20210829.0,",,S",20210826.0,",4,S",0.0,",S,29,",33.0,"4,S,26,",24.79,"4,,,S",6.15,",,,S"
321,SF000782270,2021-09,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,"2,S",0.0,"2,S",0.0,"4,S",22.0,"4,S",5.0,"4,S",20210918.0,",2,S",20210912.0,"+,4,S",3.3,"2,S,18,",36.8,"4,S,12,+",26.62,"4,,,S",9.29,"2,,,S"
322,SF000782270,2021-10,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",27.0,"1,S",9.0,"1,S",20211003.0,",1,S",20211022.0,"+,1,S",5.0,"1,S,03,",37.3,"1,S,22,+",28.6,"1,,,S",10.62,"1,,,S"
323,SF000782270,2021-11,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,",S",0.0,",S",0.0,",S",26.0,",S",2.0,",S",20211119.0,",,S",20211116.0,"+,,S",7.2,",S,19,",36.7,",S,16,+",28.48,",,,S",12.21,",,,S"
324,SF000782270,2021-12,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",30.0,"1,S",11.0,"1,S",20211218.0,",1,S",20211212.0,"+,1,S",8.2,"1,S,18,",36.0,"1,S,12,+",30.55,"1,,,S",15.25,"1,,,S"
325,SF000782270,2022-01,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,",S",0.0,",S",0.0,"4,S",27.0,"4,S",16.0,"4,S",20220101.0,",,S",20220124.0,",4,S",12.4,",S,01,",39.9,"4,S,24,",33.44,"4,,,S",17.74,",,,S"
326,SF000782270,2022-02,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,",S",0.0,",S",0.0,",S",28.0,",S",21.0,",S",20220218.0,",,S",20220209.0,"+,,S",13.6,",S,18,",38.7,",S,09,+",33.77,",,,S",17.56,",,,S"
327,SF000782270,2022-03,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",30.0,"1,S",12.0,"1,S",20220317.0,",1,S",20220330.0,"+,1,S",12.2,"1,S,17,",36.8,"1,S,30,+",31.21,"1,,,S",16.23,"1,,,S"
328,SF000782270,2022-04,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,",S",0.0,",S",0.0,",S",21.0,",S",2.0,",S",20220408.0,",,S",20220422.0,"+,,S",6.0,",S,08,",33.5,",S,22,+",25.08,",,,S",11.71,",,,S"
329,SF000782270,2022-05,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,",S",0.0,",S",0.0,"1,S",25.0,"1,S",2.0,"1,S",20220530.0,"+,,S",20220506.0,"+,1,S",5.6,",S,30,+",32.3,"1,S,06,+",25.64,"1,,,S",9.0,",,,S"
330,SF000782270,2022-06,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,",S",0.0,",S",0.0,",S",24.0,",S",0.0,",S",20220603.0,",,S",20220612.0,"+,,S",0.7,",S,03,",27.4,",S,12,+",23.88,",,,S",7.02,",,,S"
331,SF000782270,2022-07,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,",S",0.0,",S",0.0,",S",22.0,",S",0.0,",S",20220726.0,",,S",20220717.0,"+,,S",0.8,",S,26,",28.8,",S,17,+",23.75,",,,S",7.38,",,,S"
332,SF000782270,2022-08,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,",S",0.0,",S",0.0,",S",24.0,",S",2.0,",S",20220816.0,",,S",20220825.0,"+,,S",0.1,",S,16,",32.2,",S,25,+",23.47,",,,S",6.96,",,,S"
333,SF000782270,2022-09,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,"2,S",0.0,"2,S",,,,,,,20220901.0,",2,S",,,2.9,"2,S,01,",,,,,10.23,"2,,,S"
334,SF000782270,2022-10,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,"1,S",0.0,"1,S",0.0,"5,S",25.0,"5,S",6.0,"5,S",20221005.0,",1,S",20221011.0,",5,S",8.9,"1,S,05,",39.1,"5,S,11,",28.97,"5,,,S",13.45,"1,,,S"
335,SF000782270,2022-11,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,",S",0.0,",S",0.0,"1,S",27.0,"1,S",6.0,"1,S",20221120.0,",,S",20221130.0,",1,S",7.8,",S,20,",40.7,"1,S,30,",28.64,"1,,,S",13.48,",,,S"
336,SF000782270,2022-12,-32.783,26.633,455.0,"FORT BEAUFORT, SF",0.0,"2,S",0.0,"2,S",0.0,"3,S",28.0,"3,S",9.0,"3,S",20221231.0,",2,S",20221201.0,",3,S",9.6,"2,S,31,",40.7,"3,S,01,",30.19,"3,,,S",15.13,"2,,,S"
337,SF000798110,2021-01,-32.517,27.467,900.0,"DOHNE, SF",0.0,",S",0.0,",S",0.0,"4,S",25.0,"4,S",5.0,"4,S",20210102.0,",,S",20210123.0,",4,S",10.9,",S,02,",36.7,"4,S,23,",28.4,"4,,,S",15.04,",,,S"
338,SF000798110,2021-02,-32.517,27.467,900.0,"DOHNE, SF",0.0,"5,S",0.0,"5,S",,,,,,,20210216.0,",5,S",,,10.0,"5,S,16,",,,,,13.57,"5,,,S"
339,SF000798110,2021-03,-32.517,27.467,900.0,"DOHNE, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",30.0,"1,S",6.0,"1,S",20210328.0,",1,S",20210314.0,"+,1,S",7.1,"1,S,28,",36.8,"1,S,14,+",27.55,"1,,,S",13.4,"1,,,S"
340,SF000798110,2021-04,-32.517,27.467,900.0,"DOHNE, SF",0.0,"1,S",0.0,"1,S",0.0,"2,S",27.0,"2,S",0.0,"2,S",20210417.0,"+,1,S",20210419.0,"+,2,S",6.4,"1,S,17,+",31.5,"2,S,19,+",27.15,"2,,,S",11.03,"1,,,S"
341,SF000798110,2021-05,-32.517,27.467,900.0,"DOHNE, SF",0.0,",S",0.0,",S",0.0,",S",25.0,",S",0.0,",S",20210523.0,",,S",20210514.0,"+,,S",3.9,",S,23,",28.6,",S,14,+",24.09,",,,S",8.25,",,,S"
342,SF000798110,2021-06,-32.517,27.467,900.0,"DOHNE, SF",0.0,",S",0.0,",S",0.0,",S",24.0,",S",0.0,",S",20210604.0,",,S",20210614.0,"+,,S",2.2,",S,04,",28.0,",S,14,+",22.23,",,,S",7.58,",,,S"
343,SF000798110,2021-07,-32.517,27.467,900.0,"DOHNE, SF",0.0,",S",2.0,",S",0.0,"1,S",21.0,"1,S",0.0,"1,S",20210724.0,",,S",20210731.0,",1,S",-2.1,",S,24,",27.7,"1,S,31,",21.21,"1,,,S",4.4,",,,S"
344,SF000798110,2021-08,-32.517,27.467,900.0,"DOHNE, SF",0.0,",S",1.0,",S",0.0,"4,S",17.0,"4,S",0.0,"4,S",20210829.0,",,S",20210826.0,",4,S",-1.3,",S,29,",30.1,"4,S,26,",22.06,"4,,,S",5.53,",,,S"
345,SF000798110,2021-09,-32.517,27.467,900.0,"DOHNE, SF",0.0,",S",0.0,",S",0.0,"5,S",16.0,"5,S",5.0,"5,S",20210918.0,",,S",20210925.0,",5,S",2.4,",S,18,",35.1,"5,S,25,",23.92,"5,,,S",8.18,",,,S"
346,SF000798110,2021-10,-32.517,27.467,900.0,"DOHNE, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",21.0,"1,S",4.0,"1,S",20211003.0,",1,S",20211014.0,"+,1,S",2.8,"1,S,03,",35.9,"1,S,14,+",25.74,"1,,,S",9.05,"1,,,S"
347,SF000798110,2021-12,-32.517,27.467,900.0,"DOHNE, SF",0.0,"2,S",0.0,"2,S",0.0,"2,S",25.0,"2,S",0.0,"2,S",20211217.0,",2,S",20211212.0,"+,2,S",7.4,"2,S,17,",32.1,"2,S,12,+",25.37,"2,,,S",12.4,"2,,,S"
348,SF000798110,2022-01,-32.517,27.467,900.0,"DOHNE, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",6.0,",S",20220101.0,",,S",20220125.0,"+,,S",12.2,",S,01,",33.7,",S,25,+",27.95,",,,S",15.19,",,,S"
349,SF000798110,2022-02,-32.517,27.467,900.0,"DOHNE, SF",0.0,",S",0.0,",S",0.0,",S",27.0,",S",6.0,",S",20220217.0,",,S",20220203.0,"+,,S",12.6,",S,17,",34.0,",S,03,+",28.34,",,,S",15.43,",,,S"
350,SF000798110,2022-03,-32.517,27.467,900.0,"DOHNE, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",27.0,"1,S",0.0,"1,S",20220317.0,",1,S",20220329.0,"+,1,S",9.0,"1,S,17,",31.4,"1,S,29,+",26.66,"1,,,S",13.73,"1,,,S"
351,SF000798110,2022-04,-32.517,27.467,900.0,"DOHNE, SF",0.0,",S",0.0,",S",0.0,",S",18.0,",S",0.0,",S",20220408.0,",,S",20220422.0,"+,,S",4.7,",S,08,",28.9,",S,22,+",22.51,",,,S",9.77,",,,S"
352,SF000798110,2022-05,-32.517,27.467,900.0,"DOHNE, SF",0.0,"2,S",0.0,"2,S",0.0,"2,S",23.0,"2,S",0.0,"2,S",20220530.0,",2,S",20220506.0,"+,2,S",4.9,"2,S,30,",29.0,"2,S,06,+",23.84,"2,,,S",8.98,"2,,,S"
353,SF000798110,2022-06,-32.517,27.467,900.0,"DOHNE, SF",0.0,",S",0.0,",S",0.0,",S",20.0,",S",0.0,",S",20220616.0,",,S",20220609.0,"+,,S",1.5,",S,16,",24.6,",S,09,+",21.65,",,,S",6.69,",,,S"
354,SF000798110,2022-07,-32.517,27.467,900.0,"DOHNE, SF",0.0,",S",0.0,",S",0.0,",S",22.0,",S",0.0,",S",20220725.0,",,S",20220723.0,"+,,S",1.7,",S,25,",24.8,",S,23,+",21.51,",,,S",6.89,",,,S"
355,SF000798110,2022-09,-32.517,27.467,900.0,"DOHNE, SF",0.0,",S",0.0,",S",0.0,"1,S",20.0,"1,S",1.0,"1,S",20220921.0,",,S",20220916.0,",1,S",4.2,",S,21,",33.2,"1,S,16,",24.66,"1,,,S",8.92,",,,S"
356,SF000798110,2022-10,-32.517,27.467,900.0,"DOHNE, SF",0.0,"1,S",0.0,"1,S",0.0,"2,S",25.0,"2,S",3.0,"2,S",20221031.0,",1,S",20221012.0,"+,2,S",8.1,"1,S,31,",34.8,"2,S,12,+",26.35,"2,,,S",11.65,"1,,,S"
357,SF000798110,2022-12,-32.517,27.467,900.0,"DOHNE, SF",0.0,"4,S",0.0,"4,S",0.0,"5,S",24.0,"5,S",8.0,"5,S",20221206.0,",4,S",20221201.0,",5,S",6.7,"4,S,06,",34.5,"5,S,01,",28.0,"5,,,S",13.45,"4,,,S"
358,SF000981900,2021-01,-32.167,25.617,102.0,"CRADOCK, SF",0.0,"1,S",0.0,"1,S",0.0,"4,S",27.0,"4,S",19.0,"4,S",20210102.0,",1,S",20210122.0,"+,4,S",11.4,"1,S,02,",39.1,"4,S,22,+",33.9,"4,,,S",15.91,"1,,,S"
359,SF000981900,2022-08,-32.167,25.617,102.0,"CRADOCK, SF",0.0,"2,S",4.0,"2,S",0.0,"2,S",21.0,"2,S",0.0,"2,S",20220801.0,",2,S",20220825.0,"+,2,S",-1.9,"2,S,01,",28.5,"2,S,25,+",23.8,"2,,,S",4.29,"2,,,S"
360,SF000981900,2022-09,-32.167,25.617,102.0,"CRADOCK, SF",0.0,"2,S",0.0,"2,S",0.0,"4,S",24.0,"4,S",3.0,"4,S",20220907.0,",2,S",20220916.0,",4,S",3.1,"2,S,07,",34.6,"4,S,16,",28.03,"4,,,S",9.04,"2,,,S"
361,SF000981900,2022-10,-32.167,25.617,102.0,"CRADOCK, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",30.0,"1,S",18.0,"1,S",20221008.0,",1,S",20221012.0,"+,1,S",8.5,"1,S,08,",37.2,"1,S,12,+",31.8,"1,,,S",12.32,"1,,,S"
362,SF000981900,2022-11,-32.167,25.617,102.0,"CRADOCK, SF",0.0,",S",0.0,",S",0.0,"2,S",28.0,"2,S",9.0,"2,S",20221120.0,",,S",20221130.0,",2,S",7.0,",S,20,",36.7,"2,S,30,",30.91,"2,,,S",13.01,",,,S"
363,SF001130250,2021-01,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",26.0,",S",20210102.0,",,S",20210122.0,"+,,S",10.2,",S,02,",37.9,",S,22,+",34.36,",,,S",16.21,",,,S"
364,SF001130250,2021-02,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,"4,S",0.0,"4,S",0.0,"4,S",24.0,"4,S",11.0,"4,S",20210218.0,",4,S",20210207.0,"+,4,S",7.8,"4,S,18,",36.5,"4,S,07,+",32.46,"4,,,S",13.74,"4,,,S"
365,SF001130250,2021-03,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",4.0,",S",20210328.0,",,S",20210301.0,",,S",7.7,",S,28,",33.6,",S,01,",29.74,",,,S",11.79,",,,S"
366,SF001130250,2021-04,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,",S",0.0,",S",0.0,",S",29.0,",S",4.0,",S",20210428.0,",,S",20210414.0,"+,,S",4.8,",S,28,",33.1,",S,14,+",28.78,",,,S",10.2,",,,S"
367,SF001130250,2021-05,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,",S",5.0,",S",0.0,",S",22.0,",S",0.0,",S",20210530.0,",,S",20210513.0,"+,,S",-0.8,",S,30,",26.2,",S,13,+",21.76,",,,S",3.72,",,,S"
368,SF001130250,2021-06,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,",S",6.0,",S",0.0,",S",7.0,",S",0.0,",S",20210604.0,",,S",20210613.0,"+,,S",-3.5,",S,04,",23.9,",S,13,+",18.75,",,,S",1.84,",,,S"
369,SF001130250,2021-07,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,"1,S",22.0,"1,S",0.0,"1,S",1.0,"1,S",0.0,"1,S",20210714.0,",1,S",20210731.0,",1,S",-5.8,"1,S,14,",22.6,"1,S,31,",16.68,"1,,,S",-1.61,"1,,,S"
370,SF001130250,2021-08,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,",S",15.0,",S",0.0,",S",14.0,",S",0.0,",S",20210829.0,",,S",20210826.0,"+,,S",-5.8,",S,29,",25.1,",S,26,+",19.64,",,,S",0.22,",,,S"
371,SF001130250,2021-09,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,",S",7.0,",S",0.0,"1,S",21.0,"1,S",2.0,"1,S",20210904.0,",,S",20210926.0,"+,1,S",-3.2,",S,04,",33.0,"1,S,26,+",24.65,"1,,,S",4.11,",,,S"
372,SF001130250,2021-10,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,"1,S",1.0,"1,S",0.0,"1,S",24.0,"1,S",3.0,"1,S",20211003.0,",1,S",20211013.0,"+,1,S",-0.5,"1,S,03,",34.2,"1,S,13,+",25.77,"1,,,S",6.69,"1,,,S"
373,SF001130250,2021-11,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,"2,S",0.0,"2,S",0.0,"5,S",25.0,"5,S",14.0,"5,S",20211109.0,",2,S",20211116.0,"+,5,S",3.9,"2,S,09,",39.6,"5,S,16,+",32.92,"5,,,S",9.29,"2,,,S"
374,SF001130250,2021-12,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,",S",0.0,",S",0.0,"5,S",26.0,"5,S",18.0,"5,S",20211217.0,",,S",20211226.0,",5,S",6.9,",S,17,",38.2,"5,S,26,",33.93,"5,,,S",11.95,",,,S"
375,SF001130250,2022-01,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,"3,S",0.0,"3,S",0.0,"5,S",26.0,"5,S",25.0,"5,S",20220101.0,",3,S",20220113.0,",5,S",10.0,"3,S,01,",41.4,"5,S,13,",37.12,"5,,,S",15.88,"3,,,S"
376,SF001130250,2022-03,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,",S",0.0,",S",0.0,",S",30.0,",S",6.0,",S",20220315.0,",,S",20220311.0,"+,,S",7.5,",S,15,",33.4,",S,11,+",28.79,",,,S",12.91,",,,S"
377,SF001130250,2022-04,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,",S",0.0,",S",0.0,",S",20.0,",S",0.0,",S",20220427.0,",,S",20220414.0,"+,,S",1.3,",S,27,",27.6,",S,14,+",23.12,",,,S",6.93,",,,S"
378,SF001130250,2022-05,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,",S",2.0,",S",0.0,",S",21.0,",S",0.0,",S",20220530.0,",,S",20220505.0,"+,,S",-4.5,",S,30,",27.1,",S,05,+",21.51,",,,S",3.0,",,,S"
379,SF001130250,2022-06,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,"1,S",11.0,"1,S",0.0,"1,S",7.0,"1,S",0.0,"1,S",20220616.0,",1,S",20220607.0,"+,1,S",-4.7,"1,S,16,",21.5,"1,S,07,+",17.54,"1,,,S",1.09,"1,,,S"
380,SF001130250,2022-07,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,"1,S",14.0,"1,S",0.0,"1,S",8.0,"1,S",0.0,"1,S",20220704.0,",1,S",20220727.0,"+,1,S",-3.9,"1,S,04,",22.2,"1,S,27,+",18.42,"1,,,S",0.9,"1,,,S"
381,SF001130250,2022-08,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,",S",9.0,",S",0.0,",S",11.0,",S",0.0,",S",20220815.0,",,S",20220825.0,"+,,S",-5.7,",S,15,",26.3,",S,25,+",19.56,",,,S",1.29,",,,S"
382,SF001130250,2022-09,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,"3,S",3.0,"3,S",0.0,"3,S",23.0,"3,S",0.0,"3,S",20220903.0,",3,S",20220917.0,"+,3,S",-2.2,"3,S,03,",30.2,"3,S,17,+",24.82,"3,,,S",4.67,"3,,,S"
383,SF001130250,2022-10,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",13.0,",S",20221006.0,",,S",20221030.0,"+,,S",2.4,",S,06,",33.9,",S,30,+",30.46,",,,S",10.49,",,,S"
384,SF001130250,2022-11,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",29.0,"1,S",4.0,"1,S",20221101.0,",1,S",20221130.0,"+,1,S",7.6,"1,S,01,",37.0,"1,S,30,+",29.68,"1,,,S",11.34,"1,,,S"
385,SF001130250,2022-12,-31.917,21.517,1268.0,"FRASERBURG, SF",0.0,"1,S",0.0,"1,S",0.0,"2,S",29.0,"2,S",10.0,"2,S",20221203.0,",1,S",20221201.0,",2,S",7.4,"1,S,03,",36.0,"2,S,01,",30.77,"2,,,S",13.64,"1,,,S"
386,SF001290070,2021-07,-31.633,29.55,47.0,"CAPE HERMES, SF",0.0,"3,S",0.0,"3,S",0.0,"3,S",22.0,"3,S",0.0,"3,S",20210715.0,",3,S",20210704.0,"+,3,S",7.1,"3,S,15,",29.0,"3,S,04,+",23.04,"3,,,S",10.0,"3,,,S"
387,SF001290070,2021-10,-31.633,29.55,47.0,"CAPE HERMES, SF",0.0,"5,S",0.0,"5,S",,,,,,,20211019.0,",5,S",,,9.9,"5,S,19,",,,,,15.86,"5,,,S"
