"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00040232","2003-08","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","148.9",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","20030828",",,0","20030831","+,,0","20030831","+,,0","20030821",",,0","20030824",",,0","12.2",",0,28,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,21,","37.2",",0,24,","","","0.0","0","0.0",",0","8.9",",,,0","0",",,,0","23.14",",0","31.12",",,,0","15.16",",,,0"
"USC00040232","2003-09","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","135.1","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","11","1,0","","","20030930",",,0","20030930","+,,0","20030930","+,,0","20030930","+,,0","20030922",",1,0","11.7",",0,30,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","39.4","1,0,22,","","","0.0","0","0.0","1,0","0.0",",,,0","0",",,,0","23.01","1,0","30.66","1,,,0","15.37",",,,0"
"USC00040232","2003-10","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","62.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","20031031",",,0","20031031","+,,0","20031031","+,,0","20031031","+,,0","20031006",",,0","5.6",",0,31,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","32.8",",0,06,","","","11.9","0","11.9",",0","0.0",",,,0","0",",,,0","19.97",",0","27.73",",,,0","12.21",",,,0"
"USC00040232","2003-11","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","0.0","2,0","7",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","","","20031124",",1,0","20031130","+,,0","20031130","+,,0","20031108",",,0","20031107",",1,0","1.7","1,0,24,","0",",,0,30,+","0",",,0,30,+","14.0",",,0,08,","20.6","1,0,07,","","","218.0","0","206.1","1,0","27.7",",,,0","0",",,,0","10.99","2,0","15.73","1,,,0","6.24","1,,,0"
"USC00040232","2003-12","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","0.0","3,0","16",",0","13",",0","0",",0","0",",0","0",",0","0","2,0","2","2,0","0","2,0","0","2,0","0","2,0","","","20031228","+,2,0","20031231","+,,0","20031231","+,,0","20031229",",,0","20031206",",2,0","0.0","2,0,28,+","0",",,0,31,+","0",",,0,31,+","15.2",",,0,29,","17.8","2,0,06,","","","475.1","0","257.1","2,0","102.2",",,,0","0",",,,0","9.14","3,0","12.95","2,,,0","5.33","2,,,0"
"USC00040232","2004-01","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","6",",0","4",",0","1",",0","0","1,0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","","","20040123","+,,0","20040131","+,1,0","20040131","+,,0","20040101",",,0","20040109",",,0","-1.1",",0,23,+","0","1,,0,31,+","0",",,0,31,+","28.2",",,0,01,","15.6",",0,09,","","","810.6","0","335.5",",0","45.3",",,,0","0",",,,0","7.51",",0","11.18",",,,0","3.84",",,,0"
"USC00040232","2004-02","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","","","14","1,0","10","1,0","1","1,0","0",",0","0",",0","","","","","","","","","","","","","","","20040229","+,,0","20040229","+,,0","20040225",",1,0","","","","","0",",,0,29,+","0",",,0,29,+","29.2","1,,0,25,","","","","","","","","","107.0","1,,,0","0",",,,0","","","","","",""
"USC00040232","2004-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","40.1",",0","","","","","","","0","1,0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","20040506",",,0","20040531","+,1,0","20040531","+,,0","","","20040504","+,,0","9.4",",0,06,","0","1,,0,31,+","0",",,0,31,+","","","32.8",",0,04,+","","","","","13.5",",0","","","0",",,,0","19.19",",0","26.21",",,,0","12.17",",,,0"
"USC00040232","2004-06","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","124.1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","20040603",",,0","20040630","+,,0","20040630","+,,0","20040630","+,,0","20040615","+,,0","11.1",",0,03,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","36.7",",0,15,+","","","","","0.0",",0","0.0",",,,0","0",",,,0","22.47",",0","30.59",",,,0","14.35",",,,0"
"USC00040232","2004-07","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","161.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","20040702",",,0","20040731","+,,0","20040731","+,,0","20040731","+,,0","20040721","+,,0","10.6",",0,02,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","35.6",",0,21,+","","","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","23.53",",0","32.58",",,,0","14.47",",,,0"
"USC00040232","2004-08","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","170.2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","20040806","+,,0","20040831","+,,0","20040831","+,,0","20040831","+,,0","20040812","+,,0","13.3",",0,06,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","38.9",",0,12,+","","","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","23.82",",0","32.30",",,,0","15.35",",,,0"
"USC00040232","2004-09","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","129.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","20040920","+,,0","20040930","+,,0","20040930","+,,0","20040930","+,,0","20040907",",,0","8.9",",0,20,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","37.8",",0,07,","","","8.9","0","8.9",",0","0.0",",,,0","0",",,,0","22.36",",0","30.28",",,,0","14.44",",,,0"
"USC00040232","2004-10","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","40.3",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","1",",0","","","20041020",",,0","20041031","+,,0","20041031","+,,0","20041019",",,0","20041012",",,0","6.7",",0,20,","0",",,0,31,+","0",",,0,31,+","44.5",",,0,19,","32.8",",0,12,","","","88.7","0","79.8",",0","70.0",",,,0","0",",,,0","17.06",",0","22.81",",,,0","11.31",",,,0"
"USC00040232","2004-11","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","0.0",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","20041129","+,,0","20041130","+,,0","20041130","+,,0","20041103",",,0","20041120","+,,0","0.6",",0,29,+","0",",,0,30,+","0",",,0,30,+","19.1",",,0,03,","18.9",",0,20,+","","","309.0","0","220.3",",0","46.3",",,,0","0",",,,0","10.99",",0","15.32",",,,0","6.66",",,,0"
"USC00040232","2004-12","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","0.0",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","","","20041203",",,0","20041231","+,,0","20041231","+,,0","20041230",",,0","20041209",",,0","-1.7",",0,03,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,30,","17.2",",0,09,","","","629.8","0","320.8",",0","147.4",",,,0","0",",,,0","7.99",",0","11.81",",,,0","4.16",",,,0"
"USC00040232","2005-01","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","13",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","20050131","+,,0","20050131","+,,0","20050131","+,,0","20050102",",,0","20050131",",,0","1.7",",0,31,+","0",",,0,31,+","0",",,0,31,+","48.3",",,0,02,","18.3",",0,31,","","","981.3","0","351.5",",0","132.5",",,,0","0",",,,0","7.00",",0","10.01",",,,0","3.98",",,,0"
"USC00040232","2005-02","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0","1,0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","","","20050201",",,0","20050228","+,,0","20050228","+,,0","20050215",",,0","20050201",",1,0","1.1",",0,01,","0",",,0,28,+","0",",,0,28,+","34.3",",,0,15,","18.9","1,0,01,","","","1170.1","0","188.8","1,0","84.7",",,,0","0",",,,0","11.33","1,0","15.58","1,,,0","7.09",",,,0"
"USC00040232","2005-03","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.6","0","0.6",",0","7",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","20050303",",,0","20050331","+,,0","20050331","+,,0","20050322",",,0","20050311",",,0","4.4",",0,03,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,22,","26.1",",0,11,","","","1309.2","0","139.1",",0","71.9",",,,0","0",",,,0","13.87",",0","19.40",",,,0","8.34",",,,0"
"USC00040232","2005-04","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.6","0","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","20050427",",,0","20050430","+,,0","20050430","+,,0","20050427",",,0","20050416",",,0","4.4",",0,27,","0",",,0,30,+","0",",,0,30,+","17.3",",,0,27,","25.6",",0,16,","","","1428.8","0","119.6",",0","20.9",",,,0","0",",,,0","14.35",",0","20.58",",,,0","8.11",",,,0"
"USC00040232","2005-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","43.1","0","42.5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","","","20050511",",,0","20050531","+,,0","20050531","+,,0","20050508",",,0","20050526","+,,0","8.9",",0,11,","0",",,0,31,+","0",",,0,31,+","5.8",",,0,08,","32.2",",0,26,+","","","1455.8","0","27.0",",0","11.4",",,,0","0",",,,0","18.83",",0","25.15",",,,0","12.51",",,,0"
"USC00040232","2005-06","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","113.9","0","70.8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","20050608",",,0","20050630","+,,0","20050630","+,,0","20050608",",,0","20050630",",,0","10.0",",0,08,","0",",,0,30,+","0",",,0,30,+","2.3",",,0,08,","33.9",",0,30,","","","1467.4","0","11.6",",0","2.6",",,,0","0",",,,0","20.31",",0","27.17",",,,0","13.45",",,,0"
"USC00040232","2005-07","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","337.0","0","223.1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","20050703","+,,0","20050731","+,,0","20050731","+,,0","20050731","+,,0","20050718","+,,0","13.9",",0,03,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","38.9",",0,18,+","","","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","25.53",",0","34.67",",,,0","16.39",",,,0"
"USC00040232","2005-08","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","20050831","+,,0","20050831","+,,0","20050831","+,,0","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","","","","","","","","","0.0",",,,0","0",",,,0","","","","","",""
"USC00040232","2005-09","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","57.1","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","4",",0","","","20050914","+,1,0","20050930","+,,0","20050930","+,,0","20050930","+,,0","20050930",",,0","10.6","1,0,14,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","33.3",",0,30,","","","","","2.2",",0","0.0",",,,0","0",",,,0","20.17","1,0","27.75",",,,0","12.59","1,,,0"
"USC00040232","2005-10","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","23.7",",0","0","2,0","0","2,0","0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","20051030","+,,0","20051031","+,,0","20051031","+,,0","20051031","+,2,0","20051012",",,0","8.3",",0,30,+","0",",,0,31,+","0",",,0,31,+","0.0","2,,0,31,+","30.0",",0,12,","","","","","38.8",",0","0.0","2,,,0","0",",,,0","17.85",",0","24.54",",,,0","11.15",",,,0"
"USC00040232","2005-11","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","0.8","1,0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","9","1,0","0","1,0","","","20051127",",,0","20051130","+,,0","20051130","+,,0","20051128",",,0","20051114",",1,0","-0.6",",0,27,","0",",,0,30,+","0",",,0,30,+","7.6",",,0,28,","24.4","1,0,14,","","","","","139.6","1,0","20.6",",,,0","0",",,,0","13.57","1,0","19.31","1,,,0","7.83",",,,0"
"USC00040232","2005-12","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","0.0","2,0","12",",0","10",",0","2",",0","0",",0","0","1,0","0","1,0","2","1,0","0","1,0","0","1,0","0","1,0","","","20051215","+,1,0","20051231","+,,0","20051231","+,1,0","20051228",",,0","20051231","+,1,0","-1.1","1,0,15,+","0",",,0,31,+","0","1,,0,31,+","55.9",",,0,28,","17.8","1,0,31,+","","","","","240.7","1,0","178.0",",,,0","0","1,,,0","10.17","2,0","14.41","1,,,0","5.93","1,,,0"
"USC00040232","2006-01","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0","2,0","10",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","0","2,0","0","2,0","","","20060125","+,2,0","20060131","+,,0","20060131","+,,0","20060101",",,0","20060107",",2,0","1.7","2,0,25,+","0",",,0,31,+","0",",,0,31,+","24.1",",,0,01,","16.7","2,0,07,","","","","","252.0","2,0","61.5",",,,0","0",",,,0","9.64","2,0","13.77","2,,,0","5.52","2,,,0"
"USC00040232","2006-02","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","20060217",",,0","20060228","+,,0","20060228","+,,0","20060226",",,0","20060208",",,0","0.6",",0,17,","0",",,0,28,+","0",",,0,28,+","16.3",",,0,26,","22.2",",0,08,","","","","","211.0",",0","38.2",",,,0","0",",,,0","10.80",",0","16.47",",,,0","5.12",",,,0"
"USC00040232","2006-03","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","","","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","20060311",",,0","20060331","+,,0","20060331","+,,0","","","20060325","+,,0","1.1",",0,11,","0",",,0,31,+","0",",,0,31,+","","","19.4",",0,25,+","","","","","246.1",",0","","","0",",,,0","10.39",",0","15.66",",,,0","5.12",",,,0"
"USC00040232","2006-04","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","8.0","0","8.0","1,0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","10","1,0","0","1,0","","","20060418","+,,0","20060430","+,,0","20060430","+,,0","20060402",",,0","20060427",",1,0","5.0",",0,18,+","0",",,0,30,+","0",",,0,30,+","14.7",",,0,02,","29.4","1,0,27,","","","","","123.9","1,0","67.8",",,,0","0",",,,0","14.36","1,0","20.40","1,,,0","8.33",",,,0"
"USC00040232","2006-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","74.9","0","66.9",",0","0","2,0","0","2,0","0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","20060506",",,0","20060531","+,,0","20060531","+,,0","20060531","+,2,0","20060518","+,,0","8.9",",0,06,","0",",,0,31,+","0",",,0,31,+","0.0","2,,0,31,+","34.4",",0,18,+","","","","","13.9",",0","0.0","2,,,0","0",",,,0","20.04",",0","27.61",",,,0","12.47",",,,0"
"USC00040232","2006-06","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","230.3","0","155.4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","20060620","+,,0","20060630","+,,0","20060630","+,,0","20060630","+,,0","20060624","+,,0","12.8",",0,20,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","38.3",",0,24,+","","","","","0.6",",0","0.0",",,,0","0",",,,0","23.49",",0","31.13",",,,0","15.85",",,,0"
"USC00040232","2006-07","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","474.0","0","243.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","20060701",",,0","20060731","+,,0","20060731","+,,0","20060731","+,,0","20060724","+,,0","13.9",",0,01,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","43.3",",0,24,+","","","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","26.20",",0","35.46",",,,0","16.93",",,,0"
"USC00040232","2006-08","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","602.9","0","128.9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","20060821","+,,0","20060831","+,,0","20060831","+,,0","20060831","+,,0","20060810","+,,0","12.8",",0,21,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","35.6",",0,10,+","","","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","22.49",",0","30.98",",,,0","14.00",",,,0"
"USC00040232","2006-09","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","697.1","0","94.2","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","10","1,0","","","20060930","+,1,0","20060930","+,,0","20060930","+,,0","20060930","+,,0","20060914","+,1,0","10.6","1,0,30,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","37.2","1,0,14,+","","","2.2","0","2.2","1,0","0.0",",,,0","0",",,,0","21.51","1,0","30.10","1,,,0","12.91","1,,,0"
"USC00040232","2006-10","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","704.9","0","7.8","1,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","26","1,0","0","1,0","","","20061028",",1,0","20061031","+,,0","20061031","+,,0","20061005",",,0","20061008",",1,0","6.1","1,0,28,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,05,","28.3","1,0,08,","","","49.7","0","47.5","1,0","2.3",",,,0","0",",,,0","17.01","1,0","23.75","1,,,0","10.27","1,,,0"
"USC00040232","2006-11","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","708.3","0","3.4",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","","","20061129",",,0","20061130","+,,0","20061130","+,,0","20061110",",,0","20061107",",,0","1.1",",0,29,","0",",,0,30,+","0",",,0,30,+","8.9",",,0,10,","26.7",",0,07,","","","218.2","0","168.5",",0","18.1",",,,0","0",",,,0","12.83",",0","17.30",",,,0","8.35",",,,0"
"USC00040232","2006-12","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","708.3","0","0.0",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","","","20061219","+,,0","20061231","+,,0","20061231","+,,0","20061214",",,0","20061227",",,0","-1.1",",0,19,+","0",",,0,31,+","0",",,0,31,+","25.9",",,0,14,","20.0",",0,27,","","","519.5","0","301.3",",0","33.3",",,,0","0",",,,0","8.61",",0","14.59",",,,0","2.64",",,,0"
"USC00040232","2007-01","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","0",",0","0",",0","","","20070113",",,0","20070131","+,,0","20070131","+,,0","20070127",",,0","20070119",",,0","-5.0",",0,13,","0",",,0,31,+","0",",,0,31,+","4.1",",,0,27,","19.4",",0,19,","","","854.9","0","335.4",",0","4.1",",,,0","0",",,,0","7.51",",0","14.02",",,,0","1.01",",,,0"
"USC00040232","2007-02","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","","","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","20070201",",,0","20070228","+,,0","20070228","+,,0","","","20070216",",,0","1.7",",0,01,","0",",,0,28,+","0",",,0,28,+","","","23.9",",0,16,","","","1070.0","0","215.1",",0","","","0",",,,0","10.65",",0","15.33",",,,0","5.97",",,,0"
"USC00040232","2007-03","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","0.0","0","0.0",",0","","","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","20070307","+,,0","20070331","+,,0","20070331","+,,0","","","20070331",",,0","5.6",",0,07,+","0",",,0,31,+","0",",,0,31,+","","","26.7",",0,31,","","","1161.3","0","91.3",",0","","","0",",,,0","15.39",",0","21.97",",,,0","8.80",",,,0"
"USC00040232","2007-04","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","9.8","0","9.8",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","20070418",",,0","20070430","+,,0","20070430","+,,0","20070414",",,0","20070428",",,0","6.1",",0,18,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,14,","31.7",",0,28,","","","1228.3","0","67.0",",0","26.7",",,,0","0",",,,0","16.43",",0","23.61",",,,0","9.24",",,,0"
"USC00040232","2007-05","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","67.9","0","58.1",",0","","","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","","","20070503",",,0","20070531","+,,0","20070531","+,,0","","","20070509","+,,0","8.3",",0,03,","0",",,0,31,+","0",",,0,31,+","","","32.8",",0,09,+","","","1250.0","0","21.7",",0","","","0",",,,0","19.51",",0","27.05",",,,0","11.97",",,,0"
"USC00040232","2007-06","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","193.1","0","125.2","3,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","3,0","27","3,0","13","3,0","","","20070608","+,2,0","20070630","+,,0","20070630","+,,0","20070630","+,,0","20070614",",3,0","10.0","2,0,08,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","37.8","3,0,14,","","","1252.2","0","2.2","3,0","0.0",",,,0","0",",,,0","22.86","3,0","31.20","3,,,0","14.53","2,,,0"
"USC00040232","2007-07","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","375.9","0","182.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","20070729",",,0","20070731","+,,0","20070731","+,,0","20070731","+,,0","20070707","+,,0","13.3",",0,29,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","41.1",",0,07,+","","","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","24.23",",0","32.79",",,,0","15.66",",,,0"
"USC00040232","2007-08","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","516.0","0","140.1","4,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","4,0","27","4,0","11","4,0","","","20070814","+,3,0","20070831","+,,0","20070831","+,,0","20070831","+,,0","20070830",",4,0","12.2","3,0,14,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","39.4","4,0,30,","","","0.0","0","0.0","4,0","0.0",",,,0","0",",,,0","23.63","4,0","31.94","4,,,0","15.31","3,,,0"
"USC00040232","2007-09","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","591.9","0","75.9","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","27","2,0","4","2,0","","","20070928",",2,0","20070930","+,,0","20070930","+,,0","20070930","+,,0","20070901",",2,0","8.9","2,0,28,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","38.3","2,0,01,","","","11.6","0","11.6","2,0","0.0",",,,0","0",",,,0","20.63","2,0","27.39","2,,,0","13.86","2,,,0"
"USC00040232","2007-10","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0","4,0","23","4,0","0","4,0","","","","","20071031","+,,0","20071031","+,,0","20071031","+,,0","20071005","+,4,0","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","27.8","4,0,05,+","","","","","","","0.0",",,,0","0",",,,0","","","23.09","4,,,0","",""
"USC00040232","2007-11","37.9833","-121.7525","18.3","ANTIOCH PUMPING PLANT NUMBER 3, CA US","","","0.0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","9","1,0","0","1,0","","","20071130",",1,0","20071130","+,,0","20071130","+,,0","20071130","+,,0","20071105",",1,0","3.3","1,0,30,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","25.0","1,0,05,","","","","","139.1","1,0","0.0",",,,0","0",",,,0","13.54","1,0","19.04","1,,,0","8.04","1,,,0"
