"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00058793","2000-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.6","0","0.6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","19",",0","0",",0","","","20000408",",,0","20000430","+,,0","20000430","+,,0","","","20000430",",,0","20000419",",,0","-6.7",",0,08,","0",",,0,30,+","0",",,0,30,+","16.8",",,0,30,","31.7",",0,19,","","","2458.0","0","197.3",",0","","","","","","","","","","","29.1",",,,0","0",",,,0","11.78",",0","21.12",",,,0","2.44",",,,0","6407",",,,0"
"USC00058793","2000-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","72.8","0","72.2",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","24",",0","9",",0","","","20000513",",,0","20000531","+,,0","20000531","+,,0","","","20000509",",,0","20000531","+,,0","-1.1",",0,13,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,09,","38.9",",0,31,+","323.4",",,,0","2528.5","0","70.5",",0","","","","","","","","","","","17.0",",,,0","0",",,,0","18.39",",0","27.39",",,,0","9.39",",,,0","5878",",,,0"
"USC00058793","2000-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","187.7","0","114.9","1,0","9",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","28",",0","15",",0","","","20000618",",1,0","20000630","+,,0","20000630","+,,0","","","20000625",",,0","20000624","+,,0","8.3","1,0,18,","0",",,0,30,+","0",",,0,30,+","15.2",",,0,25,","36.7",",0,24,+","331.6",",,,0","2536.9","0","8.4",",0","","","","","","","","","","","34.9",",,,0","0",",,,0","21.99","1,0","30.14",",,,0","13.85","1,,,0","7220",",,,0"
"USC00058793","2000-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","411.7","0","224.0",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","20000729","+,,0","20000731","+,,0","20000731","+,,0","","","20000717",",,0","20000725",",,0","13.9",",0,29,+","0",",,0,31,+","0",",,0,31,+","39.6",",,0,17,","38.3",",0,25,","360.0","1,,,0","0.0","0","0.0",",0","","","","","","","","","","","80.6",",,,0","0",",,,0","25.56",",0","34.33",",,,0","16.79",",,,0","4985","1,,,0"
"USC00058793","2000-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","","","127.0",",0","3",",0","1",",0","0",",0","0","1,0","0",",0","0",",0","1",",0","0",",0","26",",0","17",",0","","","20000925",",,0","20000930","+,1,0","20000930","+,,0","","","20000908",",,0","20000907","+,,0","-2.2",",0,25,","0","1,,0,30,+","0",",,0,30,+","2.5",",,0,08,","38.9",",0,07,+","","","","","43.8",",0","","","","","","","","","","","4.1",",,,0","0",",,,0","21.11",",0","31.15",",,,0","11.06",",,,0","5443",",,,0"
"USC00058793","2000-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","","","12.6",",0","5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","2",",0","","","20001008",",,0","20001031","+,,0","20001031","+,,0","","","20001024",",,0","20001002",",,0","-3.9",",0,08,","0",",,0,31,+","0",",,0,31,+","54.4",",,0,24,","33.9",",0,02,","185.0","4,,,0","","","174.0",",0","","","","","","","","","","","121.5",",,,0","0",",,,0","13.12",",0","20.93",",,,0","5.32",",,,0","",""
"USC00058793","2000-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","","","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","0",",0","0",",0","","","20001112",",,0","20001130","+,,0","20001130","+,,0","","","20001112",",,0","20001101",",,0","-11.1",",0,12,","0",",,0,30,+","0",",,0,30,+","7.1",",,0,12,","20.6",",0,01,","","","","","487.8",",0","","","","","","","","","","","7.4",",,,0","0",",,,0","2.07",",0","9.22",",,,0","-5.08",",,,0","",""
"USC00058793","2000-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","","","0.0","1,0","4",",0","0",",0","0",",0","2","4,0","0",",0","0","1,0","30","1,0","6",",0","0",",0","0",",0","","","20001212",",1,0","20001212","+,4,0","20001211",",,0","","","20001211",",,0","20001218","+,,0","-16.7","1,0,12,","25","4,,0,12,+","13",",,0,11,","0.8",",,0,11,","17.2",",0,18,+","","","","","586.2",",0","","","","","","","","","","","1.9",",,,0","21",",,,0","-1.24","1,0","6.45",",,,0","-8.93","1,,,0","",""
"USC00058793","2001-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","16",",0","3",",0","1",",0","30",",0","8",",0","0",",0","0",",0","","","20010120",",,0","20010128","+,,0","20010128",",,0","","","20010128",",,0","20010105",",,0","-20.0",",0,20,","254",",,0,28,+","203",",,0,28,","22.4",",,0,28,","19.4",",0,05,","","","","","626.3",",0","","","","","","","","","","","48.1",",,,0","450",",,,0","-1.87",",0","4.99",",,,0","-8.74",",,,0","",""
"USC00058793","2001-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0","1,0","4",",0","3",",0","0",",0","12",",0","2",",0","0","1,0","26","1,0","9",",0","0",",0","0",",0","","","20010210",",1,0","20010201",",,0","20010209",",,0","","","20010209",",,0","20010208",",,0","-17.2","1,0,10,","152",",,0,01,","89",",,0,09,","14.7",",,0,09,","18.3",",0,08,","","","","","509.7",",0","","","","","","","","","","","24.4",",,,0","165",",,,0","-0.33","1,0","5.36",",,,0","-6.03","1,,,0","",""
"USC00058793","2001-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","7",",0","5",",0","0",",0","","","4",",0","0",",0","25",",0","2",",0","3",",0","0",",0","","","20010301",",,0","","","20010318",",,0","","","20010318",",,0","20010321",",,0","-13.9",",0,01,","","","89",",,0,18,","9.7",",,0,18,","22.2",",0,21,","","","","","418.6",",0","","","","","","","","","","","29.8",",,,0","203",",,,0","4.83",",0","11.35",",,,0","-1.69",",,,0","",""
"USC00058793","2001-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","5.6","0","5.6",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","19",",0","0",",0","","","20010414",",,0","20010430","+,,0","20010430","+,,0","","","20010422",",,0","20010420",",,0","-2.8",",0,14,","0",",,0,30,+","0",",,0,30,+","6.9",",,0,22,","30.6",",0,20,","","","","","151.6",",0","","","","","","","","","","","14.3",",,,0","0",",,,0","13.46",",0","22.65",",,,0","4.27",",,,0","",""
"USC00058793","2001-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","35.7","0","30.1",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","","","20010521",",,0","20010531","+,,0","20010531","+,,0","","","20010520",",,0","20010517",",,0","1.7",",0,21,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,20,","33.9",",0,17,","248.5",",,,0","","","88.3",",0","","","","","","","","","","","92.1",",,,0","0",",,,0","16.45",",0","24.14",",,,0","8.77",",,,0","5343","2,,,0"
"USC00058793","2001-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","156.3","0","120.6","1,0","7",",0","3",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","13",",0","","","20010614",",1,0","20010630","+,,0","20010630","+,,0","","","20010608",",,0","20010619","+,,0","5.6","1,0,14,","0",",,0,30,+","0",",,0,30,+","38.6",",,0,08,","37.2",",0,19,+","309.7","1,,,0","","","5.5",",0","","","","","","","","","","","82.9",",,,0","0",",,,0","22.28","1,0","30.77",",,,0","13.78","1,,,0","5442",",,,0"
"USC00058793","2001-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","424.5","0","268.2",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","20010714",",,0","20010731","+,,0","20010731","+,,0","","","20010714",",,0","20010708",",,0","15.6",",0,14,","0",",,0,31,+","0",",,0,31,+","33.5",",,0,14,","38.9",",0,08,","379.1",",,,0","0.0","0","0.0",",0","","","","","","","","","","","107.1",",,,0","0",",,,0","26.99",",0","35.63",",,,0","18.34",",,,0","4592",",,,0"
"USC00058793","2001-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","613.7","0","189.2",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","20010825","+,,0","20010831","+,,0","20010831","+,,0","","","20010817",",,0","20010807","+,,0","12.2",",0,25,+","0",",,0,31,+","0",",,0,31,+","30.0",",,0,17,","37.2",",0,07,+","333.9",",,,0","0.0","0","0.0",",0","","","","","","","","","","","55.4",",,,0","0",",,,0","24.44",",0","33.07",",,,0","15.80",",,,0","5095",",,,0"
"USC00058793","2001-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","693.5","0","79.8","1,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","28",",0","10",",0","","","20010909",",1,0","20010930","+,,0","20010930","+,,0","","","20010916",",,0","20010907",",,0","2.8","1,0,09,","0",",,0,30,+","0",",,0,30,+","1.0",",,0,16,","37.8",",0,07,","267.5",",,,0","28.3","0","28.3",",0","","","","","","","","","","","1.8",",,,0","0",",,,0","20.13","1,0","29.56",",,,0","10.70","1,,,0","5001",",,,0"
"USC00058793","2001-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","702.3","0","8.8",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","19",",0","0",",0","","","20011025",",,0","20011031","+,,0","20011031","+,,0","","","20011013",",,0","20011003",",,0","-4.4",",0,25,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,13,","31.7",",0,03,","","","208.0","0","179.7",",0","","","","","","","","","","","3.5",",,,0","0",",,,0","12.82",",0","22.23",",,,0","3.42",",,,0","",""
"USC00058793","2001-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","702.3","0","0.0",",0","5",",0","1",",0","0",",0","3","2,0","2",",0","0",",0","14",",0","2",",0","7",",0","0",",0","","","20011128",",,0","20011119","+,2,0","20011119","+,,0","","","20011124",",,0","20011101",",,0","-15.6",",0,28,","25","2,,0,19,+","25",",,0,19,+","9.1",",,0,24,","30.0",",0,01,","","","527.7","0","319.7",",0","","","","","","","","","","","14.8",",,,0","70",",,,0","7.68",",0","15.32",",,,0","0.04",",,,0","",""
"USC00058793","2001-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","702.3","0","0.0",",0","5",",0","1",",0","0",",0","5",",0","3",",0","0",",0","29",",0","1",",0","1",",0","0",",0","","","20011231",",,0","20011222",",,0","20011222",",,0","","","20011222",",,0","20011204",",,0","-15.0",",0,31,","51",",,0,22,","38",",,0,22,","3.0",",,0,22,","23.3",",0,04,","","","1026.4","0","498.7",",0","","","","","","","","","","","8.3",",,,0","101",",,,0","2.25",",0","10.72",",,,0","-6.23",",,,0","",""
"USC00058793","2002-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","5",",0","1",",0","0",",0","29",",0","5",",0","2",",0","0",",0","","","20020103",",,0","20020131",",,0","20020131",",,0","","","20020131",",,0","20020109",",,0","-16.1",",0,03,","127",",,0,31,","127",",,0,31,","14.5",",,0,31,","24.4",",0,09,","","","1578.6","0","552.2",",0","","","","","","","","","","","28.5",",,,0","140",",,,0","0.52",",0","8.53",",,,0","-7.48",",,,0","",""
"USC00058793","2002-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","4",",0","0","1,0","0",",0","24",",0","3",",0","4",",0","0",",0","","","20020226",",,0","20020201",",,0","20020228","+,1,0","","","20020226","+,,0","20020224",",,0","-17.2",",0,26,","102",",,0,01,","0","1,,0,28,+","0.0",",T,0,26,+","25.0",",0,24,","","","2042.2","0","463.6",",0","","","","","","","","","","","0.0",",T,,0","0","1,,,0","1.78",",0","10.10",",,,0","-6.55",",,,0","",""
"USC00058793","2002-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","28",",0","3",",0","8",",0","0",",0","","","20020302",",,0","20020301",",,0","20020301",",,0","","","20020301",",,0","20020324",",,0","-17.8",",0,02,","0",",T,0,01,","10",",,0,01,","0.8",",,0,01,","28.9",",0,24,","","","2476.8","0","434.6",",0","","","","","","","","","","","1.1",",,,0","10",",,,0","4.31",",0","14.24",",,,0","-5.61",",,,0","",""
"USC00058793","2002-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","7.6","0","7.6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","21",",0","1",",0","","","20020403",",,0","20020430","+,,0","20020430","+,,0","","","20020421",",,0","20020416",",,0","-5.6",",0,03,","0",",,0,30,+","0",",,0,30,+","2.5",",,0,21,","33.9",",0,16,","","","2632.3","0","155.5",",0","","","","","","","","","","","5.8",",,,0","0",",,,0","13.40",",0","22.89",",,,0","3.91",",,,0","",""
"USC00058793","2002-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","40.3","0","32.7","1,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","27",",0","6",",0","","","20020513","+,1,0","20020531","+,,0","20020531","+,,0","","","20020524",",,0","20020530",",,0","0.6","1,0,13,+","0",",,0,31,+","0",",,0,31,+","8.9",",,0,24,","35.0",",0,30,","354.7",",,,0","2702.5","0","70.2",",0","","","","","","","","","","","24.3",",,,0","0",",,,0","17.07","1,0","26.70",",,,0","7.43","1,,,0","8012",",,,0"
"USC00058793","2002-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","267.4","0","227.1",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","","","20020616",",,0","20020630","+,,0","20020630","+,,0","","","20020605",",,0","20020620","+,,0","10.0",",0,16,","0",",,0,30,+","0",",,0,30,+","16.3",",,0,05,","39.4",",0,20,+","461.7",",,,0","2703.9","0","1.4",",0","","","","","","","","","","","29.7",",,,0","0",",,,0","25.86",",0","34.62",",,,0","17.10",",,,0","8353",",,,0"
"USC00058793","2002-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","515.9","0","248.5",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","20020731","+,,0","20020731","+,,0","20020731","+,,0","","","20020712",",,0","20020726",",,0","13.9",",0,31,+","0",",,0,31,+","0",",,0,31,+","10.7",",,0,12,","40.0",",0,26,","420.2",",,,0","0.0","0","0.0",",0","","","","","","","","","","","42.5",",,,0","0",",,,0","26.35",",0","35.19",",,,0","17.51",",,,0","6740",",,,0"
"USC00058793","2002-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","720.9","0","205.0",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","20020818","+,,0","20020831","+,,0","20020831","+,,0","","","20020830",",,0","20020819",",,0","11.1",",0,18,+","0",",,0,31,+","0",",,0,31,+","63.8",",,0,30,","41.1",",0,19,","349.9","3,,,0","1.1","0","1.1",",0","","","","","","","","","","","142.0",",,,0","0",",,,0","24.91",",0","33.06",",,,0","16.75",",,,0","7141",",,,0"
"USC00058793","2002-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","789.0","0","68.1",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","5",",0","","","20020922",",,0","20020930","+,,0","20020930","+,,0","","","20020910",",,0","20020904",",,0","3.3",",0,22,","0",",,0,30,+","0",",,0,30,+","32.3",",,0,10,","33.9",",0,04,","228.5","1,,,0","35.6","0","34.5",",0","","","","","","","","","","","44.3",",,,0","0",",,,0","19.45",",0","26.78",",,,0","12.13",",,,0","5940",",,,0"
"USC00058793","2002-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","793.1","0","4.1",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","9",",0","1",",0","9",",0","0",",0","","","20021031","+,,0","20021031","+,,0","20021031","+,,0","","","20021023",",,0","20021012",",,0","-5.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","22.1",",,0,23,","30.0",",0,12,","141.3","1,,,0","304.0","0","268.4",",0","","","","","","","","","","","44.0",",,,0","0",",,,0","9.81",",0","16.66",",,,0","2.96",",,,0","5683",",,,0"
"USC00058793","2002-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","793.1","0","0.0",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","0",",0","22",",0","1",",0","5",",0","0",",0","","","20021127",",,0","20021130","+,,0","20021130","+,1,0","","","20021101",",,0","20021108",",,0","-12.8",",0,27,","0",",,0,30,+","0","1,,0,30,+","1.5",",,0,01,","25.0",",0,08,","","","703.5","0","399.5",",0","","","","","","","","","","","5.2",",,,0","0","1,,,0","5.02",",0","12.40",",,,0","-2.37",",,,0","",""
"USC00058793","2002-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","793.1","0","0.0",",0","2",",0","2",",0","0",",0","9","1,0","2",",0","0",",0","31",",0","6",",0","0",",0","0",",0","","","20021225",",,0","20021224",",1,0","20021224",",,0","","","20021224",",,0","20021216",",,0","-16.1",",0,25,","127","1,,0,24,","114",",,0,24,","10.9",",,0,24,","20.6",",0,16,","","","1251.4","0","547.9",",0","","","","","","","","","","","21.3",",,,0","216",",,,0","0.66",",0","7.35",",,,0","-6.04",",,,0","",""
"USC00058793","2003-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","1","2,0","1",",0","0",",0","30",",0","2",",0","2",",0","0",",0","","","20030111",",,0","20030102",",2,0","20030102",",,0","","","20030102",",,0","20030109",",,0","-12.2",",0,11,","25","2,,0,02,","25",",,0,02,","2.5",",,0,02,","23.9",",0,09,","","","1758.4","0","507.0",",0","","","","","","","","","","","2.5",",,,0","25",",,,0","1.98",",0","9.71",",,,0","-5.75",",,,0","",""
"USC00058793","2003-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","","","1","1,0","1",",0","25",",0","5",",0","2",",0","0",",0","","","20030207",",,0","","","20030228",",1,0","","","20030215",",,0","20030202",",,0","-17.8",",0,07,","","","33","1,,0,28,","3.6",",,0,15,","24.4",",0,02,","","","2257.5","0","499.1",",0","","","","","","","","","","","15.5",",,,0","94","1,,,0","0.51",",0","7.84",",,,0","-6.82",",,,0","",""
"USC00058793","2003-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","0","0.0",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","15",",0","2",",0","8",",0","0",",0","","","20030305",",,0","20030305","+,,0","20030301",",,0","","","20030319",",,0","20030315",",,0","-11.7",",0,05,","0",",T,0,05,+","8",",,0,01,","30.2",",,0,19,","28.3",",0,15,","","","2621.1","0","363.6",",0","","","","","","","","","","","55.8",",,,0","8",",,,0","6.60",",0","14.82",",,,0","-1.61",",,,0","",""
"USC00058793","2003-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","1.1","0","1.1",",0","7",",0","3",",0","1",",0","2",",0","1",",0","0",",0","7",",0","0",",0","15",",0","0",",0","","","20030408",",,0","20030407",",,0","20030407",",,0","","","20030416",",,0","20030415",",,0","-6.7",",0,08,","51",",,0,07,","38",",,0,07,","35.1",",,0,16,","31.1",",0,15,","","","2804.7","0","183.6",",0","","","","","","","","","","","53.4",",,,0","51",",,,0","12.25",",0","20.86",",,,0","3.64",",,,0","7244",",,,0"
"USC00058793","2003-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","41.3","0","40.2",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","","","20030511",",,0","20030531","+,,0","20030531","+,,0","","","20030516",",,0","20030531",",,0","0.6",",0,11,","0",",,0,31,+","0",",,0,31,+","34.5",",,0,16,","38.3",",0,31,","271.1","1,,,0","2881.9","0","77.2",",0","","","","","","","","","","","58.3",",,,0","0",",,,0","17.14",",0","25.75",",,,0","8.53",",,,0","6574",",,,0"
"USC00058793","2003-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","117.0","0","75.7",",0","15",",0","13",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","6",",0","","","20030608",",,0","20030630","+,,0","20030630","+,,0","","","20030605",",,0","20030624",",,0","5.0",",0,08,","0",",,0,30,+","0",",,0,30,+","38.4",",,0,05,","35.6",",0,24,","262.2","2,,,0","2905.0","0","23.1",",0","","","","","","","","","","","175.1",",,,0","0",",,,0","20.09",",0","27.06",",,,0","13.11",",,,0","6120",",,,0"
"USC00058793","2003-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","393.5","0","276.5",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","20030723",",,0","20030731","+,,0","20030731","+,,0","","","20030730",",,0","20030727","+,,0","13.9",",0,23,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,30,","40.0",",0,27,+","470.0",",,,0","0.0","0","0.0",",0","","","","","","","","","","","41.2",",,,0","0",",,,0","27.25",",0","36.36",",,,0","18.15",",,,0","6576",",,,0"
"USC00058793","2003-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","600.4","0","206.9",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","24",",0","","","20030814","+,,0","20030831","+,,0","20030831","+,,0","","","20030820",",,0","20030808",",,0","12.2",",0,14,+","0",",,0,31,+","0",",,0,31,+","32.0",",,0,20,","40.0",",0,08,","344.9","1,,,0","4.4","0","4.4",",0","","","","","","","","","","","69.1",",,,0","0",",,,0","24.86",",0","33.57",",,,0","16.15",",,,0","5423",",,,0"
"USC00058793","2003-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","642.9","0","42.5",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","","","20030928","+,,0","20030930","+,,0","20030930","+,,0","","","20030908",",,0","20030918","+,,0","2.8",",0,28,+","0",",,0,30,+","0",",,0,30,+","14.5",",,0,08,","34.4",",0,18,+","269.6",",,,0","44.3","0","39.9",",0","","","","","","","","","","","19.6",",,,0","0",",,,0","18.42",",0","26.75",",,,0","10.09",",,,0","5815",",,,0"
"USC00058793","2003-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","659.2","0","16.3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","22",",0","3",",0","","","20031026",",,0","20031031","+,,0","20031031","+,,0","","","20031001",",,0","20031020",",,0","-5.6",",0,26,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,01,","33.3",",0,20,","","","162.5","0","118.2",",0","","","","","","","","","","","2.0",",,,0","0",",,,0","15.05",",0","24.29",",,,0","5.80",",,,0","5819",",,,0"
