"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00510840","1946-01","20.1","-155.46667","140.5","HAINA 214, HI US","91.3","6","91.3",",6","13",",6","12",",6","7",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19460119",",,6","","","","","19460122",",,6","19460128",",,6","15.6",",6,19,","","","","","75.9",",,6,22,","26.1",",6,28,","0.0","6","0.0",",6","329.3",",,,6","","","21.28",",6","24.51",",,,6","18.05",",,,6","",""
"USC00510840","1946-02","20.1","-155.46667","140.5","HAINA 214, HI US","174.4","6","83.1",",6","9",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","19460228",",,6","","","","","19460216",",,6","19460202",",,6","15.6",",6,28,","","","","","30.0",",,6,16,","27.2",",6,02,","0.0","6","0.0",",6","66.4",",,,6","","","21.30",",6","24.75",",,,6","17.85",",,,6","",""
"USC00510840","1946-03","20.1","-155.46667","140.5","HAINA 214, HI US","261.4","6","87.0","1,6","24",",6","13",",6","3",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","0","1,6","19460301",",,6","","","","","19460318",",,6","19460321","+,1,6","16.1",",6,01,","","","","","51.3",",,6,18,","25.6","1,6,21,+","0.0","6","0.0","1,6","224.6",",,,6","","","21.23","1,6","24.44","1,,,6","18.02",",,,6","",""
"USC00510840","1946-04","20.1","-155.46667","140.5","HAINA 214, HI US","347.9","6","86.5",",6","24",",6","17",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19460429","+,,6","","","","","19460425",",,6","19460407",",,6","17.2",",6,29,+","","","","","24.4",",,6,25,","26.1",",6,07,","0.0","6","0.0",",6","134.1",",,,6","","","21.22",",6","24.81",",,,6","17.62",",,,6","",""
"USC00510840","1946-05","20.1","-155.46667","140.5","HAINA 214, HI US","457.0","6","109.1",",6","17",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19460517","+,,6","","","","","19460502",",,6","19460521","+,,6","16.1",",6,17,+","","","","","22.6",",,6,02,","27.2",",6,21,+","0.0","6","0.0",",6","71.6",",,,6","","","21.85",",6","25.94",",,,6","17.77",",,,6","",""
"USC00510840","1946-06","20.1","-155.46667","140.5","HAINA 214, HI US","597.1","6","140.1",",6","7",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19460618",",,6","","","","","19460626",",,6","19460616","+,,6","17.2",",6,18,","","","","","6.1",",,6,26,","28.9",",6,16,+","0.0","6","0.0",",6","11.5",",,,6","","","23.00",",6","26.90",",,,6","19.10",",,,6","",""
"USC00510840","1946-07","20.1","-155.46667","140.5","HAINA 214, HI US","779.8","6","182.7",",6","17",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19460709",",,6","","","","","19460726",",,6","19460721",",,6","18.9",",6,09,","","","","","32.8",",,6,26,","29.4",",6,21,","0.0","6","0.0",",6","84.8",",,,6","","","24.23",",6","27.66",",,,6","20.79",",,,6","",""
"USC00510840","1946-08","20.1","-155.46667","140.5","HAINA 214, HI US","963.4","6","183.6",",6","13",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19460809","+,,6","","","","","19460814",",,6","19460820",",,6","18.3",",6,09,+","","","","","12.4",",,6,14,","31.7",",6,20,","0.0","6","0.0",",6","32.1",",,,6","","","24.26",",6","27.95",",,,6","20.56",",,,6","",""
"USC00510840","1946-09","20.1","-155.46667","140.5","HAINA 214, HI US","1142.2","6","178.8",",6","14",",6","9",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19460930","+,,6","","","","","19460930",",,6","19460911",",,6","19.4",",6,30,+","","","","","12.7",",,6,30,","31.1",",6,11,","0.0","6","0.0",",6","56.1",",,,6","","","24.29",",6","28.18",",,,6","20.40",",,,6","",""
"USC00510840","1946-10","20.1","-155.46667","140.5","HAINA 214, HI US","1312.4","6","170.2",",6","11",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19461007",",,6","","","","","19461012",",,6","19461007",",,6","18.9",",6,07,","","","","","14.0",",,6,12,","30.6",",6,07,","0.0","6","0.0",",6","63.3",",,,6","","","23.82",",6","27.32",",,,6","20.33",",,,6","",""
"USC00510840","1946-11","20.1","-155.46667","140.5","HAINA 214, HI US","1436.4","6","124.0",",6","18",",6","14",",6","3",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19461112","+,,6","","","","","19461116",",,6","19461116",",,6","17.2",",6,12,+","","","","","61.2",",,6,16,","28.3",",6,16,","0.0","6","0.0",",6","204.4",",,,6","","","22.47",",6","25.97",",,,6","18.96",",,,6","",""
"USC00510840","1946-12","20.1","-155.46667","140.5","HAINA 214, HI US","1532.9","6","96.5",",6","22",",6","17",",6","6",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19461230","+,,6","","","","","19461220",",,6","19461212","+,,6","16.7",",6,30,+","","","","","105.4",",,6,20,","27.2",",6,12,+","0.0","6","0.0",",6","485.0",",,,6","","","21.45",",6","24.46",",,,6","18.43",",,,6","",""
"USC00510840","1947-01","20.1","-155.46667","140.5","HAINA 214, HI US","54.6","6","54.6",",6","9",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19470103",",,6","","","","","19470102",",,6","19470130",",,6","13.9",",6,03,","","","","","49.5",",,6,02,","27.2",",6,30,","1.7","6","1.7",",6","71.6",",,,6","","","20.04",",6","23.50",",,,6","16.58",",,,6","",""
"USC00510840","1947-02","20.1","-155.46667","140.5","HAINA 214, HI US","138.8","6","84.2",",6","7",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","26",",6","0",",6","19470228","+,,6","","","","","19470226",",,6","19470210",",,6","15.0",",6,28,+","","","","","82.8",",,6,26,","27.8",",6,10,","3.7","6","2.0",",6","127.3",",,,6","","","21.27",",6","25.36",",,,6","17.18",",,,6","",""
"USC00510840","1947-03","20.1","-155.46667","140.5","HAINA 214, HI US","233.8","6","95.0",",6","17",",6","11",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19470316","+,,6","","","","","19470301",",,6","19470304","+,,6","16.1",",6,16,+","","","","","63.0",",,6,01,","28.3",",6,04,+","3.7","6","0.0",",6","181.4",",,,6","","","21.40",",6","24.89",",,,6","17.90",",,,6","",""
"USC00510840","1947-04","20.1","-155.46667","140.5","HAINA 214, HI US","325.8","6","92.0","1,6","15",",6","7",",6","2",",6","","","","","0","1,6","0","1,6","0",",6","30",",6","0",",6","19470422",",1,6","","","","","19470412",",,6","19470411",",,6","15.6","1,6,22,","","","","","39.4",",,6,12,","28.3",",6,11,","3.7","6","0.0",",6","130.0",",,,6","","","21.50","1,6","25.07",",,,6","17.92","1,,,6","",""
"USC00510840","1947-05","20.1","-155.46667","140.5","HAINA 214, HI US","435.2","6","109.4","1,6","20",",6","12",",6","3",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","0","1,6","19470515",",,6","","","","","19470504",",,6","19470509",",1,6","16.7",",6,15,","","","","","33.8",",,6,04,","27.2","1,6,09,","3.7","6","0.0","1,6","205.2",",,,6","","","21.97","1,6","25.31","1,,,6","18.64",",,,6","",""
"USC00510840","1947-07","20.1","-155.46667","140.5","HAINA 214, HI US","","","178.6",",6","13",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19470722","+,,6","","","","","19470705",",,6","19470731","+,,6","18.3",",6,22,+","","","","","14.5",",,6,05,","29.4",",6,31,+","0.0","6","0.0",",6","46.2",",,,6","","","24.10",",6","28.40",",,,6","19.79",",,,6","",""
"USC00510840","1947-08","20.1","-155.46667","140.5","HAINA 214, HI US","","","183.0",",6","11",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19470815","+,,6","","","","","19470824",",,6","19470802","+,,6","18.9",",6,15,+","","","","","27.2",",,6,24,","30.0",",6,02,+","0.0","6","0.0",",6","79.3",",,,6","","","24.24",",6","28.18",",,,6","20.29",",,,6","",""
"USC00510840","1947-09","20.1","-155.46667","140.5","HAINA 214, HI US","","","167.1",",6","9",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19470924","+,,6","","","","","19470905",",,6","19470913",",,6","18.9",",6,24,+","","","","","18.8",",,6,05,","29.4",",6,13,","0.0","6","0.0",",6","46.2",",,,6","","","23.90",",6","27.67",",,,6","20.14",",,,6","",""
"USC00510840","1947-10","20.1","-155.46667","140.5","HAINA 214, HI US","","","155.4",",6","11",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19471029",",,6","","","","","19471004",",,6","19471024","+,,6","17.2",",6,29,","","","","","33.0",",,6,04,","28.3",",6,24,+","0.0","6","0.0",",6","73.2",",,,6","","","23.35",",6","27.59",",,,6","19.10",",,,6","",""
"USC00510840","1947-11","20.1","-155.46667","140.5","HAINA 214, HI US","","","129.8",",6","9",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19471127",",,6","","","","","19471108",",,6","19471109",",,6","16.1",",6,27,","","","","","29.5",",,6,08,","30.6",",6,09,","0.0","6","0.0",",6","67.2",",,,6","","","22.66",",6","27.52",",,,6","17.79",",,,6","",""
"USC00510840","1947-12","20.1","-155.46667","140.5","HAINA 214, HI US","","","86.3",",6","16",",6","11",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19471214",",,6","","","","","19471218",",,6","19471207","+,,6","13.3",",6,14,","","","","","82.8",",,6,18,","28.9",",6,07,+","0.0","6","0.0",",6","284.5",",,,6","","","21.12",",6","26.26",",,,6","15.97",",,,6","",""
"USC00510840","1948-01","20.1","-155.46667","140.5","HAINA 214, HI US","66.3","6","66.3","1,6","17",",6","11",",6","4",",6","","","","","0","1,6","0","1,6","0",",6","31",",6","0",",6","19480118","+,1,6","","","","","19480126",",,6","19480129",",,6","15.0","1,6,18,+","","","","","77.5",",,6,26,","27.2",",6,29,","0.3","6","0.3",",6","279.2",",,,6","","","20.54","1,6","24.97",",,,6","16.12","1,,,6","",""
"USC00510840","1948-02","20.1","-155.46667","140.5","HAINA 214, HI US","139.7","6","73.4",",6","15",",6","7",",6","2",",6","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","19480210",",,6","","","","","19480201",",,6","19480227",",,6","14.4",",6,10,","","","","","52.8",",,6,01,","28.9",",6,27,","0.3","6","0.0",",6","137.0",",,,6","","","20.86",",6","24.94",",,,6","16.79",",,,6","",""
"USC00510840","1948-03","20.1","-155.46667","140.5","HAINA 214, HI US","212.8","6","73.1",",6","20",",6","17",",6","6",",6","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","19480305","+,,6","","","","","19480330",",,6","19480301",",,6","15.6",",6,05,+","","","","","63.5",",,6,30,","28.9",",6,01,","0.3","6","0.0",",6","397.0",",,,6","","","20.69",",6","24.17",",,,6","17.21",",,,6","",""
"USC00510840","1948-04","20.1","-155.46667","140.5","HAINA 214, HI US","320.2","6","107.4",",6","18",",6","12",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19480415",",,6","","","","","19480401",",,6","19480426",",,6","16.1",",6,15,","","","","","72.4",",,6,01,","30.0",",6,26,","0.3","6","0.0",",6","172.9",",,,6","","","21.91",",6","25.69",",,,6","18.14",",,,6","",""
"USC00510840","1948-05","20.1","-155.46667","140.5","HAINA 214, HI US","439.8","6","119.6",",6","15",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19480504",",,6","","","","","19480529",",,6","19480517",",,6","17.2",",6,04,","","","","","31.0",",,6,29,","26.7",",6,17,","0.3","6","0.0",",6","95.9",",,,6","","","22.19",",6","25.46",",,,6","18.92",",,,6","",""
"USC00510840","1948-06","20.1","-155.46667","140.5","HAINA 214, HI US","593.9","6","154.1",",6","5",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19480609",",,6","","","","","19480602",",,6","19480609",",,6","17.2",",6,09,","","","","","1.0",",,6,02,","28.9",",6,09,","0.3","6","0.0",",6","3.3",",,,6","","","23.47",",6","27.41",",,,6","19.52",",,,6","",""
"USC00510840","1948-07","20.1","-155.46667","140.5","HAINA 214, HI US","763.4","6","169.5",",6","15",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19480726",",,6","","","","","19480706",",,6","19480715",",,6","17.2",",6,26,","","","","","25.7",",,6,06,","31.7",",6,15,","0.0","6","0.0",",6","104.7",",,,6","","","23.80",",6","28.02",",,,6","19.58",",,,6","",""
"USC00510840","1948-08","20.1","-155.46667","140.5","HAINA 214, HI US","957.9","6","194.5",",6","6",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19480802",",,6","","","","","19480813",",,6","19480815","+,,6","17.8",",6,02,","","","","","3.6",",,6,13,","30.6",",6,15,+","0.0","6","0.0",",6","9.2",",,,6","","","24.61",",6","28.99",",,,6","20.23",",,,6","",""
"USC00510840","1948-09","20.1","-155.46667","140.5","HAINA 214, HI US","1116.5","6","158.6","1,6","14",",6","10",",6","0",",6","","","","","0","1,6","0","1,6","0",",6","30",",6","0",",6","19480905",",1,6","","","","","19480928",",,6","19480906","+,,6","18.3","1,6,05,","","","","","17.3",",,6,28,","29.4",",6,06,+","0.0","6","0.0",",6","71.4",",,,6","","","23.83","1,6","27.87",",,,6","19.79","1,,,6","",""
"USC00510840","1948-10","20.1","-155.46667","140.5","HAINA 214, HI US","1256.2","6","139.7",",6","19",",6","13",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19481022",",,6","","","","","19481002",",,6","19481007","+,,6","17.8",",6,22,","","","","","54.6",",,6,02,","27.8",",6,07,+","0.0","6","0.0",",6","266.3",",,,6","","","22.84",",6","26.39",",,,6","19.29",",,,6","",""
"USC00510840","1948-11","20.1","-155.46667","140.5","HAINA 214, HI US","1360.0","6","103.8",",6","18",",6","13",",6","3",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19481129",",,6","","","","","19481110",",,6","19481113","+,,6","16.1",",6,29,","","","","","58.4",",,6,10,","26.7",",6,13,+","0.0","6","0.0",",6","245.5",",,,6","","","21.79",",6","24.99",",,,6","18.59",",,,6","",""
"USC00510840","1948-12","20.1","-155.46667","140.5","HAINA 214, HI US","1427.6","6","67.6",",6","25",",6","20",",6","4",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19481225",",,6","","","","","19481213",",,6","19481202",",,6","15.6",",6,25,","","","","","44.2",",,6,13,","25.6",",6,02,","0.3","6","0.3",",6","286.0",",,,6","","","20.50",",6","23.42",",,,6","17.59",",,,6","",""
"USC00510840","1949-01","20.1","-155.46667","140.5","HAINA 214, HI US","66.2","0","66.2",",6","13",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19490130",",,6","","","","","19490112",",,6","19490117","+,,6","13.3",",6,30,","","","","","21.6",",,6,12,","27.8",",6,17,+","0.3","0","0.0",",6","60.1",",,,6","","","20.47",",6","24.76",",,,6","16.18",",,,6","",""
"USC00510840","1949-02","20.1","-155.46667","140.5","HAINA 214, HI US","136.5","0","70.3",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","19490205","+,,6","","","","","19490215",",,6","19490206",",,6","14.4",",6,05,+","","","","","14.7",",,6,15,","27.8",",6,06,","0.3","0","0.0",",6","28.5",",,,6","","","20.84",",6","25.41",",,,6","16.28",",,,6","",""
"USC00510840","1949-03","20.1","-155.46667","140.5","HAINA 214, HI US","212.6","0","76.1",",6","16",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19490319",",,6","","","","","19490314",",,6","19490327","+,,6","12.8",",6,19,","","","","","55.9",",,6,14,","26.7",",6,27,+","1.7","0","1.4",",6","140.4",",,,6","","","20.74",",6","25.30",",,,6","16.18",",,,6","",""
"USC00510840","1949-04","20.1","-155.46667","140.5","HAINA 214, HI US","289.4","0","76.8",",6","19",",6","15",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19490417",",,6","","","","","19490422",",,6","19490430",",,6","14.4",",6,17,","","","","","12.4",",,6,22,","26.7",",6,30,","1.7","0","0.0",",6","87.5",",,,6","","","20.89",",6","24.98",",,,6","16.80",",,,6","",""
"USC00510840","1949-05","20.1","-155.46667","140.5","HAINA 214, HI US","412.0","0","122.6",",6","10",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19490523","+,,6","","","","","19490526",",,6","19490517",",,6","16.1",",6,23,+","","","","","20.6",",,6,26,","30.6",",6,17,","1.7","0","0.0",",6","53.6",",,,6","","","22.29",",6","26.59",",,,6","17.99",",,,6","",""
"USC00510840","1949-06","20.1","-155.46667","140.5","HAINA 214, HI US","554.4","0","142.4",",6","6",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19490620","+,,6","","","","","19490624",",,6","19490626",",,6","16.7",",6,20,+","","","","","5.8",",,6,24,","28.9",",6,26,","1.7","0","0.0",",6","12.6",",,,6","","","23.08",",6","27.67",",,,6","18.49",",,,6","",""
"USC00510840","1949-07","20.1","-155.46667","140.5","HAINA 214, HI US","706.7","0","152.3",",6","20",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19490723","+,,6","","","","","19490703",",,6","19490729","+,,6","17.2",",6,23,+","","","","","17.5",",,6,03,","28.9",",6,29,+","0.0","0","0.0",",6","77.4",",,,6","","","23.25",",6","27.49",",,,6","19.00",",,,6","",""
"USC00510840","1949-08","20.1","-155.46667","140.5","HAINA 214, HI US","883.0","0","176.3",",6","18",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","19490830",",,6","","","","","19490820",",,6","19490816","+,,6","18.9",",6,30,","","","","","9.9",",,6,20,","28.9",",6,16,+","0.0","0","0.0",",6","43.5",",,,6","","","24.02",",6","27.69",",,,6","20.35",",,,6","",""
"USC00510840","1949-09","20.1","-155.46667","140.5","HAINA 214, HI US","1050.0","0","167.0",",6","17",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","19490930",",,6","","","","","19490925",",,6","19490920","+,,6","16.7",",6,30,","","","","","6.1",",,6,25,","29.4",",6,20,+","0.0","0","0.0",",6","36.3",",,,6","","","23.90",",6","28.49",",,,6","19.31",",,,6","",""
"USC00510840","1949-10","20.1","-155.46667","140.5","HAINA 214, HI US","1188.6","0","138.6",",0","13",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19491031","+,,0","19491031","+,,0","19491031","+,,0","19491007",",,0","19491031","+,,0","17.2",",0,31,+","0",",,0,31,+","0",",,0,31,+","28.4",",,0,07,","28.9",",0,31,+","0.0","0","0.0",",0","71.1",",,,0","0",",,,0","22.80",",0","26.93",",,,0","18.68",",,,0","",""
"USC00510840","1949-11","20.1","-155.46667","140.5","HAINA 214, HI US","1280.6","0","92.0",",0","24",",0","14",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","19491121","+,,0","19491130","+,,0","19491130","+,,0","19491127",",,0","19491123","+,,0","15.6",",0,21,+","0",",,0,30,+","0",",,0,30,+","113.8",",,0,27,","28.3",",0,23,+","0.0","0","0.0",",0","262.3",",,,0","0",",,,0","21.40",",0","25.12",",,,0","17.68",",,,0","",""
"USC00510840","1949-12","20.1","-155.46667","140.5","HAINA 214, HI US","1379.3","0","98.7",",0","14",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19491223",",,0","19491231","+,,0","19491231","+,,0","19491201",",,0","19491221",",,0","13.9",",0,23,","0",",,0,31,+","0",",,0,31,+","35.6",",,0,01,","28.9",",0,21,","0.0","0","0.0",",0","112.6",",,,0","0",",,,0","21.52",",0","25.42",",,,0","17.62",",,,0","",""
"USC00510840","1950-01","20.1","-155.46667","140.5","HAINA 214, HI US","108.6","0","108.6",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19500105",",,0","19500131","+,,0","19500131","+,,0","19500102",",,0","19500123","+,,0","14.4",",0,05,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,02,","29.4",",0,23,+","0.0","0","0.0",",0","64.1",",,,0","0",",,,0","21.84",",0","26.34",",,,0","17.33",",,,0","",""
"USC00510840","1950-02","20.1","-155.46667","140.5","HAINA 214, HI US","208.6","0","100.0",",0","13",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","19500203",",,0","19500228","+,,0","19500228","+,,0","19500208",",,0","19500224","+,,0","15.6",",0,03,","0",",,0,28,+","0",",,0,28,+","8.6",",,0,08,","27.8",",0,24,+","0.0","0","0.0",",0","27.2",",,,0","0",",,,0","21.91",",0","26.08",",,,0","17.74",",,,0","",""
"USC00510840","1950-03","20.1","-155.46667","140.5","HAINA 214, HI US","299.3","0","90.7","1,0","16","1,0","11","1,0","4","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0",",0","31",",0","0",",0","19500308","+,1,0","19500331","+,1,0","19500331","+,1,0","19500330",",1,0","19500306",",,0","15.0","1,0,08,+","0","1,,0,31,+","0","1,,0,31,+","70.9","1,,0,30,","30.0",",0,06,","0.0","0","0.0",",0","220.0","1,,,0","0","1,,,0","21.37","1,0","25.75",",,,0","16.99","1,,,0","",""
"USC00510840","1950-04","20.1","-155.46667","140.5","HAINA 214, HI US","374.5","0","75.2",",0","22",",0","18",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","19500403",",,0","19500430","+,,0","19500430","+,,0","19500429",",,0","19500416",",,0","14.4",",0,03,","0",",,0,30,+","0",",,0,30,+","64.8",",,0,29,","27.2",",0,16,","0.3","0","0.3",",0","347.8",",,,0","0",",,,0","20.83",",0","24.05",",,,0","17.61",",,,0","",""
"USC00510840","1950-05","20.1","-155.46667","140.5","HAINA 214, HI US","492.6","0","118.1",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19500529","+,,0","19500531","+,,0","19500531","+,,0","19500518",",,0","19500531",",,0","16.1",",0,29,+","0",",,0,31,+","0",",,0,31,+","12.7",",,0,18,","27.8",",0,31,","0.3","0","0.0",",0","46.9",",,,0","0",",,,0","22.14",",0","25.87",",,,0","18.41",",,,0","",""
"USC00510840","1950-06","20.1","-155.46667","140.5","HAINA 214, HI US","630.2","0","137.6",",0","13",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19500630","+,,0","19500630","+,,0","19500630","+,,0","19500609",",,0","19500629","+,,0","17.2",",0,30,+","0",",,0,30,+","0",",,0,30,+","1.8",",,0,09,","28.3",",0,29,+","0.3","0","0.0",",0","8.9",",,,0","0",",,,0","22.92",",0","27.02",",,,0","18.82",",,,0","",""
"USC00510840","1950-07","20.1","-155.46667","140.5","HAINA 214, HI US","779.0","0","148.8",",0","25",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19500714","+,,0","19500731","+,,0","19500731","+,,0","19500721",",,0","19500719","+,,0","17.8",",0,14,+","0",",,0,31,+","0",",,0,31,+","25.9",",,0,21,","28.3",",0,19,+","0.0","0","0.0",",0","133.0",",,,0","0",",,,0","23.13",",0","27.16",",,,0","19.11",",,,0","",""
"USC00510840","1950-08","20.1","-155.46667","140.5","HAINA 214, HI US","952.2","0","173.2",",0","16",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","19500819","+,,0","19500831","+,,0","19500831","+,,0","19500814",",,0","19500816",",,0","17.8",",0,19,+","0",",,0,31,+","0",",,0,31,+","20.3",",,0,14,","32.2",",0,16,","0.0","0","0.0",",0","63.9",",,,0","0",",,,0","23.92",",0","28.20",",,,0","19.64",",,,0","",""
"USC00510840","1950-09","20.1","-155.46667","140.5","HAINA 214, HI US","1118.9","0","166.7",",0","14",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19500930","+,,0","19500930","+,,0","19500930","+,,0","19500922",",,0","19500929","+,,0","18.3",",0,30,+","0",",,0,30,+","0",",,0,30,+","4.3",",,0,22,","29.4",",0,29,+","0.0","0","0.0",",0","26.2",",,,0","0",",,,0","23.89",",0","28.47",",,,0","19.31",",,,0","",""
"USC00510840","1950-10","20.1","-155.46667","140.5","HAINA 214, HI US","1277.1","0","158.2",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19501031",",,0","19501031","+,,0","19501031","+,,0","19501008",",,0","19501011","+,,0","17.2",",0,31,","0",",,0,31,+","0",",,0,31,+","18.0",",,0,08,","28.9",",0,11,+","0.0","0","0.0",",0","66.2",",,,0","0",",,,0","23.44",",0","27.49",",,,0","19.38",",,,0","",""
"USC00510840","1950-11","20.1","-155.46667","140.5","HAINA 214, HI US","1401.7","0","124.6",",0","18",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19501130","+,,0","19501130","+,,0","19501130","+,,0","19501126",",,0","19501103",",,0","17.2",",0,30,+","0",",,0,30,+","0",",,0,30,+","61.5",",,0,26,","29.4",",0,03,","0.0","0","0.0",",0","254.9",",,,0","0",",,,0","22.49",",0","26.50",",,,0","18.47",",,,0","",""
"USC00510840","1950-12","20.1","-155.46667","140.5","HAINA 214, HI US","1467.4","0","65.7",",0","25",",0","18",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","19501221","+,,0","19501231","+,,0","19501231","+,,0","19501207",",,0","19501204",",,0","15.0",",0,21,+","0",",,0,31,+","0",",,0,31,+","220.2",",,0,07,","27.8",",0,04,","0.0","0","0.0",",0","607.9",",,,0","0",",,,0","20.45",",0","23.64",",,,0","17.26",",,,0","",""
"USC00510840","1951-01","20.1","-155.46667","140.5","HAINA 214, HI US","74.0","0","74.0","2,0","16","1,0","6","1,0","1","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","2,0","29","2,0","0","2,0","19510119",",1,0","19510131","+,1,0","19510131","+,1,0","19510116",",1,0","19510129",",2,0","14.4","1,0,19,","0","1,,0,31,+","0","1,,0,31,+","27.2","1,,0,16,","27.2","2,0,29,","0.0","0","0.0","2,0","59.7","1,,,0","0","1,,,0","20.90","2,0","24.69","2,,,0","17.11","1,,,0","",""
