"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00363706","1924-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","7",",6","2",",6","","","","","","","","","","","19240117",",,6","","","","","50.3",",,6,17,","131.6",",,,6","","","",""
"USC00363706","1924-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","6",",6","2",",6","","","","","","","","","","","19240220",",,6","","","","","45.7",",,6,20,","104.5",",,,6","","","",""
"USC00363706","1924-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","8",",6","0",",6","","","","","","","","","","","19240321",",,6","","","","","11.4",",,6,21,","62.6",",,,6","","","",""
"USC00363706","1924-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","10",",6","1",",6","","","","","","","","","","","19240407",",,6","","","","","30.5",",,6,07,","125.8",",,,6","","","",""
"USC00363706","1924-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","17",",6","12",",6","3",",6","","","","","","","","","","","19240509",",,6","","","","","32.8",",,6,09,","169.9",",,,6","","","",""
"USC00363706","1924-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","17",",6","12",",6","2",",6","","","","","","","","","","","19240629",",,6","","","","","34.0",",,6,29,","164.4",",,,6","","","",""
"USC00363706","1924-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","1",",6","","","","","","","","","","","19240703",",,6","","","","","55.4",",,6,03,","114.7",",,,6","","","",""
"USC00363706","1924-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","1",",6","","","","","","","","","","","19240812",",,6","","","","","59.9",",,6,12,","93.2",",,,6","","","",""
"USC00363706","1924-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","1",",6","","","","","","","","","","","19240930",",,6","","","","","97.5",",,6,30,","149.4",",,,6","","","",""
"USC00363706","1924-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","2",",6","1",",6","0",",6","","","","","","","","","","","19241001",",,6","","","","","16.3",",,6,01,","16.6",",,,6","","","",""
"USC00363706","1924-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","3",",6","2",",6","1",",6","","","","","","","","","","","19241122",",,6","","","","","33.5",",,6,22,","40.4",",,,6","","","",""
"USC00363706","1924-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","4",",6","0",",6","","","","","","","","","","","19241206",",,6","","","","","23.9",",,6,06,","42.8",",,,6","","","",""
"USC00363706","1925-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","9",",6","0",",6","","","","","","","","","","","19250102",",,6","","","","","18.3",",,6,02,","85.1",",,,6","","","",""
"USC00363706","1925-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","0",",6","","","","","","","","","","","19250216",",,6","","","","","13.0",",,6,16,","40.8",",,,6","","","",""
"USC00363706","1925-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","","","","","","","","","19250328",",,6","","","","","24.4",",,6,28,","61.9",",,,6","","","",""
"USC00363706","1925-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","0",",6","","","","","","","","","","","19250430","+,,6","","","","","11.4",",,6,30,+","47.8",",,,6","","","",""
"USC00363706","1925-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","6",",6","0",",6","","","","","","","","","","","19250525",",,6","","","","","23.4",",,6,25,","60.0",",,,6","","","",""
"USC00363706","1925-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","4",",6","3",",6","","","","","","","","","","","19250628",",,6","","","","","49.3",",,6,28,","127.3",",,,6","","","",""
"USC00363706","1925-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","3",",6","","","","","","","","","","","19250717",",,6","","","","","34.3",",,6,17,","159.3",",,,6","","","",""
"USC00363706","1925-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","5",",6","1",",6","","","","","","","","","","","19250809",",,6","","","","","72.9",",,6,09,","132.3",",,,6","","","",""
"USC00363706","1925-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","3",",6","0",",6","","","","","","","","","","","19250913",",,6","","","","","16.3",",,6,13,","48.7",",,,6","","","",""
"USC00363706","1925-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","2",",6","","","","","","","","","","","19251003",",,6","","","","","44.2",",,6,03,","153.3",",,,6","","","",""
"USC00363706","1925-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","7",",6","1",",6","","","","","","","","","","","19251113",",,6","","","","","61.0",",,6,13,","109.6",",,,6","","","",""
"USC00363706","1925-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","0",",6","","","","","","","","","","","19251206",",,6","","","","","14.7",",,6,06,","51.2",",,,6","","","",""
"USC00363706","1926-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","6",",6","2",",6","","","","","","","","","","","19260109",",,6","","","","","29.7",",,6,09,","97.4",",,,6","","","",""
"USC00363706","1926-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","12",",6","3",",6","","","","","","","","","","","19260226",",,6","","","","","30.0",",,6,26,","147.8",",,,6","","","",""
"USC00363706","1926-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","0",",6","","","","","","","","","","","19260308",",,6","","","","","16.8",",,6,08,","43.1",",,,6","","","",""
"USC00363706","1926-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","6",",6","0",",6","","","","","","","","","","","19260425",",,6","","","","","17.8",",,6,25,","49.8",",,,6","","","",""
"USC00363706","1926-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","0",",6","","","","","","","","","","","19260531",",,6","","","","","11.7",",,6,31,","42.4",",,,6","","","",""
"USC00363706","1926-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","6",",6","0",",6","","","","","","","","","","","19260615",",,6","","","","","19.3",",,6,15,","56.4",",,,6","","","",""
"USC00363706","1926-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","8",",6","1",",6","","","","","","","","","","","19260725",",,6","","","","","25.7",",,6,25,","78.7",",,,6","","","",""
"USC00363706","1926-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","19",",6","10",",6","1",",6","","","","","","","","","","","19260802",",,6","","","","","30.5",",,6,02,","148.5",",,,6","","","",""
"USC00363706","1926-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","9",",6","2",",6","","","","","","","","","","","19260902",",,6","","","","","30.7",",,6,02,","130.0",",,,6","","","",""
"USC00363706","1926-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","6",",6","1",",6","","","","","","","","","","","19261025",",,6","","","","","39.1",",,6,25,","97.8",",,,6","","","",""
"USC00363706","1926-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","9",",6","2",",6","","","","","","","","","","","19261116",",,6","","","","","42.7",",,6,16,","120.8",",,,6","","","",""
"USC00363706","1926-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","1",",6","","","","","","","","","","","19261226",",,6","","","","","33.3",",,6,26,","64.2",",,,6","","","",""
"USC00363706","1927-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","7",",6","0",",6","","","","","","","","","","","19270121",",,6","","","","","15.2",",,6,21,","58.5",",,,6","","","",""
"USC00363706","1927-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","8",",6","0",",6","","","","","","","","","","","19270219",",,6","","","","","19.8",",,6,19,","76.4",",,,6","","","",""
"USC00363706","1927-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","7",",6","0",",6","","","","","","","","","","","19270321",",,6","","","","","13.2",",,6,21,","50.3",",,,6","","","",""
"USC00363706","1927-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","8",",6","0",",6","","","","","","","","","","","19270422",",,6","","","","","20.1",",,6,22,","69.7",",,,6","","","",""
"USC00363706","1927-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","17",",6","8",",6","0",",6","","","","","","","","","","","19270525",",,6","","","","","23.4",",,6,25,","71.2",",,,6","","","",""
"USC00363706","1927-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","6",",6","1",",6","0",",6","0",",6","","","19270630","+,,6","19270630","+,,6","19270605",",,6","0",",,6,30,+","0",",,6,30,+","25.4",",,6,05,","97.4",",,,6","0",",,,6","",""
"USC00363706","1927-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","7",",6","1",",6","","","0",",6","","","","","19270731","+,,6","19270723",",,6","","","0",",,6,31,+","34.0",",,6,23,","88.2",",,,6","0",",,,6","",""
"USC00363706","1927-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","1",",6","","","0",",6","","","","","19270831","+,,6","19270809",",,6","","","0",",,6,31,+","25.9",",,6,09,","64.9",",,,6","0",",,,6","",""
"USC00363706","1927-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","4",",6","1",",6","1",",6","","","0",",6","","","","","19270930","+,,6","19270919",",,6","","","0",",,6,30,+","66.0",",,6,19,","72.1",",,,6","0",",,,6","",""
"USC00363706","1927-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","8",",6","3",",6","0","1,6","0",",6","","","19271031","+,1,6","19271031","+,,6","19271004",",,6","0","1,,6,31,+","0",",,6,31,+","64.5",",,6,04,","197.6",",,,6","0",",,,6","",""
"USC00363706","1927-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","5",",6","1",",6","0",",6","0",",6","","","19271109","+,,6","19271109",",,6","19271118",",,6","0",",T,6,09,+","8",",,6,09,","31.8",",,6,18,","55.2",",,,6","11",",,,6","",""
"USC00363706","1927-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","10",",6","0",",6","","","","","","","","","","","19271205",",,6","","","","","15.5",",,6,05,","81.3",",,,6","","","",""
"USC00363706","1928-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","0",",6","","","","","","","","","","","19280128",",,6","","","","","20.6",",,6,28,","71.8",",,,6","","","",""
"USC00363706","1928-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","6",",6","1",",6","","","","","","","","","","","19280215",",,6","","","","","31.8",",,6,15,","87.7",",,,6","","","",""
"USC00363706","1928-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","3",",6","2",",6","","","","","","","","","","","19280318",",,6","","","","","33.0",",,6,18,","90.8",",,,6","","","",""
"USC00363706","1928-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","9",",6","1",",6","","","","","","","","","","","19280428",",,6","","","","","73.9",",,6,28,","158.0",",,,6","","","",""
"USC00363706","1928-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","1",",6","","","0",",6","","","","","19280531","+,,6","19280520",",,6","","","0",",,6,31,+","27.9",",,6,20,","56.4",",,,6","0",",,,6","",""
"USC00363706","1928-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","16",",6","9",",6","3",",6","","","","","","","","","","","19280626",",,6","","","","","45.7",",,6,26,","207.4",",,,6","","","",""
"USC00363706","1928-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","1",",6","","","0",",6","","","","","19280731","+,,6","19280723",",,6","","","0",",,6,31,+","27.9",",,6,23,","131.9",",,,6","0",",,,6","",""
"USC00363706","1928-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","6",",6","1",",6","","","0",",6","","","","","19280831","+,,6","19280805",",,6","","","0",",,6,31,+","27.4",",,6,05,","92.7",",,,6","0",",,,6","",""
"USC00363706","1928-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","9",",6","1",",6","","","0",",6","","","","","19280930","+,,6","19280903",",,6","","","0",",,6,30,+","25.9",",,6,03,","70.9",",,,6","0",",,,6","",""
"USC00363706","1928-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","0",",6","","","0",",6","","","","","19281030",",,6","19281019",",,6","","","0",",T,6,30,","9.7",",,6,19,","22.1",",,,6","0",",T,,6","",""
"USC00363706","1928-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","4",",6","0",",6","","","0",",6","","","","","19281129","+,,6","19281119",",,6","","","0",",T,6,29,+","16.8",",,6,19,","43.6",",,,6","0",",T,,6","",""
"USC00363706","1928-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","3",",6","2",",6","0",",6","","","0",",6","","","","","19281221",",,6","19281215",",,6","","","0",",T,6,21,","14.2",",,6,15,","29.4",",,,6","0",",T,,6","",""
"USC00363706","1929-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","8",",6","0",",6","","","","","","","","","","","19290106",",,6","","","","","20.6",",,6,06,","80.4",",,,6","","","",""
"USC00363706","1929-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","6",",6","0",",6","","","","","","","","","","","19290226",",,6","","","","","18.0",",,6,26,","77.9",",,,6","","","",""
"USC00363706","1929-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","8",",6","0",",6","","","","","","","","","","","19290302",",,6","","","","","14.5",",,6,02,","59.2",",,,6","","","",""
"USC00363706","1929-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","9",",6","1",",6","","","0",",6","","","","","19290430","+,,6","19290416",",,6","","","0",",,6,30,+","34.5",",,6,16,","153.2",",,,6","0",",,,6","",""
"USC00363706","1929-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","1",",6","","","0",",6","","","","","19290531","+,,6","19290503",",,6","","","0",",,6,31,+","70.6",",,6,03,","105.2",",,,6","0",",,,6","",""
"USC00363706","1929-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","9",",6","1",",6","","","0",",6","","","","","19290630","+,,6","19290624",",,6","","","0",",,6,30,+","39.9",",,6,24,","145.8",",,,6","0",",,,6","",""
"USC00363706","1929-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","9",",6","0",",6","","","0",",6","","","","","19290731","+,,6","19290725",",,6","","","0",",,6,31,+","17.0",",,6,25,","76.5",",,,6","0",",,,6","",""
"USC00363706","1929-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","4",",6","1",",6","","","0",",6","","","","","19290831","+,,6","19290828",",,6","","","0",",,6,31,+","28.7",",,6,28,","63.3",",,,6","0",",,,6","",""
"USC00363706","1929-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","0",",6","","","0",",6","","","","","19290930","+,,6","19290908",",,6","","","0",",,6,30,+","24.6",",,6,08,","127.3",",,,6","0",",,,6","",""
"USC00363706","1929-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","3",",6","","","0",",6","","","","","19291031","+,,6","19291003",",,6","","","0",",,6,31,+","55.4",",,6,03,","180.7",",,,6","0",",,,6","",""
"USC00363706","1929-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","5",",6","1",",6","","","0",",6","","","","","19291124",",,6","19291118",",,6","","","5",",,6,24,","44.2",",,6,18,","73.8",",,,6","5",",,,6","",""
"USC00363706","1929-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","6",",6","0",",6","12",",6","2",",6","","","19291223","+,,6","19291223","+,,6","19291224",",,6","127",",,6,23,+","127",",,6,23,+","17.8",",,6,24,","61.0",",,,6","259",",,,6","",""
"USC00363706","1930-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","0",",6","","","2",",6","","","","","19300118",",,6","19300118",",,6","","","254",",,6,18,","19.3",",,6,18,","43.0",",,,6","326",",,,6","",""
"USC00363706","1930-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","0",",6","","","1",",6","","","","","19300215",",,6","19300204",",,6","","","36",",,6,15,","15.2",",,6,04,","69.8",",,,6","70",",,,6","",""
"USC00363706","1930-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","1",",6","","","1",",6","","","","","19300326",",,6","19300307",",,6","","","25",",,6,26,","41.4",",,6,07,","97.4",",,,6","30",",,,6","",""
"USC00363706","1930-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","4",",6","1",",6","","","0",",6","","","","","19300408",",,6","19300406",",,6","","","0",",T,6,08,","40.6",",,6,06,","62.9",",,,6","0",",T,,6","",""
"USC00363706","1930-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","1",",6","","","0",",6","","","","","19300531","+,,6","19300514",",,6","","","0",",,6,31,+","30.0",",,6,14,","66.7",",,,6","0",",,,6","",""
"USC00363706","1930-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","8",",6","2",",6","","","0",",6","","","","","19300630","+,,6","19300617",",,6","","","0",",,6,30,+","40.4",",,6,17,","136.8",",,,6","0",",,,6","",""
"USC00363706","1930-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","3",",6","0",",6","","","0",",6","","","","","19300731","+,,6","19300724",",,6","","","0",",,6,31,+","12.2",",,6,24,","31.6",",,,6","0",",,,6","",""
"USC00363706","1930-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","0",",6","","","","","19300831","+,,6","19300826",",,6","","","0",",,6,31,+","16.8",",,6,26,","30.8",",,,6","0",",,,6","",""
"USC00363706","1930-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","4",",6","1",",6","","","0",",6","","","","","19300930","+,,6","19300901",",,6","","","0",",,6,30,+","32.3",",,6,01,","73.4",",,,6","0",",,,6","",""
"USC00363706","1930-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","0",",6","0",",6","","","0",",6","","","","","19301025",",,6","19301027",",,6","","","0",",T,6,25,","0.8",",,6,27,","2.9",",,,6","0",",T,,6","",""
"USC00363706","1930-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","0",",6","0",",6","0",",6","","","19301130","+,,6","19301126","+,,6","19301130",",,6","0",",,6,30,+","0",",T,6,26,+","4.6",",,6,30,","20.8",",,,6","0",",T,,6","",""
"USC00363706","1930-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","1",",6","","","3",",6","","","","","19301227",",,6","19301227",",,6","","","38",",,6,27,","44.2",",,6,27,","57.6",",,,6","93",",,,6","",""
"USC00363706","1931-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","3",",6","1",",6","0",",6","0",",6","","","19310120","+,,6","19310113",",,6","19310106",",,6","0",",T,6,20,+","18",",,6,13,","28.4",",,6,06,","46.3",",,,6","39",",,,6","",""
"USC00363706","1931-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","4",",6","0",",6","","","2",",6","","","","","19310208",",,6","19310210",",,6","","","38",",,6,08,","13.5",",,6,10,","36.7",",,,6","71",",,,6","",""
"USC00363706","1931-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","9",",6","1",",6","","","1",",6","","","","","19310317",",,6","19310329",",,6","","","41",",,6,17,","30.7",",,6,29,","92.1",",,,6","74",",,,6","",""
"USC00363706","1931-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","7",",6","0",",6","","","0",",6","","","","","19310408","+,,6","19310402",",,6","","","0",",T,6,08,+","21.6",",,6,02,","53.1",",,,6","0",",T,,6","",""
"USC00363706","1931-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","7",",6","1",",6","","","0",",6","","","","","19310531","+,,6","19310508",",,6","","","0",",,6,31,+","37.3",",,6,08,","91.4",",,,6","0",",,,6","",""
"USC00363706","1931-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","1",",6","","","0",",6","","","","","19310630","+,,6","19310608",",,6","","","0",",,6,30,+","52.6",",,6,08,","87.2",",,,6","0",",,,6","",""
"USC00363706","1931-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","7",",6","0",",6","","","0",",6","","","","","19310731","+,,6","19310721",",,6","","","0",",,6,31,+","23.1",",,6,21,","98.9",",,,6","0",",,,6","",""
"USC00363706","1931-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","8",",6","0",",6","","","0",",6","","","","","19310831","+,,6","19310811",",,6","","","0",",,6,31,+","24.4",",,6,11,","80.9",",,,6","0",",,,6","",""
"USC00363706","1931-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","8",",6","1",",6","","","0",",6","","","","","19310930","+,,6","19310903",",,6","","","0",",,6,30,+","32.0",",,6,03,","85.1",",,,6","0",",,,6","",""
"USC00363706","1931-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","4",",6","1",",6","","","0",",6","","","","","19311031","+,,6","19311009",",,6","","","0",",,6,31,+","27.4",",,6,09,","54.1",",,,6","0",",,,6","",""
"USC00363706","1931-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","2",",6","0",",6","","","1",",6","","","","","19311128",",,6","19311128",",,6","","","41",",,6,28,","5.6",",,6,28,","13.2",",,,6","56",",,,6","",""
"USC00363706","1931-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","5",",6","0",",6","","","0",",6","","","","","19311209",",,6","19311210",",,6","","","15",",,6,09,","12.4",",,6,10,","48.5",",,,6","20",",,,6","",""
"USC00363706","1932-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","8",",6","1",",6","","","0",",6","","","","","19320110","+,,6","19320102",",,6","","","0",",T,6,10,+","34.5",",,6,02,","101.7",",,,6","0",",T,,6","",""
"USC00363706","1932-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","3",",6","0",",6","","","1",",6","","","","","19320202",",,6","19320205",",,6","","","41",",,6,02,","15.7",",,6,05,","34.3",",,,6","41",",,,6","",""
"USC00363706","1932-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","","","","","","","","","2",",6","","","","","19320307",",,6","","","","","137",",,6,07,","","","","","272",",,,6","",""
"USC00363706","1932-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","5",",6","0",",6","","","0",",6","","","","","19320428","+,,6","19320410",",,6","","","0",",T,6,28,+","11.9",",,6,10,","39.1",",,,6","0",",T,,6","",""
"USC00363706","1932-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","8",",6","1",",6","","","0",",6","","","","","19320531","+,,6","19320501",",,6","","","0",",,6,31,+","31.5",",,6,01,","98.3",",,,6","0",",,,6","",""
"USC00363706","1932-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","0",",6","","","0",",6","","","","","19320630","+,,6","19320627",",,6","","","0",",,6,30,+","22.6",",,6,27,","84.0",",,,6","0",",,,6","",""
"USC00363706","1932-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","0",",6","","","0",",6","","","","","19320731","+,,6","19320720",",,6","","","0",",,6,31,+","15.7",",,6,20,","62.4",",,,6","0",",,,6","",""
"USC00363706","1932-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","0",",6","","","0",",6","","","","","19320831","+,,6","19320830",",,6","","","0",",,6,31,+","16.5",",,6,30,","27.6",",,,6","0",",,,6","",""
"USC00363706","1932-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","4",",6","4",",6","0",",6","","","0",",6","","","","","19320930","+,,6","19320927",",,6","","","0",",,6,30,+","13.2",",,6,27,","27.4",",,,6","0",",,,6","",""
"USC00363706","1932-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","3",",6","","","0",",6","","","","","19321031","+,,6","19321006",",,6","","","0",",,6,31,+","74.2",",,6,06,","227.2",",,,6","0",",,,6","",""
"USC00363706","1932-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","7",",6","1",",6","","","0",",6","","","","","19321123","+,,6","19321101",",,6","","","0",",T,6,23,+","36.8",",,6,01,","124.4",",,,6","0",",T,,6","",""
"USC00363706","1932-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","0",",6","","","3",",6","","","","","19321218",",,6","19321228",",,6","","","107",",,6,18,","15.2",",,6,28,","46.0",",,,6","221",",,,6","",""
"USC00363706","1933-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","0",",6","","","","","","","","","","","19330126",",,6","","","","","13.5",",,6,26,","41.7",",,,6","","","",""
"USC00363706","1933-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","0",",6","","","","","","","","","","","19330211",",,6","","","","","21.3",",,6,11,","60.9",",,,6","","","",""
"USC00363706","1933-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","7",",6","1",",6","","","1",",6","","","","","19330326",",,6","19330314",",,6","","","102",",,6,26,","32.3",",,6,14,","137.5",",,,6","105",",,,6","",""
"USC00363706","1933-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","2",",6","","","0",",6","","","","","19330430","+,,6","19330417",",,6","","","0",",,6,30,+","33.0",",,6,17,","137.4",",,,6","0",",,,6","",""
