"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00405956","2017-01","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1.1","7","1.1",",7","12",",7","7",",7","1",",7","0",",7","0",",7","0",",7","12",",7","3",",7","4",",7","0",",7","","","20170109","+,,7","20170109","+,,7","20170107",",,7","","","20170111",",,7","20170113",",,7","-11.7",",7,09,+","0",",T,7,09,+","18",",,7,07,","27.2",",,7,11,","23.9",",7,13,","","","902.1","7","  10.6",",,,7,3,1","  13.9","2,,,7,3,2","323.5",",7","  14.4",",,,7,3,1","  15.6","1,,,7,3,2","  -6.7",",,,7,3,1","   0.0","2,,,7,3,2","  -3.3",",,,7,3,1","   3.3","1,,,7,3,2","   4.4",",,,7,3,1","   8.3","2,,,7,3,2","   8.8",",,,7,3,1","  10.8","1,,,7,3,2","104.0",",,,7","26",",,,7","7.93",",7","12.61",",,,7","3.26",",,,7","",""
"USC00405956","2017-02","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","6.4","7","5.3",",7","12",",7","3",",7","0",",7","0",",7","0",",7","0",",7","8",",7","0",",7","10",",7","0",",7","","","20170205","+,,7","20170228","+,,7","20170228","+,,7","","","20170215",",,7","20170221",",,7","-3.9",",7,05,+","0",",,7,28,+","0",",,7,28,+","15.0",",,7,15,","26.7",",7,21,","","","1099.3","7","  11.7",",,,7,3,1","  13.3",",,,7,3,2","197.2",",7","  20.6",",,,7,3,1","  18.9",",,,7,3,2","   0.0",",,,7,3,1","   1.7",",,,7,3,2","   5.6",",,,7,3,1","   6.7",",,,7,3,2","   4.9",",,,7,3,1","   7.9",",,,7,3,2","  12.9",",,,7,3,1","  13.1",",,,7,3,2","39.4",",,,7","0",",,,7","11.48",",7","18.03",",,,7","4.93",",,,7","",""
"USC00405956","2017-03","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","20.5","7","14.1",",7","16",",7","11",",7","1",",7","0",",7","0",",7","0",",7","5",",7","0",",7","15",",7","0",",7","","","20170316","+,,7","20170312",",,7","20170312",",,7","1","","20170308",",,7","20170321",",,7","-3.9",",7,16,+","0",",T,7,12,","10",",,7,12,","29.5",",,7,08,","29.4",",7,21,","","","1279.2","7","  13.3",",,,7,3,1","  16.7",",,,7,3,2","179.9",",7","  23.9",",,,7,3,1","  22.8",",,,7,3,2","   0.0",",,,7,3,1","   5.6",",,,7,3,2","   2.8",",,,7,3,1","   8.3",",,,7,3,2","   6.8",",,,7,3,1","  11.0",",,,7,3,2","  15.0",",,,7,3,1","  16.1",",,,7,3,2","120.2",",,,7","10",",,,7","12.98",",7","19.25",",,,7","6.72",",,,7","",""
"USC00405956","2017-04","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","71.7","7","51.2",",7","10",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","24",",7","0",",7","","","20170408","+,,7","20170430","+,,7","20170430","+,,7","","","20170422",",,7","20170430","+,,7","4.4",",7,08,+","0",",,7,30,+","0",",,7,30,+","32.5",",,7,22,","31.7",",7,30,+","","","1324.3","7","  20.6",",,,7,3,1","  20.6",",,,7,3,2","45.1",",7","  28.9",",,,7,3,1","  27.2",",,,7,3,2","   6.1",",,,7,3,1","  10.6",",,,7,3,2","  14.4",",,,7,3,1","  17.8",",,,7,3,2","  13.0",",,,7,3,1","  15.9",",,,7,3,2","  22.6",",,,7,3,1","  22.4",",,,7,3,2","109.5",",,,7","0",",,,7","18.53",",7","24.87",",,,7","12.20",",,,7","",""
"USC00405956","2017-05","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","166.7","7","95.0",",7","12",",7","10",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","3",",7","","","20170506","+,,7","20170531","+,,7","20170531","+,,7","","","20170528",",,7","20170531","+,,7","7.8",",7,06,+","0",",,7,31,+","0",",,7,31,+","42.9",",,7,28,","32.2",",7,31,+","","","1345.1","7","  21.1",",,,7,3,1","  24.4",",,,7,3,2","20.8",",7","  32.2",",,,7,3,1","  30.6",",,,7,3,2","  10.0",",,,7,3,1","  11.7",",,,7,3,2","  16.1",",,,7,3,1","  18.9",",,,7,3,2","  15.6",",,,7,3,1","  19.2",",,,7,3,2","  25.9",",,,7,3,1","  25.6",",,,7,3,2","169.7",",,,7","0",",,,7","20.73",",7","26.88",",,,7","14.57",",,,7","",""
"USC00405956","2017-06","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","372.5","7","205.8",",7","11",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","12",",7","1","","20170609",",,7","20170630","+,,7","20170630","+,,7","","","20170624",",,7","20170614",",,7","13.9",",7,09,","0",",,7,30,+","0",",,7,30,+","37.3",",,7,24,","33.9",",7,14,","","","1345.1","7","  25.0",",,,2,3,1","  27.8",",,,2,3,2","0.0",",7","  35.0",",,,2,3,1","  33.3",",,,2,3,2","  17.8",",,,2,3,1","  20.6",",,,2,3,2","  23.3",",,,2,3,1","  24.4",",,,2,3,2","  20.8",",,,2,3,1","  23.7",",,,2,3,2","  30.8",",,,2,3,1","  30.3",",,,2,3,2","97.9",",,,7","0",",,,7","25.19",",7","30.85",",,,7","19.53",",,,7","",""
"USC00405956","2017-07","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","665.0","7","292.5",",7","11",",7","9",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","21",",7","","","20170731",",,7","20170731","+,,7","20170731","+,,7","","","20170715",",,7","20170723","+,,7","17.2",",7,31,","0",",,7,31,+","0",",,7,31,+","56.4",",,7,15,","36.7",",7,23,+","","","0.0","7","  26.7",",,,7,3,1","  29.4",",,,7,3,2","0.0",",7","  37.8",",,,7,3,1","  36.1",",,,7,3,2","  21.1",",,,7,3,1","  23.9",",,,7,3,2","  27.2",",,,7,3,1","  29.4",",,,7,3,2","  23.5",",,,7,3,1","  26.3",",,,7,3,2","  33.3",",,,7,3,1","  32.6",",,,7,3,2","153.2",",,,7","0",",,,7","27.77",",7","33.30",",,,7","22.24",",,,7","",""
"USC00405956","2017-08","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","895.1","7","230.1",",7","13",",7","9",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","12",",7","","","20170824",",,7","20170831","+,,7","20170831","+,,7","","","20170829",",,7","20170822","+,,7","16.1",",7,24,","0",",,7,31,+","0",",,7,31,+","26.7",",,7,29,","35.0",",7,22,+","","","0.0","7","  24.4",",,,7,3,1","  27.2",",,,7,3,2","0.0",",7","  35.6",",,,7,3,1","  34.4",",,,7,3,2","  18.9",",,,7,3,1","  22.8",",,,7,3,2","  23.9",",,,7,3,1","  26.1",",,,7,3,2","  21.8",",,,7,3,1","  24.8",",,,7,3,2","  31.1",",,,7,3,1","  30.6",",,,7,3,2","84.9",",,,7","0",",,,7","25.75",",7","31.02",",,,7","20.49",",,,7","",""
"USC00405956","2017-09","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1043.0","7","147.9",",7","4",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","12",",7","","","20170908","+,,7","20170930","+,,7","20170930","+,,7","","","20170901",",,7","20170922",",,7","10.6",",7,08,+","0",",,7,30,+","0",",,7,30,+","137.4",",,7,01,","34.4",",7,22,","","","3.6","7","  23.3",",,,7,3,1","  25.0","1,,,7,3,2","3.6",",7","  32.8",",,,7,3,1","  29.4",",,,7,3,2","  15.6",",,,7,3,1","  18.3","1,,,7,3,2","  17.2",",,,7,3,1","  20.6",",,,7,3,2","  18.6",",,,7,3,1","  21.9","1,,,7,3,2","  28.2",",,,7,3,1","  27.1",",,,7,3,2","169.2",",,,7","0",",,,7","23.14",",7","29.25",",,,7","17.04",",,,7","",""
"USC00405956","2017-10","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1110.2","7","67.2",",7","7",",7","5",",7","1",",7","0",",7","0",",7","0",",7","3",",7","0",",7","23",",7","2",",7","","","20171030","+,,7","20171031","+,,7","20171031","+,,7","","","20171010",",,7","20171010",",,7","-1.7",",7,30,+","0",",,7,31,+","0",",,7,31,+","48.0",",,7,10,","33.9",",7,10,","","","87.3","7","  20.6",",,,7,3,1","  23.3",",,,7,3,2","83.7",",7","  30.0",",,,7,3,1","  28.3",",,,7,3,2","   2.2",",,,7,3,1","   7.2",",,,7,3,2","  11.1",",,,7,3,1","  11.1",",,,7,3,2","  13.0",",,,7,3,1","  17.0",",,,7,3,2","  22.0",",,,7,3,1","  21.5",",,,7,3,2","91.5",",,,7","0",",,,7","17.80",",7","24.75",",,,7","10.85",",,,7","",""
"USC00405956","2017-11","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1119.4","7","9.2",",7","9",",7","6",",7","0",",7","0",",7","0",",7","0",",7","7",",7","0",",7","6",",7","0",",7","2","","20171124","+,,7","20171130","+,,7","20171130","+,,7","","","20171107",",,7","20171104","+,,7","-3.9",",7,24,+","0",",,7,30,+","0",",,7,30,+","21.8",",,7,07,","27.8",",7,04,+","","","304.0","7","  15.6",",,,7,3,1","  18.3","1,,,7,3,2","216.7",",7","  20.0",",,,7,3,1","  20.6","1,,,7,3,2","   0.0",",,,7,3,1","   5.6","1,,,7,3,2","   6.7",",,,7,3,1","   7.2","1,,,7,3,2","   6.5",",,,7,3,1","  10.1","1,,,7,3,2","  12.4",",,,7,3,1","  13.6","1,,,7,3,2","50.4",",,,7","0",",,,7","11.42",",7","18.09",",,,7","4.74",",,,7","",""
"USC00405956","2017-12","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1119.4","7","0.0",",7","9",",7","5",",7","2",",7","0",",7","0",",7","0",",7","17",",7","1",",7","2",",7","0",",7","1","","20171229","+,,7","20171231","+,,7","20171231","+,,7","","","20171223",",,7","20171205",",,7","-8.9",",7,29,+","0",",,7,31,+","0",",,7,31,+","94.0",",,7,23,","22.2",",7,05,","","","696.3","7","   8.9","1,,,7,3,1","  11.7","1,,,7,3,2","392.3",",7","  18.3","1,,,7,3,1","  15.6",",,,7,3,2","  -3.9","1,,,7,3,1","   2.8","1,,,7,3,2","  -2.8","1,,,7,3,1","   3.9",",,,7,3,2","   1.8","1,,,7,3,1","   6.8","1,,,7,3,2","   6.2","1,,,7,3,1","   8.9",",,,7,3,2","176.1",",,,7","0",",,,7","5.68",",7","11.22",",,,7","0.14",",,,7","",""
"USC00405956","2018-01","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.0","7","0.0",",7","12",",7","8",",7","1",",7","7",",7","2",",7","0",",7","23",",7","9",",7","0",",7","0",",7","1","","20180118",",,7","20180118","+,,7","20180116",",,7","","","20180112",",,7","20180122",",,7","-15.6",",7,18,","51",",,7,18,+","56",",,7,16,","40.9",",,7,12,","20.6",",7,22,","","","1223.5","7","   5.6",",,,7,3,1","   9.4","2,,,7,3,2","527.2",",7","  11.1",",,,7,3,1","  12.8","2,,,7,3,2","  -6.7",",,,7,3,1","  -0.6","2,,,7,3,2","  -3.9",",,,7,3,1","   1.1","2,,,7,3,2","  -0.9",",,,7,3,1","   3.8","2,,,7,3,2","   2.7",",,,7,3,1","   6.5","2,,,7,3,2","109.2",",,,7","97",",,,7","1.33",",7","6.62",",,,7","-3.96",",,,7","",""
"USC00405956","2018-02","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","6.4","7","6.4",",7","16",",7","13",",7","5",",7","0",",7","0",",7","0",",7","12",",7","0",",7","6",",7","0",",7","","","20180206",",,7","20180228","+,,7","20180228","+,,7","","","20180222",",,7","20180220",",,7","-5.6",",7,06,","0",",,7,28,+","0",",,7,28,+","78.0",",,7,22,","25.6",",7,20,","","","1498.0","7","  11.7",",,,7,3,1","  13.9","1,,,7,3,2","274.5",",7","  16.7",",,,7,3,1","  16.7","1,,,7,3,2","  -1.7",",,,7,3,1","  -1.7","1,,,7,3,2","   2.8",",,,7,3,1","   6.7","1,,,7,3,2","   3.7",",,,7,3,1","   7.3","1,,,7,3,2","  10.0",",,,7,3,1","  11.5","1,,,7,3,2","331.0",",,,7","0",",,,7","8.76",",7","14.54",",,,7","2.97",",,,7","",""
"USC00405956","2018-03","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","7.5","7","1.1",",7","13",",7","11",",7","3",",7","0",",7","0",",7","0",",7","6",",7","0",",7","8",",7","0",",7","","","20180323","+,,7","20180331","+,,7","20180331","+,,7","","","20180301",",,7","20180328",",,7","-1.1",",7,23,+","0",",,7,31,+","0",",,7,31,+","53.1",",,7,01,","25.6",",7,28,","","","1719.8","7","  11.7",",,,7,3,1","  14.4",",,,7,3,2","221.8",",7","  17.2",",,,7,3,1","  18.3",",,,7,3,2","   0.0",",,,7,3,1","   5.0",",,,7,3,2","   5.0",",,,7,3,1","  10.0",",,,7,3,2","   5.3",",,,7,3,1","   9.5",",,,7,3,2","  13.6",",,,7,3,1","  14.7",",,,7,3,2","177.3",",,,7","0",",,,7","11.21",",7","17.45",",,,7","4.98",",,,7","",""
"USC00405956","2018-04","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","11.9","7","4.4",",7","10",",7","9",",7","4",",7","0",",7","0",",7","0",",7","2",",7","0",",7","15",",7","0",",7","","","20180409","+,,7","20180430","+,,7","20180430","+,,7","","","20180414",",,7","20180413",",,7","-2.2",",7,09,+","0",",,7,30,+","0",",,7,30,+","71.4",",,7,14,","27.8",",7,13,","","","1913.7","7","  14.4","1,,,7,3,1","  18.3",",,,7,3,2","193.9",",7","  23.9","1,,,7,3,1","  22.2",",,,7,3,2","   2.2","1,,,7,3,1","   3.9",",,,7,3,2","   7.8","1,,,7,3,1","  11.1",",,,7,3,2","   7.6","1,,,7,3,1","  12.2",",,,7,3,2","  17.5","1,,,7,3,1","  17.9",",,,7,3,2","224.5",",,,7","0",",,,7","12.02",",7","18.89",",,,7","5.15",",,,7","",""
"USC00405956","2018-05","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","198.5","7","186.6",",7","12",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","7",",7","","","20180501",",,7","20180531","+,,7","20180531","+,,7","","","20180518",",,7","20180516",",,7","7.2",",7,01,","0",",,7,31,+","0",",,7,31,+","43.9",",,7,18,","34.4",",7,16,","","","1914.8","7","  21.7",",,,7,3,1","  26.7",",,,7,3,2","1.1",",7","  33.9",",,,7,3,1","  35.0",",,,7,3,2","   8.9",",,,7,3,1","  14.4",",,,7,3,2","  21.1",",,,7,3,1","  22.2",",,,7,3,2","  18.6",",,,7,3,1","  21.3",",,,7,3,2","  29.4",",,,7,3,1","  28.4",",,,7,3,2","101.2",",,,7","0",",,,7","24.32",",7","30.57",",,,7","18.06",",,,7","",""
"USC00405956","2018-06","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","458.0","7","259.5",",7","9",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","21",",7","","","20180604",",,7","20180630","+,,7","20180630","+,,7","","","20180624",",,7","20180629",",,7","15.0",",7,04,","0",",,7,30,+","0",",,7,30,+","16.5",",,7,24,","36.1",",7,29,","","","1914.8","7","  26.1",",,,7,3,1","  29.4",",,,7,3,2","0.0",",7","  37.8",",,,7,3,1","  36.1",",,,7,3,2","  17.8",",,,7,3,1","  22.2",",,,7,3,2","  27.8",",,,7,3,1","  28.9",",,,7,3,2","  22.7",",,,7,3,1","  26.7",",,,7,3,2","  34.2",",,,7,3,1","  32.8",",,,7,3,2","78.4",",,,7","0",",,,7","26.98",",7","32.99",",,,7","20.97",",,,7","",""
"USC00405956","2018-07","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","744.3","7","286.3",",7","8",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","24",",7","","","20180724",",,7","20180731","+,,7","20180731","+,,7","","","20180703",",,7","20180715",",,7","18.3",",7,24,","0",",,7,31,+","0",",,7,31,+","19.1",",,7,03,","36.7",",7,15,","","","0.0","7","  26.7",",,,7,3,1","  30.0",",,,7,3,2","0.0",",7","  37.2",",,,7,3,1","  35.6",",,,7,3,2","  21.1",",,,7,3,1","  23.9",",,,7,3,2","  30.6",",,,7,3,1","  29.4",",,,7,3,2","  23.6",",,,7,3,1","  26.9",",,,7,3,2","  34.1",",,,7,3,1","  33.0",",,,7,3,2","52.0",",,,7","0",",,,7","27.57",",7","33.27",",,,7","21.86",",,,7","",""
"USC00405956","2018-08","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1003.7","7","259.4",",7","9",",7","6",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","21",",7","","","20180824","+,,7","20180831","+,,7","20180831",",,7","1","","20180830",",,7","20180812",",,7","17.2",",7,24,+","0",",,7,31,+","0",",T,7,31,","43.9",",,7,30,","35.6",",7,12,","","","0.0","7","  25.6",",,,7,3,1","  29.4",",,,7,3,2","0.0",",7","  36.7",",,,7,3,1","  35.0",",,,7,3,2","  18.3",",,,7,3,1","  22.2",",,,7,3,2","  27.2",",,,7,3,1","  28.3",",,,7,3,2","  22.9",",,,7,3,1","  26.5",",,,7,3,2","  33.1",",,,7,3,1","  32.2",",,,7,3,2","127.9",",,,7","0",",T,,7","26.70",",7","32.54",",,,7","20.86",",,,7","",""
"USC00405956","2018-09","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1193.2","7","189.5",",7","13",",7","9",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","15",",7","","","20180930","+,,7","20180930","+,,7","20180930","+,,7","","","20180909",",,7","20180920",",,7","13.3",",7,30,+","0",",,7,30,+","0",",,7,30,+","91.4",",,7,09,","36.7",",7,20,","","","2.8","7","  23.9",",,,7,3,1","  27.2",",,,7,3,2","2.8",",7","  35.0",",,,7,3,1","  33.3",",,,7,3,2","  15.6",",,,7,3,1","  18.9",",,,7,3,2","  18.9",",,,7,3,1","  22.2",",,,7,3,2","  20.8",",,,7,3,1","  24.1",",,,7,3,2","  28.6",",,,7,3,1","  28.7",",,,7,3,2","236.4",",,,7","0",",,,7","24.56",",7","29.72",",,,7","19.39",",,,7","",""
"USC00405956","2018-10","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1270.1","7","76.9",",7","9",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","7",",7","","","20181023","+,,7","20181031","+,,7","20181031","+,,7","","","20181015",",,7","20181005",",,7","1.7",",7,23,+","0",",,7,31,+","0",",,7,31,+","27.7",",,7,15,","33.9",",7,05,","","","112.4","7","  21.7",",,,7,3,1","  26.1","1,,,7,3,2","109.6",",7","  31.7",",,,7,3,1","  28.9","1,,,7,3,2","   7.2",",,,7,3,1","  11.1","1,,,7,3,2","  12.2",",,,7,3,1","  15.0","1,,,7,3,2","  13.8",",,,7,3,1","  17.9","1,,,7,3,2","  21.5",",,,7,3,1","  21.6","1,,,7,3,2","79.8",",,,7","0",",,,7","17.28",",7","23.51",",,,7","11.05",",,,7","",""
"USC00405956","2018-11","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1272.9","7","2.8",",7","14",",7","9",",7","2",",7","0",",7","0",",7","0",",7","15",",7","1",",7","2",",7","0",",7","1","","20181129","+,,7","20181115","+,,7","20181115",",,7","","","20181106",",,7","20181101",",,7","-4.4",",7,29,+","0",",T,7,15,+","8",",,7,15,","30.5",",,7,06,","25.0",",7,01,","","","436.8","7","  13.9","2,,,7,3,1","  15.6","1,,,7,3,2","324.4",",7","  18.3","2,,,7,3,1","  20.0","1,,,7,3,2","  -0.6","2,,,7,3,1","   1.7","1,,,7,3,2","   2.8","2,,,7,3,1","   6.7","1,,,7,3,2","   4.5","2,,,7,3,1","   8.6","1,,,7,3,2","  10.2","2,,,7,3,1","  12.2","1,,,7,3,2","110.9",",,,7","8",",,,7","7.61",",7","13.10",",,,7","2.12",",,,7","",""
"USC00405956","2018-12","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1272.9","7","0.0",",7","18",",7","12",",7","3",",7","0",",7","0",",7","0",",7","14",",7","1",",7","1",",7","0",",7","1","","20181212","+,,7","20181231","+,,7","20181210","+,,7","","","20181231",",,7","20181202",",,7","-5.6",",7,12,+","0",",,7,31,+","0",",T,7,10,+","49.0",",,7,31,","23.3",",7,02,","","","804.4","7","  10.6","1,,,7,3,1","  12.8","1,,,7,3,2","367.6",",7","  15.0",",,,7,3,1","  16.1","1,,,7,3,2","  -1.1","1,,,7,3,1","   3.3","1,,,7,3,2","   1.7",",,,7,3,1","   5.0","1,,,7,3,2","   3.0","1,,,7,3,1","   7.3","1,,,7,3,2","   7.5",",,,7,3,1","  10.6","1,,,7,3,2","201.2",",,,7","0",",T,,7","6.47",",7","11.18",",,,7","1.77",",,,7","",""
"USC00405956","2019-01","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","0.0","7","0.0",",7","13",",7","10",",7","2",",7","0",",7","0",",7","0",",7","16",",7","0",",7","0",",7","0",",7","","","20190131",",,7","20190131","+,,7","20190120",",,7","","","20190101",",,7","20190101",",,7","-7.2",",7,31,","0",",,7,31,+","5",",,7,20,","38.1",",,7,01,","20.0",",7,01,","","","1230.4","7","   6.7",",,,7,3,1","","","426.0",",7","  12.2",",,,7,3,1","","","  -3.9",",,,7,3,1","","","  -1.1",",,,7,3,1","","","   1.2",",,,7,3,1","","","   6.1",",,,7,3,1","","","168.4",",,,7","5",",,,7","4.59",",7","9.26",",,,7","-0.08",",,,7","",""
"USC00405956","2019-02","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","1.4","7","1.4",",7","14",",7","9",",7","3",",7","0",",7","0",",7","0",",7","15",",7","0",",7","8",",7","0",",7","1","","20190201",",,7","20190228","+,,7","20190228","+,,7","","","20190212",",,7","20190224",",,7","-7.2",",7,01,","0",",,7,28,+","0",",,7,28,+","64.5",",,7,12,","23.3",",7,24,","","","1513.4","7","  13.3","1,,,7,3,1","  18.3","3,,,7,3,2","283.0",",7","  15.0","1,,,7,3,1","  20.0","3,,,7,3,2","  -3.9","1,,,7,3,1","   3.9","3,,,7,3,2","   1.1","1,,,7,3,1","   7.2","3,,,7,3,2","   3.3","1,,,7,3,1","  10.7","3,,,7,3,2","   9.4","1,,,7,3,1","  13.9","3,,,7,3,2","236.3",",,,7","0",",,,7","8.28",",7","14.06",",,,7","2.50",",,,7","",""
"USC00405956","2019-03","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","2.8","7","1.4",",7","16",",7","9",",7","1",",7","0",",7","0",",7","0",",7","10",",7","1",",7","7",",7","0",",7","1","","20190305",",,7","20190331","+,,7","20190331","+,,7","","","20190314",",,7","20190329",",,7","-7.2",",7,05,","0",",,7,31,+","0",",,7,31,+","42.4",",,7,14,","24.4",",7,29,","","","1790.5","7","  11.1","2,,,7,3,1","  15.6","2,,,7,3,2","277.1",",7","  22.8","2,,,7,3,1","  21.1","2,,,7,3,2","  -1.1","2,,,7,3,1","   7.8","2,,,7,3,2","   4.4","2,,,7,3,1","  11.1","2,,,7,3,2","   4.9","2,,,7,3,1","  12.4","2,,,7,3,2","  14.1","2,,,7,3,1","  16.9","2,,,7,3,2","118.5",",,,7","0",",,,7","9.44",",7","15.88",",,,7","3.00",",,,7","",""
"USC00405956","2019-04","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","24.9","7","22.1",",7","13",",7","9",",7","3",",7","0",",7","0",",7","0",",7","1",",7","0",",7","21",",7","0",",7","","","20190402",",,7","20190430","+,,7","20190430","+,,7","","","20190414",",,7","20190411",",,7","0.0",",7,02,","0",",,7,30,+","0",",,7,30,+","84.1",",,7,14,","30.6",",7,11,","","","1878.6","7","  21.1",",,,7,3,1","  21.1",",,,7,3,2","88.1",",7","  29.4",",,,7,3,1","  26.7",",,,7,3,2","   1.7",",,,7,3,1","   8.9",",,,7,3,2","  15.0",",,,7,3,1","  17.8",",,,7,3,2","  11.2",",,,7,3,1","  17.1",",,,7,3,2","  21.0",",,,7,3,1","  22.4",",,,7,3,2","228.0",",,,7","0",",,,7","16.13",",7","22.45",",,,7","9.82",",,,7","",""
"USC00405956","2019-05","35.12975","-89.80376","91.4","MEMPHIS WEATHER FORECAST OFFICE, TN US","180.0","7","155.1",",7","14",",7","10",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","11",",7","","","20190513",",,7","20190531","+,,7","20190531","+,,7","","","20190509",",,7","20190527","+,,7","9.4",",7,13,","0",",,7,31,+","0",",,7,31,+","31.2",",,7,09,","34.4",",7,27,+","","","1892.2","7","  22.2",",,,7,3,1","  31.7","1,,,7,3,2","13.6",",7","  35.0",",,,7,3,1","  33.9","1,,,7,3,2","  11.7",",,,7,3,1","  19.4","1,,,7,3,2","  16.7",",,,7,3,1","  22.8","1,,,7,3,2","  17.9",",,,7,3,1","  23.9","1,,,7,3,2","  27.8",",,,7,3,1","  29.1","1,,,7,3,2","112.8",",,,7","0",",,,7","22.90",",7","28.64",",,,7","17.16",",,,7","",""
