"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00362013","1984-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","9","","","","19840630","+,,0","19840630","+,,0","5","","19840618",",,0","","","","","0",",,0,30,+","0",",,0,30,+","41.9",",,0,18,","","","","","149.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1984-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","15",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","5","","","","19840731","+,,0","19840731","+,,0","4","","19840727",",,0","","","","","0",",,0,31,+","0",",,0,31,+","30.5",",,0,27,","","","","","96.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1984-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","20","","","","19840831","+,,0","19840831","+,,0","3","","19840810",",,0","","","","","0",",,0,31,+","0",",,0,31,+","31.5",",,0,10,","","","","","111.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1984-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","14","","","","19840930","+,,0","19840930","+,,0","","","19840912",",,0","","","","","0",",,0,30,+","0",",,0,30,+","8.9",",,0,12,","","","","","18.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1984-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","12","","","","19841031","+,,0","19841031","+,,0","1","","19841023",",,0","","","","","0",",,0,31,+","0",",,0,31,+","17.8",",,0,23,","","","","","51.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1984-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19841130","+,,0","19841130","+,,0","","","19841129",",,0","","","","","0",",,0,30,+","0",",,0,30,+","84.3",",,0,29,","","","","","119.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1984-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","9",",0","1",",0","4","1,0","2","1,0","","","","","","","","","","","3","","","","19841228","+,1,0","19841227",",1,0","","","19841222",",,0","","","","","51","1,,0,28,+","51","1,,0,27,","26.2",",,0,22,","","","","","86.5",",,,0","89","1,,,0","","","","","","","","","",""
"USC00362013","1985-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","4",",0","0",",0","13",",0","3",",0","","","","","","","","","","","","","","","19850122","+,,0","19850125","+,,0","","","19850105",",,0","","","","","51",",,0,22,+","41",",,0,25,+","3.8",",,0,05,","","","","","20.1",",,,0","207",",,,0","","","","","","","","","",""
"USC00362013","1985-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","12",",0","4",",0","","","","","","","","","","","","","","","19850207","+,,0","19850203",",,0","","","19850213",",,0","","","","","203",",,0,07,+","152",",,0,03,","18.0",",,0,13,","","","","","46.0",",,,0","358",",,,0","","","","","","","","","",""
"USC00362013","1985-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","1","","","","19850331","+,,0","19850308",",,0","","","19850329",",,0","","","","","0",",,0,31,+","0",",T,0,08,","18.3",",,0,29,","","","","","60.3",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1985-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","4","","","","19850409",",,0","19850409",",,0","2","","19850401",",,0","","","","","0",",T,0,09,","0",",T,0,09,","16.5",",,0,01,","","","","","53.6",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1985-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","1","","","","19850531","+,,0","19850531","+,,0","4","","19850503",",,0","","","","","0",",,0,31,+","0",",,0,31,+","45.2",",,0,03,","","","","","115.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1985-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","6","","","","19850630","+,,0","19850630","+,,0","5","","19850616",",,0","","","","","0",",,0,30,+","0",",,0,30,+","30.0",",,0,16,","","","","","99.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1985-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","15","","","","19850731","+,,0","19850731","+,,0","4","","19850715",",,0","","","","","0",",,0,31,+","0",",,0,31,+","25.7",",,0,15,","","","","","73.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1985-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","13","","","","19850831","+,,0","19850831","+,,0","2","","19850801",",,0","","","","","0",",,0,31,+","0",",,0,31,+","48.3",",,0,01,","","","","","108.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1985-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","15","","","","19850930","+,,0","19850930","+,,0","3","","19850928",",,0","","","","","0",",,0,30,+","0",",,0,30,+","29.2",",,0,28,","","","","","92.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1985-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","9","","","","19851031","+,,0","19851031","+,,0","","","19851002",",,0","","","","","0",",,0,31,+","0",",,0,31,+","11.2",",,0,02,","","","","","34.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1985-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","18",",0","14",",0","1",",0","0",",0","0",",0","","","","","","","","","","","3","","","","19851130","+,,0","19851130","+,,0","1","","19851117",",,0","","","","","0",",,0,30,+","0",",,0,30,+","38.9",",,0,17,","","","","","158.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1985-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","8",",0","0",",0","19",",0","5",",0","","","","","","","","","","","","","","","19851228","+,,0","19851225",",,0","","","19851214",",,0","","","","","76",",,0,28,+","74",",,0,25,","16.3",",,0,14,","","","","","61.7",",,,0","218",",,,0","","","","","","","","","",""
"USC00362013","1986-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","0",",0","7",",0","3",",0","","","","","","","","","","","1","","","","19860130",",,0","19860126",",,0","","","19860126",",,0","","","","","152",",,0,30,","76",",,0,26,","21.3",",,0,26,","","","","","56.4",",,,0","175",",,,0","","","","","","","","","",""
"USC00362013","1986-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","11",",0","0",",0","28",",0","6",",0","","","","","","","","","","","2","","","","19860212","+,,0","19860207",",,0","1","","19860205",",,0","","","","","203",",,0,12,+","117",",,0,07,","16.0",",,0,05,","","","","","100.7",",,,0","424",",,,0","","","","","","","","","",""
"USC00362013","1986-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","2","","","","19860307","+,,0","19860307","+,,0","","","19860315",",,0","","","","","0",",T,0,07,+","0",",T,0,07,+","75.7",",,0,15,","","","","","95.5",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1986-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","3","","","","19860423",",,0","19860423","+,,0","1","","19860416",",,0","","","","","0",",T,0,23,","0",",T,0,23,+","49.8",",,0,16,","","","","","127.4",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1986-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","3","","","","19860531","+,,0","19860531","+,,0","2","","19860521",",,0","","","","","0",",,0,31,+","0",",,0,31,+","19.8",",,0,21,","","","","","34.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1986-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","15",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","9","","","","19860630","+,,0","19860630","+,,0","2","","19860606",",,0","","","","","0",",,0,30,+","0",",,0,30,+","24.4",",,0,06,","","","","","97.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1986-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","15",",0","14",",0","0",",0","0",",0","0",",0","","","","","","","","","","","7","","","","19860731","+,,0","19860731","+,,0","3","","19860727",",,0","","","","","0",",,0,31,+","0",",,0,31,+","19.6",",,0,27,","","","","","108.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1986-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","16","","","","19860831","+,,0","19860831","+,,0","7","","19860824",",,0","","","","","0",",,0,31,+","0",",,0,31,+","34.5",",,0,24,","","","","","110.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1986-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","10","","","","19860930","+,,0","19860930","+,,0","3","","19860924",",,0","","","","","0",",,0,30,+","0",",,0,30,+","18.3",",,0,24,","","","","","61.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1986-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","9",",0","0",",0","","","0","2,0","","","","","","","","","","","12","","","","","","19861031","+,2,0","","","19861005",",,0","","","","","","","0","2,,0,31,+","14.5",",,0,05,","","","","","74.0",",,,0","0","2,,,0","","","","","","","","","",""
"USC00362013","1986-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","8",",0","2",",0","1",",0","1",",0","","","","","","","","","","","9","","","","19861119",",,0","19861119",",,0","","","19861119",",,0","","","","","25",",,0,19,","25",",,0,19,","28.2",",,0,19,","","","","","136.6",",,,0","25",",,,0","","","","","","","","","",""
"USC00362013","1986-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19861212",",,0","19861212",",,0","","","19861225",",,0","","","","","0",",T,0,12,","0",",T,0,12,","21.8",",,0,25,","","","","","67.3",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1987-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","7",",0","1",",0","28",",0","6",",0","","","","","","","","","","","","","","","19870125","+,,0","19870123",",,0","","","19870103",",,0","","","","","457",",,0,25,+","396",",,0,23,","25.4",",,0,03,","","","","","97.6",",,,0","975",",,,0","","","","","","","","","",""
"USC00362013","1987-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","2","1,0","1","1,0","0","1,0","14",",0","2",",0","","","","","","","","","","","","","","","19870201",",,0","19870213",",,0","","","19870213",",1,0","","","","","203",",,0,01,","76",",,0,13,","6.6","1,,0,13,","","","","","7.4","1,,,0","140",",,,0","","","","","","","","","",""
"USC00362013","1987-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","4",",0","0",",0","0","1,0","0","1,0","","","","","","","","","","","1","","","","19870304","+,1,0","19870304","+,1,0","","","19870301",",,0","","","","","0","1,T,0,04,+","0","1,T,0,04,+","12.2",",,0,01,","","","","","28.9",",,,0","0","1,T,,0","","","","","","","","","",""
"USC00362013","1987-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19870430","+,,0","19870430","+,,0","","","19870401",",,0","","","","","0",",,0,30,+","0",",,0,30,+","17.8",",,0,01,","","","","","91.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1987-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","3","","","","19870531","+,,0","19870531","+,,0","1","","19870504",",,0","","","","","0",",,0,31,+","0",",,0,31,+","27.9",",,0,04,","","","","","63.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1987-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","12","","","","19870630","+,,0","19870630","+,,0","2","","19870613",",,0","","","","","0",",,0,30,+","0",",,0,30,+","15.0",",,0,13,","","","","","50.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1987-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","17","","","","19870731","+,,0","19870731","+,,0","7","","19870703",",,0","","","","","0",",,0,31,+","0",",,0,31,+","44.5",",,0,03,","","","","","113.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1987-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","12","","","","19870831","+,,0","19870831","+,,0","4","","19870810",",,0","","","","","0",",,0,31,+","0",",,0,31,+","38.1",",,0,10,","","","","","148.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1987-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","18",",0","12",",0","2",",0","0",",0","0",",0","","","","","","","","","","","24","","","","19870930","+,,0","19870930","+,,0","2","","19870913",",,0","","","","","0",",,0,30,+","0",",,0,30,+","52.1",",,0,13,","","","","","201.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1987-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","6",",0","1",",0","","","0","1,0","","","","","","","","","","","9","","","","","","19871031","+,1,0","","","19871028",",,0","","","","","","","0","1,,0,31,+","35.6",",,0,28,","","","","","79.9",",,,0","0","1,,,0","","","","","","","","","",""
"USC00362013","1987-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","5",",0","1",",0","4",",0","2",",0","","","","","","","","","","","6","","","","19871112",",,0","19871111",",,0","","","19871130",",,0","","","","","178",",,0,12,","114",",,0,11,","34.3",",,0,30,","","","","","87.6",",,,0","190",",,,0","","","","","","","","","",""
"USC00362013","1987-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","5",",0","0",",0","3",",0","2",",0","","","","","","","","","","","1","","","","19871231","+,,0","19871229",",,0","","","19871220",",,0","","","","","76",",,0,31,+","51",",,0,29,","9.1",",,0,20,","","","","","39.9",",,,0","89",",,,0","","","","","","","","","",""
"USC00362013","1988-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","6",",0","0",",0","18",",0","4",",0","","","","","","","","","","","1","","","","19880127",",,0","19880126",",,0","","","19880126",",,0","","","","","152",",,0,27,","142",",,0,26,","16.8",",,0,26,","","","","","47.7",",,,0","269",",,,0","","","","","","","","","",""
"USC00362013","1988-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","7",",0","0",",0","4",",0","1",",0","","","","","","","","","","","","","","","19880212",",,0","19880212",",,0","","","19880203",",,0","","","","","51",",,0,12,","51",",,0,12,","17.5",",,0,03,","","","","","68.0",",,,0","66",",,,0","","","","","","","","","",""
"USC00362013","1988-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","5",",0","0",",0","1",",0","1",",0","","","","","","","","","","","3","","","","19880305",",,0","19880305",",,0","","","19880326",",,0","","","","","51",",,0,05,","51",",,0,05,","17.5",",,0,26,","","","","","59.7",",,,0","64",",,,0","","","","","","","","","",""
"USC00362013","1988-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","15",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","3","","","","19880430","+,,0","19880430","+,,0","2","","19880428",",,0","","","","","0",",,0,30,+","0",",,0,30,+","21.3",",,0,28,","","","","","83.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1988-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","","","7","","","","19880531","+,,0","19880531","+,,0","1","","19880519",",,0","","","","","0",",,0,31,+","0",",,0,31,+","36.8",",,0,19,","","","","","107.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1988-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19880630","+,,0","19880630","+,,0","","","19880602",",,0","","","","","0",",,0,30,+","0",",,0,30,+","8.9",",,0,02,","","","","","25.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1988-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","12",",0","3",",0","0",",0","0",",0","","","","","","","","","","","7","","","","19880731","+,,0","19880731","+,,0","7","","19880718",",,0","","","","","0",",,0,31,+","0",",,0,31,+","41.9",",,0,18,","","","","","194.3",",,,0","0",",,,0","","","","","","","","","",""
