"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00124550","1986-04","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","15.0","0","15.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","11",",0","1",",0","19860415",",,0","19860430","+,,0","19860422","+,,0","19860430",",,0","19860427",",,0","-9.4",",0,15,","0",",,0,30,+","0",",T,0,22,+","14.0",",,0,30,","33.3",",0,27,","120.0",",,,0","3316.3","0","  16.7",",,,0,1,2","  17.8",",,,0,3,2","239.1",",0","  20.0",",,,0,1,2","  23.9",",,,0,3,2","   6.7",",,,0,1,2","   6.7",",,,0,3,2","   8.3",",,,0,1,2","   9.4",",,,0,3,2","  10.3",",,,0,1,2","  10.8",",,,0,3,2","4.58","1,,,0","  13.9",",,,0,1,2","  17.0",",,,0,3,2","19.53","1,,,0","46.3",",,,0","0",",T,,0","10.86",",0","18.84",",,,0","2.88",",,,0","2929",",,,0"
"USC00124550","1986-05","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","33.3","0","18.3",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","19860503",",,0","19860531","+,,0","19860531","+,,0","19860501",",,0","19860507",",,0","-1.1",",0,03,","0",",,0,31,+","0",",,0,31,+","40.1",",,0,01,","30.0",",0,07,","136.7","1,,,0","3411.4","0","  20.0",",,,0,1,2","  20.0",",,,0,3,2","95.1",",0","  24.4",",,,0,1,2","  28.3",",,,0,3,2","  11.1",",,,0,1,2","  11.1",",,,0,3,2","  14.4",",,,0,1,2","  14.4",",,,0,3,2","  16.1",",,,0,1,2","  16.3",",,,0,3,2","11.58","1,,,0","  19.7",",,,0,1,2","  22.8",",,,0,3,2","24.72","1,,,0","127.3",",,,0","0",",,,0","15.86",",0","21.97",",,,0","9.74",",,,0","2519",",,,0"
"USC00124550","1986-06","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","130.0","0","96.7","1,0","12",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","28","1,0","5","1,0","19860625",",,0","19860630","+,,0","19860630","+,,0","19860605",",,0","19860628","+,1,0","3.3",",0,25,","0",",,0,30,+","0",",,0,30,+","38.9",",,0,05,","33.9","1,0,28,+","158.5","2,,,0","3423.3","0","  25.0",",,,0,1,2","  25.6",",,,0,3,2","11.9","1,0","  28.9",",,,0,1,2","  32.2",",,,0,3,2","  19.4",",,,0,1,2","  19.4",",,,0,3,2","  22.8",",,,0,1,2","  22.8",",,,0,3,2","  21.9",",,,0,1,2","  22.1",",,,0,3,2","15.46",",,,0","  25.8",",,,0,1,2","  28.9",",,,0,3,2","30.25",",,,0","152.1",",,,0","0",",,,0","21.22","1,0","28.40","1,,,0","14.05",",,,0","1555",",,,0"
"USC00124550","1986-07","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","278.3","0","148.3","4,0","10",",0","10",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","3,0","27","3,0","9","3,0","19860704",",1,0","19860731","+,,0","19860731","+,,0","19860728",",,0","19860720","+,3,0","8.3","1,0,04,","0",",,0,31,+","0",",,0,31,+","36.8",",,0,28,","34.4","3,0,20,+","171.8",",,,0","5.3","0","  28.3",",,,0,1,2","  28.9",",,,0,3,2","5.3","3,0","  33.9",",,,0,1,2","  36.1",",,,0,3,2","  19.4",",,,0,1,2","  19.4",",,,0,3,2","  21.1",",,,0,1,2","  22.8",",,,0,3,2","  25.0",",,,0,1,2","  25.0",",,,0,3,2","19.81",",,,0","  28.5",",,,0,1,2","  31.7",",,,0,3,2","33.74",",,,0","166.6",",,,0","0",",,,0","23.72","4,0","29.76","3,,,0","17.69","1,,,0","1161",",,,0"
"USC00124550","1986-08","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","352.4","0","74.1",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","19860829",",,0","19860831","+,,0","19860831","+,,0","19860827",",,0","19860818",",,0","1.7",",0,29,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,27,","31.1",",0,18,","133.8",",,,0","35.2","0","  25.6",",,,0,1,2","  25.6","1,,,0,3,2","29.9",",0","  31.7",",,,0,1,2","  33.9",",,,0,3,2","  16.7",",,,0,1,2","  15.0","1,,,0,3,2","  21.1",",,,0,1,2","  23.3",",,,0,3,2","  22.6",",,,0,1,2","  22.3","1,,,0,3,2","15.54",",,,0","  25.6",",,,0,1,2","  28.9",",,,0,3,2","30.21",",,,0","34.9",",,,0","0",",,,0","19.76",",0","26.88",",,,0","12.63",",,,0","763",",,,0"
"USC00124550","1986-09","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","408.5","0","56.1","2,0","11",",0","8",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","28",",0","1",",0","19860908",",2,0","19860930","+,,0","19860930","+,,0","19860927",",,0","19860926",",,0","1.1","2,0,08,","0",",,0,30,+","0",",,0,30,+","40.1",",,0,27,","32.2",",0,26,","108.1","2,,,0","68.8","0","  22.8",",,,0,1,2","  25.6","1,,,0,3,2","33.6",",0","  28.9",",,,0,1,2","  30.6",",,,0,3,2","  17.8",",,,0,1,2","  16.1","1,,,0,3,2","  20.6",",,,0,1,2","  21.7",",,,0,3,2","  20.4",",,,0,1,2","  20.4","1,,,0,3,2","13.62",",,,0","  23.6",",,,0,1,2","  26.3",",,,0,3,2","26.47",",,,0","143.5",",,,0","0",",,,0","19.30","2,0","26.57",",,,0","12.03","2,,,0","1736",",,,0"
"USC00124550","1986-10","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","414.1","0","5.6",",0","11","1,0","8","1,0","1","1,0","0","2,0","0","1,0","0",",0","1",",0","0",",0","10",",0","0",",0","19861016",",,0","19861031","+,2,0","19861031","+,1,0","19861003",",1,0","19861022","+,,0","0.0",",0,16,","0","2,,0,31,+","0","1,,0,31,+","70.6","1,,0,03,","25.6",",0,22,+","48.5","2,,,0","268.3","0","  21.1",",,,0,1,2","  21.1",",,,0,3,2","199.5",",0","  22.8",",,,0,1,2","  23.9",",,,0,3,2","   8.9",",,,0,1,2","   8.9",",,,0,3,2","  11.1",",,,0,1,2","  11.7",",,,0,3,2","  13.4",",,,0,1,2","  13.5",",,,0,3,2","7.57","2,,,0","  15.9",",,,0,1,2","  18.1",",,,0,3,2","17.57",",,,0","130.9","1,,,0","0","1,,,0","12.08",",0","17.95",",,,0","6.20",",,,0","1465",",,,0"
"USC00124550","1986-11","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","414.1","0","0.0","1,0","9",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","20","1,0","2",",0","0",",0","0",",0","19861114","+,1,0","19861130","+,,0","19861130","+,,0","19861120",",,0","19861101",",,0","-13.9","1,0,14,+","0",",,0,30,+","0",",,0,30,+","18.3",",,0,20,","20.0",",0,01,","","","733.8","0","  11.1","3,,,0,1,2","  11.7","1,,,0,3,2","465.5",",0","  13.3","3,,,0,1,2","  16.1","1,,,0,3,2","   1.7","3,,,0,1,2","   1.1","1,,,0,3,2","   1.7","3,,,0,1,2","   2.8","1,,,0,3,2","   5.2","3,,,0,1,2","   5.7","1,,,0,3,2","","","   6.9","3,,,0,1,2","   8.0","1,,,0,3,2","","","46.6",",,,0","0",",,,0","2.18","1,0","6.81",",,,0","-2.44","1,,,0","2258",",,,0"
"USC00124550","1986-12","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","414.1","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","26",",0","6",",0","0",",0","0",",0","19861213",",,0","19861231","+,,0","19861230",",,0","19861208",",,0","19861216","+,,0","-14.4",",0,13,","0",",,0,31,+","3",",,0,30,","7.4",",,0,08,","8.3",",0,16,+","","","1328.0","0","   4.4",",,,0,1,2","   5.6",",,,0,3,2","594.2",",0","   5.6",",,,0,1,2","   6.7","1,,,0,3,2","  -0.6",",,,0,1,2","  -0.6",",,,0,3,2","  -0.6",",,,0,1,2","   0.0","1,,,0,3,2","   1.3",",,,0,1,2","   2.4",",,,0,3,2","","","   1.7",",,,0,1,2","   3.0","1,,,0,3,2","","","20.3",",,,0","3",",,,0","-0.84",",0","2.43",",,,0","-4.10",",,,0","",""
"USC00124550","1987-01","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","0.0","0","0.0","3,0","","","","","","","","","2","2,0","3","2,0","28","2,0","12","2,0","0","2,0","0","2,0","19870125",",2,0","","","19870110",",2,0","","","19870107",",2,0","-26.1","2,0,25,","","","127","2,,0,10,","","","11.1","2,0,07,","","","1945.3","0","   2.2","1,,,0,1,2","   3.3","1,,,0,3,2","617.3","2,0","   2.2","1,,,0,1,2","   4.4","1,,,0,3,2","   1.1","1,,,0,1,2","   2.2","1,,,0,3,2","   1.7","1,,,0,1,2","   2.2","1,,,0,3,2","   2.1","1,,,0,1,2","   2.8","1,,,0,3,2","","","   2.2","1,,,0,1,2","   2.9","1,,,0,3,2","","","","","216","2,,,0","-3.94","3,0","0.23","2,,,0","-8.11","2,,,0","",""
"USC00124550","1987-02","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","0.0","0","0.0","2,0","0","2,0","0","2,0","0","2,0","","","0","2,0","0","2,0","26","2,0","5",",0","0",",0","0",",0","19870210",",2,0","","","19870218","+,2,0","19870228","+,2,0","19870212",",,0","-12.8","2,0,10,","","","0","2,T,0,18,+","0.0","2,T,0,28,+","8.9",",0,12,","","","2459.4","0","   2.2",",,,0,1,2","   2.8",",,,0,3,2","514.1",",0","   3.3",",,,0,1,2","   5.6",",,,0,3,2","   0.6",",,,0,1,2","   0.6",",,,0,3,2","   0.6",",,,0,1,2","   1.1",",,,0,3,2","   1.4",",,,0,1,2","   2.3",",,,0,3,2","","","   1.6",",,,0,1,2","   2.9",",,,0,3,2","","","0.0","2,T,,0","0","2,T,,0","-1.38","2,0","4.23",",,,0","-6.98","2,,,0","",""
"USC00124550","1987-03","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","0.0","0","0.0",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","4",",0","0",",0","19870311",",,0","19870331","+,,0","19870331","+,,0","19870301",",,0","19870325",",,0","-10.6",",0,11,","0",",,0,31,+","0",",T,0,31,+","20.6",",,0,01,","27.2",",0,25,","","","2875.4","0","   8.9","1,,,0,1,2","  10.0",",,,0,3,2","416.0",",0","  12.2","1,,,0,1,2","  15.6",",,,0,3,2","   1.7","1,,,0,1,2","   2.8",",,,0,3,2","   3.3","1,,,0,1,2","   5.6",",,,0,3,2","   5.0","1,,,0,1,2","   5.6",",,,0,3,2","","","   8.0","1,,,0,1,2","  10.5",",,,0,3,2","","","31.5",",,,0","0",",T,,0","4.91",",0","11.59",",,,0","-1.76",",,,0","",""
"USC00124550","1987-04","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","3.3","0","3.3","1,0","9",",0","7",",0","0",",0","","","0","1,0","0",",0","10",",0","0","1,0","9","1,0","0","1,0","19870401",",,0","","","19870404","+,1,0","19870423","+,,0","19870430",",1,0","-12.2",",0,01,","","","0","1,T,0,04,+","14.0",",,0,23,+","30.0","1,0,30,","","","3120.8","0","  16.7",",,,0,1,2","  17.2",",,,0,3,2","245.4","1,0","  20.0",",,,0,1,2","  24.4",",,,0,3,2","   3.3",",,,0,1,2","   3.3",",,,0,3,2","   5.0",",,,0,1,2","   6.7",",,,0,3,2","  10.0",",,,0,1,2","  10.4",",,,0,3,2","","","  13.4",",,,0,1,2","  16.4",",,,0,3,2","20.03","3,,,0","64.4",",,,0","0","1,T,,0","9.85","1,0","17.77","1,,,0","1.92",",,,0","1901",",,,0"
"USC00124550","1987-05","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","68.8","0","65.5",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","27",",0","5",",0","19870501",",,0","19870531","+,,0","19870531","+,,0","19870519",",,0","19870530",",,0","0.0",",0,01,","0",",,0,31,+","0",",,0,31,+","61.7",",,0,19,","33.3",",0,30,","179.7","2,,,0","3189.9","0","  24.4",",,,0,1,2","  25.0",",,,0,3,2","69.1",",0","  28.9",",,,0,1,2","  32.2",",,,0,3,2","  12.8",",,,0,1,2","  12.2",",,,0,3,2","  17.2",",,,0,1,2","  15.6",",,,0,3,2","  18.7",",,,0,1,2","  18.8",",,,0,3,2","11.49",",,,0","  23.2",",,,0,1,2","  25.6",",,,0,3,2","27.57","1,,,0","118.6",",,,0","0",",,,0","18.22",",0","26.00",",,,0","10.44",",,,0","1573",",,,0"
"USC00124550","1987-06","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","208.2","0","139.4",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","19870610",",,0","19870630","+,,0","19870630","+,,0","19870603",",,0","19870618",",,0","6.7",",0,10,","0",",,0,30,+","0",",,0,30,+","54.1",",,0,03,","35.6",",0,18,","183.6","2,,,0","3198.2","0","  27.8",",,,0,1,2","  27.8",",,,0,3,2","8.3",",0","  32.8",",,,0,1,2","  36.7",",,,0,3,2","  21.1",",,,0,1,2","  20.6",",,,0,3,2","  26.1",",,,0,1,2","  27.2",",,,0,3,2","  24.0",",,,0,1,2","  24.1",",,,0,3,2","16.74",",,,0","  28.9",",,,0,1,2","  31.4",",,,0,3,2","31.93",",,,0","148.0",",,,0","0",",,,0","22.70",",0","29.57",",,,0","15.83",",,,0","1366",",,,0"
"USC00124550","1987-07","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","383.9","0","175.7",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","19870715",",,0","19870731","+,,0","19870731","+,,0","19870730",",,0","19870722","+,,0","11.1",",0,15,","0",",,0,31,+","0",",,0,31,+","20.1",",,0,30,","33.3",",0,22,+","163.6",",,,0","2.8","0","  28.3",",,,0,1,2","  28.9",",,,0,3,2","2.8",",0","  31.7",",,,0,1,2","  35.0",",,,0,3,2","  21.7",",,,0,1,2","  21.7",",,,0,3,2","  23.3",",,,0,1,2","  25.6",",,,0,3,2","  25.2",",,,0,1,2","  25.2",",,,0,3,2","19.16",",,,0","  29.0",",,,0,1,2","  31.7",",,,0,3,2","32.73",",,,0","95.2",",,,0","0",",,,0","23.91",",0","29.65",",,,0","18.18",",,,0","1017",",,,0"
"USC00124550","1987-08","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","509.2","0","125.3",",0","11",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","19870824",",,0","19870831","+,,0","19870831","+,,0","19870826",",,0","19870817","+,,0","6.7",",0,24,","0",",,0,31,+","0",",,0,31,+","62.0",",,0,26,","34.4",",0,17,+","134.6",",,,0","20.6","0","  27.8",",,,0,1,2","  28.3",",,,0,3,2","17.8",",0","  31.1",",,,0,1,2","  33.9",",,,0,3,2","  16.7",",,,0,1,2","  17.8",",,,0,3,2","  21.1",",,,0,1,2","  21.7",",,,0,3,2","  24.0",",,,0,1,2","  24.2",",,,0,3,2","16.92",",,,0","  27.7",",,,0,1,2","  29.8",",,,0,3,2","30.26",",,,0","186.1",",,,0","0",",,,0","21.80",",0","27.92",",,,0","15.68",",,,0","762",",,,0"
"USC00124550","1987-09","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","549.4","0","40.2",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","19870926",",,0","19870930","+,,0","19870930","+,,0","19870929",",,0","19870907",",,0","4.4",",0,26,","0",",,0,30,+","0",",,0,30,+","30.7",",,0,29,","31.7",",0,07,","108.1",",,,0","59.7","0","  23.9",",,,0,1,2","  24.4",",,,0,3,2","39.1",",0","  26.7",",,,0,1,2","  29.4",",,,0,3,2","  16.7",",,,0,1,2","  16.1",",,,0,3,2","  19.4",",,,0,1,2","  20.6",",,,0,3,2","  20.0",",,,0,1,2","  20.1",",,,0,3,2","12.88",",,,0","  23.3",",,,0,1,2","  25.9",",,,0,3,2","25.89",",,,0","73.6",",,,0","0",",,,0","18.37",",0","25.44",",,,0","11.29",",,,0","969",",,,0"
"USC00124550","1987-10","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","549.4","0","0.0","1,0","13",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","12","1,0","0",",0","3",",0","0",",0","19871026",",1,0","19871031","+,,0","19871031","+,,0","19871020",",,0","19871017","+,,0","-5.0","1,0,26,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,20,","23.3",",0,17,+","64.2","4,,,0","374.9","0","  15.0",",,,0,1,2","  15.0",",,,0,3,2","315.2",",0","  18.9",",,,0,1,2","  20.6",",,,0,3,2","   6.1",",,,0,1,2","   6.1",",,,0,3,2","   7.2",",,,0,1,2","   8.3",",,,0,3,2","   9.6",",,,0,1,2","   9.9",",,,0,3,2","3.14","1,,,0","  12.4",",,,0,1,2","  14.4",",,,0,3,2","12.76","2,,,0","52.3",",,,0","0",",,,0","7.69","1,0","14.43",",,,0","0.95","1,,,0","1955",",,,0"
"USC00124550","1987-11","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","550.5","0","1.1","1,0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","17",",0","1","1,0","3","1,0","0","1,0","19871121",",,0","19871130","+,,0","19871121","+,,0","19871125",",,0","19871104",",1,0","-10.0",",0,21,","0",",,0,30,+","0",",T,0,21,+","36.6",",,0,25,","25.0","1,0,04,","","","735.4","0","  13.3","2,,,0,1,2","  13.9","1,,,0,3,2","360.5","1,0","  15.0","2,,,0,1,2","  18.3","1,,,0,3,2","   2.8","2,,,0,1,2","   3.3","1,,,0,3,2","   3.9","2,,,0,1,2","   4.4","1,,,0,3,2","   6.6","2,,,0,1,2","   7.4","1,,,0,3,2","","","   8.5","2,,,0,1,2","  10.3","1,,,0,3,2","","","58.4",",,,0","0",",T,,0","5.96","1,0","12.07","1,,,0","-0.14",",,,0","",""
"USC00124550","1987-12","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","550.5","0","0.0",",0","9","1,0","8","1,0","1","1,0","2",",0","1",",0","0",",0","27",",0","3",",0","0",",0","0",",0","19871230",",,0","19871230","+,,0","19871229",",,0","19871215",",1,0","19871209",",,0","-11.1",",0,30,","25",",,0,30,+","38",",,0,29,","34.3","1,,0,15,","12.2",",0,09,","","","1296.5","0","   5.6","2,,,0,1,2","   6.1","1,,,0,3,2","561.1",",0","   8.3","1,,,0,1,2","   9.4","1,,,0,3,2","   1.7","2,,,0,1,2","   2.2","1,,,0,3,2","   1.7","1,,,0,1,2","   2.2","1,,,0,3,2","   2.7","2,,,0,1,2","   3.6","1,,,0,3,2","","","   3.4","1,,,0,1,2","   4.5","1,,,0,3,2","","","98.8","1,,,0","51",",,,0","0.23",",0","3.64",",,,0","-3.18",",,,0","",""
"USC00124550","1988-01","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","0.0","0","0.0",",0","4","4,0","2","4,0","0","4,0","5",",0","0",",0","10",",0","28",",0","17",",0","0",",0","0",",0","19880111","+,,0","19880128","+,,0","19880126",",,0","19880120",",4,0","19880131",",,0","-23.3",",0,11,+","51",",,0,28,+","18",",,0,26,","18.5","4,,0,20,","12.2",",0,31,","","","2063.3","0","   2.2",",,,0,1,2","   3.3",",,,0,3,2","766.8",",0","   2.2",",,,0,1,2","   4.4",",,,0,3,2"," -10.6",",,,0,1,2","  -9.4",",,,0,3,2","  -8.3",",,,0,1,2","  -7.2",",,,0,3,2","  -3.1",",,,0,1,2","  -1.8",",,,0,3,2","","","  -1.6",",,,0,1,2","   0.0",",,,0,3,2","","","37.4","4,,,0","47",",,,0","-6.40",",0","-0.90",",,,0","-11.90",",,,0","",""
"USC00124550","1988-02","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","0.0","0","0.0","1,0","1","5,0","1","5,0","0","5,0","","","3",",0","4",",0","28",",0","16","1,0","0","1,0","0","1,0","19880214","+,,0","","","19880211",",,0","19880201",",5,0","19880223",",1,0","-22.8",",0,14,+","","","102",",,0,11,","11.9","5,,0,01,","13.3","1,0,23,","","","2727.8","0","   1.7",",,,0,1,2","   4.4",",,,0,3,2","664.5","1,0","   2.8",",,,0,1,2","   6.1",",,,0,3,2","   0.0",",,,0,1,2","   0.0",",,,0,3,2","   0.0",",,,0,1,2","   1.1",",,,0,3,2","   0.3",",,,0,1,2","   1.5",",,,0,3,2","","","   0.4",",,,0,1,2","   1.9",",,,0,3,2","","","11.9","5,,,0","268",",,,0","-5.27","1,0","0.15","1,,,0","-10.69",",,,0","",""
"USC00124550","1988-03","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","0.0","0","0.0",",0","7","1,0","5","1,0","1","1,0","","","0","1,0","0",",0","26",",0","4",",0","2",",0","0",",0","19880306","+,,0","","","19880304",",1,0","19880324",",1,0","19880324",",,0","-10.0",",0,06,+","","","18","1,,0,04,","34.8","1,,0,24,","23.9",",0,24,","","","3198.0","0","  10.0",",,,0,1,2","  11.1",",,,0,3,2","470.2",",0","  13.9",",,,0,1,2","  15.6",",,,0,3,2","   0.0",",,,0,1,2","   2.2",",,,0,3,2","   0.0",",,,0,1,2","   2.8",",,,0,3,2","   3.7",",,,0,1,2","   4.7",",,,0,3,2","","","   6.2",",,,0,1,2","   8.6",",,,0,3,2","","","83.1","1,,,0","18","1,,,0","3.16",",0","9.25",",,,0","-2.92",",,,0","",""
"USC00124550","1988-04","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","0.0","0","0.0","1,0","11",",0","8",",0","1",",0","0",",0","0",",0","0","1,0","10","1,0","0",",0","5",",0","0",",0","19880419",",1,0","19880430","+,,0","19880430","+,,0","19880407",",,0","19880406",",,0","-3.9","1,0,19,","0",",,0,30,+","0",",,0,30,+","27.2",",,0,07,","29.4",",0,06,","","","3482.2","0","  11.7",",,,0,1,2","  11.7","1,,,0,3,2","284.2",",0","  20.0",",,,0,1,2","  22.8","1,,,0,3,2","   6.7",",,,0,1,2","   7.2","1,,,0,3,2","   9.4",",,,0,1,2","  10.6","1,,,0,3,2","   9.4",",,,0,1,2","   9.4","1,,,0,3,2","3.39","1,,,0","  14.0",",,,0,1,2","  16.7","1,,,0,3,2","18.37","1,,,0","71.7",",,,0","0",",,,0","8.58","1,0","15.94",",,,0","1.23","1,,,0","",""
"USC00124550","1988-05","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","43.4","0","43.4",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","19880501",",,0","19880531","+,,0","19880531","+,,0","19880524",",,0","19880531",",,0","1.1",",0,01,","0",",,0,31,+","0",",,0,31,+","36.1",",,0,24,","33.3",",0,31,","206.3",",,,0","3561.1","0","  23.3",",,,0,1,2","  23.3",",,,0,3,2","78.9",",0","  31.7",",,,0,1,2","  33.9",",,,0,3,2","   9.4",",,,0,1,2","   8.9",",,,0,3,2","  17.2",",,,0,1,2","  20.6",",,,0,3,2","  16.9",",,,0,1,2","  16.3",",,,0,3,2","8.97",",,,0","  22.7",",,,0,1,2","  26.9",",,,0,3,2","26.78",",,,0","49.1",",,,0","0",",,,0","17.19",",0","25.68",",,,0","8.69",",,,0","3135",",,,0"
"USC00124550","1988-06","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","182.3","0","138.9",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","19880611",",,0","19880630","+,,0","19880630","+,,0","19880621",",,0","19880626",",,0","3.3",",0,11,","0",",,0,30,+","0",",,0,30,+","25.9",",,0,21,","38.3",",0,26,","240.8",",,,0","3579.7","0","  28.3","1,,,0,1,2","  27.8",",,,0,3,2","18.6",",0","  33.3",",,,0,1,2","  37.8",",,,0,3,2","  21.1","1,,,0,1,2","  19.4",",,,0,3,2","  26.1",",,,0,1,2","  26.7",",,,0,3,2","  24.7","1,,,0,1,2","  24.0",",,,0,3,2","13.43",",,,0","  30.1",",,,0,1,2","  33.5",",,,0,3,2","31.52",",,,0","45.4",",,,0","0",",,,0","22.34",",0","31.22",",,,0","13.47",",,,0","2333",",,,0"
"USC00124550","1988-07","41.08333","-86.51667","228.6","KEWANNA 7 NW, IN US","351.9","0","169.6",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","19880703",",,0","19880731","+,,0","19880731","+,,0","19880717","+,,0","19880707",",,0","7.2",",0,03,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,17,+","37.2",",0,07,","172.4",",,,0","3.6","0","  28.9",",,,0,1,2","  28.3",",,,0,3,2","3.6",",0","  39.4",",,,0,1,2","  36.7",",,,0,3,2","  20.6",",,,0,1,2","  19.4",",,,0,3,2","  26.7",",,,0,1,2","  27.2",",,,0,3,2","  25.1",",,,0,1,2","  24.6",",,,0,3,2","17.25",",,,0","  30.6",",,,0,1,2","  33.5",",,,0,3,2","34.00",",,,0","67.0",",,,0","0",",,,0","23.69",",0","31.28",",,,0","16.09",",,,0","1388",",,,0"
