"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00093727","1959-08","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","242.3","3,X","","","","","","","","","","","0","3,X","0","3,X","0","3,X","28","3,X","11","3,X","","","","","19590803","+,3,X","","","","","","","","","19590825","+,3,X","18.9","3,X,03,+","","","","","","","34.4","3,X,25,+","0.0","X","0.0","3,X","","","","","26.99","3,X","31.33","3,,,X","22.65","3,,,X","","","","","","","360",",X","","","","","","","","","20.0",",X","",""
"USW00093727","1959-09","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","163.2","2,X","","","","","","","","","","","0","2,X","0","2,X","0","2,X","28","2,X","3","2,X","","","","","19590919",",2,X","","","","","","","","","19590903",",2,X","10.6","2,X,19,","","","","","","","33.9","2,X,03,","2.2","X","2.2","2,X","","","","","24.08","2,X","28.34","2,,,X","19.83","2,,,X","","","","","","","113",",X","","","","","","","","","20.6",",X","",""
"USW00093727","1959-10","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","","","","","","","","","","","","","0","5,X","0","5,X","0","5,X","19","5,X","1","5,X","","","","","19591026",",5,X","","","","","","","","","19591001",",5,X","6.1","5,X,26,","","","","","","","32.2","5,X,01,","","","","","","","","","20.27","6,X","24.60","5,,,X","15.94","5,,,X","","","","","","","225",",X","","","","","","","","","14.4",",X","",""
"USW00093727","1959-11","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248",",X","","","","","","","","","17.5",",X","",""
"USW00093727","1959-12","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248",",X","","","","","","","","","18.5",",X","",""
"USW00093727","1960-01","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","0.0","X","0.0","4,X","","","","","","","","","","","0","4,X","8","4,X","0","4,X","2","4,X","0","4,X","","","","","19600124",",4,X","","","","","","","","","19600113",",4,X","-7.8","4,X,24,","","","","","","","22.8","4,X,13,","","","293.3","4,X","","","","","7.47","4,X","12.17","4,,,X","2.77","4,,,X","","","","","","","180",",X","","","","","","","","","19.5",",X","",""
"USW00093727","1960-02","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","0.0","X","0.0",",X","","","","","","","","","","","0",",X","9",",X","0",",X","2",",X","0",",X","","","","","19600215",",,X","","","","","","","","","19600211",",,X","-3.9",",X,15,","","","","","","","22.8",",X,11,","","","287.9",",X","","","","","8.41",",X","13.69",",,,X","3.12",",,,X","","","","","","","180",",X","","","","","","","","","25.7",",X","",""
"USW00093727","1960-03","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","2.8","X","2.8",",X","","","","","","","","","","","0",",X","17",",X","0",",X","3",",X","0",",X","","","","","19600307",",,X","","","","","","","","","19600328",",,X","-7.8",",X,07,","","","","","","","26.7",",X,28,","","","382.5",",X","","","","","6.08",",X","10.95",",,,X","1.22",",,,X","","","","","","","293",",X","","","","","","","","","18.5",",X","",""
"USW00093727","1960-04","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","44.8","X","42.0","5,X","","","","","","","","","","","0","4,X","0","4,X","0","4,X","23","4,X","1","4,X","","","","","19600420","+,4,X","","","","","","","","","19600425",",4,X","3.3","4,X,20,+","","","","","","","32.2","4,X,25,","","","34.4","4,X","","","","","18.52","5,X","25.10","4,,,X","11.93","4,,,X","","","","","","","248",",X","","","","","","","","","23.6",",X","",""
"USW00093727","1960-05","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","155.8","X","111.0",",X","","","","","","","","","","","0",",X","0",",X","0",",X","29",",X","5",",X","","","","","19600514","+,,X","","","","","","","","","19600525",",,X","10.0",",X,14,+","","","","","","","34.4",",X,25,","","","13.6",",X","","","","","21.48",",X","27.10",",,,X","15.85",",,,X","","","","","","","248",",X","","","","","","","","","14.9",",X","",""
"USW00093727","1960-06","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","371.3","X","215.5",",X","","","","","","","","","","","0",",X","0",",X","0",",X","30",",X","9",",X","","","","","19600611",",,X","","","","","","","","","19600624",",,X","10.6",",X,11,","","","","","","","35.0",",X,24,","","","0.0",",X","","","","","25.52",",X","30.16",",,,X","20.87",",,,X","","","","","","","203",",X","","","","","","","","","15.4",",X","",""
"USW00093727","1960-07","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","629.4","X","258.1","1,X","","","","","","","","","","","0","1,X","0","1,X","0","1,X","30","1,X","15","1,X","","","","","19600716","+,1,X","","","","","","","","","19600714","+,1,X","20.0","1,X,16,+","","","","","","","34.4","1,X,14,+","0.0","X","0.0","1,X","","","","","26.94","1,X","31.25","1,,,X","22.62","1,,,X","","","","","","","338","1,X","","","","","","","","","21.6","1,X","",""
"USW00093727","1960-08","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","910.7","X","281.3",",X","","","","","","","","","","","0",",X","0",",X","0",",X","31",",X","18",",X","","","","","19600819",",,X","","","","","","","","","19600809",",,X","20.0",",X,19,","","","","","","","36.7",",X,09,","0.0","X","0.0",",X","","","","","27.41",",X","31.68",",,,X","23.14",",,,X","","","","","","","225",",X","","","","","","","","","16.4",",X","",""
"USW00093727","1960-09","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113",",X","","","","","","","","","35.0",",X","",""
"USW00093727","1960-10","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","59.8",",X","","","","","","","","","","","0",",X","0",",X","0",",X","22",",X","0",",X","","","","","19601026","+,,X","","","","","","","","","19601003",",,X","1.1",",X,26,+","","","","","","","30.0",",X,03,","","","46.7",",X","","","","","18.76",",X","23.69",",,,X","13.82",",,,X","","","","","","","338",",X","","","","","","","","","16.4",",X","",""
"USW00093727","1960-11","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","2.2","2,X","","","","","","","","","","","0","1,X","1","1,X","0","1,X","9","1,X","0","1,X","","","","","19601108",",1,X","","","","","","","","","19601110",",1,X","-2.2","1,X,08,","","","","","","","25.6","1,X,10,","","","155.0","1,X","","","","","12.96","2,X","19.37","1,,,X","6.56","1,,,X","","","","","","","248",",X","","","","","","","","","14.4",",X","",""
"USW00093727","1960-12","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","0.0",",X","","","","","","","","","","","0",",X","20",",X","1",",X","2",",X","0",",X","","","","","19601214",",,X","","","","","","","","","19601207",",,X","-8.9",",X,14,","","","","","","","22.2",",X,07,","","","417.1",",X","","","","","4.88",",X","11.58",",,,X","-1.82",",,,X","","","","","","","248",",X","","","","","","","","","23.6",",X","",""
"USW00093727","1961-01","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","0.0","X","0.0","2,X","","","","","","","","","","","0","1,X","20","1,X","1","1,X","0","1,X","0","1,X","","","","","19610122",",1,X","","","","","","","","","19610101",",1,X","-7.8","1,X,22,","","","","","","","19.4","1,X,01,","","","373.9","1,X","","","","","5.47","2,X","11.65","1,,,X","-0.70","1,,,X","","","","","","","248",",X","","","","","","","","","20.6",",X","",""
"USW00093727","1961-02","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","6.1","X","6.1","3,X","","","","","","","","","","","0","2,X","9","2,X","0","2,X","9","2,X","0","2,X","","","","","19610206",",2,X","","","","","","","","","19610219",",2,X","-4.4","2,X,06,","","","","","","","25.6","2,X,19,","","","218.8","2,X","","","","","10.00","3,X","15.62","2,,,X","4.39","2,,,X","","","","","","","203",",X","","","","","","","","","28.8",",X","",""
"USW00093727","1961-03","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","24.7","X","18.6","2,X","","","","","","","","","","","0","1,X","1","1,X","0","1,X","16","1,X","0","1,X","","","","","19610311",",1,X","","","","","","","","","19610305",",1,X","-0.6","1,X,11,","","","","","","","28.3","1,X,05,","","","122.2","1,X","","","","","14.83","2,X","21.17","1,,,X","8.48","1,,,X","","","","","","","293",",X","","","","","","","","","17.5",",X","",""
"USW00093727","1961-04","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","40.0","X","15.3","2,X","","","","","","","","","","","0","1,X","0","1,X","0","1,X","9","1,X","0","1,X","","","","","19610421",",1,X","","","","","","","","","19610425",",1,X","1.1","1,X,21,","","","","","","","31.7","1,X,25,","","","139.1","1,X","","","","","14.07","2,X","20.26","1,,,X","7.88","1,,,X","","","","","","","225",",X","","","","","","","","","20.6",",X","",""
"USW00093727","1961-05","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","108.7","X","68.7",",X","","","","","","","","","","","0",",X","0",",X","0",",X","28",",X","0",",X","","","","","19610528",",,X","","","","","","","","","19610516",",,X","5.6",",X,28,","","","","","","","28.9",",X,16,","","","21.0",",X","","","","","19.87",",X","24.83",",,,X","14.91",",,,X","","","","","","","360",",X","","","","","","","","","16.4",",X","",""
"USW00093727","1961-06","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","288.2","X","179.5",",X","","","","","","","","","","","0",",X","0",",X","0",",X","30",",X","4",",X","","","","","19610618",",,X","","","","","","","","","19610607","+,,X","10.0",",X,18,","","","","","","","33.3",",X,07,+","","","3.1",",X","","","","","24.21",",X","28.73",",,,X","19.69",",,,X","","","","","","","203",",X","","","","","","","","","23.6",",X","",""
"USW00093727","1961-07","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","555.8","X","267.6","1,X","","","","","","","","","","","0","1,X","0","1,X","0","1,X","30","1,X","19","1,X","","","","","19610711",",1,X","","","","","","","","","19610730",",1,X","16.7","1,X,11,","","","","","","","35.6","1,X,30,","0.0","X","0.0","1,X","","","","","27.25","1,X","31.97","1,,,X","22.53","1,,,X","","","","","","","225","1,X","","","","","","","","","28.8","1,X","",""
"USW00093727","1961-08","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","812.0","X","256.2",",X","","","","","","","","","","","0",",X","0",",X","0",",X","31",",X","10",",X","","","","","19610817",",,X","","","","","","","","","19610812",",,X","16.7",",X,17,","","","","","","","34.4",",X,12,","0.0","X","0.0",",X","","","","","26.60",",X","30.57",",,,X","22.63",",,,X","","","","","","","180",",X","","","","","","","","","14.9",",X","",""
"USW00093727","1961-09","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1009.9","X","197.9",",X","","","","","","","","","","","0",",X","0",",X","0",",X","30",",X","8",",X","","","","","19610917",",,X","","","","","","","","","19610903",",,X","12.2",",X,17,","","","","","","","34.4",",X,03,","0.1","X","0.1",",X","","","","","24.93",",X","29.70",",,,X","20.15",",,,X","","","","","","","315",",X","","","","","","","","","26.2",",X","",""
"USW00093727","1961-10","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1035.8","X","25.9",",X","","","","","","","","","","","0",",X","0",",X","0",",X","23",",X","0",",X","","","","","19611028",",,X","","","","","","","","","19611031",",,X","2.2",",X,28,","","","","","","","29.4",",X,31,","72.7","X","72.6",",X","","","","","16.83",",X","23.38",",,,X","10.27",",,,X","","","","","","","293",",X","","","","","","","","","19.0",",X","",""
"USW00093727","1961-11","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","1061.5","X","25.7",",X","","","","","","","","","","","0",",X","5",",X","0",",X","12",",X","0",",X","","","","","19611130",",,X","","","","","","","","","19611105",",,X","-4.4",",X,30,","","","","","","","28.3",",X,05,","247.6","X","174.9",",X","","","","","13.36",",X","18.84",",,,X","7.88",",,,X","","","","","","","315",",X","","","","","","","","","15.4",",X","",""
"USW00093727","1961-12","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","","","","","","","","","","","","","0","4,X","12","4,X","0","4,X","3","4,X","0","4,X","","","","","19611231","+,4,X","","","","","","","","","19611212",",4,X","-6.7","4,X,31,+","","","","","","","25.6","4,X,12,","","","","","","","","","8.56","7,X","14.87","4,,,X","2.24","4,,,X","","","","","","","225",",X","","","","","","","","","18.5",",X","",""
"USW00093727","1962-01","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","","","","","","","","","","","","","0","4,X","13","4,X","2","4,X","3","4,X","0","4,X","","","","","19620113","+,4,X","","","","","","","","","19620126","+,4,X","-10.0","4,X,13,+","","","","","","","24.4","4,X,26,+","","","","","","","","","6.40","7,X","11.94","4,,,X","0.86","4,,,X","","","","","","","180","1,X","","","","","","","","","20.6","1,X","",""
"USW00093727","1962-02","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","4.5","5,X","","","","","","","","","","","0","3,X","8","3,X","0","2,X","10","2,X","0","2,X","","","","","19620211",",3,X","","","","","","","","","19620228",",2,X","-6.7","3,X,11,","","","","","","","28.9","2,X,28,","","","212.7","2,X","","","","","9.91","5,X","16.48","2,,,X","3.34","3,,,X","","","","","","","225",",X","","","","","","","","","21.6",",X","",""
"USW00093727","1962-03","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","1.7","2,X","","","","","","","","","","","0","1,X","7","1,X","0","2,X","6","2,X","0","2,X","","","","","19620319","+,1,X","","","","","","","","","19620331",",2,X","-1.1","1,X,19,+","","","","","","","24.4","2,X,31,","","","243.6","2,X","","","","","9.90","2,X","15.28","2,,,X","4.52","1,,,X","","","","","","","225",",X","","","","","","","","","19.5",",X","",""
"USW00093727","1962-04","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","25.0",",X","","","","","","","","","","","0",",X","1",",X","0",",X","20",",X","0",",X","","","","","19620416",",,X","","","","","","","","","19620423",",,X","-1.1",",X,16,","","","","","","","31.1",",X,23,","","","101.9",",X","","","","","15.77",",X","21.94",",,,X","9.59",",,,X","","","","","","","248","2,X","","","","","","","","","19.5","2,X","",""
"USW00093727","1962-05","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","138.4",",X","","","","","","","","","","","0",",X","0",",X","0",",X","30",",X","6",",X","","","","","19620506",",,X","","","","","","","","","19620519",",,X","7.8",",X,06,","","","","","","","36.7",",X,19,","","","3.6",",X","","","","","22.68",",X","29.01",",,,X","16.35",",,,X","","","","","","","293","2,X","","","","","","","","","16.4","2,X","",""
"USW00093727","1962-06","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","166.2","1,X","","","","","","","","","","","0",",X","0",",X","0","1,X","28","1,X","1","1,X","","","","","19620630",",,X","","","","","","","","","19620624",",1,X","14.4",",X,30,","","","","","","","32.2","1,X,24,","","","0.0","1,X","","","","","23.98","1,X","28.51","1,,,X","19.45",",,,X","","","","","","","315","1,X","","","","","","","","","27.2","1,X","",""
"USW00093727","1962-07","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","221.6","1,X","","","","","","","","","","","0","1,X","0","1,X","0",",X","31",",X","9",",X","","","","","19620728","+,1,X","","","","","","","","","19620715",",,X","17.2","1,X,28,+","","","","","","","35.6",",X,15,","0.0","X","0.0",",X","","","","","25.74","1,X","30.66",",,,X","20.81","1,,,X","","","","","","","113",",X","","","","","","","","","24.2",",X","",""
"USW00093727","1962-08","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","222.5","1,X","","","","","","","","","","","0","1,X","0","1,X","0","1,X","30","1,X","13","1,X","","","","","19620812",",1,X","","","","","","","","","19620808",",1,X","16.1","1,X,12,","","","","","","","33.3","1,X,08,","0.0","X","0.0","1,X","","","","","25.75","1,X","30.85","1,,,X","20.65","1,,,X","","","","","","","203",",X","","","","","","","","","13.9",",X","",""
"USW00093727","1962-09","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","120.2",",X","","","","","","","","","","","0",",X","0",",X","0",",X","27",",X","1",",X","","","","","19620921",",,X","","","","","","","","","19620911",",,X","7.8",",X,21,","","","","","","","32.2",",X,11,","17.4","X","17.4",",X","","","","","21.76",",X","26.86",",,,X","16.66",",,,X","","","","","","","360","1,X","","","","","","","","","14.4","1,X","",""
"USW00093727","1962-10","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","74.6",",X","","","","","","","","","","","0",",X","3",",X","0",",X","23",",X","0",",X","","","","","19621027",",,X","","","","","","","","","19621008",",,X","-4.4",",X,27,","","","","","","","31.7",",X,08,","85.8","X","68.4",",X","","","","","18.53",",X","24.50",",,,X","12.57",",,,X","","","","","","","45",",X","","","","","","","","","15.4",",X","",""
"USW00093727","1962-11","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","0.9","1,X","","","","","","","","","","","0","1,X","1","1,X","0","1,X","3","1,X","0","1,X","","","","","19621107",",1,X","","","","","","","","","19621117",",1,X","-2.2","1,X,07,","","","","","","","25.6","1,X,17,","293.1","X","207.3","1,X","","","","","11.21","1,X","16.26","1,,,X","6.17","1,,,X","","","","","","","23",",X","","","","","","","","","25.7",",X","",""
"USW00093727","1962-12","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","","","0.0","2,X","","","","","","","","","","","0","1,X","13","1,X","2","1,X","1","1,X","0","1,X","","","","","19621213",",1,X","","","","","","","","","19621219",",1,X","-12.2","1,X,13,","","","","","","","21.1","1,X,19,","651.3","X","358.2","1,X","","","","","6.12","2,X","11.25","1,,,X","0.99","1,,,X","","","","","","","23",",X","","","","","","","","","19.5",",X","",""
"USW00093727","1963-01","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","0.0","X","0.0","4,X","","","","","","","","","","","0","3,X","17","3,X","0","2,X","2","2,X","0","2,X","","","","","19630125",",3,X","","","","","","","","","19630111",",2,X","-8.9","3,X,25,","","","","","","","23.9","2,X,11,","1012.9","X","361.6","2,X","","","","","5.10","4,X","10.88","2,,,X","-0.69","3,,,X","","","","","","","338",",X","","","","","","","","","27.2",",X","",""
"USW00093727","1963-02","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","0.0","X","0.0","2,X","","","","","","","","","","","0","1,X","15","1,X","0","1,X","2","1,X","0","1,X","","","","","19630227",",1,X","","","","","","","","","19630219",",1,X","-7.8","1,X,27,","","","","","","","22.2","1,X,19,","1341.2","X","328.3","1,X","","","","","5.74","2,X","11.43","1,,,X","0.06","1,,,X","","","","","","","203",",X","","","","","","","","","22.6",",X","",""
"USW00093727","1963-03","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","12.9","X","12.9",",X","","","","","","","","","","","0",",X","2",",X","0",",X","18",",X","0",",X","","","","","19630323",",,X","","","","","","","","","19630318","+,,X","-2.2",",X,23,","","","","","","","27.2",",X,18,+","1483.4","X","142.2",",X","","","","","14.16",",X","20.69",",,,X","7.63",",,,X","","","","","","","203","1,X","","","","","","","","","22.1","1,X","",""
"USW00093727","1963-04","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","45.8","X","32.9","3,X","","","","","","","","","","","0","3,X","1","3,X","0","2,X","15","2,X","0","2,X","","","","","19630416",",3,X","","","","","","","","","19630404",",2,X","0.0","3,X,16,","","","","","","","31.7","2,X,04,","1566.7","X","83.3","2,X","","","","","16.49","3,X","22.91","2,,,X","10.08","3,,,X","","","","","","","360","1,X","","","","","","","","","20.0","1,X","",""
"USW00093727","1963-05","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","122.8","X","77.0","1,X","","","","","","","","","","","0",",X","0",",X","0","1,X","26","1,X","3","1,X","","","","","19630502",",,X","","","","","","","","","19630510",",1,X","0.6",",X,02,","","","","","","","33.9","1,X,10,","1598.9","X","32.2","1,X","","","","","19.78","1,X","25.62","1,,,X","13.94",",,,X","","","","","","","315","1,X","","","","","","","","","24.7","1,X","",""
"USW00093727","1963-06","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","277.1","X","154.3","4,X","","","","","","","","","","","0","3,X","0","3,X","0","3,X","27","3,X","5","3,X","","","","","19630601",",3,X","","","","","","","","","19630611",",3,X","14.4","3,X,01,","","","","","","","36.7","3,X,11,","1598.9","X","0.0","3,X","","","","","24.26","4,X","29.27","3,,,X","19.24","3,,,X","","","","","","","","","","","","","","","","","","","",""
"USW00093727","1963-07","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","491.9","X","214.8",",X","","","","","","","","","","","0",",X","0",",X","0",",X","31",",X","7",",X","","","","","19630711",",,X","","","","","","","","","19630727","+,,X","14.4",",X,11,","","","","","","","34.4",",X,27,+","0.0","X","0.0",",X","","","","","25.26",",X","30.46",",,,X","20.06",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00093727","1963-08","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","710.0","X","218.1","1,X","","","","","","","","","","","0","1,X","0","1,X","0","1,X","30","1,X","10","1,X","","","","","19630826",",1,X","","","","","","","","","19630807","+,1,X","16.1","1,X,26,","","","","","","","34.4","1,X,07,+","0.0","X","0.0","1,X","","","","","25.60","1,X","30.48","1,,,X","20.73","1,,,X","","","","","","","360","4,X","","","","","","","","","20.6","4,X","",""
"USW00093727","1963-09","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","794.0","X","84.0",",X","","","","","","","","","","","0",",X","0",",X","0",",X","26",",X","0",",X","","","","","19630924",",,X","","","","","","","","","19630913","+,,X","8.9",",X,24,","","","","","","","31.1",",X,13,+","10.1","X","10.1",",X","","","","","20.80",",X","25.58",",,,X","16.02",",,,X","","","","","","","248",",X","","","","","","","","","17.0",",X","",""
"USW00093727","1963-10","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","815.2","X","21.2","3,X","","","","","","","","","","","0","2,X","1","2,X","0","2,X","25","2,X","0","2,X","","","","","19631031",",2,X","","","","","","","","","19631008",",2,X","0.0","2,X,31,","","","","","","","27.8","2,X,08,","54.8","X","44.7","2,X","","","","","17.50","3,X","23.59","2,,,X","11.42","2,,,X","","","","","","","","","","","","","","","","","","","",""
"USW00093727","1963-11","34.70842","-77.43966","7.9","NEW RIVER MCAF, NC US","","","815.8","X","0.6",",X","","","","","","","","","","","0",",X","6",",X","0",",X","11",",X","0",",X","13","","","","19631115",",,X","","","","","1","","","","19631128",",,X","-1.7",",X,15,","","","","","","","25.0",",X,28,","231.8","X","177.0",",X","","","","","12.45",",X","18.96",",,,X","5.94",",,,X","","","","","","","225","2,X","","","","","","","","","25.7","2,X","",""
