"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00229215","1940-01","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","4",",6","2",",6","1",",6","","","19400123",",,6","19400105",",,6","203",",,6,23,","29.5",",,6,05,","89.3",",,,6","203",",,,6","",""
"USC00229215","1940-02","32.31444","-90.90528","14.0","VICKSBURG, MS US","12",",6","10",",6","1",",6","0",",6","","","19400229","+,,6","19400206",",,6","0",",,6,29,+","64.0",",,6,06,","179.9",",,,6","0",",,,6","",""
"USC00229215","1940-03","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","4",",6","2",",6","0",",6","","","19400331","+,,6","19400330",",,6","0",",,6,31,+","45.7",",,6,30,","100.2",",,,6","0",",,,6","",""
"USC00229215","1940-04","32.31444","-90.90528","14.0","VICKSBURG, MS US","11",",6","9",",6","4",",6","0",",6","","","19400430","+,,6","19400430",",,6","0",",,6,30,+","61.0",",,6,30,","236.3",",,,6","0",",,,6","",""
"USC00229215","1940-05","32.31444","-90.90528","14.0","VICKSBURG, MS US","8",",6","4",",6","0",",6","0",",6","","","19400531","+,,6","19400526",",,6","0",",,6,31,+","18.5",",,6,26,","56.1",",,,6","0",",,,6","",""
"USC00229215","1940-06","32.31444","-90.90528","14.0","VICKSBURG, MS US","14",",6","8",",6","2",",6","0",",6","","","19400630","+,,6","19400610",",,6","0",",,6,30,+","32.8",",,6,10,","121.2",",,,6","0",",,,6","",""
"USC00229215","1940-07","32.31444","-90.90528","14.0","VICKSBURG, MS US","17",",6","14",",6","2",",6","0",",6","","","19400731","+,,6","19400711",",,6","0",",,6,31,+","50.0",",,6,11,","234.5",",,,6","0",",,,6","",""
"USC00229215","1940-08","32.31444","-90.90528","14.0","VICKSBURG, MS US","11",",6","7",",6","1",",6","0",",6","","","19400831","+,,6","19400810",",,6","0",",,6,31,+","56.6",",,6,10,","104.4",",,,6","0",",,,6","",""
"USC00229215","1940-09","32.31444","-90.90528","14.0","VICKSBURG, MS US","3",",6","2",",6","0",",6","0",",6","","","19400930","+,,6","19400924",",,6","0",",,6,30,+","12.2",",,6,24,","16.2",",,,6","0",",,,6","",""
"USC00229215","1940-10","32.31444","-90.90528","14.0","VICKSBURG, MS US","5",",6","3",",6","0",",6","0",",6","","","19401031","+,,6","19401030",",,6","0",",,6,31,+","8.9",",,6,30,","17.5",",,,6","0",",,,6","",""
"USC00229215","1940-11","32.31444","-90.90528","14.0","VICKSBURG, MS US","10",",6","9",",6","4",",6","0",",6","","","19401130","+,,6","19401124",",,6","0",",,6,30,+","98.3",",,6,24,","281.5",",,,6","0",",,,6","",""
"USC00229215","1940-12","32.31444","-90.90528","14.0","VICKSBURG, MS US","15",",6","10",",6","4",",6","0",",6","","","19401231","+,,6","19401227",",,6","0",",,6,31,+","41.7",",,6,27,","179.2",",,,6","0",",,,6","",""
"USC00229215","1941-01","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","4",",6","0",",6","0",",6","","","19410119","+,,6","19410124",",,6","0",",T,6,19,+","21.6",",,6,24,","64.3",",,,6","0",",T,,6","",""
"USC00229215","1941-02","32.31444","-90.90528","14.0","VICKSBURG, MS US","10",",6","5",",6","2",",6","0",",6","","","19410228","+,,6","19410202",",,6","0",",,6,28,+","28.7",",,6,02,","80.4",",,,6","0",",,,6","",""
"USC00229215","1941-03","32.31444","-90.90528","14.0","VICKSBURG, MS US","12",",6","8",",6","2",",6","0",",6","","","19410309",",,6","19410321",",,6","0",",T,6,09,","75.9",",,6,21,","143.6",",,,6","0",",T,,6","",""
"USC00229215","1941-04","32.31444","-90.90528","14.0","VICKSBURG, MS US","9",",6","7",",6","2",",6","0",",6","","","19410430","+,,6","19410420",",,6","0",",,6,30,+","44.2",",,6,20,","108.2",",,,6","0",",,,6","",""
"USC00229215","1941-05","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","4",",6","1",",6","0",",6","","","19410531","+,,6","19410518",",,6","0",",,6,31,+","35.8",",,6,18,","80.8",",,,6","0",",,,6","",""
"USC00229215","1941-06","32.31444","-90.90528","14.0","VICKSBURG, MS US","10",",6","8",",6","0",",6","0",",6","","","19410630","+,,6","19410613",",,6","0",",,6,30,+","20.6",",,6,13,","71.0",",,,6","0",",,,6","",""
"USC00229215","1941-07","32.31444","-90.90528","14.0","VICKSBURG, MS US","13",",6","10",",6","2",",6","0",",6","","","19410731","+,,6","19410705",",,6","0",",,6,31,+","52.6",",,6,05,","191.1",",,,6","0",",,,6","",""
"USC00229215","1941-08","32.31444","-90.90528","14.0","VICKSBURG, MS US","9",",6","6",",6","1",",6","0",",6","","","19410831","+,,6","19410802",",,6","0",",,6,31,+","42.7",",,6,02,","81.4",",,,6","0",",,,6","",""
"USC00229215","1941-09","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","5",",6","0",",6","0",",6","","","19410930","+,,6","19410904",",,6","0",",,6,30,+","13.5",",,6,04,","37.6",",,,6","0",",,,6","",""
"USC00229215","1941-10","32.31444","-90.90528","14.0","VICKSBURG, MS US","11",",6","6",",6","0",",6","0",",6","","","19411031","+,,6","19411031",",,6","0",",,6,31,+","18.3",",,6,31,","49.1",",,,6","0",",,,6","",""
"USC00229215","1941-11","32.31444","-90.90528","14.0","VICKSBURG, MS US","8",",6","4",",6","2",",6","0",",6","","","19411130","+,,6","19411122",",,6","0",",,6,30,+","71.9",",,6,22,","130.4",",,,6","0",",,,6","",""
"USC00229215","1941-12","32.31444","-90.90528","14.0","VICKSBURG, MS US","8",",6","5",",6","1",",6","0",",6","","","19411231","+,,6","19411223",",,6","0",",,6,31,+","52.8",",,6,23,","110.7",",,,6","0",",,,6","",""
"USC00229215","1942-01","32.31444","-90.90528","14.0","VICKSBURG, MS US","7",",6","5",",6","0",",6","0",",6","","","19420108",",,6","19420131",",,6","0",",T,6,08,","17.3",",,6,31,","54.5",",,,6","0",",T,,6","",""
"USC00229215","1942-02","32.31444","-90.90528","14.0","VICKSBURG, MS US","7",",6","6",",6","1",",6","0",",6","","","19420226",",,6","19420217",",,6","0",",T,6,26,","61.0",",,6,17,","97.0",",,,6","0",",T,,6","",""
"USC00229215","1942-03","32.31444","-90.90528","14.0","VICKSBURG, MS US","11",",6","7",",6","3",",6","","","","","","","19420308",",,6","","","40.4",",,6,08,","139.2",",,,6","","","",""
"USC00229215","1942-04","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","3",",6","2",",6","0",",6","","","19420430","+,,6","19420417",",,6","0",",,6,30,+","30.2",",,6,17,","67.3",",,,6","0",",,,6","",""
"USC00229215","1942-05","32.31444","-90.90528","14.0","VICKSBURG, MS US","8",",6","7",",6","1",",6","","","","","","","19420515",",,6","","","95.5",",,6,15,","130.8",",,,6","","","",""
"USC00229215","1942-06","32.31444","-90.90528","14.0","VICKSBURG, MS US","14",",6","5",",6","0",",6","0",",6","","","19420630","+,,6","19420607",",,6","0",",,6,30,+","19.6",",,6,07,","52.0",",,,6","0",",,,6","",""
"USC00229215","1942-07","32.31444","-90.90528","14.0","VICKSBURG, MS US","9",",6","3",",6","1",",6","0",",6","","","19420731","+,,6","19420701",",,6","0",",,6,31,+","52.6",",,6,01,","62.7",",,,6","0",",,,6","",""
"USC00229215","1942-08","32.31444","-90.90528","14.0","VICKSBURG, MS US","12",",6","6",",6","0",",6","","","","","","","19420810",",,6","","","20.3",",,6,10,","52.3",",,,6","","","",""
"USC00229215","1942-09","32.31444","-90.90528","14.0","VICKSBURG, MS US","5",",6","4",",6","0",",6","0",",6","","","19420930","+,,6","19420917",",,6","0",",,6,30,+","15.7",",,6,17,","45.9",",,,6","0",",,,6","",""
"USC00229215","1942-10","32.31444","-90.90528","14.0","VICKSBURG, MS US","5",",6","3",",6","2",",6","0",",6","","","19421031","+,,6","19421025",",,6","0",",,6,31,+","58.9",",,6,25,","94.8",",,,6","0",",,,6","",""
"USC00229215","1942-11","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","2",",6","0",",6","0",",6","","","19421130","+,,6","19421129",",,6","0",",,6,30,+","21.6",",,6,29,","28.8",",,,6","0",",,,6","",""
"USC00229215","1942-12","32.31444","-90.90528","14.0","VICKSBURG, MS US","10",",6","7",",6","2",",6","0",",6","","","19421231","+,,6","19421227",",,6","0",",,6,31,+","54.4",",,6,27,","142.0",",,,6","0",",,,6","",""
"USC00229215","1943-01","32.31444","-90.90528","14.0","VICKSBURG, MS US","4",",6","4",",6","0",",6","0",",6","","","19430131","+,,6","19430126",",,6","0",",,6,31,+","22.1",",,6,26,","57.1",",,,6","0",",,,6","",""
"USC00229215","1943-02","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","4",",6","1",",6","0",",6","","","19430228","+,,6","19430204",",,6","0",",,6,28,+","39.4",",,6,04,","58.4",",,,6","0",",,,6","",""
"USC00229215","1943-03","32.31444","-90.90528","14.0","VICKSBURG, MS US","12",",6","9",",6","3",",6","0",",6","","","19430303",",,6","19430320",",,6","0",",T,6,03,","61.7",",,6,20,","194.3",",,,6","0",",T,,6","",""
"USC00229215","1943-04","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","4",",6","1",",6","0",",6","","","19430430","+,,6","19430418",",,6","0",",,6,30,+","49.3",",,6,18,","88.3",",,,6","0",",,,6","",""
"USC00229215","1943-05","32.31444","-90.90528","14.0","VICKSBURG, MS US","9",",6","4",",6","0",",6","0",",6","","","19430531","+,,6","19430511",",,6","0",",,6,31,+","20.8",",,6,11,","50.8",",,,6","0",",,,6","",""
"USC00229215","1943-06","32.31444","-90.90528","14.0","VICKSBURG, MS US","7",",6","4",",6","1",",6","0",",6","","","19430630","+,,6","19430626",",,6","0",",,6,30,+","47.2",",,6,26,","62.0",",,,6","0",",,,6","",""
"USC00229215","1943-07","32.31444","-90.90528","14.0","VICKSBURG, MS US","3",",6","1",",6","0",",6","0",",6","","","19430731","+,,6","19430713",",,6","0",",,6,31,+","11.9",",,6,13,","14.7",",,,6","0",",,,6","",""
"USC00229215","1943-08","32.31444","-90.90528","14.0","VICKSBURG, MS US","2",",6","2",",6","0",",6","0",",6","","","19430831","+,,6","19430811",",,6","0",",,6,31,+","15.7",",,6,11,","18.5",",,,6","0",",,,6","",""
"USC00229215","1943-09","32.31444","-90.90528","14.0","VICKSBURG, MS US","10",",6","6",",6","1",",6","0",",6","","","19430930","+,,6","19430919",",,6","0",",,6,30,+","29.0",",,6,19,","76.7",",,,6","0",",,,6","",""
"USC00229215","1943-10","32.31444","-90.90528","14.0","VICKSBURG, MS US","4",",6","2",",6","0",",6","0",",6","","","19431031","+,,6","19431024",",,6","0",",,6,31,+","18.8",",,6,24,","33.8",",,,6","0",",,,6","",""
"USC00229215","1943-11","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","3",",6","1",",6","0",",6","","","19431130","+,,6","19431107",",,6","0",",,6,30,+","101.1",",,6,07,","123.2",",,,6","0",",,,6","",""
"USC00229215","1943-12","32.31444","-90.90528","14.0","VICKSBURG, MS US","12",",6","9",",6","1",",6","0",",6","","","19431216",",,6","19431225",",,6","0",",T,6,16,","26.9",",,6,25,","94.8",",,,6","0",",T,,6","",""
"USC00229215","1944-01","32.31444","-90.90528","14.0","VICKSBURG, MS US","12",",6","7",",6","2",",6","1",",6","","","19440115",",,6","19440115",",,6","46",",,6,15,","30.7",",,6,15,","128.4",",,,6","56",",,,6","",""
"USC00229215","1944-02","32.31444","-90.90528","14.0","VICKSBURG, MS US","16",",6","11",",6","1",",6","0",",6","","","19440229","+,,6","19440223",",,6","0",",,6,29,+","29.2",",,6,23,","152.9",",,,6","0",",,,6","",""
"USC00229215","1944-03","32.31444","-90.90528","14.0","VICKSBURG, MS US","11",",6","7",",6","3",",6","0",",6","","","19440331","+,,6","19440328",",,6","0",",,6,31,+","104.9",",,6,28,","264.6",",,,6","0",",,,6","",""
"USC00229215","1944-04","32.31444","-90.90528","14.0","VICKSBURG, MS US","13",",6","10",",6","1",",6","0",",6","","","19440430","+,,6","19440418",",,6","0",",,6,30,+","62.5",",,6,18,","126.0",",,,6","0",",,,6","",""
"USC00229215","1944-05","32.31444","-90.90528","14.0","VICKSBURG, MS US","13",",6","7",",6","1",",6","0",",6","","","19440531","+,,6","19440505",",,6","0",",,6,31,+","36.6",",,6,05,","110.9",",,,6","0",",,,6","",""
"USC00229215","1944-06","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","4",",6","0",",6","0",",6","","","19440630","+,,6","19440619",",,6","0",",,6,30,+","16.8",",,6,19,","44.1",",,,6","0",",,,6","",""
"USC00229215","1944-07","32.31444","-90.90528","14.0","VICKSBURG, MS US","5",",6","3",",6","0",",6","0",",6","","","19440731","+,,6","19440731",",,6","0",",,6,31,+","25.1",",,6,31,","45.2",",,,6","0",",,,6","",""
"USC00229215","1944-08","32.31444","-90.90528","14.0","VICKSBURG, MS US","10",",6","4",",6","0",",6","0",",6","","","19440831","+,,6","19440831","+,,6","0",",,6,31,+","7.1",",,6,31,+","29.8",",,,6","0",",,,6","",""
"USC00229215","1944-09","32.31444","-90.90528","14.0","VICKSBURG, MS US","5",",6","4",",6","1",",6","0",",6","","","19440930","+,,6","19440906",",,6","0",",,6,30,+","28.4",",,6,06,","47.5",",,,6","0",",,,6","",""
"USC00229215","1944-10","32.31444","-90.90528","14.0","VICKSBURG, MS US","1",",6","1",",6","0",",6","0",",6","","","19441031","+,,6","19441007",",,6","0",",,6,31,+","5.1",",,6,07,","5.1",",,,6","0",",,,6","",""
"USC00229215","1944-11","32.31444","-90.90528","14.0","VICKSBURG, MS US","9",",6","6",",6","2",",6","0",",6","","","19441130","+,,6","19441119",",,6","0",",,6,30,+","56.6",",,6,19,","163.6",",,,6","0",",,,6","",""
"USC00229215","1944-12","32.31444","-90.90528","14.0","VICKSBURG, MS US","12",",6","9",",6","2",",6","0",",6","","","19441231","+,,6","19441226",",,6","0",",,6,31,+","40.9",",,6,26,","135.9",",,,6","0",",,,6","",""
"USC00229215","1945-01","32.31444","-90.90528","14.0","VICKSBURG, MS US","9",",6","6",",6","2",",6","0",",6","","","19450131","+,,6","19450107",",,6","0",",,6,31,+","42.7",",,6,07,","122.0",",,,6","0",",,,6","",""
"USC00229215","1945-02","32.31444","-90.90528","14.0","VICKSBURG, MS US","12",",6","7",",6","3",",6","0",",6","","","19450228","+,,6","19450205",",,6","0",",,6,28,+","49.0",",,6,05,","176.5",",,,6","0",",,,6","",""
"USC00229215","1945-03","32.31444","-90.90528","14.0","VICKSBURG, MS US","12",",6","9",",6","3",",6","0",",6","","","19450331","+,,6","19450326",",,6","0",",,6,31,+","63.8",",,6,26,","224.7",",,,6","0",",,,6","",""
"USC00229215","1945-04","32.31444","-90.90528","14.0","VICKSBURG, MS US","10",",6","7",",6","1",",6","0",",6","","","19450430","+,,6","19450402",",,6","0",",,6,30,+","55.4",",,6,02,","111.1",",,,6","0",",,,6","",""
"USC00229215","1945-05","32.31444","-90.90528","14.0","VICKSBURG, MS US","7",",6","3",",6","1",",6","0",",6","","","19450531","+,,6","19450516",",,6","0",",,6,31,+","53.8",",,6,16,","86.6",",,,6","0",",,,6","",""
"USC00229215","1945-06","32.31444","-90.90528","14.0","VICKSBURG, MS US","9",",6","9",",6","3",",6","0",",6","","","19450630","+,,6","19450615",",,6","0",",,6,30,+","73.4",",,6,15,","247.9",",,,6","0",",,,6","",""
"USC00229215","1945-07","32.31444","-90.90528","14.0","VICKSBURG, MS US","17",",6","13",",6","1",",6","0",",6","","","19450731","+,,6","19450726",",,6","0",",,6,31,+","30.0",",,6,26,","136.1",",,,6","0",",,,6","",""
"USC00229215","1945-08","32.31444","-90.90528","14.0","VICKSBURG, MS US","8",",6","4",",6","1",",6","","","","","","","19450823",",,6","","","34.5",",,6,23,","82.3",",,,6","","","",""
"USC00229215","1945-09","32.31444","-90.90528","14.0","VICKSBURG, MS US","8",",6","5",",6","1",",6","0",",6","","","19450930","+,,6","19450907",",,6","0",",,6,30,+","44.7",",,6,07,","73.0",",,,6","0",",,,6","",""
"USC00229215","1945-10","32.31444","-90.90528","14.0","VICKSBURG, MS US","8",",6","5",",6","3",",6","0",",6","","","19451031","+,,6","19451006",",,6","0",",,6,31,+","91.2",",,6,06,","186.7",",,,6","0",",,,6","",""
"USC00229215","1945-11","32.31444","-90.90528","14.0","VICKSBURG, MS US","7",",6","6",",6","0",",6","0",",6","","","19451130","+,,6","19451114",",,6","0",",,6,30,+","9.7",",,6,14,","41.7",",,,6","0",",,,6","",""
"USC00229215","1945-12","32.31444","-90.90528","14.0","VICKSBURG, MS US","12",",6","9",",6","0",",6","0",",6","","","19451205","+,,6","19451225",",,6","0",",T,6,05,+","20.8",",,6,25,","105.2",",,,6","0",",T,,6","",""
"USC00229215","1946-01","32.31444","-90.90528","14.0","VICKSBURG, MS US","12",",6","11",",6","6",",6","0",",6","","","19460131","+,,6","19460108",",,6","0",",T,6,31,+","71.9",",,6,08,","328.0",",,,6","0",",T,,6","",""
"USC00229215","1946-02","32.31444","-90.90528","14.0","VICKSBURG, MS US","8",",6","6",",6","4",",6","0",",6","","","19460228","+,,6","19460210",",,6","0",",,6,28,+","64.8",",,6,10,","197.8",",,,6","0",",,,6","",""
"USC00229215","1946-03","32.31444","-90.90528","14.0","VICKSBURG, MS US","8",",6","8",",6","2",",6","0",",6","","","19460331","+,,6","19460326",",,6","0",",,6,31,+","35.3",",,6,26,","131.8",",,,6","0",",,,6","",""
"USC00229215","1946-04","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","3",",6","1",",6","0",",6","","","19460430","+,,6","19460411",",,6","0",",,6,30,+","31.2",",,6,11,","66.5",",,,6","0",",,,6","",""
"USC00229215","1946-05","32.31444","-90.90528","14.0","VICKSBURG, MS US","14",",6","13",",6","3",",6","0",",6","","","19460531","+,,6","19460501",",,6","0",",,6,31,+","34.3",",,6,01,","223.8",",,,6","0",",,,6","",""
"USC00229215","1946-06","32.31444","-90.90528","14.0","VICKSBURG, MS US","12",",6","7",",6","2",",6","0",",6","","","19460630","+,,6","19460601",",,6","0",",,6,30,+","53.8",",,6,01,","135.7",",,,6","0",",,,6","",""
"USC00229215","1946-07","32.31444","-90.90528","14.0","VICKSBURG, MS US","14",",6","11",",6","1",",6","0",",6","","","19460731","+,,6","19460702",",,6","0",",,6,31,+","52.8",",,6,02,","164.1",",,,6","0",",,,6","",""
"USC00229215","1946-08","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","4",",6","0",",6","0",",6","","","19460831","+,,6","19460828",",,6","0",",,6,31,+","21.3",",,6,28,","48.3",",,,6","0",",,,6","",""
"USC00229215","1946-09","32.31444","-90.90528","14.0","VICKSBURG, MS US","5",",6","1",",6","0",",6","","","","","","","19460910",",,6","","","3.6",",,6,10,","8.2",",,,6","","","",""
"USC00229215","1946-10","32.31444","-90.90528","14.0","VICKSBURG, MS US","4",",6","3",",6","0",",6","0",",6","","","19461031","+,,6","19461026",",,6","0",",,6,31,+","7.9",",,6,26,","20.4",",,,6","0",",,,6","",""
"USC00229215","1946-11","32.31444","-90.90528","14.0","VICKSBURG, MS US","8",",6","7",",6","3",",6","","","","","","","19461110",",,6","","","98.0",",,6,10,","229.8",",,,6","","","",""
"USC00229215","1947-01","32.31444","-90.90528","14.0","VICKSBURG, MS US","17",",6","14",",6","5",",6","","","","","","","19470108",",,6","","","58.9",",,6,08,","288.8",",,,6","","","",""
"USC00229215","1947-02","32.31444","-90.90528","14.0","VICKSBURG, MS US","5",",6","2",",6","1",",6","","","","","","","19470220",",,6","","","26.4",",,6,20,","33.6",",,,6","","","",""
"USC00229215","1947-04","32.31444","-90.90528","14.0","VICKSBURG, MS US","16",",6","12",",6","5",",6","","","","","","","19470411",",,6","","","49.3",",,6,11,","256.9",",,,6","","","",""
"USC00229215","1947-05","32.31444","-90.90528","14.0","VICKSBURG, MS US","15",",6","8",",6","0",",6","","","","","","","19470520",",,6","","","15.7",",,6,20,","59.5",",,,6","","","",""
"USC00229215","1947-06","32.31444","-90.90528","14.0","VICKSBURG, MS US","9",",6","4",",6","1",",6","","","","","","","19470624",",,6","","","34.5",",,6,24,","54.3",",,,6","","","",""
"USC00229215","1947-07","32.31444","-90.90528","14.0","VICKSBURG, MS US","5",",6","3",",6","0",",6","","","","","","","19470708",",,6","","","21.6",",,6,08,","48.8",",,,6","","","",""
"USC00229215","1947-09","32.31444","-90.90528","14.0","VICKSBURG, MS US","8",",6","5",",6","1",",6","","","","","","","19470920",",,6","","","74.9",",,6,20,","122.6",",,,6","","","",""
"USC00229215","1947-10","32.31444","-90.90528","14.0","VICKSBURG, MS US","2",",6","0",",6","0",",6","","","","","","","19471024",",,6","","","1.8",",,6,24,","2.3",",,,6","","","",""
"USC00229215","1947-11","32.31444","-90.90528","14.0","VICKSBURG, MS US","15",",6","10",",6","3",",6","","","","","","","19471115",",,6","","","54.6",",,6,15,","178.8",",,,6","","","",""
"USC00229215","1947-12","32.31444","-90.90528","14.0","VICKSBURG, MS US","10",",6","9",",6","2",",6","","","","","","","19471215",",,6","","","54.9",",,6,15,","134.4",",,,6","","","",""
"USC00229215","1948-01","32.31444","-90.90528","14.0","VICKSBURG, MS US","11",",6","7",",6","0",",6","","","","","","","19480101",",,6","","","22.4",",,6,01,","92.1",",,,6","","","",""
"USC00229215","1948-05","32.31444","-90.90528","14.0","VICKSBURG, MS US","8",",6","5",",6","1",",6","","","","","","","19480527",",,6","","","31.0",",,6,27,","68.3",",,,6","","","",""
"USC00229215","1948-06","32.31444","-90.90528","14.0","VICKSBURG, MS US","5",",6","3",",6","0",",6","","","","","","","19480629",",,6","","","16.3",",,6,29,","36.4",",,,6","","","",""
"USC00229215","1948-07","32.31444","-90.90528","14.0","VICKSBURG, MS US","5",",6","2",",6","0",",6","","","","","","","19480716",",,6","","","13.5",",,6,16,","20.1",",,,6","","","",""
"USC00229215","1948-08","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","6",",6","4",",6","0",",6","","","19480831","+,,6","19480809",",,6","0",",,6,31,+","128.5",",,6,09,","306.8",",,,6","0",",,,6","",""
"USC00229215","1948-09","32.31444","-90.90528","14.0","VICKSBURG, MS US","9",",6","6",",6","0",",6","","","","","","","19480914",",,6","","","19.6",",,6,14,","58.3",",,,6","","","",""
"USC00229215","1948-10","32.31444","-90.90528","14.0","VICKSBURG, MS US","6",",6","3",",6","0",",6","","","","","","","19481011",",,6","","","8.1",",,6,11,","21.9",",,,6","","","",""
"USC00229215","1948-11","32.31444","-90.90528","14.0","VICKSBURG, MS US","17",",6","11",",6","7",",6","","","","","","","19481119",",,6","","","130.3",",,6,19,","482.6",",,,6","","","",""
"USC00229215","1948-12","32.31444","-90.90528","14.0","VICKSBURG, MS US","8",",6","6",",6","1",",6","","","","","","","19481216",",,6","","","55.9",",,6,16,","100.0",",,,6","","","",""
"USC00229215","1949-01","32.31444","-90.90528","14.0","VICKSBURG, MS US","15",",6","9",",6","6",",6","","","","","","","19490117",",,6","","","68.3",",,6,17,","302.0",",,,6","","","",""
"USC00229215","1949-03","32.31444","-90.90528","14.0","VICKSBURG, MS US","13",",6","10",",6","4",",6","","","","","","","19490327",",,6","","","46.5",",,6,27,","219.8",",,,6","","","",""
"USC00229215","1949-04","32.31444","-90.90528","14.0","VICKSBURG, MS US","13",",6","8",",6","2",",6","","","","","","","19490428",",,6","","","51.6",",,6,28,","121.2",",,,6","","","",""
"USC00229215","1949-05","32.31444","-90.90528","14.0","VICKSBURG, MS US","5",",6","5",",6","0",",6","","","2","","","","19490530",",,6","","","25.1",",,6,30,","82.2",",,,6","","","",""
