"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013880","1988-03","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.7",",X","7.2","0","6.1",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","14","","","","19880316","+,,0","19880331","+,,0","19880331","+,,0","","","19880309",",,0","19880321",",,0","-2.2",",0,16,+","0",",,0,31,+","0",",,0,31,+","17.0",",,0,09,","26.1",",0,21,","142.7","3,,,0","1156.7","0","","","136.9",",0","","","","","","","","","13.62","2,,,0","","","26.42","2,,,0","45.2",",,,0","","","","","","","","","0",",,,0","14.12",",0","20.63",",,,0","7.60",",,,0","14515",",X","300",",X","","","","","270",",X","","","4396",",,,0","11.6",",X","","","","","15.9",",X","",""
"USW00013880","1988-04","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","4.0",",X","45.8","0","38.6",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","13","","1","","19880414",",,0","19880430","+,,0","19880430","+,,0","4","","19880419",",,0","19880422",",,0","5.0",",0,14,","0",",,0,30,+","0",",,0,30,+","19.6",",,0,19,","32.8",",0,22,","175.1","4,,,0","1206.8","0","","","50.1",",0","","","","","","","","","15.69",",,,0","","","28.55",",,,0","81.5",",,,0","","","","","","","","","0",",,,0","17.95",",0","24.42",",,,0","11.48",",,,0","14077",",X","300",",X","","","","","180",",X","","","4279",",,,0","11.2",",X","","","","","21.6",",X","",""
"USW00013880","1988-05","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.6",",X","169.4","0","123.6",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","17","","1","","19880502",",,0","19880531","+,,0","19880531","+,,0","6","","19880505",",,0","19880531",",,0","10.0",",0,02,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,05,","33.9",",0,31,","224.1",",,,0","1212.1","0","","","5.3",",0","","","","","","","","","17.72","1,,,0","","","30.42","1,,,0","47.3",",,,0","","","","","","","","","0",",,,0","22.15",",0","28.35",",,,0","15.95",",,,0","16380",",X","260",",X","","","","","315",",X","","","3723","1,,,0","11.2",",X","","","","","19.0",",X","",""
"USW00013880","1988-06","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.4",",X","365.2","0","195.8",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","16",",0","15","","2","","19880605",",,0","19880630","+,,0","19880630","+,,0","7","","19880610",",,0","19880624",",,0","11.7",",0,05,","0",",,0,30,+","0",",,0,30,+","37.1",",,0,10,","37.8",",0,24,","229.1",",,,0","1213.5","0","","","1.4",",0","","","","","","","","","19.18",",,,0","","","33.05",",,,0","59.0",",,,0","","","","","","","","","0",",,,0","24.81",",0","31.35",",,,0","18.28",",,,0","15580",",X","340",",X","","","","","360",",X","","","","","13.0",",X","","","","","17.5",",X","",""
"USW00013880","1988-07","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","4.0",",X","654.1","0","288.9",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","11","","","","19880702",",,0","19880731","+,,0","19880731","+,,0","7","","19880722",",,0","19880715",",,0","16.7",",0,02,","0",",,0,31,+","0",",,0,31,+","49.0",",,0,22,","36.7",",0,15,","223.0",",,,0","0.0","0","","","0.0",",0","","","","","","","","","22.76",",,,0","","","33.46",",,,0","105.0",",,,0","","","","","","","","","0",",,,0","27.65",",0","32.60",",,,0","22.71",",,,0","13752",",X","240",",X","","","","","225",",X","","","3497",",,,0","12.5",",X","","","","","14.9",",X","",""
"USW00013880","1988-08","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","4.5",",X","946.1","0","292.0",",0","18",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","14","","","","19880831",",,0","19880831","+,,0","19880831","+,,0","15","","19880828",",,0","19880802",",,0","20.6",",0,31,","0",",,0,31,+","0",",,0,31,+","67.6",",,0,28,","36.1",",0,02,","","","0.0","0","","","0.0",",0","","","","","","","","","23.97",",,,0","","","34.48",",,,0","301.9",",,,0","","","","","","","","","0",",,,0","27.75",",0","32.23",",,,0","23.28",",,,0","12085",",X","80",",X","","","","","135",",X","","","2680",",,,0","15.6",",X","","","","","18.5",",X","",""
"USW00013880","1988-09","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.1",",X","1135.4","0","189.3",",0","12",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","21","","3","","19880908",",,0","19880930","+,,0","19880930","+,,0","4","","19880909",",,0","19880921",",,0","15.6",",0,08,","0",",,0,30,+","0",",,0,30,+","61.5",",,0,09,","33.3",",0,21,","110.9","3,,,0","0.2","0","","","0.2",",0","","","","","","","","","20.76",",,,0","","","30.12",",,,0","246.8",",,,0","","","","","","","","","0",",,,0","24.64",",0","28.86",",,,0","20.41",",,,0","9416",",X","230",",X","","","","","225",",X","","","2495",",,,0","10.3",",X","","","","","17.5",",X","",""
"USW00013880","1988-10","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.2",",X","1157.5","0","22.1",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","9","","1","","19881014",",,0","19881031","+,,0","19881031","+,,0","1","","19881003",",,0","19881002",",,0","3.9",",0,14,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,03,","31.1",",0,02,","125.7",",,,0","62.8","0","","","62.6",",0","","","","","","","","","11.89",",,,0","","","24.79",",,,0","18.6",",,,0","","","","","","","","","0",",,,0","17.03",",0","22.74",",,,0","11.31",",,,0","12416",",X","290",",X","","","","","315",",X","","","2849",",,,0","10.3",",X","","","","","12.3",",X","",""
"USW00013880","1988-11","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.6",",X","1173.1","0","15.6",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","14","","","","19881129",",,0","19881130","+,,0","19881130","+,,0","1","","19881105",",,0","19881116",",,0","2.2",",0,29,","0",",,0,30,+","0",",,0,30,+","12.2",",,0,05,","27.8",",0,16,","","","145.7","0","","","82.9",",0","","","","","","","","","10.68",",,,0","","","21.89",",,,0","27.4",",,,0","","","","","","","","","0",",,,0","16.09",",0","22.20",",,,0","9.98",",,,0","9778",",X","230",",X","","","","","225",",X","","","3811",",,,0","11.6",",X","","","","","18.5",",X","",""
"USW00013880","1988-12","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.1",",X","1175.0","0","1.9",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","9",",0","0",",0","11","","3","","19881218","+,,0","19881231","+,,0","19881212",",,0","","","19881216",",,0","19881221",",,0","-4.4",",0,18,+","0",",,0,31,+","0",",T,0,12,","9.4",",,0,16,","25.6",",0,21,","","","395.9","0","","","250.2",",0","","","","","","","","","5.14",",,,0","","","16.10",",,,0","18.3",",,,0","","","","","","","","","0",",T,,0","10.32",",0","16.73",",,,0","3.91",",,,0","10672",",X","210",",X","","","","","180",",X","","","2899",",,,0","10.3",",X","","","","","13.4",",X","",""
"USW00013880","1989-01","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.5",",X","2.5","0","2.5",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","15","","8","","19890105",",,0","19890131","+,,0","19890131","+,,0","1","","19890103",",,0","19890108",",,0","0.6",",0,05,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,03,","25.6",",0,08,","71.3",",,,0","562.3","0","","","166.4",",0","","","","","","","","","7.70","1,,,0","","","18.57","1,,,0","67.4",",,,0","","","","","","","","","0",",,,0","13.05",",0","18.91",",,,0","7.18",",,,0","8789",",X","310",",X","","","","","315",",X","","","3787",",,,0","11.2",",X","","","","","18.5",",X","",""
"USW00013880","1989-02","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","4.1",",X","22.2","0","19.7",",0","7",",0","4",",0","0",",0","1",",0","0",",0","0",",0","7",",0","0",",0","13",",0","0",",0","12","","3","","19890210",",,0","19890224",",,0","19890224",",,0","1","","19890221",",,0","19890216",",,0","-3.9",",0,10,","25",",,0,24,","18",",,0,24,","15.2",",,0,21,","30.6",",0,16,","74.1","5,,,0","738.1","0","","","175.8",",0","","","","","","","","","8.07","3,,,0","","","20.74","3,,,0","29.6",",,,0","","","","","","","","","23",",,,0","12.76",",0","18.71",",,,0","6.80",",,,0","9386",",X","330",",X","","","","","315",",X","","","4177",",,,0","11.6",",X","","","","","16.4",",X","",""
"USW00013880","1989-03","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","4.3",",X","55.4","0","33.2",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","19","","7","","19890310","+,,0","19890331","+,,0","19890308",",,0","2","","19890302",",,0","19890331","+,,0","0.6",",0,10,+","0",",,0,31,+","0",",T,0,08,","25.4",",,0,02,","28.9",",0,31,+","","","863.7","0","","","125.6",",0","","","","","","","","","10.64","2,,,0","","","22.10","2,,,0","73.0",",,,0","","","","","","","","","0",",T,,0","15.35",",0","21.04",",,,0","9.66",",,,0","12222",",X","30",",X","","","","","270",",X","","","5004",",,,0","11.2",",X","","","","","15.4",",X","",""
"USW00013880","1989-04","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.9",",X","129.4","0","74.0",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","4",",0","15","","3","","19890412",",,0","19890430","+,,0","19890430","+,,0","3","","19890410",",,0","19890427",",,0","2.8",",0,12,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,10,","34.4",",0,27,","174.0","1,,,0","932.5","0","","","68.8",",0","","","","","","","","","","","","","","","123.1",",,,0","","","","","","","","","0",",,,0","18.51",",0","24.72",",,,0","12.29",",,,0","15693",",X","300",",X","","","","","315",",X","","","4001",",,,0","13.9",",X","","","","","19.5",",X","",""
"USW00013880","1989-05","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.8",",X","263.2","0","133.8",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","9","","","","19890508",",,0","19890531","+,,0","19890531","+,,0","4","","19890510",",,0","19890527",",,0","7.2",",0,08,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,10,","36.7",",0,27,","227.7","2,,,0","940.9","0","","","8.4",",0","","","","","","","","","17.11",",,,0","","","29.97",",,,0","54.3",",,,0","","","","","","","","","0",",,,0","22.38",",0","28.44",",,,0","16.32",",,,0","16747",",X","210",",X","","","","","180",",X","","","4049",",,,0","10.3",",X","","","","","21.1",",X","",""
"USW00013880","1989-06","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.6",",X","520.2","0","257.0",",0","15",",0","12",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","12","","","","19890626","+,,0","19890630","+,,0","19890617",",,0","16","","19890606",",,0","19890603",",,0","20.0",",0,26,+","0",",,0,30,+","0",",T,0,17,","42.4",",,0,06,","36.1",",0,03,","225.6","1,,,0","940.9","0","","","0.0",",0","","","","","","","","","23.29",",,,0","","","33.85",",,,0","184.5",",,,0","","","","","","","","","0",",T,,0","26.90",",0","31.96",",,,0","21.84",",,,0","13220",",X","290",",X","","","","","315",",X","","","3610",",,,0","15.6",",X","","","","","19.0",",X","",""
"USW00013880","1989-07","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.3",",X","825.9","0","305.7",",0","14",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","9","","","","19890701",",,0","19890731","+,,0","19890731","+,,0","18","","19890704",",,0","19890729","+,,0","19.4",",0,01,","0",",,0,31,+","0",",,0,31,+","9.9",",,0,04,","36.7",",0,29,+","208.8",",,,0","0.0","0","","","0.0",",0","","","","","","","","","24.34",",,,0","","","34.39",",,,0","49.0",",,,0","","","","","","","","","0",",,,0","28.20",",0","33.14",",,,0","23.25",",,,0","12026",",X","280",",X","","","","","270",",X","","","3241",",,,0","9.4",",X","","","","","15.4",",X","",""
"USW00013880","1989-08","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","2.9",",X","1095.6","0","269.7",",0","14",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","18","","1","","19890809",",,0","19890831","+,,0","19890831","+,,0","12","","19890818",",,0","19890806",",,0","18.3",",0,09,","0",",,0,31,+","0",",,0,31,+","89.4",",,0,18,","36.7",",0,06,","173.6","2,,,0","0.0","0","","","0.0",",0","","","","","","","","","23.23",",,,0","","","32.96",",,,0","233.2",",,,0","","","","","","","","","0",",,,0","27.03",",0","31.67",",,,0","22.40",",,,0","10236",",X","330",",X","","","","","360",",X","","","2713",",,,0","13.0",",X","","","","","21.1",",X","",""
"USW00013880","1989-09","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.6",",X","1290.5","0","194.9",",0","16",",0","13",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","20","","3","","19890924",",,0","19890930","+,,0","19890930","+,,0","8","","19890921",",,0","19890902",",,0","13.9",",0,24,","0",",,0,30,+","0",",,0,30,+","122.9",",,0,21,","34.4",",0,02,","","","0.8","0","","","0.8",",0","","","","","","","","","21.33","4,,,0","","","31.44","5,,,0","339.1",",,,0","","","","","","","","","0",",,,0","24.80",",0","28.69",",,,0","20.91",",,,0","5820",",X","210",",X","","","","","225",",X","","","3302","3,,,0","23.2",",X","","","","","43.7",",X","",""
"USW00013880","1989-10","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.7",",X","1383.0","0","92.5",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","13","","1","","19891021",",,0","19891031","+,,0","19891031","+,,0","4","","19891001",",,0","19891007",",,0","3.9",",0,21,","0",",,0,31,+","0",",,0,31,+","50.3",",,0,01,","31.7",",0,07,","132.8","2,,,0","29.4","0","","","28.6",",0","","","","","","","","","14.75",",,,0","","","26.11","1,,,0","103.6",",,,0","","","","","","","","","0",",,,0","20.40",",0","25.61",",,,0","15.18",",,,0","6245",",X","290",",X","","","","","270",",X","","","3595",",,,0","10.3",",X","","","","","13.4",",X","",""
"USW00013880","1989-11","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.5",",X","1405.9","0","22.9",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","18","","6","","19891124",",,0","19891130","+,,0","19891130","+,,0","2","","19891102",",,0","19891112",",,0","0.6",",0,24,","0",",,0,30,+","0",",,0,30,+","15.5",",,0,02,","28.9",",0,12,","101.1",",,,0","126.3","0","","","96.9",",0","","","","","","","","","","","","","","","47.1",",,,0","","","","","","","","","0",",,,0","15.87",",0","22.17",",,,0","9.56",",,,0","6924",",X","300",",X","","","","","315",",X","","","3315",",,,0","15.6",",X","","","","","20.0",",X","",""
"USW00013880","1989-12","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","4.1",",X","1405.9","0","0.0",",0","12",",0","7",",0","1",",0","4",",0","2",",0","0",",0","15",",0","1",",0","2",",0","0",",0","11","","1","","19891225",",,0","19891224",",,0","19891223",",,0","","","19891208",",,0","19891206",",,0","-10.0",",0,25,","203",",,0,24,","152",",,0,23,","43.7",",,0,08,","22.2",",0,06,","","","502.6","0","","","376.3",",0","","","","","","","","","","","","","","","120.5",",,,0","","","","","","","","","203",",,,0","6.20",",0","11.65",",,,0","0.74",",,,0","6952",",X","320",",X","","","","","315",",X","","","4508",",,,0","10.3",",X","","","","","14.9",",X","",""
"USW00013880","1990-01","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.6",",X","2.2","0","2.2",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","10",",0","0",",0","15","","3","","19900114",",,0","19900131","+,,0","19900131","+,,0","","","19900107",",,0","19900125",",,0","-1.1",",0,14,","0",",,0,31,+","0",",,0,31,+","68.3",",,0,07,","25.0",",0,25,","93.7","2,,,0","669.5","0","","","166.9",",0","","","","","","","","","","","","","","","100.6",",,,0","","","","","","","","","0",",,,0","13.02",",0","18.96",",,,0","7.08",",,,0","10024",",X","320",",X","","","","","315",",X","","","4075",",,,0","12.5",",X","","","","","18.5",",X","",""
"USW00013880","1990-02","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","4.5",",X","20.1","0","17.9",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","12","","2","","19900226",",,0","19900228","+,,0","19900228","+,,0","","","19900218",",,0","19900203",",,0","-1.7",",0,26,","0",",,0,28,+","0",",,0,28,+","9.4",",,0,18,","27.8",",0,03,","105.8",",,,0","777.2","0","","","107.7",",0","","","","","","","","","9.75","2,,,0","","","21.24",",,,0","42.6",",,,0","","","","","","","","","0",",,,0","15.13",",0","20.50",",,,0","9.75",",,,0","9672",",X","250",",X","","","","","270",",X","","","5010",",,,0","12.5",",X","","","","","18.0",",X","",""
"USW00013880","1990-03","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.9",",X","54.9","0","34.8",",0","8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","16","","2","","19900321",",,0","19900331","+,,0","19900331","+,,0","2","","19900329",",,0","19900313","+,,0","1.7",",0,21,","0",",,0,31,+","0",",,0,31,+","104.9",",,0,29,","31.1",",0,13,+","145.8","4,,,0","855.7","0","","","78.5",",0","","","","","","","","","10.79",",,,0","","","25.39",",,,0","168.4",",,,0","","","","","","","","","0",",,,0","16.92",",0","22.66",",,,0","11.19",",,,0","12756",",X","200",",X","","","","","180",",X","","","4306",",,,0","13.4",",X","","","","","19.0",",X","",""
"USW00013880","1990-04","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","4.2",",X","110.8","0","55.9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","12","","2","","19900408",",,0","19900430","+,,0","19900430","+,,0","3","","19900414",",,0","19900430",",,0","5.6",",0,08,","0",",,0,30,+","0",",,0,30,+","18.8",",,0,14,","32.8",",0,30,","203.9","1,,,0","895.0","0","","","39.3",",0","","","","","","","","","13.12",",,,0","","","28.84",",,,0","41.9",",,,0","","","","","","","","","0",",,,0","18.89",",0","25.17",",,,0","12.60",",,,0","15804",",X","290",",X","","","","","270",",X","","","4478",",,,0","12.5",",X","","","","","16.4",",X","",""
"USW00013880","1990-05","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","4.1",",X","272.9","0","162.1",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","12","","1","","19900511",",,0","19900531","+,,0","19900531","+,,0","4","","19900510",",,0","19900502",",,0","11.1",",0,11,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,10,","35.0",",0,02,","245.3",",,,0","895.3","0","","","0.3",",0","","","","","","","","","18.24",",,,0","","","32.31",",,,0","48.7",",,,0","","","","","","","","","0",",,,0","23.55",",0","29.13",",,,0","17.97",",,,0","11471",",X","280",",X","","","","","225",",X","","","4435",",,,0","9.4",",X","","","","","14.9",",X","",""
"USW00013880","1990-06","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.8",",X","539.6","0","266.7",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","8","","","","19900613",",,0","19900630","+,,0","19900630","+,,0","8","","19900623",",,0","19900621",",,0","16.7",",0,13,","0",",,0,30,+","0",",,0,30,+","47.0",",,0,23,","37.8",",0,21,","265.0",",,,0","895.3","0","","","0.0",",0","","","","","","","","","21.64",",,,0","","","34.19",",,,0","79.4",",,,0","","","","","","","","","0",",,,0","27.22",",0","32.85",",,,0","21.60",",,,0","11169",",X","300",",X","","","","","315",",X","","","3633",",,,0","15.6",",X","","","","","24.7",",X","",""
"USW00013880","1990-07","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.8",",X","859.6","0","320.0",",0","9",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","4","","","","19900703","+,,0","19900731","+,,0","19900731","+,,0","13","","19900720",",,0","19900706",",,0","21.7",",0,03,+","0",",,0,31,+","0",",,0,31,+","33.0",",,0,20,","37.8",",0,06,","256.3","2,,,0","0.0","0","","","0.0",",0","","","","","","","","","24.33","1,,,0","","","35.12","1,,,0","151.1",",,,0","","","","","","","","","0",",,,0","28.66",",0","33.64",",,,0","23.68",",,,0","14604",",X","270",",X","","","","","360",",X","","","3257","2,,,0","10.3",",X","","","","","17.0",",X","",""
"USW00013880","1990-08","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","2.6",",X","1160.3","0","300.7",",0","15",",0","13",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","25",",0","21","","","","19900831",",,0","19900831","+,,0","19900831","+,,0","19","","19900808",",,0","19900801",",,0","21.1",",0,31,","0",",,0,31,+","0",",,0,31,+","50.3",",,0,08,","37.2",",0,01,","185.0",",,,0","0.0","0","","","0.0",",0","","","","","","","","","23.52","1,,,0","","","35.07","1,,,0","160.5",",,,0","","","","","","","","","0",",,,0","28.03",",0","33.01",",,,0","23.06",",,,0","12293",",X","260",",X","","","","","270",",X","","","2062",",,,0","11.6",",X","","","","","20.0",",X","",""
"USW00013880","1990-09","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.0",",X","1396.3","0","236.0",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","12","","","","19900925",",,0","19900930","+,,0","19900930","+,,0","3","","19900923","+,,0","19900922","+,,0","10.6",",0,25,","0",",,0,30,+","0",",,0,30,+","1.5",",,0,23,+","35.6",",0,22,+","198.8",",,,0","0.3","0","","","0.3",",0","","","","","","","","","19.22",",,,0","","","33.96",",,,0","4.6",",,,0","","","","","","","","","0",",,,0","26.19",",0","31.89",",,,0","20.50",",,,0","12958",",X","300",",X","","","","","315",",X","","","2488",",,,0","7.2",",X","","","","","9.8",",X","",""
"USW00013880","1990-10","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.4",",X","1526.6","0","130.3",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","15","","1","","19901031",",,0","19901031","+,,0","19901031","+,,0","3","","19901011",",,0","19901007","+,,0","4.4",",0,31,","0",",,0,31,+","0",",,0,31,+","113.8",",,0,11,","32.8",",0,07,+","132.9","4,,,0","37.2","0","","","36.9",",0","","","","","","","","","15.47",",,,0","","","27.97",",,,0","185.2",",,,0","","","","","","","","","0",",,,0","21.35",",0","26.88",",,,0","15.81",",,,0","9898",",X","310",",X","","","","","315",",X","","","3152",",,,0","10.3",",X","","","","","14.9",",X","",""
"USW00013880","1990-11","32.89945","-80.0407","11.8","CHARLESTON INTL. AIRPORT, SC US","","","","","","","","","3.0",",X","1538.8","0","12.2",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","15","","3","","19901119",",,0","19901130","+,,0","19901130","+,,0","","","19901109",",,0","19901128",",,0","1.7",",0,19,","0",",,0,30,+","0",",,0,30,+","88.9",",,0,09,","27.2",",0,28,","105.4","1,,,0","126.0","0","","","88.8",",0","","","","","","","","","9.74",",,,0","","","23.07",",,,0","95.3",",,,0","","","","","","","","","0",",,,0","15.78",",0","22.17",",,,0","9.39",",,,0","9634",",X","150",",X","","","","","360",",X","","","2412",",,,0","10.3",",X","","","","","15.4",",X","",""
