"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013959","2009-03","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","8.26","2,,,W","1016.3",",,,W","998.1",",,,W","12.05","2,,,W","5.3",",W","64.7","0","42.1",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","22",",0","0",",0","17","","3","","20090302",",,0","20090331","+,,0","20090331","+,,0","5","","20090311",",,0","20090305",",,0","-3.9",",0,02,","0",",,0,31,+","0",",,0,31,+","67.6",",,0,11,","30.0",",0,05,","983.2","0","","","113.2",",0","","","","","","","","","","","124.8",",,,0","64",",,,W","42",",,,W","87",",,,W","0",",,,0","16.04",",0","22.79",",,,0","9.29",",,,0","","","","","350",",X","340",",X","","","","","15.6",",X","20.1",",X","",""
"USW00013959","2009-04","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","10.21","2,,,W","1014.1","2,,,W","996.0","2,,,W","14.23","2,,,W","5.1",",W","119.4","0","54.7",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","25",",0","2",",0","12","","1","","20090407",",,0","20090430","+,,0","20090430","+,,0","6","","20090427",",,0","20090422","+,,0","-3.3",",0,07,","0",",,0,30,+","0",",,0,30,+","28.2",",,0,27,","33.3",",0,22,+","1037.9","0","","","54.7",",0","","","","","","","","","","","115.3",",,,0","62",",,,W","40",",,,W","87",",,,W","0",",,,0","18.33",",0","25.24",",,,0","11.43",",,,0","","","","","290",",X","300",",X","","","","","16.5",",X","20.1",",X","",""
"USW00013959","2009-05","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","16.74",",,,W","1013.2","1,,,W","995.3","1,,,W","19.32",",,,W","3.9",",W","293.1","0","173.7",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","12","","","","20090519","+,,0","20090531","+,,0","20090531","+,,0","7","","20090516",",,0","20090526",",,0","10.0",",0,19,+","0",",,0,31,+","0",",,0,31,+","21.6",",,0,16,","34.4",",0,26,","1038.2","0","","","0.3",",0","","","","","","","","","","","35.0",",,,0","67",",,,W","46",",,,W","89",",,,W","0",",,,0","23.93",",0","30.19",",,,0","17.67",",,,0","","","","","170",",X","300",",X","","","","","17.4",",X","20.1",",X","",""
"USW00013959","2009-06","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","18.51",",,,W","1010.8",",,,W","993.0",",,,W","22.30",",,,W","4.8",",W","638.0","0","344.9",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","28",",0","4","","","","20090605",",,0","20090630","+,,0","20090630","+,,0","6","","20090630",",,0","20090624",",,0","13.3",",0,05,","0",",,0,30,+","0",",,0,30,+","18.5",",,0,30,","41.1",",0,24,","1038.2","0","","","0.0",",0","","","","","","","","","","","18.5",",,,0","53",",,,W","33",",,,W","79",",,,W","0",",,,0","29.83",",0","36.47",",,,0","23.19",",,,0","","","","","350",",X","340",",X","","","","","13.4",",X","17.4",",X","",""
"USW00013959","2009-07","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","19.57",",,,W","1013.3",",,,W","995.6",",,,W","23.11",",,,W","3.8",",W","1027.2","0","389.2",",0","6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","4","","","","20090730",",,0","20090731","+,,0","20090731","+,,0","3","","20090706",",,0","20090726","+,,0","21.1",",0,30,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,06,","39.4",",0,26,+","0.0","0","","","0.0",",0","","","","","","","","","","","71.1",",,,0","54",",,,W","33",",,,W","79",",,,W","0",",,,0","30.89",",0","37.16",",,,0","24.61",",,,0","","","","","320",",X","290",",X","","","","","13.9",",X","20.1",",X","",""
"USW00013959","2009-08","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","18.77",",,,W","1014.2",",,,W","996.5",",,,W","22.68",",,,W","4.1",",W","1418.4","0","391.2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","4","","","","20090829",",,0","20090831","+,,0","20090831","+,,0","3","","20090801",",,0","20090826",",,0","18.9",",0,29,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,01,","40.0",",0,26,","0.0","0","","","0.0",",0","","","","","","","","","","","0.3",",,,0","52",",,,W","30",",,,W","78",",,,W","0",",,,0","30.95",",0","37.56",",,,0","24.34",",,,0","","","","","160",",X","10","1,X","","","","","10.7",",X","13.4","1,X","",""
"USW00013959","2009-09","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","17.94","1,,,W","1014.6","1,,,W","996.6","1,,,W","20.39","1,,,W","3.4",",W","1624.9","0","206.5",",0","12",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","13",",0","17","","1","","20090925","+,,0","20090930","+,,0","20090930","+,,0","7","","20090911",",,0","20090903",",,0","13.9",",0,25,+","0",",,0,30,+","0",",,0,30,+","62.2",",,0,11,","38.3",",0,03,","1.4","0","","","1.4",",0","","","","","","","","","","","209.4",",,,0","69",",,,W","49",",,,W","87",",,,W","0",",,,0","25.17",",0","30.35",",,,0","19.99",",,,0","","","","","360",",X","350","2,X","","","","","16.5",",X","19.7","2,X","",""
"USW00013959","2009-10","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","13.70","1,,,W","1013.9",",,,W","995.8",",,,W","15.70","1,,,W","4.1",",W","1677.7","0","52.8",",0","13",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","22","","2","","20091031",",,0","20091031","+,,0","20091031","+,,0","5","","20091026",",,0","20091008",",,0","4.4",",0,31,","0",",,0,31,+","0",",,0,31,+","61.5",",,0,26,","32.2",",0,08,","48.1","0","","","46.7",",0","","","","","","","","","","","246.7",",,,0","76",",,,W","57",",,,W","91",",,,W","0",",,,0","18.53",",0","24.01",",,,0","13.05",",,,0","","","","","330",",X","330",",X","","","","","17.0",",X","21.5",",X","",""
"USW00013959","2009-11","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","9.61",",,,W","1019.0",",,,W","1000.7",",,,W","12.16",",,,W","3.2",",W","1688.8","0","11.1",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","21",",0","0",",0","18","","2","","20091118",",,0","20091130","+,,0","20091130","+,,0","1","","20091120",",,0","20091115",",,0","-0.6",",0,18,","0",",,0,30,+","0",",,0,30,+","33.0",",,0,20,","26.7",",0,15,","150.4","0","","","102.3",",0","","","","","","","","","","","42.9",",,,0","73",",,,W","47",",,,W","93",",,,W","0",",,,0","15.30",",0","22.01",",,,0","8.58",",,,0","","","","","340",",X","320","1,X","","","","","12.5",",X","17.9","1,X","",""
"USW00013959","2009-12","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","1.66",",,,W","1018.9",",,,W","1000.5",",,,W","4.44",",,,W","3.8",",W","1688.8","0","0.0",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","3",",0","0",",0","17","","6","","20091228","+,,0","20091225",",,0","20091224",",,0","","","20091201",",,0","20091214",",,0","-6.1",",0,28,+","0",",T,0,25,","3",",,0,24,","23.6",",,0,01,","26.1",",0,14,","507.7","0","","","357.3",",0","","","","","","","","","","","39.3",",,,0","74",",,,W","53",",,,W","93",",,,W","3",",,,0","6.81",",0","12.51",",,,0","1.10",",,,0","","","","","300",",X","310",",X","","","","","15.6",",X","20.1",",X","",""
"USW00013959","2010-01","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","1.38",",,,W","1020.8",",,,W","1002.2",",,,W","4.40",",,,W","3.8",",W","0.0","0","0.0",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","17",",0","1",",0","3",",0","0",",0","13","","","","20100109",",,0","20100131","+,,0","20100131","+,,0","1","","20100128",",,0","20100122",",,0","-13.3",",0,09,","0",",,0,31,+","0",",,0,31,+","86.6",",,0,28,","24.4",",0,22,","868.9","0","","","361.2",",0","","","","","","","","","","","134.4",",,,0","73",",,,W","51",",,,W","94",",,,W","0",",,,0","6.68",",0","12.91",",,,0","0.45",",,,0","","","","","350",",X","340",",X","","","","","14.8",",X","17.4",",X","",""
"USW00013959","2010-02","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","1.61",",,,W","1018.7",",,,W","1000.0",",,,W","4.47",",,,W","4.0",",W","0.0","0","0.0",",0","5",",0","5",",0","1",",0","2",",0","1",",0","0",",0","14",",0","0",",0","1",",0","0",",0","16","","2","","20100216",",,0","20100224","+,,0","20100223",",,0","","","20100204",",,0","20100221",",,0","-5.0",",0,16,","25",",,0,24,+","79",",,0,23,","44.7",",,0,04,","25.0",",0,21,","1201.0","0","","","332.1",",0","","","","","","","","","","","88.1",",,,0","74",",,,W","56",",,,W","91",",,,W","92",",,,0","6.47",",0","11.70",",,,0","1.25",",,,0","","","","","10",",X","360",",X","","","","","13.0",",X","16.1",",X","",""
"USW00013959","2010-03","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","6.03",",,,W","1014.9",",,,W","996.7",",,,W","9.77",",,,W","4.8",",W","3.3","0","3.3",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","11",",0","0",",0","10","","","","20100322","+,,0","20100331","+,,0","20100331","+,,0","4","","20100308",",,0","20100331",",,0","0.0",",0,22,+","0",",,0,31,+","0",",,0,31,+","51.3",",,0,08,","28.3",",0,31,","1354.6","0","","","153.6",",0","","","","","","","","","","","117.6",",,,0","64",",,,W","41",",,,W","87",",,,W","0",",,,0","13.49",",0","20.36",",,,0","6.61",",,,0","","","","","320",",X","330",",X","","","","","18.3",",X","23.7",",X","",""
"USW00013959","2010-04","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","12.78",",,,W","1013.0",",,,W","994.9",",,,W","15.66",",,,W","4.8",",W","55.0","0","51.7",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","17","","2","","20100409",",,0","20100430","+,,0","20100430","+,,0","3","","20100417",",,0","20100430",",,0","2.8",",0,09,","0",",,0,30,+","0",",,0,30,+","73.4",",,0,17,","30.0",",0,30,","1377.2","0","","","22.6",",0","","","","","","","","","","","102.3",",,,0","68",",,,W","46",",,,W","91",",,,W","0",",,,0","19.30",",0","25.59",",,,0","13.02",",,,0","","","","","300",",X","290",",X","","","","","22.8",",X","29.5",",X","",""
"USW00013959","2010-05","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","17.14",",,,W","1011.8",",,,W","994.1",",,,W","19.96",",,,W","4.2",",W","264.7","0","209.7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","15","","2","","20100504","+,,0","20100531","+,,0","20100531","+,,0","5","","20100520",",,0","20100529",",,0","7.8",",0,04,+","0",",,0,31,+","0",",,0,31,+","19.6",",,0,20,","37.2",",0,29,","1377.5","0","","","0.3",",0","","","","","","","","","","","22.7",",,,0","64",",,,W","39",",,,W","89",",,,W","0",",,,0","25.09",",0","31.81",",,,0","18.37",",,,0","","","","","350",",X","340","3,X","","","","","14.8",",X","21.0","3,X","",""
"USW00013959","2010-06","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","21.93","1,,,W","1012.4","1,,,W","994.7","1,,,W","24.12","1,,,W","4.6",",W","604.9","0","340.2",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","12","","1","","20100604",",,0","20100630","+,,0","20100630","+,,0","4","","20100609",",,0","20100628","+,,0","20.0",",0,04,","0",",,0,30,+","0",",,0,30,+","99.3",",,0,09,","37.2",",0,28,+","1377.5","0","","","0.0",",0","","","","","","","","","","","145.2",",,,0","67",",,,W","45",",,,W","89",",,,W","0",",,,0","29.67",",0","34.99",",,,0","24.36",",,,0","","","","","270",",X","270",",X","","","","","17.0",",X","21.9",",X","",""
"USW00013959","2010-07","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","22.36",",,,W","1014.3",",,,W","996.5",",,,W","24.48",",,,W","4.1",",W","972.3","0","367.4",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","10","","3","","20100727",",,0","20100731","+,,0","20100731","+,,0","4","","20100702",",,0","20100717",",,0","22.8",",0,27,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,02,","38.3",",0,17,","0.0","0","","","0.0",",0","","","","","","","","","","","85.2",",,,0","68",",,,W","44",",,,W","89",",,,W","0",",,,0","30.18",",0","35.43",",,,0","24.94",",,,0","","","","","100",",X","110",",X","","","","","24.1",",X","34.4",",X","",""
"USW00013959","2010-08","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","20.53",",,,W","1012.1",",,,W","994.4",",,,W","23.87",",,,W","3.8",",W","1389.3","0","417.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","4","","","","20100828",",,0","20100831","+,,0","20100831","+,,0","4","","20100818",",,0","20100823",",,0","17.2",",0,28,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,18,","41.7",",0,23,","0.0","0","","","0.0",",0","","","","","","","","","","","10.6",",,,0","55",",,,W","32",",,,W","82",",,,W","0",",,,0","31.78",",0","38.54",",,,0","25.03",",,,0","","","","","40",",X","30",",X","","","","","17.4",",X","21.9",",X","",""
"USW00013959","2010-09","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","19.61",",,,W","1013.7",",,,W","995.9",",,,W","21.86",",,,W","3.6",",W","1638.6","0","249.3",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","14","","1","","20100928",",,0","20100930","+,,0","20100930","+,,0","4","","20100908",",,0","20100901",",,0","8.9",",0,28,","0",",,0,30,+","0",",,0,30,+","106.9",",,0,08,","37.8",",0,01,","0.2","0","","","0.2",",0","","","","","","","","","","","241.0",",,,0","69",",,,W","44",",,,W","92",",,,W","0",",,,0","26.64",",0","32.62",",,,0","20.65",",,,0","","","","","160",",X","140",",X","","","","","12.5",",X","17.0",",X","",""
"USW00013959","2010-10","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","9.94",",,,W","1017.4",",,,W","999.4",",,,W","14.62",",,,W","3.4",",W","1721.0","0","82.4",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","5","","1","","20101030",",,0","20101031","+,,0","20101031","+,,0","1","","20101023",",,0","20101027",",,0","2.8",",0,30,","0",",,0,31,+","0",",,0,31,+","25.1",",,0,23,","31.7",",0,27,","21.5","0","","","21.3",",0","","","","","","","","","","","25.1",",,,0","56",",,,W","29",",,,W","85",",,,W","0",",,,0","20.30",",0","28.84",",,,0","11.77",",,,0","","","","","190",",X","190",",X","","","","","13.9",",X","16.5",",X","",""
"USW00013959","2010-11","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","8.01","3,,,W","1017.4","3,,,W","999.2","3,,,W","11.81","3,,,W","4.9","1,W","1755.7","0","34.7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","12","","","","20101127",",,0","20101130","+,,0","20101130","+,,0","1","","20101102",",,0","20101124",",,0","-5.0",",0,27,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,02,","29.4",",0,24,","154.1","0","","","132.6",",0","","","","","","","","","","","26.8",",,,0","62",",,,W","37",",,,W","88",",,,W","0",",,,0","15.07",",0","21.76",",,,0","8.39",",,,0","","","","","190",",X","190",",X","","","","","14.8",",X","17.9",",X","",""
"USW00013959","2010-12","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","1.97",",,,W","1018.8","1,,,W","1000.2","1,,,W","6.78",",,,W","4.8",",W","1760.7","0","5.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","9",",0","0",",0","11","","","","20101226","+,,0","20101231","+,,0","20101231","+,,0","1","","20101224",",,0","20101221",",,0","-5.6",",0,26,+","0",",,0,31,+","0",",,0,31,+","16.0",",,0,24,","30.0",",0,21,","398.9","0","","","244.8",",0","","","","","","","","","","","19.6",",,,0","59",",,,W","37",",,,W","83",",,,W","0",",,,0","10.60",",0","17.15",",,,0","4.04",",,,0","","","","","200",",X","190",",X","","","","","13.0",",X","16.1",",X","",""
"USW00013959","2011-01","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","-0.07",",,,W","1019.7",",,,W","1001.0",",,,W","4.13",",,,W","3.4",",W","0.0","X","0.0",",X","3",",Z","3",",Z","1",",Z","0",",X","0",",X","0",",X","16",",X","0",",X","4",",X","0",",X","13","","1","","20110121","+,,X","20110131","+,,X","20110131","+,,X","","","20110109",",,Z","20110130",",,X","-6.7",",X,21,+","0",",,X,31,+","0",",,X,31,+","62.0",",,Z,09,","26.7",",X,30,","742.5","X","","","343.6",",X","","","","","","","","","","","94.0",",,,Z","65",",,,W","40",",,,W","85",",,,W","0",",,,X","7.25",",X","14.02",",,,X","0.48",",,,X","","","","","350",",X","350",",X","","","","","14.3",",X","17.9",",X","",""
"USW00013959","2011-02","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","3.23","1,,,W","1018.8","1,,,W","1000.4","1,,,W","6.93","1,,,W","5.3",",W","16.6","X","16.6",",X","8",",X","5",",X","0",",X","1",",X","1",",X","0",",X","12",",X","2",",X","13",",X","0",",X","15","","1","","20110210",",,X","20110204",",,X","20110204",",,X","4","","20110201",",,X","20110224","+,,X","-9.4",",X,10,","51",",,X,04,","38",",,X,04,","21.1",",,X,01,","28.9",",X,24,+","975.1","X","","","232.6",",X","","","","","","","","","","","46.3",",,,X","65",",,,W","43",",,,W","87",",,,W","51",",,,X","10.62",",X","17.78",",,,X","3.46",",,,X","","","","","290",",X","290",",X","","","","","18.3",",X","23.2",",X","",""
"USW00013959","2011-03","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","8.10",",,,W","1016.0",",,,W","997.8",",,,W","12.31",",,,W","5.2",",W","67.1","X","50.5",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","21",",X","1",",X","11","","","","20110306",",,X","20110331","+,,X","20110331","+,,X","","","20110305",",,X","20110326",",,X","-2.8",",X,06,","0",",,X,31,+","0",",,X,31,+","2.0",",,X,05,","34.4",",X,26,","1070.9","X","","","95.8",",X","","","","","","","","","","","3.8",",,,X","60",",,,W","37",",,,W","84",",,,W","0",",,,X","16.87",",X","23.90",",,,X","9.84",",,,X","","","","","190",",X","190",",X","","","","","14.3",",X","18.3",",X","",""
"USW00013959","2011-04","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","12.90",",,,W","1009.8",",,,W","991.8",",,,W","17.07",",,,W","6.3",",W","208.5","X","141.4",",X","6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","13",",X","12","","","","20110405",",,X","20110430","+,,X","20110430","+,,X","5","","20110426",",,X","20110426","+,,X","1.1",",X,05,","0",",,X,30,+","0",",,X,30,+","24.1",",,X,26,","34.4",",X,26,+","1088.1","X","","","17.2",",X","","","","","","","","","","","47.5",",,,X","58",",,,W","33",",,,W","85",",,,W","0",",,,X","22.47",",X","30.07",",,,X","14.87",",,,X","","","","","170",",X","160","1,X","","","","","17.0",",X","21.0","1,X","",""
"USW00013959","2011-05","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","14.99",",,,W","1011.1",",,,W","993.3",",,,W","18.49",",,,W","5.8",",W","405.7","X","197.2",",X","4",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","14",",X","8","","1","","20110504",",,X","20110531","+,,X","20110531","+,,X","7","","20110511",",,X","20110528",",,X","6.1",",X,04,","0",",,X,31,+","0",",,X,31,+","37.1",",,X,11,","37.8",",X,28,","1102.9","X","","","14.8",",X","","","","","","","","","","","54.4",",,,X","60",",,,W","39",",,,W","86",",,,W","0",",,,X","24.22",",X","30.83",",,,X","17.61",",,,X","","","","","160",",X","160",",X","","","","","20.6",",X","25.0",",X","",""
"USW00013959","2011-06","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","18.48",",,,W","1011.4","1,,,W","993.7","1,,,W","22.55",",,,W","5.7",",W","778.6","X","372.9",",X","2",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","30",",X","2","","","","20110602",",,X","20110630","+,,X","20110630","+,,X","2","","20110621",",,X","20110618",",,X","19.4",",X,02,","0",",,X,30,+","0",",,X,30,+","22.4",",,X,21,","41.1",",X,18,","1102.9","X","","","0.0",",X","","","","","","","","","","","32.1",",,,X","50",",,,W","28",",,,W","80",",,,W","0",",,,X","30.76",",X","37.73",",,,X","23.80",",,,X","","","","","300",",X","300",",X","","","","","19.2",",X","23.2",",X","",""
"USW00013959","2011-07","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","18.70",",,,W","1012.1",",,,W","994.5",",,,W","23.29",",,,W","4.6",",W","1228.1","X","449.5",",X","1",",X","0",",X","0",",X","0",",W","0",",W","0",",X","0",",X","0",",X","31",",X","31",",X","","","","","20110707","+,,X","20110731","+,,W","20110731","+,,W","1","","20110718",",,X","20110727","+,,X","23.9",",X,07,+","0",",,W,31,+","0",",,W,31,+","2.3",",,X,18,","40.6",",X,27,+","0.0","X","","","0.0",",X","","","","","","","","","","","2.3",",,,X","46",",,,W","26",",,,W","71",",,,W","0",",,,W","32.83",",X","39.35",",,,X","26.32",",,,X","","","","","180",",X","180",",X","","","","","11.2",",X","13.9",",X","",""
"USW00013959","2011-08","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","17.64",",,,W","1010.9",",,,W","993.3",",,,W","22.97",",,,W","4.2",",W","1708.5","X","480.4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","31",",X","","","","","20110828","+,,X","20110831","+,,X","20110831","+,,X","1","","20110814",",,X","20110827",",,X","24.4",",X,28,+","0",",,X,31,+","0",",,X,31,+","2.0",",,X,14,","43.3",",X,27,","0.0","X","","","0.0",",X","","","","","","","","","","","2.0",",,,X","41",",,,W","22",",,,W","66",",,,W","0",",,,X","33.83",",X","40.69",",,,X","26.97",",,,X","","","","","130",",X","140",",X","","","","","13.9",",X","17.0",",X","",""
"USW00013959","2011-09","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","11.37",",,,W","1013.5","1,,,W","995.7","1,,,W","17.91",",,,W","3.7",",W","1972.8","X","264.3",",X","4",",Z","3",",Z","1",",Z","0",",W","0",",W","0",",X","0",",X","0",",X","30",",X","25",",X","4","","1","","20110910","+,,X","20110930","+,,W","20110930","+,,W","6","","20110918",",,Z","20110913",",,X","11.1",",X,10,+","0",",,W,30,+","0",",,W,30,+","54.1",",,Z,18,","41.7",",X,13,","0.0","X","","","0.0",",X","","","","","","","","","","","75.4",",,,Z","42",",,,W","20",",,,W","70",",,,W","0",",,,W","27.14",",X","35.80",",,,X","18.48",",,,X","","","","","10",",X","10",",X","","","","","16.5",",X","21.0",",X","",""
"USW00013959","2011-10","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","10.83",",,,W","1016.7",",,,W","998.7",",,,W","14.95",",,,W","3.9",",W","2065.1","X","92.3",",X","3",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","3",",X","2","","1","","20111029",",,X","20111031","+,,X","20111031","+,,X","2","","20111009",",,X","20111007",",,X","1.1",",X,29,","0",",,X,31,+","0",",,X,31,+","148.1",",,X,09,","33.9",",X,07,","37.6","X","","","37.6",",X","","","","","","","","","","","157.5",",,,X","59",",,,W","35",",,,W","86",",,,W","0",",,,X","20.10",",X","27.47",",,,X","12.72",",,,X","","","","","340",",X","350","1,X","","","","","13.9",",X","17.9","1,X","",""
"USW00013959","2011-11","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","7.24",",,,W","1018.4",",,,W","1000.1",",,,W","11.09",",,,W","4.8",",W","2094.9","X","29.8",",X","6",",X","5",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","14",",X","0",",X","5","","2","","20111104",",,X","20111130","+,,X","20111130","+,,X","4","","20111122",",,X","20111113",",,X","-4.4",",X,04,","0",",,X,30,+","0",",,X,30,+","19.1",",,X,22,","30.0",",X,13,","178.8","X","","","141.2",",X","","","","","","","","","","","60.9",",,,X","64",",,,W","42",",,,W","86",",,,W","0",",,,X","14.62",",X","21.43",",,,X","7.81",",,,X","","","","","200",",X","330",",X","","","","","15.6",",X","20.1",",X","",""
