"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00282130","1928-05","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","11",",6","4",",6","0",",6","","","","","0",",","0",",6","","","","","","","19280513",",,6","","","","","19280523",",,6","","","1.1",",6,13,","","","","","12.7",",,6,23,","","","40.8",",,,6","","","","","6.67",",,,6"
"USC00282130","1928-06","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","19",",6","14",",6","3",",6","","","","","0",",","0",",6","","","","","","","19280611",",,6","","","","","19280629",",,6","","","6.1",",6,11,","","","","","42.7",",,6,29,","","","262.7",",,,6","","","","","12.19",",,,6"
"USC00282130","1928-07","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","13",",6","8",",6","2",",6","","","","","0",",","0",",6","","","","","","","19280730",",,6","","","","","19280714",",,6","","","9.4",",6,30,","","","","","65.0",",,6,14,","","","179.0",",,,6","","","","","16.34",",,,6"
"USC00282130","1928-08","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","16",",6","11",",6","4",",6","","","","","0",",","0",",6","","","","","","","19280813",",,6","","","","","19280817",",,6","","","10.0",",6,13,","","","","","74.7",",,6,17,","","","261.9",",,,6","","","","","16.54",",,,6"
"USC00282130","1928-09","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","12",",6","4",",6","0",",6","","","","","0",",","0",",6","","","","","","","19280927",",,6","","","","","19280903",",,6","","","1.1",",6,27,","","","","","20.8",",,6,03,","","","39.3",",,,6","","","","","9.93",",,,6"
"USC00282130","1928-10","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","1",",6","0",",6","","","0",",6","0",",","4",",6","","","","","","","19281030",",,6","","","19281029","+,,6","19281006",",,6","","","-4.4",",6,30,","","","0",",T,6,29,+","3.0",",,6,06,","","","7.2",",,,6","0",",T,,6","","","5.77",",,,6"
"USC00282130","1928-11","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","9",",6","6",",6","0",",6","","","1",",6","0",",","16",",6","","","","","","","19281126",",,6","","","19281122",",,6","19281119",",,6","","","-9.4",",6,26,","","","30",",,6,22,","17.3",",,6,19,","","","56.9",",,,6","50",",,,6","","","0.60",",,,6"
"USC00282130","1928-12","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","3",",6","0",",6","","","1",",6","0",",","24",",6","","","","","","","19281222",",,6","","","19281209",",,6","19281201",",,6","","","-12.8",",6,22,","","","30",",,6,09,","15.7",",,6,01,","","","33.3",",,,6","30",",,,6","","","-3.51",",,,6"
"USC00282130","1929-01","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","6",",6","0",",6","","","3",",6","1",",","30",",6","","","","","","","19290114",",,6","","","19290125",",,6","19290125",",,6","","","-20.0",",6,14,","","","81",",,6,25,","19.6",",,6,25,","","","79.0",",,,6","226",",,,6","","","-8.26",",,,6"
"USC00282130","1929-02","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","5",",6","1",",6","","","3",",6","1",",","26",",6","","","","","","","19290224",",,6","","","19290221",",,6","19290207",",,6","","","-22.2",",6,24,","","","229",",,6,21,","39.9",",,6,07,","","","91.4",",,,6","396",",,,6","","","-8.59",",,,6"
"USC00282130","1929-03","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","","","","","","","","","2",",6","0",",","16",",6","","","","","","","19290310",",,6","","","19290302",",,6","","","","","-15.0",",6,10,","","","206",",,6,02,","","","","","","","247",",,,6","","","-1.73",",,,6"
"USC00282130","1929-04","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","","","","","","","","","1",",6","0",",","4",",6","","","","","","","19290402",",,6","","","19290417",",,6","","","","","-3.3",",6,02,","","","25",",,6,17,","","","","","","","25",",,,6","","","3.50",",,,6"
"USC00282130","1929-05","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","","","","","","","","","0",",6","0","1,","1","1,6","","","","","","","19290504",",1,6","","","19290503",",,6","","","","","-0.6","1,6,04,","","","0",",T,6,03,","","","","","","","0",",T,,6","","","6.60","1,,,6"
"USC00282130","1929-06","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","7",",6","1",",6","","","0",",6","0",",","0",",6","","","","","","","19290603",",,6","","","19290630","+,,6","19290616",",,6","","","2.8",",6,03,","","","0",",,6,30,+","28.4",",,6,16,","","","94.0",",,,6","0",",,,6","","","12.81",",,,6"
"USC00282130","1929-07","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","6",",6","4",",6","1",",6","","","","","0","2,","0","2,6","","","","","","","19290703",",2,6","","","","","19290719",",,6","","","8.3","2,6,03,","","","","","87.9",",,6,19,","","","99.9",",,,6","","","","","15.48","2,,,6"
"USC00282130","1929-08","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","11",",6","7",",6","1",",6","","","","","0",",","0",",6","","","","","","","19290821",",,6","","","","","19290815",",,6","","","8.9",",6,21,","","","","","55.4",",,6,15,","","","106.2",",,,6","","","","","13.87",",,,6"
"USC00282130","1929-09","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","11",",6","7",",6","1",",6","","","0",",6","0","2,","0","2,6","","","","","","","19290921","+,2,6","","","19290930","+,,6","19290908",",,6","","","2.2","2,6,21,+","","","0",",,6,30,+","38.4",",,6,08,","","","121.3",",,,6","0",",,,6","","","11.43","2,,,6"
"USC00282130","1929-10","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","5",",6","2",",6","","","0",",6","0",",","6",",6","","","","","","","19291011",",,6","","","19291031","+,,6","19291002",",,6","","","-2.8",",6,11,","","","0",",,6,31,+","33.5",",,6,02,","","","82.7",",,,6","0",",,,6","","","3.40",",,,6"
"USC00282130","1929-11","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","","","","","","","","","0",",6","0",",","14",",6","","","","","","","19291130",",,6","","","19291128",",,6","","","","","-15.0",",6,30,","","","10",",,6,28,","","","","","","","18",",,,6","","","0.68",",,,6"
"USC00282130","1929-12","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","13",",6","8",",6","0",",6","","","2",",6","0",",","27",",6","","","","","","","19291212",",,6","","","19291202",",,6","19291213",",,6","","","-16.7",",6,12,","","","114",",,6,02,","16.5",",,6,13,","","","72.5",",,,6","269",",,,6","","","-5.61",",,,6"
"USC00282130","1930-01","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","12",",6","4",",6","0",",6","","","","","5",",","22",",6","","","","","","","19300120",",,6","","","","","19300118","+,,6","","","-20.6",",6,20,","","","","","12.7",",,6,18,+","","","45.9",",,,6","","","","","-8.09",",,,6"
"USC00282130","1930-02","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","8",",6","5",",6","0",",6","","","","","3",",","24",",6","","","","","","","19300217",",,6","","","","","19300226",",,6","","","-21.7",",6,17,","","","","","15.0",",,6,26,","","","49.5",",,,6","","","","","-7.13",",,,6"
"USC00282130","1930-03","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","11",",6","5",",6","1",",6","","","0",",6","0",",","28",",6","","","","","","","19300303",",,6","","","19300327",",,6","19300308",",,6","","","-11.7",",6,03,","","","13",",,6,27,","35.6",",,6,08,","","","76.9",",,,6","16",",,,6","","","-3.76",",,,6"
"USC00282130","1930-04","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","5",",6","1",",6","","","0",",6","0",",","10",",6","","","","","","","19300424","+,,6","","","19300408",",,6","19300407",",,6","","","-4.4",",6,24,+","","","3",",,6,08,","28.4",",,6,07,","","","69.8",",,,6","3",",,,6","","","1.15",",,,6"
"USC00282130","1930-05","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","12",",6","10",",6","1",",6","","","0",",6","0",",","0",",6","","","","","","","19300530",",,6","","","19300531","+,,6","19300525",",,6","","","3.3",",6,30,","","","0",",,6,31,+","26.7",",,6,25,","","","100.6",",,,6","0",",,,6","","","9.31",",,,6"
"USC00282130","1930-06","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","","","","","","","","","0",",6","0",",","0",",6","","","","","","","19300601",",,6","","","19300630","+,,6","","","","","7.2",",6,01,","","","0",",,6,30,+","","","","","","","0",",,,6","","","14.67",",,,6"
"USC00282130","1930-07","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","11",",6","7",",6","0",",6","","","0",",6","0",",","0",",6","","","","","","","19300715",",,6","","","19300731","+,,6","19300724",",,6","","","10.0",",6,15,","","","0",",,6,31,+","13.2",",,6,24,","","","60.0",",,,6","0",",,,6","","","15.78",",,,6"
"USC00282130","1930-08","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","5",",6","4",",6","1",",6","","","0",",6","0",",","0",",6","","","","","","","19300813",",,6","","","19300831","+,,6","19300823",",,6","","","7.2",",6,13,","","","0",",,6,31,+","46.2",",,6,23,","","","79.0",",,,6","0",",,,6","","","14.49",",,,6"
"USC00282130","1930-09","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","4",",6","0",",6","","","0",",6","0",",","0",",6","","","","","","","19300930","+,,6","","","19300930","+,,6","19300926",",,6","","","5.0",",6,30,+","","","0",",,6,30,+","24.1",",,6,26,","","","73.9",",,,6","0",",,,6","","","12.63",",,,6"
"USC00282130","1930-10","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","3",",6","0",",6","","","0",",6","0",",","6",",6","","","","","","","19301021",",,6","","","19301021",",,6","19301031",",,6","","","-3.9",",6,21,","","","0",",T,6,21,","11.4",",,6,31,","","","31.8",",,,6","0",",T,,6","","","4.13",",,,6"
"USC00282130","1930-11","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","","","","","","","","","3",",6","0",",","16",",6","","","","","","","19301129",",,6","","","19301127",",,6","","","","","-14.4",",6,29,","","","51",",,6,27,","","","","","","","101",",,,6","","","-0.22",",,,6"
"USC00282130","1930-12","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","6",",6","1",",6","","","4",",6","0",",","27",",6","","","","","","","19301216",",,6","","","19301223",",,6","19301227",",,6","","","-15.6",",6,16,","","","140",",,6,23,","33.8",",,6,27,","","","63.3",",,,6","412",",,,6","","","-5.57",",,,6"
"USC00282130","1931-01","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","8",",6","3",",6","0",",6","","","2",",6","3",",","31",",6","","","","","","","19310115",",,6","","","19310112",",,6","19310119",",,6","","","-18.3",",6,15,","","","140",",,6,12,","22.1",",,6,19,","","","56.2",",,,6","252",",,,6","","","-9.10",",,,6"
"USC00282130","1931-02","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","8",",6","4",",6","0",",6","","","6",",6","1",",","26",",6","","","","","","","19310211",",,6","","","19310209",",,6","19310209",",,6","","","-17.8",",6,11,","","","157",",,6,09,","21.1",",,6,09,","","","52.2",",,,6","405",",,,6","","","-7.88",",,,6"
"USC00282130","1931-03","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","","","","","","","","","3",",6","0",",","26",",6","","","","","","","19310303",",,6","","","19310320",",,6","","","","","-8.9",",6,03,","","","86",",,6,20,","","","","","","","226",",,,6","","","-2.63",",,,6"
"USC00282130","1931-04","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","4",",6","0",",6","","","0",",6","0",",","6",",6","","","","","","","19310430","+,,6","","","19310428","+,,6","19310423",",,6","","","-0.6",",6,30,+","","","5",",,6,28,+","22.9",",,6,23,","","","62.7",",,,6","10",",,,6","","","2.22",",,,6"
"USC00282130","1931-05","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","13",",6","9",",6","0",",6","","","","","0",",","2",",6","","","","","","","19310501",",,6","","","","","19310521",",,6","","","-2.2",",6,01,","","","","","19.8",",,6,21,","","","89.0",",,,6","","","","","7.57",",,,6"
"USC00282130","1931-06","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","8",",6","2",",6","","","","","0",",","0",",6","","","","","","","19310602",",,6","","","","","19310607",",,6","","","9.4",",6,02,","","","","","46.2",",,6,07,","","","142.9",",,,6","","","","","13.37",",,,6"
"USC00282130","1931-07","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","12",",6","7",",6","1",",6","","","","","0",",","0",",6","","","","","","","19310713","+,,6","","","","","19310710",",,6","","","13.3",",6,13,+","","","","","61.2",",,6,10,","","","129.5",",,,6","","","","","17.49",",,,6"
"USC00282130","1931-08","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","7",",6","1",",6","","","","","0",",","0",",6","","","","","","","19310801",",,6","","","","","19310827",",,6","","","10.0",",6,01,","","","","","27.2",",,6,27,","","","75.5",",,,6","","","","","15.34",",,,6"
"USC00282130","1931-09","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","6",",6","3",",6","1",",6","","","","","0",",","0",",6","","","","","","","19310925",",,6","","","","","19310903",",,6","","","5.0",",6,25,","","","","","35.8",",,6,03,","","","68.6",",,,6","","","","","13.66",",,,6"
"USC00282130","1931-10","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","5",",6","4",",6","0",",6","","","","","0",",","0",",6","","","","","","","19311031",",,6","","","","","19311029",",,6","","","0.6",",6,31,","","","","","19.8",",,6,29,","","","42.4",",,,6","","","","","6.54",",,,6"
"USC00282130","1931-11","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","2",",6","0",",6","","","2",",6","0",",","8",",6","","","","","","","19311107",",,6","","","19311127",",,6","19311130",",,6","","","-6.7",",6,07,","","","76",",,6,27,","10.7",",,6,30,","","","21.4",",,,6","101",",,,6","","","3.14",",,,6"
"USC00282130","1931-12","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","9",",6","4",",6","0",",6","","","1",",6","0",",","22",",6","","","","","","","19311208","+,,6","","","19311209",",,6","19311209",",,6","","","-10.6",",6,08,+","","","69",",,6,09,","15.2",",,6,09,","","","47.4",",,,6","72",",,,6","","","-2.56",",,,6"
"USC00282130","1932-01","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","16",",6","13",",6","0",",6","","","4",",6","0",",","22",",6","","","","","","","19320131","+,,6","","","19320102",",,6","19320106",",,6","","","-6.7",",6,31,+","","","86",",,6,02,","19.1",",,6,06,","","","88.7",",,,6","241",",,,6","","","-1.12",",,,6"
"USC00282130","1932-02","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","7",",6","1",",6","","","4",",6","0",",","28",",6","","","","","","","19320216",",,6","","","19320228",",,6","19320211",",,6","","","-13.9",",6,16,","","","109",",,6,28,","44.5",",,6,11,","","","82.1",",,,6","253",",,,6","","","-6.11",",,,6"
"USC00282130","1932-03","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","8",",6","6",",6","1",",6","","","2",",6","0",",","28",",6","","","","","","","19320315",",,6","","","19320328",",,6","19320328",",,6","","","-16.1",",6,15,","","","84",",,6,28,","50.8",",,6,28,","","","100.8",",,,6","189",",,,6","","","-5.48",",,,6"
"USC00282130","1932-04","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","5",",6","0",",6","","","1",",6","0",",","12",",6","","","","","","","19320404",",,6","","","19320428",",,6","19320426",",,6","","","-5.0",",6,04,","","","38",",,6,28,","11.4",",,6,26,","","","44.9",",,,6","41",",,,6","","","1.04",",,,6"
"USC00282130","1932-05","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","6",",6","4",",6","1",",6","","","","","0",",","0",",6","","","","","","","19320503",",,6","","","","","19320501",",,6","","","2.8",",6,03,","","","","","25.7",",,6,01,","","","67.4",",,,6","","","","","8.31",",,,6"
"USC00282130","1932-06","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","8",",6","2",",6","","","","","0",",","0",",6","","","","","","","19320608",",,6","","","","","19320616",",,6","","","3.9",",6,08,","","","","","36.3",",,6,16,","","","133.5",",,,6","","","","","13.23",",,,6"
"USC00282130","1932-07","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","4",",Z","4",",Z","0",",Z","","","","","0",",","0",",6","","","","","","","19320731",",,6","","","","","19320702",",,Z","","","10.0",",6,31,","","","","","18.5",",,Z,02,","","","51.0",",,,Z","","","","","14.97",",,,6"
"USC00282130","1932-08","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","6",",6","1",",6","","","","","0",",","0",",6","","","","","","","19320821",",,6","","","","","19320819",",,6","","","11.1",",6,21,","","","","","26.4",",,6,19,","","","92.3",",,,6","","","","","15.10",",,,6"
"USC00282130","1932-09","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","4",",6","4",",6","0",",6","","","","","0",",","0",",6","","","","","","","19320930",",,6","","","","","19320902",",,6","","","1.7",",6,30,","","","","","16.5",",,6,02,","","","43.2",",,,6","","","","","10.57",",,,6"
"USC00282130","1932-10","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","8",",6","6",",6","2",",6","","","","","0",",","2",",6","","","","","","","19321014",",,6","","","","","19321006",",,6","","","-1.7",",6,14,","","","","","102.9",",,6,06,","","","170.8",",,,6","","","","","6.28",",,,6"
"USC00282130","1932-11","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","5",",6","3",",6","","","0",",6","0",",","21",",6","","","","","","","19321127",",,6","","","19321126","+,,6","19321101",",,6","","","-14.4",",6,27,","","","0",",T,6,26,+","60.2",",,6,01,","","","192.7",",,,6","0",",T,,6","","","-2.39",",,,6"
"USC00282130","1932-12","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","12",",6","8",",6","0",",6","","","","","0",",","23",",6","","","","","","","19321217",",,6","","","","","19321228","+,,6","","","-17.2",",6,17,","","","","","10.2",",,6,28,+","","","44.9",",,,6","","","","","-5.40",",,,6"
"USC00282130","1933-01","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","6",",6","4",",6","0",",6","","","3",",6","0",",","27",",6","","","","","","","19330101",",,6","","","19330109",",,6","19330109",",,6","","","-16.7",",6,01,","","","152",",,6,09,","17.3",",,6,09,","","","41.7",",,,6","231",",,,6","","","-3.91",",,,6"
"USC00282130","1933-02","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","","","","","","","","","3",",6","4",",","27",",6","","","","","","","19330213",",,6","","","19330211",",,6","","","","","-22.2",",6,13,","","","254",",,6,11,","","","","","","","353",",,,6","","","-7.94",",,,6"
"USC00282130","1933-03","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","9",",6","1",",6","","","2",",6","0",",","30",",6","","","","","","","19330310",",,6","","","19330326",",,6","19330321",",,6","","","-10.0",",6,10,","","","89",",,6,26,","34.3",",,6,21,","","","123.9",",,,6","160",",,,6","","","-2.89",",,,6"
"USC00282130","1933-04","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","7",",6","1",",6","","","1",",6","0",",","4",",6","","","","","","","19330423",",,6","","","19330412",",,6","19330412",",,6","","","-3.3",",6,23,","","","64",",,6,12,","37.6",",,6,12,","","","121.5",",,,6","64",",,,6","","","3.24",",,,6"
"USC00282130","1933-05","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","8",",6","7",",6","0",",6","","","","","0",",","0",",6","","","","","","","19330511","+,,6","","","","","19330503",",,6","","","4.4",",6,11,+","","","","","14.0",",,6,03,","","","65.9",",,,6","","","","","10.10",",,,6"
"USC00282130","1933-06","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","6",",6","0",",6","","","","","0",",","0",",6","","","","","","","19330602",",,6","","","","","19330606",",,6","","","6.1",",6,02,","","","","","15.5",",,6,06,","","","49.6",",,,6","","","","","13.36",",,,6"
"USC00282130","1933-07","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","5",",6","5",",6","1",",6","","","","","0",",","0",",6","","","","","","","19330704","+,,6","","","","","19330703",",,6","","","9.4",",6,04,+","","","","","38.9",",,6,03,","","","95.3",",,,6","","","","","15.99",",,,6"
"USC00282130","1933-08","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","12",",6","9",",6","4",",6","","","","","0",",","0",",6","","","","","","","19330811",",,6","","","","","19330822",",,6","","","10.0",",6,11,","","","","","59.7",",,6,22,","","","219.1",",,,6","","","","","15.52",",,,6"
"USC00282130","1933-09","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","5",",6","4",",6","4",",6","","","","","0",",","0",",6","","","","","","","19330929","+,,6","","","","","19330905",",,6","","","7.2",",6,29,+","","","","","99.1",",,6,05,","","","220.1",",,,6","","","","","12.58",",,,6"
"USC00282130","1933-10","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","5",",6","4",",6","1",",6","","","0",",6","0",",","2",",6","","","","","","","19331027",",,6","","","19331025",",,6","19331017",",,6","","","-2.2",",6,27,","","","0",",T,6,25,","55.9",",,6,17,","","","85.6",",,,6","0",",T,,6","","","4.15",",,,6"
"USC00282130","1933-11","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","3",",6","1",",6","0",",6","","","2",",6","0",",","23",",6","","","","","","","19331116",",,6","","","19331106",",,6","19331106",",,6","","","-12.8",",6,16,","","","76",",,6,06,","13.2",",,6,06,","","","15.7",",,,6","127",",,,6","","","-2.71",",,,6"
"USC00282130","1933-12","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","7",",6","0",",6","","","4",",6","3",",","28",",6","","","","","","","19331230",",,6","","","19331226",",,6","19331226",",,6","","","-26.7",",6,30,","","","165",",,6,26,","17.8",",,6,26,","","","59.1",",,,6","356",",,,6","","","-7.64",",,,6"
"USC00282130","1934-01","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","5",",6","1",",6","","","1",",6","3",",","30",",6","","","","","","","19340130",",,6","","","19340113",",,6","19340107",",,6","","","-26.7",",6,30,","","","51",",,6,13,","26.2",",,6,07,","","","73.7",",,,6","64",",,,6","","","-7.07",",,,6"
"USC00282130","1934-02","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","3",",6","0",",6","","","5",",6","16",",","28",",6","","","","","","","19340209",",,6","","","19340226",",,6","19340226",",,6","","","-34.4",",6,09,","","","203",",,6,26,","10.2",",,6,26,","","","23.9",",,,6","460",",,,6","","","-18.08",",,,6"
"USC00282130","1934-03","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","12",",6","7",",6","0",",6","","","3",",6","2",",","28",",6","","","","","","","19340312",",,6","","","19340308",",,6","19340328",",,6","","","-18.9",",6,12,","","","76",",,6,08,","24.1",",,6,28,","","","73.0",",,,6","174",",,,6","","","-6.22",",,,6"
"USC00282130","1934-04","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","12",",6","11",",6","1",",6","","","0",",6","0",",","13",",6","","","","","","","19340413",",,6","","","19340414","+,,6","19340412",",,6","","","-4.4",",6,13,","","","0",",T,6,14,+","25.4",",,6,12,","","","95.2",",,,6","0",",T,,6","","","0.97",",,,6"
"USC00282130","1934-05","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","12",",6","8",",6","0",",6","","","","","0",",","0",",6","","","","","","","19340501",",,6","","","","","19340525",",,6","","","1.7",",6,01,","","","","","20.8",",,6,25,","","","95.8",",,,6","","","","","8.36",",,,6"
"USC00282130","1934-06","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","6",",6","5",",6","1",",6","","","","","0",",","0",",6","","","","","","","19340608",",,6","","","","","19340619",",,6","","","8.9",",6,08,","","","","","53.3",",,6,19,","","","98.8",",,,6","","","","","13.08",",,,6"
"USC00282130","1934-07","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","7",",6","2",",6","","","","","0",",","0",",6","","","","","","","19340724",",,6","","","","","19340728",",,6","","","11.1",",6,24,","","","","","48.3",",,6,28,","","","134.6",",,,6","","","","","15.48",",,,6"
"USC00282130","1934-08","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","6",",6","6",",6","0",",6","","","","","0",",","0",",6","","","","","","","19340831",",,6","","","","","19340824",",,6","","","6.1",",6,31,","","","","","11.4",",,6,24,","","","43.1",",,,6","","","","","11.71",",,,6"
"USC00282130","1934-09","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","7",",6","2",",6","","","","","0",",","0",",6","","","","","","","19340930","+,,6","","","","","19340908",",,6","","","5.6",",6,30,+","","","","","53.3",",,6,08,","","","158.3",",,,6","","","","","8.80",",,,6"
"USC00282130","1934-10","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","5",",6","5",",6","1",",6","","","0",",6","0",",","8",",6","","","","","","","19341030",",,6","","","19341028",",,6","19341006",",,6","","","-2.2",",6,30,","","","0",",T,6,28,","53.3",",,6,06,","","","67.7",",,,6","0",",T,,6","","","2.75",",,,6"
"USC00282130","1934-11","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","7",",6","1",",6","","","1",",6","0",",","14",",6","","","","","","","19341126","+,,6","","","19341113",",,6","19341130",",,6","","","-6.1",",6,26,+","","","51",",,6,13,","25.4",",,6,30,","","","88.6",",,,6","61",",,,6","","","0.70",",,,6"
"USC00282130","1934-12","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","4",",6","1",",6","","","0",",6","0",",","29",",6","","","","","","","19341209",",,6","","","19341219",",,6","19341201",",,6","","","-15.0",",6,09,","","","13",",,6,19,","28.7",",,6,01,","","","65.4",",,,6","23",",,,6","","","-6.18",",,,6"
"USC00282130","1935-01","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","10",",6","7",",6","2",",6","","","4",",6","7",",","27",",6","","","","","","","19350130",",,6","","","19350117",",,6","19350101",",,6","","","-26.1",",6,30,","","","152",",,6,17,","27.7",",,6,01,","","","85.1",",,,6","406",",,,6","","","-10.42",",,,6"
"USC00282130","1935-02","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","9",",6","6",",6","0",",6","","","3",",6","4","1,","27","1,6","","","","","","","19350201",",1,6","","","19350223","+,,6","19350215",",,6","","","-25.0","1,6,01,","","","102",",,6,23,+","13.5",",,6,15,","","","53.3",",,,6","258",",,,6","","","-9.86","1,,,6"
"USC00282130","1935-03","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","6",",6","4",",6","0",",6","","","2",",6","0",",","19",",6","","","","","","","19350309",",,6","","","19350307",",,6","19350328",",,6","","","-15.0",",6,09,","","","66",",,6,07,","19.1",",,6,28,","","","48.5",",,,6","104",",,,6","","","-2.55",",,,6"
"USC00282130","1935-04","41.16667","-74.78333","232.0","CULVERS LAKE, NJ US","7",",6","3",",6","0",",6","","","1",",6","0",",","11",",6","","","","","","","19350416",",,6","","","19350409",",,6","19350409",",,6","","","-3.3",",6,16,","","","25",",,6,09,","12.2",",,6,09,","","","29.2",",,,6","73",",,,6","","","0.63",",,,6"
