"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00440755","1891-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",F","5",",F","0",",F","","","","","","","","","","","","","18910913",",,F","","","","","20.3",",,F,13,","","","52.0",",,,F","","","",""
"USC00440755","1891-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",F","7",",F","2",",F","","","","","","","","","","","","","18911008",",,F","","","","","174.0",",,F,08,","","","293.5",",,,F","","","",""
"USC00440755","1891-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",F","5",",F","1",",F","","","","","","","","","","","","","18911129",",,F","","","","","26.7",",,F,29,","","","53.4",",,,F","","","",""
"USC00440755","1891-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","5",",F","0",",F","","","","","","","","","","","","","18911207",",,F","","","","","19.1",",,F,07,","","","48.4",",,,F","","","",""
"USC00440755","1892-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","12",",F","11",",F","1",",F","","","","","","","","","","","","","18920115",",,F","","","","","30.5",",,F,15,","","","139.7",",,,F","","","",""
"USC00440755","1892-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","9",",F","0",",F","","","","","","","","","","","","","18920208",",,F","","","","","19.1",",,F,08,","","","82.6",",,,F","","","",""
"USC00440755","1892-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","12",",F","12",",F","1",",F","","","","","","","","","","","","","18920318",",,F","","","","","38.1",",,F,18,","","","147.4",",,,F","","","",""
"USC00440755","1892-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","9",",F","4",",F","","","","","","","","","","","","","18920423",",,F","","","","","38.1",",,F,23,","","","177.8",",,,F","","","",""
"USC00440755","1892-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","8",",F","0",",F","","","","","","","","","","","","","18920522",",,F","","","","","20.3",",,F,22,","","","90.1",",,,F","","","",""
"USC00440755","1892-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","5",",F","0",",F","","","","","","","","","","","","","18920629",",,F","","","","","17.8",",,F,29,","","","43.1",",,,F","","","",""
"USC00440755","1892-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",F","7",",F","1",",F","","","","","","","","","","","","","18920719",",,F","","","","","78.7",",,F,19,","","","128.2",",,,F","","","",""
"USC00440755","1892-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","8",",F","2",",F","","","","","","","","","","","","","18920821",",,F","","","","","106.7",",,F,21,","","","184.2",",,,F","","","",""
"USC00440755","1892-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","3",",F","3",",F","1",",F","","","","","","","","","","","","","18920914",",,F","","","","","31.8",",,F,14,","","","44.5",",,,F","","","",""
"USC00440755","1892-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","1",",F","1",",F","0",",F","","","","","","","","","","","","","18921004",",,F","","","","","10.2",",,F,04,","","","10.2",",,,F","","","",""
"USC00440755","1892-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","6",",F","1",",F","","","1",",F","0",",F","0",",F","","","","","18921115",",,F","18921103",",,F","","","25.4",",,F,15,","19.4",",F,03,","92.8",",,,F","","","8.87",",,,F"
"USC00440755","1892-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","6",",F","1",",F","","","11",",F","0",",F","0",",F","","","","","18921220",",,F","18921208",",,F","","","26.7",",,F,20,","15.6",",F,08,","78.7",",,,F","","","2.86",",,,F"
"USC00440755","1893-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","",""
"USC00440755","1893-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","",""
"USC00440755","1893-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","",""
"USC00440755","1893-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","0",",6","","","","","","","2","","18931124",",,6","","","","","20",",,6,24,","","","","","","","20",",,,6","",""
"USC00440755","1893-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","1",",6","","","","","","","3","","18931205",",,6","","","","","152",",,6,05,","","","","","","","152",",,,6","",""
"USC00440755","1894-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","",""
"USC00440755","1894-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","",""
"USC00440755","1894-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","",""
"USC00440755","1894-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","0",",6","","","","","","","6","","18941112",",,6","","","","","20",",,6,12,","","","","","","","20",",,,6","",""
"USC00440755","1894-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","",""
"USC00440755","1895-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","",""
"USC00440755","1895-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","",""
"USC00440755","1895-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"USC00440755","1895-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",6","3",",6","1",",6","","","","","","","","","","","","","18950901",",,6","","","","","35.6",",,6,01,","","","43.2",",,,6","","","",""
"USC00440755","1895-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","",""
"USC00440755","1895-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","2",",6","","","","","","","1","","18951205",",,6","","","","","43",",,6,05,","","","","","","","81",",,,6","",""
"USC00440755","1896-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","2",",6","","","","","","","","","18960217",",,6","","","","","89",",,6,17,","","","","","","","140",",,,6","",""
"USC00440755","1896-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"USC00440755","1896-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","1",",6","1",",6","0",",6","","","","","","","","","","","","","18960814",",,6","","","","","2.5",",,6,14,","","","2.5",",,,6","","","",""
"USC00440755","1896-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","0",",6","","","","","","","","","18961114","+,,6","","","","","0",",T,6,14,+","","","","","","","0",",T,,6","",""
"USC00440755","1896-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","1",",6","","","","","","","","","18961203",",,6","","","","","119",",,6,03,","","","","","","","127",",,,6","",""
"USC00440755","1897-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","1",",6","","","","","","","","","18970128",",,6","","","","","36",",,6,28,","","","","","","","36",",,,6","",""
"USC00440755","1897-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","0",",6","","","","","","","","","18970203",",,6","","","","","13",",,6,03,","","","","","","","13",",,,6","",""
"USC00440755","1897-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","0",",6","","","","","","","","","18970328",",,6","","","","","0",",T,6,28,","","","","","","","0",",T,,6","",""
"USC00440755","1898-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",6","6",",6","0",",6","","","","","","","","","","","","","18980116",",,6","","","","","15.2",",,6,16,","","","48.3",",,,6","","","",""
"USC00440755","1898-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",6","5",",6","0",",6","","","","","","","","","","","","","18980219",",,6","","","","","10.2",",,6,19,","","","29.3",",,,6","","","",""
"USC00440755","1898-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",6","7",",6","1",",6","","","","","","","","","","","","","18980304",",,6","","","","","41.9",",,6,04,","","","106.6",",,,6","","","",""
"USC00440755","1898-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","0",",6","","","","","","","","","18980427",",,6","","","","","0",",T,6,27,","","","","","","","0",",T,,6","",""
"USC00440755","1898-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",6","7",",6","2",",6","","","","","","","","","","","","","18980706",",,6","","","","","26.7",",,6,06,","","","72.3",",,,6","","","",""
"USC00440755","1898-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",6","8",",6","1",",6","","","","","","","","","","","","","18980811",",,6","","","","","25.4",",,6,11,","","","83.9",",,,6","","","",""
"USC00440755","1898-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","3",",6","2",",6","2",",6","","","","","","","","","","","","","18980908",",,6","","","","","38.1",",,6,08,","","","73.7",",,,6","","","",""
"USC00440755","1898-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","0",",6","","","","","","","","","18981212",",,6","","","","","13",",,6,12,","","","","","","","13",",,,6","",""
"USC00440755","1899-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",6","9",",6","0",",6","3",",6","","","","","","","","","18990129",",,6","18990113",",,6","","","152",",,6,29,","17.8",",,6,13,","","","95.2",",,,6","202",",,,6","",""
"USC00440755","1899-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","2",",6","","","","","","","","","18990213",",,6","","","","","279",",,6,13,","","","","","","","330",",,,6","",""
"USC00440755","1899-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","11",",6","9",",6","1",",6","1",",6","","","","","","","","","18990307",",,6","18990315",",,6","","","76",",,6,07,","41.9",",,6,15,","","","139.9",",,,6","76",",,,6","",""
"USC00440755","1899-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",6","9",",6","0",",6","","","","","","","","","","","","","18990708",",,6","","","","","19.1",",,6,08,","","","101.7",",,,6","","","",""
"USC00440755","1899-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","1",",6","","","","","","","","","18991227",",,6","","","","","38",",,6,27,","","","","","","","38",",,,6","",""
"USC00440755","1900-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","10",",6","8",",6","0",",6","1",",6","","","","","","","","","19000131",",,6","19000120",",,6","","","38",",,6,31,","15.2",",,6,20,","","","56.0",",,,6","77",",,,6","",""
"USC00440755","1900-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",6","7",",6","2",",6","0",",6","","","","","","","","","19000225","+,,6","19000213",",,6","","","13",",,6,25,+","38.1",",,6,13,","","","100.4",",,,6","39",",,,6","",""
"USC00440755","1900-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","10",",6","9",",6","1",",6","1",",6","","","","","","","","","19000312",",,6","19000330",",,6","","","25",",,6,12,","25.4",",,6,30,","","","67.2",",,,6","25",",,,6","",""
"USC00440755","1900-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",6","5",",6","1",",6","","","","","","","","","","","","","19000412",",,6","","","","","34.3",",,6,12,","","","73.6",",,,6","","","",""
"USC00440755","1900-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",6","7",",6","1",",6","","","","","","","","","","","","","19000524",",,6","","","","","39.4",",,6,24,","","","83.9",",,,6","","","",""
"USC00440755","1900-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","3",",6","3",",6","0",",6","","","","","","","","","","","","","19000618",",,6","","","","","6.4",",,6,18,","","","16.6",",,,6","","","",""
"USC00440755","1900-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",6","6",",6","2",",6","","","","","","","","","","","","","19000727",",,6","","","","","54.6",",,6,27,","","","120.6",",,,6","","","",""
"USC00440755","1900-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4","1,6","3","1,6","0","1,6","","","","","","","","","","","","","19000821",",1,6","","","","","5.1","1,,6,21,","","","14.0","1,,,6","","","",""
"USC00440755","1900-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",6","5",",6","2",",6","","","","","","","","","","","","","19000914",",,6","","","","","133.4",",,6,14,","","","204.5",",,,6","","","",""
"USC00440755","1900-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",6","5",",6","0",",6","","","","","","","","","","","","","19001014","+,,6","","","","","8.9",",,6,14,+","","","30.5",",,,6","","","",""
"USC00440755","1900-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",6","4",",6","1",",6","0",",6","","","","","","","","","19001109",",,6","19001104",",,6","","","0",",T,6,09,","54.6",",,6,04,","","","68.6",",,,6","0",",T,,6","",""
"USC00440755","1900-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",6","4",",6","1",",6","0",",6","","","","","","","","","19001218","+,,6","19001220",",,6","","","0",",T,6,18,+","25.4",",,6,20,","","","61.0",",,,6","0",",T,,6","",""
"USC00440755","1901-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","2",",6","","","","","","","","","19010125",",,6","","","","","51",",,6,25,","","","","","","","76",",,,6","",""
"USC00440755","1901-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",6","3",",6","0",",6","1",",6","","","","","","","","","19010224",",,6","19010224",",,6","","","76",",,6,24,","10.2",",,6,24,","","","21.7",",,,6","89",",,,6","",""
"USC00440755","1901-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",6","7",",6","1",",6","","","","","","","","","","","","","19010327",",,6","","","","","55.9",",,6,27,","","","97.8",",,,6","","","",""
"USC00440755","1901-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9","2,6","6","2,6","1","2,6","","","","","","","","","","","","","19010414",",2,6","","","","","34.3","2,,6,14,","","","77.6","2,,,6","","","",""
"USC00440755","1901-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","11",",6","9",",6","0",",6","","","","","","","","","","","","","19010510",",,6","","","","","15.2",",,6,10,","","","64.9",",,,6","","","",""
"USC00440755","1901-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",6","7",",6","1",",6","","","","","","","","","","","","","19010607",",,6","","","","","38.1",",,6,07,","","","71.0",",,,6","","","",""
"USC00440755","1901-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",6","7",",6","0",",6","","","","","","","","","","","","","19010731",",,6","","","","","20.3",",,6,31,","","","77.4",",,,6","","","",""
"USC00440755","1901-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","2",",6","2",",6","1",",6","","","","","","","","","","","","","19011014",",,6","","","","","38.1",",,6,14,","","","41.9",",,,6","","","",""
"USC00440755","1901-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","1",",6","1",",6","1",",6","0",",6","","","","","","","","","19011129","+,,6","19011124",",,6","","","0",",T,6,29,+","43.2",",,6,24,","","","43.2",",,,6","0",",T,,6","",""
"USC00440755","1901-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",6","7",",6","0",",6","0",",6","","","","","","","","","19011220",",,6","19011203",",,6","","","5",",,6,20,","17.8",",,6,03,","","","72.5",",,,6","5",",,,6","",""
"USC00440755","1902-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","1",",6","","","","","","","","","19020129",",,6","","","","","51",",,6,29,","","","","","","","51",",,,6","",""
"USC00440755","1902-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",6","5",",6","2",",6","0",",6","","","","","","","","","19020217",",,6","19020202",",,6","","","3",",,6,17,","31.8",",,6,02,","","","118.2",",,,6","3",",,,6","",""
"USC00440755","1902-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",6","5",",6","0",",6","","","","","","","","","","","","","19020317",",,6","","","","","11.4",",,6,17,","","","30.4",",,,6","","","",""
"USC00440755","1902-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",6","7",",6","1",",6","","","","","","","","","","","","","19020408",",,6","","","","","33.0",",,6,08,","","","67.4",",,,6","","","",""
"USC00440755","1902-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",6","4",",6","0",",6","","","","","","","","","","","","","19020617",",,6","","","","","15.2",",,6,17,","","","31.7",",,,6","","","",""
"USC00440755","1902-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",6","4",",6","0",",6","","","","","","","","","","","","","19020721",",,6","","","","","19.1",",,6,21,","","","33.1",",,,6","","","",""
