"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00130200","2001-12","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","513.8","0","0.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","26",",0","9",",0","0",",0","0",",0","","","20011231",",,0","20011228","+,,0","20011213",",,0","20011222",",,0","20011205",",,0","-16.7",",0,31,","0",",T,0,28,+","13",",,0,13,","4.1",",,0,22,","18.3",",0,05,","","","1141.2","0","   6.7","1,,,0,0,1","   8.3",",,,0,0,2","   8.3",",,,0,0,3","587.2",",0","  12.2","1,,,0,0,1","  10.0",",,,0,0,2","  11.1",",,,0,0,3","  -8.9","1,,,0,0,1","  -6.7",",,,0,0,2","  -1.7",",,,0,0,3","  -5.6","1,,,0,0,1","  -3.9",",,,0,0,2","  -1.1",",,,0,0,3","  -1.5","1,,,0,0,1","  -0.1",",,,0,0,2","   3.6",",,,0,0,3","","","   1.4","1,,,0,0,1","   2.5",",,,0,0,2","   4.6",",,,0,0,3","","","9.7",",,,0","13",",,,0","-0.61",",0","4.01",",,,0","-5.23",",,,0","",""
"USC00130200","2002-01","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","0.0","0","0.0",",0","2","1,0","1","1,0","0","1,0","1",",0","1",",0","0",",0","28",",0","9",",0","0",",0","0",",0","","","20020107","+,,0","20020131",",,0","20020131",",,0","20020131",",1,0","20020126",",,0","-16.7",",0,07,+","102",",,0,31,","107",",,0,31,","6.4","1,,0,31,","19.4",",0,26,","","","1733.6","0","  -1.1","2,,,0,0,1","  -1.1",",,,0,0,2","   1.1",",,,0,0,3","592.4",",0","   2.2","2,,,0,0,1","  -1.1",",,,0,0,2","   1.1",",,,0,0,3","  -8.3","2,,,0,0,1","  -6.7",",,,0,0,2","  -1.7",",,,0,0,3","  -5.0","2,,,0,0,1","  -5.0",",,,0,0,2","  -1.1",",,,0,0,3","  -3.4","2,,,0,0,1","  -2.6",",,,0,0,2","  -0.1",",,,0,0,3","","","  -1.9","2,,,0,0,1","  -1.7",",,,0,0,2","   0.1",",,,0,0,3","","","6.7","1,,,0","128",",,,0","-0.78",",0","5.49",",,,0","-7.04",",,,0","",""
"USC00130200","2002-02","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","8",",0","2",",0","1",",0","22",",0","7",",0","0",",0","0",",0","","","20020204",",,0","20020202","+,,0","20020210","+,,0","20020210",",,0","20020223",",,0","-21.1",",0,04,","127",",,0,02,+","25",",,0,10,+","15.7",",,0,10,","16.7",",0,23,","","","2277.8","0","   2.2",",,,0,0,1","   3.3","1,,,0,0,2","   5.6",",,,0,0,3","544.2",",0","   8.3",",,,0,0,1","   7.2",",,,0,0,2","   5.6",",,,0,0,3","  -7.2",",,,0,0,1","  -3.3","1,,,0,0,2","   0.0",",,,0,0,3","  -2.8",",,,0,0,1","  -1.7",",,,0,0,2","   0.6",",,,0,0,3","  -1.9",",,,0,0,1","  -0.8","1,,,0,0,2","   1.4",",,,0,0,3","","","   0.4",",,,0,0,1","   0.6",",,,0,0,2","   1.9",",,,0,0,3","","","25.5",",,,0","73",",,,0","-1.10",",0","4.10",",,,0","-6.30",",,,0","",""
"USC00130200","2002-03","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","4",",0","1",",0","2",",0","27",",0","3",",0","0",",0","0",",0","","","20020304",",,0","20020304","+,,0","20020302",",,0","20020309",",,0","20020329","+,,0","-22.8",",0,04,","76",",,0,04,+","84",",,0,02,","5.3",",,0,09,","15.0",",0,29,+","","","2828.0","0","   4.4",",,,0,0,1","   5.6",",,,0,0,2","   7.2",",,,0,0,3","550.2",",0","  13.9",",,,0,0,1","  11.7",",,,0,0,2","   8.9","1,,,0,0,3","  -8.3",",,,0,0,1","  -5.6",",,,0,0,2","  -1.7",",,,0,0,3","  -3.9",",,,0,0,1","  -2.8",",,,0,0,2","   0.0","1,,,0,0,3","  -1.8",",,,0,0,1","  -0.3",",,,0,0,2","   1.3",",,,0,0,3","","","   3.4",",,,0,0,1","   2.5",",,,0,0,2","   2.1","1,,,0,0,3","","","9.1",",,,0","84",",,,0","0.58",",0","7.01",",,,0","-5.84",",,,0","",""
"USC00130200","2002-04","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","17.0","0","17.0",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","10",",0","0",",0","","","20020404",",,0","20020403","+,,0","20020403","+,,0","20020427",",,0","20020415",",,0","-8.3",",0,04,","0",",T,0,03,+","0",",T,0,03,+","31.5",",,0,27,","31.7",",0,15,","157.8","4,,,0","3081.2","0","  16.1",",,,0,0,1","  17.8",",,,0,0,2","  16.7",",,,0,0,3","253.2",",0","  25.6",",,,0,0,1","  22.8",",,,0,0,2","  18.9",",,,0,0,3","  -1.7",",,,0,0,1","  -0.6",",,,0,0,2","   3.9",",,,0,0,3","   5.6",",,,0,0,1","   4.4",",,,0,0,2","   5.0",",,,0,0,3","   6.0",",,,0,0,1","   7.7",",,,0,0,2","   9.7",",,,0,0,3","","","  15.9",",,,0,0,1","  14.2",",,,0,0,2","  11.4",",,,0,0,3","19.22","3,,,0","94.3",",,,0","0",",T,,0","10.46",",0","17.23",",,,0","3.69",",,,0","8157","1,,,0"
"USC00130200","2002-05","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","42.8","0","25.8",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","2",",0","","","20020502",",,0","20020531","+,,0","20020531","+,,0","20020511",",,0","20020531","+,,0","1.1",",0,02,","0",",,0,31,+","0",",,0,31,+","47.5",",,0,11,","32.8",",0,31,+","216.7","2,,,0","3211.7","0","  17.8","1,,,0,0,1","  19.4","1,,,0,0,2","  21.1","3,,,0,0,3","130.5",",0","  31.1","1,,,0,0,1","  29.4","1,,,0,0,2","  23.9","3,,,0,0,3","   3.3","1,,,0,0,1","   6.1","1,,,0,0,2","  10.0","3,,,0,0,3","  10.0","1,,,0,0,1","  11.1","1,,,0,0,2","  11.1","3,,,0,0,3","   9.9","1,,,0,0,1","  11.9","1,,,0,0,2","  13.8","3,,,0,0,3","8.46","1,,,0","  21.5","1,,,0,0,1","  19.8","1,,,0,0,2","  16.5","3,,,0,0,3","23.90","1,,,0","130.4",",,,0","0",",,,0","14.95",",0","21.67",",,,0","8.24",",,,0","6921","2,,,0"
"USC00130200","2002-06","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","187.6","0","144.8",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","20020606","+,,0","20020630","+,,0","20020630","+,,0","20020613",",,0","20020630",",,0","11.1",",0,06,+","0",",,0,30,+","0",",,0,30,+","41.7",",,0,13,","33.3",",0,30,","254.9","1,,,0","3214.5","0","  23.9",",,,0,0,1","  26.7",",,,0,0,2","  28.3",",,,0,0,3","2.8",",0","  36.7",",,,0,0,1","  35.6",",,,0,0,2","  33.9",",,,0,0,3","  11.7",",,,0,0,1","  14.4",",,,0,0,2","  17.8",",,,0,0,3","  24.4",",,,0,0,1","  23.9",",,,0,0,2","  20.0",",,,0,0,3","  18.2",",,,0,0,1","  21.0",",,,0,0,2","  23.0",",,,0,0,3","16.60","1,,,0","  31.1",",,,0,0,1","  29.7",",,,0,0,2","  26.1",",,,0,0,3","31.15","1,,,0","80.5",",,,0","0",",,,0","23.07",",0","29.07",",,,0","17.07",",,,0","5116","1,,,0"
"USC00130200","2002-07","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","390.6","0","203.0",",0","7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","20020723",",,0","20020731","+,,0","20020731","+,,0","20020710",",,0","20020722","+,,0","13.9",",0,23,","0",",,0,31,+","0",",,0,31,+","58.9",",,0,10,","35.0",",0,22,+","249.0","1,,,0","0.0","0","  25.0",",,,0,0,1","  29.4",",,,0,0,2","  29.4",",,,0,0,3","0.0",",0","  36.7",",,,0,0,1","  35.6",",,,0,0,2","  34.4",",,,0,0,3","  17.2",",,,0,0,1","  20.6",",,,0,0,2","  21.7",",,,0,0,3","  23.3",",,,0,0,1","  23.3",",,,0,0,2","  23.9",",,,0,0,3","  21.7",",,,0,0,1","  24.6",",,,0,0,2","  26.3",",,,0,0,3","19.37",",,,0","  31.8",",,,0,0,1","  31.1",",,,0,0,2","  29.3",",,,0,0,3","33.93",",,,0","149.9",",,,0","0",",,,0","24.88",",0","30.74",",,,0","19.02",",,,0","3449",",,,0"
"USC00130200","2002-08","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","501.2","0","110.6",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","20020818",",,0","20020831","+,,0","20020831","+,,0","20020805",",,0","20020801",",,0","8.9",",0,18,","0",",,0,31,+","0",",,0,31,+","116.3",",,0,05,","32.2",",0,01,","165.6","2,,,0","3.3","0","  25.0",",,,0,0,1","  27.2",",,,0,0,2","  29.4",",,,0,0,3","3.3",",0","  36.1",",,,0,0,1","  34.4",",,,0,0,2","  31.7",",,,0,0,3","  11.7",",,,0,0,1","  15.6",",,,0,0,2","  18.9",",,,0,0,3","  22.8",",,,0,0,1","  23.9",",,,0,0,2","  22.8",",,,0,0,3","  18.2",",,,0,0,1","  21.4",",,,0,0,2","  23.2",",,,0,0,3","16.89",",,,0","  31.0",",,,0,0,1","  29.1",",,,0,0,2","  26.4",",,,0,0,3","30.71",",,,0","208.5",",,,0","0",",,,0","21.79",",0","27.36",",,,0","16.22",",,,0","3440",",,,0"
"USC00130200","2002-09","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","579.6","0","78.4",",0","7",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","4",",0","","","20020924",",,0","20020930","+,,0","20020930","+,,0","20020918",",,0","20020908",",,0","3.3",",0,24,","0",",,0,30,+","0",",,0,30,+","27.2",",,0,18,","33.3",",0,08,","177.2",",,,0","45.6","0","  21.1",",,,0,0,1","  23.9",",,,0,0,2","  26.1",",,,0,0,3","42.3",",0","  36.1",",,,0,0,1","  32.8",",,,0,0,2","  30.0",",,,0,0,3","   6.7",",,,0,0,1","  10.6",",,,0,0,2","  15.0",",,,0,0,3","  19.4",",,,0,0,1","  17.8",",,,0,0,2","  17.2",",,,0,0,3","  15.2",",,,0,0,1","  18.4",",,,0,0,2","  20.8",",,,0,0,3","12.85",",,,0","  28.7",",,,0,0,1","  26.6",",,,0,0,2","  23.7",",,,0,0,3","25.98",",,,0","37.6",",,,0","0",",,,0","19.54",",0","26.26",",,,0","12.81",",,,0","3735",",,,0"
"USC00130200","2002-10","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","585.2","0","5.6","2,0","16",",0","7",",0","0",",0","1","3,0","2",",0","0","1,0","10","1,0","0","1,0","5","1,0","0","1,0","","","20021031","+,1,0","20021027",",3,0","20021024",",,0","20021002","+,,0","20021001",",1,0","-5.6","1,0,31,+","51","3,,0,27,","64",",,0,24,","18.3",",,0,02,+","31.1","1,0,01,","83.6","3,,,0","327.2","0","  17.2",",,,0,0,1","  19.4",",,,0,0,2","  21.1",",,,0,0,3","281.6","1,0","  28.3",",,,0,0,1","  26.7",",,,0,0,2","  23.3",",,,0,0,3","  -0.6",",,,0,0,1","   1.7",",,,0,0,2","   5.0",",,,0,0,3","   3.3",",,,0,0,1","   5.6",",,,0,0,2","   6.7",",,,0,0,3","   4.9",",,,0,0,1","   7.6",",,,0,0,2","  10.9",",,,0,0,3","4.98","4,,,0","  14.3",",,,0,0,1","  13.3",",,,0,0,2","  13.2",",,,0,0,3","14.67",",,,0","79.9",",,,0","115",",,,0","8.58","2,0","14.06","1,,,0","3.09","1,,,0","5374",",,,0"
"USC00130200","2002-11","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","585.2","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","25",",0","3",",0","0",",0","0",",0","","","20021127",",,0","20021111",",,0","20021111",",,0","20021105",",,0","20021107",",,0","-11.1",",0,27,","0",",T,0,11,","13",",,0,11,","3.3",",,0,05,","20.0",",0,07,","","","812.1","0","   3.3",",,,0,0,1","   5.6","1,,,0,0,2","   7.2",",,,0,0,3","484.9",",0","  10.6",",,,0,0,1","  11.7","1,,,0,0,2","   8.9",",,,0,0,3","  -3.9",",,,0,0,1","  -1.1","1,,,0,0,2","   1.1",",,,0,0,3","  -2.2",",,,0,0,1","  -0.6","1,,,0,0,2","   2.2",",,,0,0,3","  -0.9",",,,0,0,1","   1.3","1,,,0,0,2","   3.9",",,,0,0,3","","","   4.5",",,,0,0,1","   3.9","1,,,0,0,2","   5.4",",,,0,0,3","","","4.6",",,,0","13",",,,0","2.17",",0","7.97",",,,0","-3.63",",,,0","",""
"USC00130200","2002-12","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","585.2","0","0.0","1,0","0",",0","0",",0","0",",0","0",",0","0","1,0","0",",0","30",",0","7","1,0","0","1,0","0","1,0","","","20021209","+,,0","20021220",",,0","20021220",",1,0","20021220","+,,0","20021228",",1,0","-14.4",",0,09,+","0",",T,0,20,","0","1,T,0,20,","0.0",",T,0,20,+","13.3","1,0,28,","","","1400.7","0","  -1.1",",,,0,0,1","  -0.6",",,,0,0,2","   2.8",",,,0,0,3","588.6","1,0","   3.9",",,,0,0,1","   0.0",",,,0,0,2","   3.3","1,,,0,0,3","  -6.7",",,,0,0,1","  -3.9",",,,0,0,2","  -2.2",",,,0,0,3","  -2.2",",,,0,0,1","  -1.7",",,,0,0,2","   0.6","1,,,0,0,3","  -3.4",",,,0,0,1","  -1.7",",,,0,0,2","   0.8",",,,0,0,3","","","  -0.4",",,,0,0,1","  -0.9",",,,0,0,2","   1.6","1,,,0,0,3","","","0.0",",T,,0","0","1,T,,0","-1.24","1,0","4.56","1,,,0","-7.05",",,,0","",""
"USC00130200","2003-01","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","","","1",",0","8",",0","30",",0","18",",0","0",",0","0",",0","","","20030123",",,0","","","20030125",",,0","20030128",",,0","20030108",",,0","-23.3",",0,23,","","","25",",,0,25,","3.0",",,0,28,","16.7",",0,08,","","","2157.8","0","  -1.7",",,,0,0,1","  -1.1",",,,0,0,2","   1.1","1,,,0,0,3","757.1",",0","   5.0",",,,0,0,1","   0.0",",,,0,0,2","   3.9","1,,,0,0,3"," -15.0",",,,0,0,1"," -11.1",",,,0,0,2","  -5.6","1,,,0,0,3","  -6.7",",,,0,0,1","  -6.1",",,,0,0,2","  -3.9","1,,,0,0,3","  -6.8",",,,0,0,1","  -4.3",",,,0,0,2","  -1.2","1,,,0,0,3","","","  -2.5",",,,0,0,1","  -2.5",",,,0,0,2","  -0.3","1,,,0,0,3","","","6.3",",,,0","51",",,,0","-6.09",",0","-0.29",",,,0","-11.89",",,,0","",""
"USC00130200","2003-02","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","0.0","0","0.0",",0","3","2,0","2","2,0","0","2,0","13",",0","2",",0","8",",0","28",",0","14",",0","0",",0","0",",0","","","20030207",",,0","20030217","+,,0","20030215",",,0","20030215",",2,0","20030214","+,,0","-25.0",",0,07,","203",",,0,17,+","203",",,0,15,","6.1","2,,0,15,","8.9",",0,14,+","","","2839.3","0","  -1.1",",,,0,0,1","  -1.1",",,,0,0,2","   0.0",",,,0,0,3","681.5",",0","   1.1",",,,0,0,1","   0.0",",,,0,0,2","   0.6",",,,0,0,3"," -15.6",",,,0,0,1"," -11.7",",,,0,0,2","  -6.7",",,,0,0,3","  -6.1",",,,0,0,1","  -5.0",",,,0,0,2","  -3.9",",,,0,0,3","  -7.1",",,,0,0,1","  -5.5",",,,0,0,2","  -2.6",",,,0,0,3","","","  -2.3",",,,0,0,1","  -2.3",",,,0,0,2","  -1.1",",,,0,0,3","","","12.0","2,,,0","249",",,,0","-6.01",",0","0.09",",,,0","-12.10",",,,0","",""
"USC00130200","2003-03","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","0.0","0","0.0",",0","9",",0","4",",0","0",",0","7",",0","2",",0","4",",0","20",",0","7",",0","7",",0","0",",0","","","20030306","+,,0","20030306","+,,0","20030304",",,0","20030319",",,0","20030316","+,,0","-18.3",",0,06,+","76",",,0,06,+","53",",,0,04,","9.7",",,0,19,","23.3",",0,16,+","","","3335.3","0","   5.0",",,,0,0,1","   6.1",",,,0,0,2","   6.1",",,,0,0,3","496.0",",0","  18.9",",,,0,0,1","  13.9",",,,0,0,2","   7.8",",,,0,0,3"," -11.1",",,,0,0,1","  -7.2",",,,0,0,2","  -6.7",",,,0,0,3","  -6.7",",,,0,0,1","  -5.6",",,,0,0,2","  -3.3",",,,0,0,3","  -1.9",",,,0,0,1","  -0.8",",,,0,0,2","   0.3",",,,0,0,3","","","   5.1",",,,0,0,1","   3.8",",,,0,0,2","   2.6",",,,0,0,3","","","28.4",",,,0","86",",,,0","2.33",",0","8.86",",,,0","-4.20",",,,0","",""
"USC00130200","2003-04","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","6.4","0","6.4","1,0","10",",0","9",",0","1",",0","3","2,0","2",",0","0",",0","7",",0","1","1,0","12","1,0","0","1,0","","","20030409",",,0","20030407",",2,0","20030407",",,0","20030430",",,0","20030414",",1,0","-6.7",",0,09,","102","2,,0,07,","102",",,0,07,","40.9",",,0,30,","31.1","1,0,14,","","","3558.4","0","  13.3",",,,0,0,1","  15.6","1,,,0,0,2","  15.0",",,,0,0,3","223.1","1,0","  22.8","1,,,0,0,1","  20.6","1,,,0,0,2","  16.1",",,,0,0,3","  -1.1",",,,0,0,1","   0.6","1,,,0,0,2","   2.8",",,,0,0,3","   2.2","1,,,0,0,1","   2.2","1,,,0,0,2","   3.9",",,,0,0,3","   5.4",",,,0,0,1","   7.1","1,,,0,0,2","   8.9",",,,0,0,3","","","  15.6","1,,,0,0,1","  13.6","1,,,0,0,2","  11.1",",,,0,0,3","","","112.1",",,,0","145",",,,0","11.05","1,0","17.64","1,,,0","4.46",",,,0","",""
"USC00130200","2003-05","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","18.4","0","12.0",",0","15",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","","","20030521",",,0","20030531","+,,0","20030531","+,,0","20030504",",,0","20030530",",,0","4.4",",0,21,","0",",,0,31,+","0",",,0,31,+","37.1",",,0,04,","30.6",",0,30,","199.9",",,,0","3662.1","0","  15.6",",,,0,0,1","  17.8",",,,0,0,2","  18.9",",,,0,0,3","103.7",",0","  28.9",",,,0,0,1","  25.0",",,,0,0,2","  21.7",",,,0,0,3","   6.7",",,,0,0,1","   8.9",",,,0,0,2","  11.1",",,,0,0,3","  12.8",",,,0,0,1","  12.8",",,,0,0,2","  11.7",",,,0,0,3","  10.5",",,,0,0,1","  12.6",",,,0,0,2","  14.3",",,,0,0,3","9.75",",,,0","  21.4",",,,0,0,1","  19.7",",,,0,0,2","  16.6",",,,0,0,3","23.84",",,,0","122.1",",,,0","0",",,,0","15.38",",0","21.11",",,,0","9.64",",,,0","6061",",,,0"
"USC00130200","2003-06","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","98.6","0","80.2",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","","","20030603",",,0","20030630","+,,0","20030630","+,,0","20030625",",,0","20030625","+,,0","10.0",",0,03,","0",",,0,30,+","0",",,0,30,+","64.3",",,0,25,","33.3",",0,25,+","206.4","1,,,0","3681.1","0","  21.1",",,,0,0,1","  23.9",",,,0,0,2","  24.4",",,,0,0,3","19.0",",0","  37.2",",,,0,0,1","  32.8",",,,0,0,2","  27.8","1,,,0,0,3","  10.6",",,,0,0,1","  12.2",",,,0,0,2","  12.8",",,,0,0,3","  18.9",",,,0,0,1","  17.8",",,,0,0,2","  16.7","1,,,0,0,3","  15.5",",,,0,0,1","  18.3",",,,0,0,2","  20.1",",,,0,0,3","14.44",",,,0","  30.3",",,,0,0,1","  27.9",",,,0,0,2","  23.3","1,,,0,0,3","29.10",",,,0","149.9",",,,0","0",",,,0","20.37",",0","26.14",",,,0","14.60",",,,0","4326",",,,0"
"USC00130200","2003-07","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","243.7","0","145.1","1,0","8",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","4","1,0","","","20030723",",,0","20030731","+,,0","20030731","+,,0","20030709",",,0","20030704","+,1,0","11.7",",0,23,","0",",,0,31,+","0",",,0,31,+","63.2",",,0,09,","33.9","1,0,04,+","234.8","1,,,0","0.5","0","  23.3",",,,0,0,1","  26.1",",,,0,0,2","  27.8","1,,,0,0,3","0.5","1,0","  38.9",",,,0,0,1","  34.4",",,,0,0,2","  30.6",",,,0,0,3","  15.0",",,,0,0,1","  17.8",",,,0,0,2","  21.1","1,,,0,0,3","  25.0",",,,0,0,1","  23.3",",,,0,0,2","  22.8",",,,0,0,3","  18.7",",,,0,0,1","  21.5",",,,0,0,2","  23.7","1,,,0,0,3","18.47",",,,0","  32.7",",,,0,0,1","  28.1",",,,0,0,2","  26.6",",,,0,0,3","32.77",",,,0","167.6",",,,0","0",",,,0","23.18","1,0","28.76","1,,,0","17.60",",,,0","3970",",,,0"
"USC00130200","2003-08","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","400.9","0","157.2",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","20030830",",,0","20030831","+,,0","20030831","+,,0","20030826",",,0","20030826","+,,0","13.3",",0,30,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,26,","36.1",",0,26,+","204.4",",,,0","0.5","0","  24.4",",,,0,0,1","  27.2",",,,0,0,2","  28.3",",,,0,0,3","0.0",",0","  40.0",",,,0,0,1","  39.4",",,,0,0,2","  37.2",",,,0,0,3","  17.8",",,,0,0,1","  21.7",",,,0,0,2","  23.3",",,,0,0,3","  27.2",",,,0,0,1","  23.9",",,,0,0,2","  25.6",",,,0,0,3","  20.2",",,,0,0,1","  23.6",",,,0,0,2","  25.5",",,,0,0,3","18.00",",,,0","  35.6",",,,0,0,1","  32.8",",,,0,0,2","  29.3",",,,0,0,3","32.62",",,,0","25.4",",,,0","0",",,,0","23.40",",0","29.69",",,,0","17.11",",,,0","2631",",,,0"
"USC00130200","2003-09","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","437.2","0","36.3",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","21",",0","0",",0","","","20030930",",,0","20030930","+,,0","20030930","+,,0","20030921",",,0","20030908","+,,0","-0.6",",0,30,","0",",,0,30,+","0",",,0,30,+","40.6",",,0,21,","30.6",",0,08,+","184.6",",,,0","79.5","0","  20.6",",,,0,0,1","  26.1",",,,0,0,2","  25.0",",,,0,0,3","79.0",",0","  36.1",",,,0,0,1","  32.8",",,,0,0,2","  28.3",",,,0,0,3","   2.2",",,,0,0,1","   7.2",",,,0,0,2","  11.7",",,,0,0,3","  16.7",",,,0,0,1","  13.3",",,,0,0,2","  14.4",",,,0,0,3","  12.4",",,,0,0,1","  15.9",",,,0,0,2","  19.1",",,,0,0,3","10.11",",,,0","  27.4",",,,0,0,1","  24.4",",,,0,0,2","  22.2",",,,0,0,3","24.21",",,,0","99.8",",,,0","0",",,,0","16.91",",0","23.94",",,,0","9.88",",,,0","4370",",,,0"
"USC00130200","2003-10","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","444.2","0","7.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","14",",0","0",",0","","","20031026",",,0","20031031","+,,0","20031031","+,,0","20031014","+,,0","20031020",",,0","-3.3",",0,26,","0",",,0,31,+","0",",,0,31,+","8.1",",,0,14,+","30.6",",0,20,","130.6",",,,0","270.4","0","  15.0",",,,0,0,1","  17.2",",,,0,0,2","  18.9",",,,0,0,3","190.9",",0","  27.8",",,,0,0,1","  23.9",",,,0,0,2","  22.2",",,,0,0,3","   0.6",",,,0,0,1","   3.9",",,,0,0,2","   7.8",",,,0,0,3","   8.9",",,,0,0,1","   6.7",",,,0,0,2","  10.0",",,,0,0,3","   6.3",",,,0,0,1","   9.7",",,,0,0,2","  13.1",",,,0,0,3","5.72",",,,0","  19.8",",,,0,0,1","  17.2",",,,0,0,2","  15.9",",,,0,0,3","18.31",",,,0","23.9",",,,0","0",",,,0","12.40",",0","19.96",",,,0","4.84",",,,0","4999",",,,0"
"USC00130200","2003-11","42.02097","-93.77428","338.3","AMES 8 WSW, IA US","444.2","0","0.0",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","20",",0","2",",0","0",",0","0",",0","","","20031129",",,0","20031130","+,,0","20031130","+,,0","20031104",",,0","20031120",",,0","-12.2",",0,29,","0",",,0,30,+","0",",,0,30,+","48.0",",,0,04,","19.4",",0,20,","","","747.9","0","   7.2",",,,0,0,1","   7.2",",,,0,0,2","   7.8",",,,0,0,3","477.5",",0","  12.8",",,,0,0,1","  11.1",",,,0,0,2","  10.0",",,,0,0,3","  -6.7",",,,0,0,1","  -1.7",",,,0,0,2","   1.1",",,,0,0,3","  -1.1",",,,0,0,1","  -1.1",",,,0,0,2","   2.2",",,,0,0,3","  -0.6",",,,0,0,1","   1.6",",,,0,0,2","   4.6",",,,0,0,3","","","   4.9",",,,0,0,1","   4.8",",,,0,0,2","   6.0",",,,0,0,3","","","109.5",",,,0","0",",,,0","2.42",",0","7.57",",,,0","-2.74",",,,0","",""
