"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00127102","1988-10","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","2.3",",0","18",",0","10",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","5",",0","0",",0","19881031",",,0","19881031","+,,0","19881031","+,,0","19881018",",,0","19881001",",,0","-7.8",",0,31,","0",",,0,31,+","0",",,0,31,+","70.4",",,0,18,","25.6",",0,01,","","","403.5","0","  16.7","1,,,0,1,2","  17.8",",,,0,3,2","333.3",",0","  23.3","1,,,0,1,2","  20.0",",,,0,3,2","   1.7","1,,,0,1,2","   3.9",",,,0,3,2","   3.9","1,,,0,1,2","   7.2",",,,0,3,2","   7.6","1,,,0,1,2","  10.2",",,,0,3,2","","","  12.3","1,,,0,1,2","  12.9",",,,0,3,2","","","145.4",",,,0","0",",,,0","7.65",",0","13.19",",,,0","2.12",",,,0","",""
"USC00127102","1988-11","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0",",0","13",",0","9",",0","2",",0","0",",0","0",",0","0",",0","16",",0","0",",0","0",",0","0",",0","19881129",",,0","19881130","+,,0","19881130","+,,0","19881116",",,0","19881116",",,0","-6.1",",0,29,","0",",,0,30,+","0",",,0,30,+","33.5",",,0,16,","18.3",",0,16,","","","808.9","0","   8.3",",,,0,1,2","   8.9",",,,0,3,2","405.4",",0","  13.9",",,,0,1,2","  10.6",",,,0,3,2","   2.2",",,,0,1,2","   1.1",",,,0,3,2","   4.4",",,,0,1,2","   2.8",",,,0,3,2","   5.3",",,,0,1,2","   3.1",",,,0,3,2","","","   8.3",",,,0,1,2","   7.0",",,,0,3,2","","","118.7",",,,0","0",",,,0","4.82",",0","9.57",",,,0","0.07",",,,0","",""
"USC00127102","1988-12","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0",",0","","","","","","","","","","","1",",0","31",",0","12",",0","0",",0","0",",0","19881212",",,0","","","","","","","19881223","+,,0","-17.8",",0,12,","","","","","","","13.9",",0,23,+","","","1438.0","0","   3.3",",,,0,1,2","   2.2",",,,0,3,2","629.1",",0","   5.6",",,,0,1,2","   4.4",",,,0,3,2","   0.6",",,,0,1,2","  -0.6",",,,0,3,2","   0.6",",,,0,1,2","   0.0",",,,0,3,2","   1.4",",,,0,1,2","   0.6",",,,0,3,2","","","   2.4",",,,0,1,2","   1.5",",,,0,3,2","","","","","","","-1.96",",0","3.29",",,,0","-7.21",",,,0","",""
"USC00127102","1989-01","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0",",0","8",",0","4",",0","0",",0","","","","","0",",0","29",",0","9",",0","0",",0","0",",0","19890105","+,,0","","","","","19890108",",,0","19890108",",,0","-13.9",",0,05,+","","","","","22.1",",,0,08,","12.8",",0,08,","","","2031.8","0","   0.6",",,,0,1,2","   0.6",",,,0,3,2","593.8",",0","   2.2",",,,0,1,2","   2.8",",,,0,3,2","  -0.6",",,,0,1,2","  -1.1",",,,0,3,2","   0.0",",,,0,1,2","  -0.6",",,,0,3,2","   0.3",",,,0,1,2","  -0.6",",,,0,3,2","","","   0.7",",,,0,1,2","   0.1",",,,0,3,2","","","52.9",",,,0","","","-0.82",",0","4.29",",,,0","-5.94",",,,0","",""
"USC00127102","1989-02","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","","","","","6",",0","27",",0","15",",0","0",",0","0",",0","19890225","+,,0","","","","","19890221",",,0","19890201",",,0","-19.4",",0,25,+","","","","","4.8",",,0,21,","16.7",",0,01,","","","2703.4","0","   1.7",",,,0,1,2","   3.9",",,,0,3,2","671.6",",0","   4.4",",,,0,1,2","   6.7",",,,0,3,2","   0.0",",,,0,1,2","   0.0",",,,0,3,2","   0.0",",,,0,1,2","   0.0",",,,0,3,2","   0.6",",,,0,1,2","   0.4",",,,0,3,2","","","   1.2",",,,0,1,2","   1.1",",,,0,3,2","","","8.8",",,,0","","","-5.65",",0","-0.97",",,,0","-10.34",",,,0","",""
"USC00127102","1989-03","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  10.0",",,,0,1,2","  10.6",",,,0,3,2","","","  12.8",",,,0,1,2","  15.0",",,,0,3,2","  -2.8",",,,0,1,2","   0.0",",,,0,3,2","  -2.2",",,,0,1,2","   0.0",",,,0,3,2","   1.4",",,,0,1,2","   1.8",",,,0,3,2","","","   3.6",",,,0,1,2","   4.1",",,,0,3,2","","","","","","","","","","","","","",""
"USC00127102","1989-04","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","14",",0","1",",0","4",",0","0",",0","19890410",",,0","19890430","+,,0","19890430","+,,0","19890403",",,0","19890428",",,0","-9.4",",0,10,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,03,","24.4",",0,28,","","","","","  13.3",",,,0,1,2","  12.2",",,,0,3,2","329.3",",0","  18.9",",,,0,1,2","  21.1",",,,0,3,2","   3.3",",,,0,1,2","   2.2",",,,0,3,2","   3.3",",,,0,1,2","   4.4",",,,0,3,2","   6.8",",,,0,1,2","   6.2",",,,0,3,2","","","  11.3",",,,0,1,2","  12.2",",,,0,3,2","","","79.5",",,,0","0",",,,0","7.36",",0","13.18",",,,0","1.53",",,,0","",""
"USC00127102","1989-05","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","15.6","1,0","12",",0","9",",0","1",",0","0",",0","0",",0","0","1,0","2","1,0","0",",0","14",",0","0",",0","19890507",",1,0","19890531","+,,0","19890531","+,,0","19890531",",,0","19890531",",,0","-5.6","1,0,07,","0",",,0,31,+","0",",,0,31,+","36.3",",,0,31,","28.3",",0,31,","159.1",",,,0","","","  17.2",",,,0,1,2","  18.3",",,,0,3,2","160.8",",0","  23.3",",,,0,1,2","  28.9",",,,0,3,2","   7.8",",,,0,1,2","   6.1",",,,0,3,2","  12.2",",,,0,1,2","  12.2",",,,0,3,2","  12.5",",,,0,1,2","  10.9",",,,0,3,2","","","  17.2",",,,0,1,2","  19.9",",,,0,3,2","","","117.0",",,,0","0",",,,0","13.53","1,0","19.53",",,,0","7.53","1,,,0","2205",",,,0"
"USC00127102","1989-06","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","75.7","1,0","12",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","27","1,0","2","1,0","19890610",",,0","19890630","+,,0","19890630","+,,0","19890601",",,0","19890627","+,1,0","7.8",",0,10,","0",",,0,30,+","0",",,0,30,+","43.7",",,0,01,","32.2","1,0,27,+","161.8",",,,0","","","  23.3",",,,0,1,2","  22.2",",,,0,3,2","14.5","1,0","  31.7",",,,0,1,2","  34.4",",,,0,3,2","  17.8",",,,0,1,2","  14.4",",,,0,3,2","  20.6",",,,0,1,2","  18.9",",,,0,3,2","  19.7",",,,0,1,2","  18.1",",,,0,3,2","","","  24.7",",,,0,1,2","  27.5",",,,0,3,2","","","126.4",",,,0","0",",,,0","20.43","1,0","25.84","1,,,0","15.02",",,,0","",""
"USC00127102","1989-07","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","135.2",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","19890731","+,,0","19890731","+,,0","19890731","+,,0","19890712",",,0","19890711",",,0","11.1",",0,31,+","0",",,0,31,+","0",",,0,31,+","36.8",",,0,12,","33.9",",0,11,","201.0",",,,0","3.1","0","  25.6",",,,0,1,2","  25.6","3,,,0,3,2","3.1",",0","  32.2",",,,0,1,2","  36.7",",,,0,3,2","  19.4",",,,0,1,2","  17.8","3,,,0,3,2","  21.1",",,,0,1,2","  20.6",",,,0,3,2","  22.4",",,,0,1,2","  21.2","3,,,0,3,2","","","  27.7",",,,0,1,2","  30.2",",,,0,3,2","","","102.5",",,,0","0",",,,0","22.60",",0","28.35",",,,0","16.85",",,,0","1303",",,,0"
"USC00127102","1989-08","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","82.3","1,0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","0","1,0","19890808","+,,0","19890831","+,,0","19890831","+,,0","19890829",",,0","19890804",",1,0","7.2",",0,08,+","0",",,0,31,+","0",",,0,31,+","34.5",",,0,29,","31.7","1,0,04,","155.8",",,,0","12.3","0","  23.3",",,,0,1,2","  22.2",",,,0,3,2","9.2","1,0","  28.3",",,,0,1,2","  32.2",",,,0,3,2","  18.3",",,,0,1,2","  16.7",",,,0,3,2","  22.8",",,,0,1,2","  23.9",",,,0,3,2","  21.0",",,,0,1,2","  18.5",",,,0,3,2","","","  24.9",",,,0,1,2","  28.0",",,,0,3,2","","","153.5",",,,0","0",",,,0","20.64","1,0","26.36","1,,,0","14.92",",,,0","1661",",,,0"
"USC00127102","1989-09","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","28.0","1,0","8",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","21",",0","0",",0","19890925",",1,0","19890930","+,,0","19890930","+,,0","19890901",",,0","19890909",",,0","-2.2","1,0,25,","0",",,0,30,+","0",",,0,30,+","37.6",",,0,01,","30.0",",0,09,","97.5",",,,0","108.2","0","  22.2",",,,0,1,2","  21.1",",,,0,3,2","95.9",",0","  24.4",",,,0,1,2","  27.2",",,,0,3,2","  11.7",",,,0,1,2","   9.4",",,,0,3,2","  16.1",",,,0,1,2","  14.4",",,,0,3,2","  17.7",",,,0,1,2","  14.8",",,,0,3,2","12.88",",,,0","  21.0",",,,0,1,2","  23.1",",,,0,3,2","24.40",",,,0","96.5",",,,0","0",",,,0","16.02","1,0","22.33",",,,0","9.71","1,,,0","1928",",,,0"
"USC00127102","1989-10","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","1.7","1,0","9",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","8","1,0","0",",0","17",",0","0",",0","19891009",",1,0","19891031","+,,0","19891031","+,,0","19891020",",,0","19891016",",,0","-4.4","1,0,09,","0",",,0,31,+","0",",,0,31,+","14.0",",,0,20,","28.9",",0,16,","81.0",",,,0","315.4","0","  15.0",",,,0,1,2","  14.4",",,,0,3,2","207.2",",0","  17.8",",,,0,1,2","  22.8",",,,0,3,2","   7.2",",,,0,1,2","   3.3",",,,0,3,2","   9.4",",,,0,1,2","   5.0",",,,0,3,2","  11.5",",,,0,1,2","   8.8",",,,0,3,2","6.56",",,,0","  14.7",",,,0,1,2","  16.2",",,,0,3,2","17.40",",,,0","38.2",",,,0","0",",,,0","11.50","1,0","18.68",",,,0","4.33","1,,,0","2998",",,,0"
"USC00127102","1989-11","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0","1,0","8",",0","6",",0","0",",0","0","1,0","0","1,0","0","1,0","18","1,0","4",",0","1",",0","0",",0","19891123",",1,0","19891130","+,1,0","19891129",",1,0","19891116",",,0","19891114",",,0","-10.6","1,0,23,","0","1,,0,30,+","0","1,T,0,29,","20.1",",,0,16,","21.7",",0,14,","","","757.0","0","   9.4",",,,0,1,2","   9.4","1,,,0,3,2","441.6",",0","  12.2",",,,0,1,2","  13.9",",,,0,3,2","   0.6",",,,0,1,2","   2.2","1,,,0,3,2","   1.7",",,,0,1,2","   2.8",",,,0,3,2","   4.1",",,,0,1,2","   6.4","1,,,0,3,2","","","   6.7",",,,0,1,2","   8.0",",,,0,3,2","","","68.2",",,,0","0","1,T,,0","3.20","1,0","8.13",",,,0","-1.72","1,,,0","",""
"USC00127102","1989-12","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","","","0.0",",0","7",",0","6",",0","0",",0","17",",0","6",",0","11",",0","31",",0","20",",0","0",",0","0",",0","19891222",",,0","19891225","+,,0","19891216",",,0","19891216",",,0","19891202",",,0","-27.2",",0,22,","102",",,0,25,+","51",",,0,16,","5.1",",,0,16,","7.8",",0,02,","","","1590.0","0","   2.8",",,,0,1,2","   1.1",",,,0,3,2","833.0",",0","   3.3",",,,0,1,2","   2.8","1,,,0,3,2","   0.0",",,,0,1,2","   0.0",",,,0,3,2","   0.6",",,,0,1,2","   0.0","1,,,0,3,2","   1.0",",,,0,1,2","   0.1",",,,0,3,2","","","   1.4",",,,0,1,2","   0.4","1,,,0,3,2","","","25.5",",,,0","233",",,,0","-8.54",",0","-3.60",",,,0","-13.48",",,,0","",""
"USC00127102","1990-01","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0",",0","9","2,0","8","2,0","0","2,0","0","1,0","2",",0","0",",0","27",",0","3",",0","0",",0","0",",0","19900120","+,,0","19900131","+,1,0","19900103",",,0","19900104",",2,0","19900117",",,0","-7.8",",0,20,+","0","1,,0,31,+","160",",,0,03,","9.7","2,,0,04,","13.3",",0,17,","","","2137.8","0","   4.4",",,,0,1,2","   2.8",",,,0,3,2","547.8",",0","   6.7",",,,0,1,2","   5.6",",,,0,3,2","  -0.6",",,,0,1,2","   0.6",",,,0,3,2","   0.0",",,,0,1,2","   0.6",",,,0,3,2","   0.5",",,,0,1,2","   1.0",",,,0,3,2","","","   1.3",",,,0,1,2","   1.8",",,,0,3,2","","","42.9","2,,,0","244",",,,0","0.66",",0","5.00",",,,0","-3.68",",,,0","",""
"USC00127102","1990-02","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0","1,0","10","4,0","9","4,0","1","4,0","","","6","3,0","1","1,0","25","1,0","8",",0","0",",0","0",",0","19900225",",1,0","","","19900226",",3,0","19900222",",4,0","19900214","+,,0","-17.8","1,0,25,","","","102","3,,0,26,","27.7","4,,0,22,","14.4",",0,14,+","","","2654.7","0","   2.8",",,,0,1,2","   3.3",",,,0,3,2","516.9",",0","   7.8",",,,0,1,2","   7.2",",,,0,3,2","   0.0",",,,0,1,2","   0.6",",,,0,3,2","   0.0",",,,0,1,2","   1.1",",,,0,3,2","   0.9",",,,0,1,2","   1.4",",,,0,3,2","","","   2.3",",,,0,1,2","   2.6",",,,0,3,2","","","139.1","4,,,0","390","3,,,0","-0.88","1,0","3.94",",,,0","-5.71","1,,,0","",""
"USC00127102","1990-03","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","5.6","0","5.6","1,0","10",",0","7",",0","0",",0","3",",0","0","2,0","0",",0","20",",0","4","1,0","6","1,0","0","1,0","19900307",",,0","19900307","+,,0","19900331","+,2,0","19900310",",,0","19900315",",1,0","-10.0",",0,07,","51",",,0,07,+","0","2,,0,31,+","13.5",",,0,10,","25.6","1,0,15,","","","3073.4","0","  10.6","1,,,0,1,2","  11.7",",,,0,3,2","418.7","1,0","  12.8","1,,,0,1,2","  16.7",",,,0,3,2","   0.6","1,,,0,1,2","   0.0",",,,0,3,2","   0.6","1,,,0,1,2","   0.0",",,,0,3,2","   3.9","1,,,0,1,2","   3.8",",,,0,3,2","","","   5.9","1,,,0,1,2","   6.5",",,,0,3,2","","","56.5",",,,0","0","2,,,0","4.48","1,0","9.94","1,,,0","-0.98",",,,0","",""
"USC00127102","1990-04","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","29.0","0","23.4",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","8",",0","0",",0","19900406",",,0","19900430","+,,0","19900430","+,,0","19900421",",,0","19900426",",,0","-6.7",",0,06,","0",",,0,30,+","0",",,0,30,+","14.5",",,0,21,","30.0",",0,26,","","","3375.6","0","  15.0",",,,0,1,2","  14.4",",,,0,3,2","302.2",",0","  18.3",",,,0,1,2","  25.0",",,,0,3,2","   2.2",",,,0,1,2","   1.7",",,,0,3,2","   5.6",",,,0,1,2","   5.0",",,,0,3,2","   6.7",",,,0,1,2","   6.1",",,,0,3,2","","","  10.2",",,,0,1,2","  12.4",",,,0,3,2","","","57.4",",,,0","0",",,,0","9.04",",0","14.47",",,,0","3.61",",,,0","",""
"USC00127102","1990-05","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","31.3","0","2.3",",0","10",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","19900502",",,0","19900531","+,,0","19900531","+,,0","19900516",",,0","19900509",",,0","0.6",",0,02,","0",",,0,31,+","0",",,0,31,+","39.1",",,0,16,","25.6",",0,09,","145.4","3,,,0","3558.6","0","  13.3",",,,0,1,2","  14.4",",,,0,3,2","183.0",",0","  20.6",",,,0,1,2","  24.4",",,,0,3,2","   8.9",",,,0,1,2","   7.2",",,,0,3,2","  12.8",",,,0,1,2","  10.6",",,,0,3,2","  11.8",",,,0,1,2","  10.8",",,,0,3,2","","","  16.1",",,,0,1,2","  18.1",",,,0,3,2","","","167.9",",,,0","0",",,,0","12.50",",0","18.90",",,,0","6.10",",,,0","2986","2,,,0"
"USC00127102","1990-06","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","83.9","0","52.6",",0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","19900601",",,0","19900630","+,,0","19900630","+,,0","19900603",",,0","19900629",",,0","2.8",",0,01,","0",",,0,30,+","0",",,0,30,+","32.5",",,0,03,","33.9",",0,29,","175.3",",,,0","3594.2","0","  20.0",",,,0,1,2","  21.7",",,,0,3,2","35.6",",0","  31.1",",,,0,1,2","  31.7",",,,0,3,2","  13.3",",,,0,1,2","  10.6",",,,0,3,2","  16.1",",,,0,1,2","  16.7",",,,0,3,2","  17.1",",,,0,1,2","  16.3",",,,0,3,2","15.08",",,,0","  22.1",",,,0,1,2","  25.1",",,,0,3,2","29.13","1,,,0","107.6",",,,0","0",",,,0","18.90",",0","26.24",",,,0","11.56",",,,0","3453",",,,0"
"USC00127102","1990-07","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","159.0","0","75.1",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","19900709",",,0","19900731","+,,0","19900731","+,,0","19900723",",,0","19900705",",,0","10.0",",0,09,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,23,","35.6",",0,05,","","","7.4","0","  23.3",",,,0,1,2","  23.3",",,,0,3,2","7.4",",0","  33.3",",,,0,1,2","  28.9",",,,0,3,2","  15.6",",,,0,1,2","  16.7",",,,0,3,2","  17.2",",,,0,1,2","  18.9",",,,0,3,2","  18.4",",,,0,1,2","  19.8",",,,0,3,2","","","  27.0",",,,0,1,2","  24.4",",,,0,3,2","","","58.3",",,,0","0",",,,0","20.52",",0","26.40",",,,0","14.64",",,,0","",""
"USC00127102","1990-08","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","213.7","0","54.7","1,0","10",",0","8",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","1",",0","19900808",",1,0","19900831","+,,0","19900831","+,,0","19900813",",,0","19900829",",,0","7.2","1,0,08,","0",",,0,31,+","0",",,0,31,+","50.8",",,0,13,","32.2",",0,29,","126.0",",,,0","21.0","0","  22.8",",,,0,1,2","  21.1",",,,0,3,2","13.6",",0","  26.1",",,,0,1,2","  31.1",",,,0,3,2","  16.7",",,,0,1,2","  16.1",",,,0,3,2","  20.0",",,,0,1,2","  20.0",",,,0,3,2","  19.4",",,,0,1,2","  18.7",",,,0,3,2","16.12","1,,,0","  23.5",",,,0,1,2","  25.9",",,,0,3,2","27.75","1,,,0","116.8",",,,0","0",",,,0","19.77","1,0","25.51",",,,0","14.03","1,,,0","1731",",,,0"
"USC00127102","1990-09","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","275.5","0","61.8","1,0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","20","1,0","1","1,0","19900917",",,0","19900930","+,,0","19900930","+,,0","19900922","+,,0","19900907",",1,0","3.3",",0,17,","0",",,0,30,+","0",",,0,30,+","19.1",",,0,22,+","33.9","1,0,07,","91.8",",,,0","87.1","0","  22.2",",,,0,1,2","  21.7",",,,0,3,2","66.1","1,0","  27.8",",,,0,1,2","  30.0",",,,0,3,2","  10.6",",,,0,1,2","   9.4",",,,0,3,2","  15.0",",,,0,1,2","  13.3",",,,0,3,2","  17.5",",,,0,1,2","  15.5",",,,0,3,2","14.24",",,,0","  21.0",",,,0,1,2","  22.0",",,,0,3,2","25.02","1,,,0","79.9",",,,0","0",",,,0","18.15","1,0","23.91","1,,,0","12.40",",,,0","2347",",,,0"
"USC00127102","1990-10","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","281.3","0","5.8","1,0","9",",0","7",",0","3",",0","0","2,0","0","1,0","0","1,0","9","1,0","0",",0","4",",0","0",",0","19901030",",1,0","19901031","+,2,0","19901031","+,1,0","19901010",",,0","19901007",",,0","-5.6","1,0,30,","0","2,,0,31,+","0","1,,0,31,+","41.9",",,0,10,","28.3",",0,07,","81.4",",,,0","350.5","0","  15.0",",,,0,1,2","  13.9",",,,0,3,2","263.4",",0","  18.3",",,,0,1,2","  20.6",",,,0,3,2","   5.6",",,,0,1,2","   4.4",",,,0,3,2","   7.8",",,,0,1,2","   8.9",",,,0,3,2","  10.0",",,,0,1,2","   8.4",",,,0,3,2","6.27",",,,0","  12.8",",,,0,1,2","  13.4",",,,0,3,2","15.50",",,,0","134.7",",,,0","0","1,,,0","9.63","1,0","15.63",",,,0","3.64","1,,,0","3949",",,,0"
"USC00127102","1990-11","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","281.3","0","0.0","3,0","7",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","16","1,0","0","2,0","4","2,0","0","2,0","19901108",",1,0","19901130","+,,0","19901130","+,,0","19901106",",,0","19901101",",2,0","-5.6","1,0,08,","0",",,0,30,+","0",",,0,30,+","33.3",",,0,06,","23.9","2,0,01,","","","665.8","0","   9.4",",,,0,1,2","  10.0",",,,0,3,2","315.3","2,0","  12.8",",,,0,1,2","  15.6",",,,0,3,2","   1.1",",,,0,1,2","   1.7",",,,0,3,2","   4.4",",,,0,1,2","   2.2",",,,0,3,2","   5.6",",,,0,1,2","   4.7",",,,0,3,2","","","   8.3",",,,0,1,2","   8.5",",,,0,3,2","","","86.8",",,,0","0",",,,0","6.73","3,0","12.53","2,,,0","0.93","1,,,0","",""
"USC00127102","1990-12","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","281.3","0","0.0","2,0","15",",0","8",",0","2",",0","0","4,0","0","4,0","4","2,0","24","2,0","6","1,0","0","1,0","0","1,0","19901226",",2,0","19901231","+,4,0","19901231","+,4,0","19901230",",,0","19901213",",1,0","-20.6","2,0,26,","0","4,,0,31,+","0","4,,0,31,+","38.6",",,0,30,","13.3","1,0,13,","","","1226.9","0","   3.3",",,,0,1,2","   2.8",",,,0,3,2","561.1","1,0","   5.6",",,,0,1,2","   5.6",",,,0,3,2","   0.0",",,,0,1,2","   0.0",",,,0,3,2","   0.6",",,,0,1,2","   0.6",",,,0,3,2","   1.5",",,,0,1,2","   1.5",",,,0,3,2","","","   2.9",",,,0,1,2","   2.4",",,,0,3,2","","","117.1",",,,0","0","4,,,0","-0.94","2,0","4.03","1,,,0","-5.91","2,,,0","",""
"USC00127102","1991-01","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0","2,0","10",",0","4",",0","0",",0","","","1","5,0","3","1,0","30","1,0","23","1,0","0","1,0","0","1,0","19910123","+,1,0","","","19910130",",5,0","19910112",",,0","19910120",",1,0","-18.3","1,0,23,+","","","76","5,,0,30,","16.5",",,0,12,","7.2","1,0,20,","","","1905.8","0","   0.0",",,,0,1,2","   0.0",",,,0,3,2","678.9","1,0","   0.0",",,,0,1,2","   0.0",",,,0,3,2","  -1.7",",,,0,1,2","  -0.6",",,,0,3,2","  -1.7",",,,0,1,2","  -0.6",",,,0,3,2","  -0.7",",,,0,1,2","  -0.3",",,,0,3,2","","","  -0.5",",,,0,1,2","  -0.3",",,,0,3,2","","","34.0",",,,0","76","5,,,0","-5.13","2,0","-1.48","1,,,0","-8.78","1,,,0","",""
"USC00127102","1991-02","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0","1,0","5",",0","3",",0","0",",0","8",",0","0","4,0","0","1,0","24","1,0","9",",0","0",",0","0",",0","19910216",",1,0","19910216",",,0","19910228","+,4,0","19910215",",,0","19910222",",,0","-17.2","1,0,16,","102",",,0,16,","0","4,,0,28,+","10.4",",,0,15,","13.3",",0,22,","","","2447.9","0","  -0.6",",,,0,1,2","  -0.6",",,,0,3,2","542.1",",0","   2.8","1,,,0,1,2","   2.2",",,,0,3,2","  -1.7",",,,0,1,2","  -1.1",",,,0,3,2","  -1.1","1,,,0,1,2","  -1.1",",,,0,3,2","  -0.8",",,,0,1,2","  -0.7",",,,0,3,2","","","  -0.3","1,,,0,1,2","  -0.5",",,,0,3,2","","","24.7",",,,0","0","4,,,0","-1.55","1,0","2.99",",,,0","-6.10","1,,,0","",""
"USC00127102","1991-03","41.64","-85.19667","301.8","PRAIRIE HEIGHTS, IN US","0.0","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","22",",0","1",",0","3",",0","0",",0","19910308",",,0","19910331","+,,0","19910331","+,,0","19910326",",,0","19910328",",,0","-10.0",",0,08,","0",",,0,31,+","0",",,0,31,+","8.4",",,0,26,","22.8",",0,28,","","","2891.6","0","   7.8","3,,,0,1,2","   6.1",",,,0,3,2","443.7",",0","  11.7","2,,,0,1,2","  12.2",",,,0,3,2","  -1.1","3,,,0,1,2","  -1.1",",,,0,3,2","   0.0","2,,,0,1,2","  -1.1",",,,0,3,2","   1.9","3,,,0,1,2","   1.2",",,,0,3,2","","","   5.0","2,,,0,1,2","   5.6",",,,0,3,2","","","42.2",",,,0","0",",,,0","4.02",",0","9.60",",,,0","-1.55",",,,0","",""
