"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003841","1952-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","70.7","0","64.7",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","2","","","","19520514",",,0","19520531","+,,0","19520531","+,,0","6","","19520529",",,0","19520506",",,0","3.9",",0,14,","0",",,0,31,+","0",",,0,31,+","31.0",",,0,29,","33.3",",0,06,","2045.0","0","26.1",",0","87.2",",,,0","0",",,,0","19.58",",0","26.62",",,,0","12.53",",,,0","","","","","","","","","",""
"USW00003841","1952-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","325.6","0","254.9",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","23",",0","4","","","","19520603",",,0","19520630","+,,0","19520630","+,,0","8","","19520604",",,0","19520630","+,,0","15.0",",0,03,","0",",,0,30,+","0",",,0,30,+","10.2",",,0,04,","37.8",",0,30,+","2045.0","0","0.0",",0","30.0",",,,0","0",",,,0","26.83",",0","33.34",",,,0","20.32",",,,0","","","","","","","","","",""
"USW00003841","1952-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","578.6","0","253.0",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","1","","","","19520710",",,0","19520731","+,,0","19520731","+,,0","10","","19520701",",,0","19520728",",,0","10.6",",0,10,","0",",,0,31,+","0",",,0,31,+","63.5",",,0,01,","40.6",",0,28,","0.0","0","0.0",",0","105.0",",,,0","0",",,,0","26.50",",0","34.11",",,,0","18.88",",,,0","","","","","","","","","",""
"USW00003841","1952-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","773.7","0","195.1",",0","15",",0","13",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","9","","","","19520827",",,0","19520831","+,,0","19520831","+,,0","6","","19520816",",,0","19520816",",,0","12.2",",0,27,","0",",,0,31,+","0",",,0,31,+","33.8",",,0,16,","35.0",",0,16,","0.5","0","0.5",",0","113.7",",,,0","0",",,,0","24.61",",0","30.31",",,,0","18.91",",,,0","","","","","","","","","",""
"USW00003841","1952-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","842.1","0","68.4",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","7","","","","19520923",",,0","19520930","+,,0","19520930","+,,0","2","","19520902",",,0","19520912",",,0","6.7",",0,23,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,02,","33.3",",0,12,","11.0","0","10.5",",0","37.1",",,,0","0",",,,0","20.26",",0","27.84",",,,0","12.69",",,,0","","","","","","","","","",""
"USW00003841","1952-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","844.7","0","2.6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","15",",0","0",",0","3","","","","19521030",",,0","19521031","+,,0","19521031","+,,0","","","19521009",",,0","19521001",",,0","-6.1",",0,30,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,09,","30.6",",0,01,","203.9","0","192.9",",0","23.9",",,,0","0",",,,0","12.20",",0","20.43",",,,0","3.96",",,,0","","","","","","","","","",""
"USW00003841","1952-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","844.7","0","0.0",",0","10",",0","7",",0","2",",0","1",",0","1",",0","0",",0","20",",0","0",",0","5",",0","0",",0","5","","","","19521128",",,0","19521121",",,0","19521121",",,0","","","19521119",",,0","19521102",",,0","-6.1",",0,28,","51",",,0,21,","76",",,0,21,","35.1",",,0,19,","23.9",",0,02,","535.3","0","331.4",",0","113.9",",,,0","89",",,,0","7.29",",0","14.15",",,,0","0.42",",,,0","","","","","","","","","",""
"USW00003841","1952-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","844.7","0","0.0","1,0","10",",0","9",",0","1",",0","0",",0","0",",0","0","1,0","20","1,0","1",",0","0",",0","0",",0","3","","","","19521229",",1,0","19521231","+,,0","19521215","+,,0","","","19521210",",,0","19521209",",,0","-7.2","1,0,29,","0",",,0,31,+","0",",T,0,15,+","26.7",",,0,10,","19.4",",0,09,","951.8","0","416.5",",0","95.7",",,,0","0",",T,,0","4.44","1,0","9.55",",,,0","-0.67","1,,,0","","","","","","","","","",""
"USW00003841","1953-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","15",",0","9",",0","1",",0","2",",0","2",",0","0",",0","17",",0","0",",0","0",",0","0",",0","2","","","","19530106",",,0","19530125","+,,0","19530124",",,0","1","","19530108",",,0","19530115",",,0","-5.0",",0,06,","25",",,0,25,+","30",",,0,24,","27.9",",,0,08,","17.8",",0,15,","1317.7","0","365.9",",0","113.2",",,,0","60",",,,0","6.53",",0","11.77",",,,0","1.28",",,,0","","","","","","","","","",""
"USW00003841","1953-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","12",",0","8",",0","3",",0","1",",0","1",",0","0",",0","15",",0","0",",0","0",",0","0",",0","2","","","","19530218",",,0","19530215",",,0","19530215",",,0","1","","19530211",",,0","19530227",",,0","-8.3",",0,18,","25",",,0,15,","38",",,0,15,","54.1",",,0,11,","18.9",",0,27,","1663.8","0","346.1",",0","182.4",",,,0","51",",,,0","5.97",",0","12.15",",,,0","-0.20",",,,0","","","","","","","","","",""
"USW00003841","1953-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","9",",0","0",",0","","","","","19530327",",,0","19530331","+,,0","19530325",",,0","","","19530314",",,0","19530318","+,,0","-3.3",",0,27,","0",",,0,31,+","0",",T,0,25,","22.1",",,0,14,","23.9",",0,18,+","1909.3","0","245.5",",0","125.7",",,,0","0",",T,,0","10.41",",0","17.24",",,,0","3.58",",,,0","","","","","","","","","",""
"USW00003841","1953-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","9.3","0","9.3",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","15",",0","0",",0","","","","","19530421","+,,0","19530430","+,,0","19530420",",,0","","","19530430",",,0","19530429",",,0","-1.7",",0,21,+","0",",,0,30,+","0",",T,0,20,","31.2",",,0,30,","29.4",",0,29,","2074.7","0","165.4",",0","85.1",",,,0","0",",T,,0","13.13",",0","19.71",",,,0","6.55",",,,0","","","","","","","","","",""
"USW00003841","1953-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","116.3","0","107.0",",0","10",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","","","","","19530509",",,0","19530531","+,,0","19530502",",,0","","","19530519",",,0","19530525",",,0","7.2",",0,09,","0",",,0,31,+","0",",T,0,02,","43.4",",,0,19,","33.9",",0,25,","2086.9","0","12.2",",0","148.1",",,,0","0",",T,,0","21.39",",0","27.51",",,,0","15.27",",,,0","","","","","","","","","",""
"USW00003841","1953-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","326.4","0","210.1",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","","","19530603",",,0","19530630","+,,0","19530630","+,,0","","","19530621",",,0","19530621",",,0","11.1",",0,03,","0",",,0,30,+","0",",,0,30,+","18.3",",,0,21,","36.1",",0,21,","2086.9","0","0.0",",0","74.1",",,,0","0",",,,0","25.34",",0","31.74",",,,0","18.93",",,,0","","","","","","","","","",""
"USW00003841","1953-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","533.6","0","207.2",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","19530710",",,0","19530731","+,,0","19530731","+,,0","","","19530718",",,0","19530701",",,0","13.3",",0,10,","0",",,0,31,+","0",",,0,31,+","42.4",",,0,18,","35.6",",0,01,","0.0","0","0.0",",0","107.9",",,,0","0",",,,0","25.02",",0","30.82",",,,0","19.22",",,,0","","","","","","","","","",""
"USW00003841","1953-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","736.7","0","203.1",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","","","19530810",",,0","19530831","+,,0","19530831","+,,0","","","19530804",",,0","19530831",",,0","12.8",",0,10,","0",",,0,31,+","0",",,0,31,+","3.6",",,0,04,","36.7",",0,31,","0.0","0","0.0",",0","13.8",",,,0","0",",,,0","24.89",",0","32.33",",,,0","17.44",",,,0","","","","","","","","","",""
"USW00003841","1953-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","832.0","0","95.3",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","","","","","19530914",",,0","19530930","+,,0","19530930","+,,0","","","19530905",",,0","19530901",",,0","5.6",",0,14,","0",",,0,30,+","0",",,0,30,+","35.3",",,0,05,","38.3",",0,01,","10.6","0","10.6",",0","102.4",",,,0","0",",,,0","21.16",",0","28.87",",,,0","13.45",",,,0","","","","","","","","","",""
"USW00003841","1953-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","849.6","0","17.6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","23",",0","1",",0","","","","","19531030",",,0","19531031","+,,0","19531031","+,,0","","","19531027",",,0","19531001",",,0","-1.1",",0,30,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,27,","32.2",",0,01,","91.0","0","80.4",",0","14.8",",,,0","0",",,,0","16.31",",0","24.71",",,,0","7.90",",,,0","","","","","","","","","",""
"USW00003841","1953-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","849.6","0","0.0",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","16",",0","0",",0","7",",0","0",",0","","","","","19531129","+,,0","19531130","+,,0","19531126","+,,0","","","19531122",",,0","19531103",",,0","-6.7",",0,29,+","0",",,0,30,+","0",",T,0,26,+","26.4",",,0,22,","25.0",",0,03,","405.1","0","314.1",",0","41.2",",,,0","0",",T,,0","7.86",",0","15.83",",,,0","-0.11",",,,0","","","","","","","","","",""
"USW00003841","1953-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","849.6","0","0.0",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","21",",0","2",",0","0",",0","0",",0","","","","","19531218",",,0","19531215",",,0","19531214",",,0","","","19531209",",,0","19531206",",,0","-13.9",",0,18,","0",",T,0,15,","20",",,0,14,","67.3",",,0,09,","17.8",",0,06,","874.1","0","469.0",",0","169.0",",,,0","20",",,,0","3.20",",0","9.03",",,,0","-2.62",",,,0","","","","","","","","","",""
"USW00003841","1954-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","13",",0","9",",0","6",",0","0",",0","0",",0","0",",0","22",",0","2",",0","0",",0","0",",0","","","","","19540113",",,0","19540111",",,0","19540129","+,,0","","","19540115",",,0","19540126",",,0","-11.7",",0,13,","0",",T,0,11,","0",",T,0,29,+","104.1",",,0,15,","16.1",",0,26,","1318.5","0","444.4",",0","337.0",",,,0","0",",T,,0","4.00",",0","9.33",",,,0","-1.33",",,,0","","","","","","","","","",""
"USW00003841","1954-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","6",",0","5",",0","1",",0","0",",0","1",",0","0",",0","13",",0","0",",0","3",",0","0",",0","","","","","19540208",",,0","19540228","+,,0","19540228",",,0","","","19540228",",,0","19540215","+,,0","-7.2",",0,08,","0",",,0,28,+","28",",,0,28,","73.7",",,0,28,","21.7",",0,15,+","1614.6","0","296.1",",0","117.9",",,,0","28",",,,0","7.76",",0","14.46",",,,0","1.05",",,,0","","","","","","","","","",""
"USW00003841","1954-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.6","0","0.6","2,0","10",",0","7",",0","2",",0","0",",0","0",",0","0","1,0","16","1,0","0","1,0","7","1,0","0","1,0","","","","","19540307",",1,0","19540304","+,,0","19540301",",,0","","","19540331",",,0","19540325",",1,0","-7.8","1,0,07,","0",",T,0,04,+","20",",,0,01,","45.0",",,0,31,","25.6","1,0,25,","1904.7","0","290.1","1,0","158.6",",,,0","20",",,,0","8.49","2,0","15.14","1,,,0","1.83","1,,,0","","","","","","","","","",""
"USW00003841","1954-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","31.5","0","30.9",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","24",",0","0",",0","","","","","19540402",",,0","19540430","+,,0","19540430","+,,0","","","19540416",",,0","19540415",",,0","-2.2",",0,02,","0",",,0,30,+","0",",,0,30,+","17.0",",,0,16,","30.0",",0,15,","1965.0","0","60.3",",0","45.9",",,,0","0",",,,0","17.35",",0","24.56",",,,0","10.15",",,,0","","","","","","","","","",""
"USW00003841","1954-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","68.6","0","37.1",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","1",",0","","","","","19540505",",,0","19540531","+,,0","19540518",",,0","","","19540503",",,0","19540531",",,0","1.1",",0,05,","0",",,0,31,+","0",",T,0,18,","25.7",",,0,03,","32.8",",0,31,","2072.4","0","107.4",",0","78.5",",,,0","0",",T,,0","16.06",",0","22.93",",,,0","9.20",",,,0","","","","","","","","","",""
"USW00003841","1954-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","243.0","0","174.4",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","15",",0","","","","","19540606",",,0","19540630","+,,0","19540601",",,0","","","19540601",",,0","19540627",",,0","8.9",",0,06,","0",",,0,30,+","0",",T,0,01,","46.5",",,0,01,","38.3",",0,27,","2079.3","0","6.9",",0","58.2",",,,0","0",",T,,0","23.92",",0","31.17",",,,0","16.67",",,,0","","","","","","","","","",""
"USW00003841","1954-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","506.0","0","263.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","","","19540701",",,0","19540731","+,,0","19540705",",,0","","","19540722",",,0","19540714",",,0","15.6",",0,01,","0",",,0,31,+","0",",T,0,05,","87.4",",,0,22,","38.3",",0,14,","0.0","0","0.0",",0","128.5",",,,0","0",",T,,0","26.82",",0","33.95",",,,0","19.68",",,,0","","","","","","","","","",""
"USW00003841","1954-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","732.8","0","226.8",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","","","19540831",",,0","19540831","+,,0","19540831","+,,0","","","19540822",",,0","19540816",",,0","13.9",",0,31,","0",",,0,31,+","0",",,0,31,+","23.4",",,0,22,","37.8",",0,16,","0.2","0","0.2",",0","69.4",",,,0","0",",,,0","25.64",",0","32.10",",,,0","19.18",",,,0","","","","","","","","","",""
"USW00003841","1954-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","882.0","0","149.2",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","14",",0","","","","","19540922",",,0","19540930","+,,0","19540930","+,,0","","","19540930",",,0","19540906","+,,0","7.2",",0,22,","0",",,0,30,+","0",",,0,30,+","40.4",",,0,30,","38.9",",0,06,+","3.5","0","3.3",",0","94.7",",,,0","0",",,,0","23.20",",0","31.48",",,,0","14.91",",,,0","","","","","","","","","",""
"USW00003841","1954-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","929.9","0","47.9","2,0","11",",0","6",",0","0",",0","0",",0","0",",0","0","2,0","2","2,0","0",",0","17",",0","1",",0","","","","","19541031",",2,0","19541031","+,,0","19541031","+,,0","","","19541015",",,0","19541005",",,0","-4.4","2,0,31,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,15,","32.2",",0,05,","130.7","0","127.2",",0","50.0",",,,0","0",",,,0","15.53","2,0","22.09",",,,0","8.96","2,,,0","","","","","","","","","",""
"USW00003841","1954-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","929.9","0","0.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","3",",0","0",",0","","","","","19541103",",,0","19541130","+,,0","19541102",",,0","","","19541128",",,0","19541117",",,0","-8.3",",0,03,","0",",,0,30,+","5",",,0,02,","16.5",",,0,28,","22.2",",0,17,","467.7","0","337.0",",0","63.3",",,,0","5",",,,0","7.10",",0","13.42",",,,0","0.77",",,,0","","","","","","","","","",""
"USW00003841","1954-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","929.9","0","0.0",",0","13",",0","8",",0","4",",0","1",",0","1",",0","0",",0","22",",0","1",",0","0",",0","0",",0","","","","","19541208",",,0","19541220",",,0","19541219",",,0","","","19541229",",,0","19541229",",,0","-8.3",",0,08,","25",",,0,20,","30",",,0,19,","72.9",",,0,29,","20.6",",0,29,","938.4","0","470.7",",0","238.5",",,,0","53",",,,0","3.15",",0","8.07",",,,0","-1.78",",,,0","","","","","","","","","",""
"USW00003841","1955-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","10",",0","7",",0","0",",0","2",",0","1",",0","0",",0","21",",0","1",",0","0",",0","0",",0","","","","","19550129",",,0","19550120","+,,0","19550119",",,0","","","19550121",",,0","19550105",",,0","-10.6",",0,29,","25",",,0,20,+","53",",,0,19,","12.2",",,0,21,","20.6",",0,05,","1417.6","0","479.2",",0","62.0",",,,0","68",",,,0","2.88",",0","7.87",",,,0","-2.12",",,,0","","","","","","","","","",""
"USW00003841","1955-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","13",",0","8",",0","2",",0","2",",0","2",",0","0",",0","14",",0","1",",0","1",",0","0",",0","","","","","19550213",",,0","19550215","+,,0","19550211",",,0","","","19550222",",,0","19550228",",,0","-15.0",",0,13,","25",",,0,15,+","61",",,0,11,","56.4",",,0,22,","22.8",",0,28,","1779.3","0","361.7",",0","187.4",",,,0","89",",,,0","5.41",",0","11.55",",,,0","-0.72",",,,0","","","","","","","","","",""
"USW00003841","1955-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","2.5","0","2.5",",0","14",",0","11",",0","3",",0","0",",0","0",",0","0",",0","11",",0","0",",0","8",",0","0",",0","","","","","19550327",",,0","19550331","+,,0","19550326","+,,0","","","19550321",",,0","19550305",",,0","-10.6",",0,27,","0",",,0,31,+","0",",T,0,26,+","41.1",",,0,21,","25.6",",0,05,","2041.8","0","262.5",",0","201.1",",,,0","0",",T,,0","9.95",",0","16.24",",,,0","3.65",",,,0","","","","","","","","","",""
"USW00003841","1955-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","19.7","0","17.2",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","19550409","+,,0","19550430","+,,0","19550424",",,0","","","19550413",",,0","19550418",",,0","0.6",",0,09,+","0",",,0,30,+","0",",T,0,24,","29.5",",,0,13,","31.7",",0,18,","2123.9","0","82.1",",0","113.1",",,,0","0",",T,,0","16.17",",0","23.24",",,,0","9.10",",,,0","","","","","","","","","",""
"USW00003841","1955-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","91.9","0","72.2",",0","10",",0","6",",0","2",",0","0","1,0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","19550502",",,0","19550531","+,1,0","19550531","+,,0","","","19550513",",,0","19550526",",,0","7.2",",0,02,","0","1,,0,31,+","0",",,0,31,+","33.5",",,0,13,","32.2",",0,26,","2132.2","0","8.3",",0","116.4",",,,0","0",",,,0","20.39",",0","27.31",",,,0","13.47",",,,0","","","","","","","","","",""
"USW00003841","1955-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","166.9","0","75.0",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","","","19550601",",,0","19550630","+,,0","19550607",",,0","","","19550625",",,0","19550622",",,0","8.9",",0,01,","0",",,0,30,+","0",",T,0,07,","36.6",",,0,25,","32.2",",0,22,","2146.3","0","14.1",",0","112.4",",,,0","0",",T,,0","20.37",",0","26.91",",,,0","13.82",",,,0","","","","","","","","","",""
"USW00003841","1955-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","398.4","0","231.5",",0","15",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","","","19550701",",,0","19550731","+,,0","19550731","+,,0","","","19550725",",,0","19550728","+,,0","15.6",",0,01,","0",",,0,31,+","0",",,0,31,+","27.4",",,0,25,","35.0",",0,28,+","0.0","0","0.0",",0","89.6",",,,0","0",",,,0","25.80",",0","31.46",",,,0","20.15",",,,0","","","","","","","","","",""
"USW00003841","1955-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","633.9","0","235.5",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","19550813",",,0","19550831","+,,0","19550831","+,,0","","","19550809",",,0","19550804",",,0","16.7",",0,13,","0",",,0,31,+","0",",,0,31,+","53.1",",,0,09,","35.6",",0,04,","0.0","0","0.0",",0","115.2",",,,0","0",",,,0","25.93",",0","32.33",",,,0","19.53",",,,0","","","","","","","","","",""
"USW00003841","1955-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","771.9","0","138.0",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","","","19550917",",,0","19550930","+,,0","19550930","+,,0","","","19550930",",,0","19550922","+,,0","12.2",",0,17,","0",",,0,30,+","0",",,0,30,+","59.9",",,0,30,","35.0",",0,22,+","0.0","0","0.0",",0","116.8",",,,0","0",",,,0","22.93",",0","30.06",",,,0","15.81",",,,0","","","","","","","","","",""
"USW00003841","1955-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","789.4","0","17.5",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","","","","","19551025",",,0","19551031","+,,0","19551031","+,,0","","","19551007",",,0","19551003",",,0","-1.7",",0,25,","0",",,0,31,+","0",",,0,31,+","37.1",",,0,07,","27.2",",0,03,","152.2","0","152.2",",0","52.7",",,,0","0",",,,0","13.99",",0","20.77",",,,0","7.21",",,,0","","","","","","","","","",""
"USW00003841","1955-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","789.4","0","0.0",",0","10",",0","9",",0","1",",0","0",",0","0",",0","0",",0","19",",0","0",",0","4",",0","0",",0","","","","","19551130",",,0","19551130","+,,0","19551110",",,0","","","19551123",",,0","19551116",",,0","-10.0",",0,30,","0",",,0,30,+","0",",T,0,10,","34.3",",,0,23,","23.3",",0,16,","494.7","0","342.5",",0","118.6",",,,0","0",",T,,0","6.92",",0","13.58",",,,0","0.26",",,,0","","","","","","","","","",""
