"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00106152","1968-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","8",",0","0",",0","","","19680503",",,0","19680531","+,,0","19680531","+,,0","19680520",",,0","19680519",",,0","-6.1",",0,03,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,20,","28.3",",0,19,","169.0",",,,0","3341.7","0","","","","","212.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","39.9",",,,0","0",",,,0","11.48",",0","18.89",",,,0","4.07",",,,0","4402",",,,0"
"USC00106152","1968-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","10.6","0","10.6",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","19680604",",,0","19680630","+,,0","19680630","+,,0","19680607",",,0","19680626",",,0","1.7",",0,04,","0",",,0,30,+","0",",,0,30,+","8.6",",,0,07,","31.7",",0,26,","182.8",",,,0","3439.2","0","","","","","97.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","36.8",",,,0","0",",,,0","15.44",",0","23.05",",,,0","7.82",",,,0","3437",",,,0"
"USC00106152","1968-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","80.7","0","70.1",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","19680716",",,0","19680731","+,,0","19680731","+,,0","19680712",",,0","19680729","+,,0","3.3",",0,16,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,12,","36.1",",0,29,+","250.5",",,,0","28.9","0","","","","","28.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","16.5",",,,0","0",",,,0","19.66",",0","30.22",",,,0","9.11",",,,0","2648",",,,0"
"USC00106152","1968-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","98.7","0","18.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","3",",0","","","19680822","+,,0","19680831","+,,0","19680831","+,,0","19680828",",,0","19680802",",,0","2.2",",0,22,+","0",",,0,31,+","0",",,0,31,+","18.3",",,0,28,","33.3",",0,02,","166.6",",,,0","87.2","0","","","","","58.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","44.6",",,,0","0",",,,0","17.03",",0","25.48",",,,0","8.58",",,,0","2187","2,,,0"
"USC00106152","1968-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","108.0","0","9.3",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","1",",0","","","19680922","+,,0","19680930","+,,0","19680930","+,,0","19680918",",,0","19680909",",,0","3.3",",0,22,+","0",",,0,30,+","0",",,0,30,+","18.0",",,0,18,","32.2",",0,09,","121.4",",,,0","198.1","0","","","","","110.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","73.4",",,,0","0",",,,0","14.95",",0","22.15",",,,0","7.74",",,,0","3100",",,,0"
"USC00106152","1968-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","108.0","0","0.0",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","1",",0","0",",0","","","19681002",",,0","19681031","+,,0","19681031","+,,0","19681012",",,0","19681001",",,0","-3.9",",0,02,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,12,","22.2",",0,01,","","","516.4","0","","","","","318.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","83.9",",,,0","0",",,,0","8.06",",0","13.71",",,,0","2.42",",,,0","",""
"USC00106152","1968-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","108.0","0","0.0",",0","16",",0","10",",0","0",",0","5",",0","3",",0","0",",0","18",",0","0",",0","0",",0","0",",0","","","19681116",",,0","19681115",",,0","19681115",",,0","19681122",",,0","19681123","+,,0","-13.3",",0,16,","76",",,0,15,","76",",,0,15,","23.4",",,0,22,","13.3",",0,23,+","","","977.9","0","","","","","461.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","102.8",",,,0","155",",,,0","2.95",",0","6.06",",,,0","-0.16",",,,0","",""
"USC00106152","1968-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","108.0","0","0.0",",0","21",",0","12",",0","0",",0","26",",0","11","1,0","5",",0","27",",0","9",",0","0",",0","0",",0","","","19681230",",,0","19681231",",,0","19681228",",1,0","19681211",",,0","19681210",",,0","-41.1",",0,30,","508",",,0,31,","381","1,,0,28,","23.4",",,0,11,","11.7",",0,10,","","","1647.1","0","","","","","669.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","90.9",",,,0","917","1,,,0","-3.25",",0","0.59",",,,0","-7.10",",,,0","",""
"USC00106152","1969-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","25",",0","15",",0","0",",0","31",",0","16",",0","4",",0","29",",0","21",",0","0",",0","0",",0","","","19690129","+,,0","19690131",",,0","19690111",",,0","19690111",",,0","19690107",",,0","-20.0",",0,29,+","889",",,0,31,","203",",,0,11,","19.3",",,0,11,","5.6",",0,07,","","","2415.1","0","","","","","768.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","122.7",",,,0","1412",",,,0","-6.44",",0","-2.28",",,,0","-10.61",",,,0","",""
"USC00106152","1969-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","10",",0","2",",0","0",",0","28",",0","5",",0","0",",0","27",",0","7",",0","0",",0","0",",0","","","19690206",",,0","19690202","+,,0","19690226","+,,0","19690212",",,0","19690226","+,,0","-12.8",",0,06,","914",",,0,02,+","51",",,0,26,+","5.8",",,0,12,","5.6",",0,26,+","","","2967.6","0","","","","","552.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","17.2",",,,0","276",",,,0","-1.40",",0","2.36",",,,0","-5.16",",,,0","",""
"USC00106152","1969-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","19",",0","1",",0","0",",0","22",",0","0",",0","0",",0","0",",0","","","19690311",",,0","19690301",",,0","19690305",",,0","19690318",",,0","19690330",",,0","-11.1",",0,11,","406",",,0,01,","25",",,0,05,","14.0",",,0,18,","18.3",",0,30,","","","3446.0","0","","","","","478.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","21.1",",,,0","30",",,,0","2.90",",0","8.02",",,,0","-2.22",",,,0","",""
"USC00106152","1969-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","2",",0","0",",0","","","19690426",",,0","19690430","+,,0","19690430",",,0","19690410",",,0","19690422",",,0","-1.7",",0,26,","0",",,0,30,+","0",",T,0,30,","24.1",",,0,10,","24.4",",0,22,","114.8",",,,0","3743.4","0","","","","","297.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","98.8",",,,0","0",",T,,0","8.42",",0","14.64",",,,0","2.20",",,,0","4495",",,,0"
"USC00106152","1969-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","3.0","0","3.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","","","19690503",",,0","19690531","+,,0","19690531","+,,0","19690520",",,0","19690523",",,0","-1.1",",0,03,","0",",,0,31,+","0",",,0,31,+","19.8",",,0,20,","28.3",",0,23,","138.1",",,,0","3908.2","0","","","","","164.8",",0","","","","","","","","","","","","","","","","","9.00",",,,0","","","","","24.29",",,,0","39.7",",,,0","0",",,,0","13.12",",0","20.59",",,,0","5.64",",,,0","2522",",,,0"
"USC00106152","1969-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","35.3","0","32.3",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","19690629",",,0","19690630","+,,0","19690630","+,,0","19690623",",,0","19690618","+,,0","3.3",",0,29,","0",",,0,30,+","0",",,0,30,+","11.4",",,0,23,","31.7",",0,18,+","186.8",",,,0","3977.5","0","","","","","69.3",",0","","","","","","","","","","","","","","","","","12.95",",,,0","","","","","27.59",",,,0","26.7",",,,0","0",",,,0","17.10",",0","24.88",",,,0","9.32",",,,0","2426",",,,0"
"USC00106152","1969-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","77.5","0","42.2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","19690715",",,0","19690731","+,,0","19690731","+,,0","19690702",",,0","19690727",",,0","1.7",",0,15,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,02,","34.4",",0,27,","236.3",",,,0","48.5","0","","","","","48.5",",0","","","","","","","","","","","","","","","","","11.62",",,,0","","","","","28.67",",,,0","1.5",",,,0","0",",,,0","18.13",",0","28.04",",,,0","8.22",",,,0","",""
"USC00106152","1969-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","102.2","0","24.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","","","19690806",",,0","19690831","+,,0","19690831","+,,0","19690831","+,,0","19690823",",,0","1.1",",0,06,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","36.7",",0,23,","247.7",",,,0","95.8","0","","","","","47.3",",0","","","","","","","","","","","","","","","","","9.88","1,,,0","","","","","26.98",",,,0","0.0",",,,0","0",",,,0","17.60",",0","27.78",",,,0","7.43",",,,0","",""
"USC00106152","1969-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","114.9","0","12.7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16",",0","1",",0","","","19690915",",,0","19690930","+,,0","19690930","+,,0","19690920",",,0","19690901",",,0","0.0",",0,15,","0",",,0,30,+","0",",,0,30,+","19.6",",,0,20,","33.3",",0,01,","134.2",",,,0","207.5","0","","","","","111.7",",0","","","","","","","","","","","","","","","","","9.29","1,,,0","","","","","22.32",",,,0","35.9",",,,0","0",",,,0","15.04",",0","22.51",",,,0","7.56",",,,0","2936",",,,0"
"USC00106152","1969-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","114.9","0","0.0",",0","4","1,0","4","1,0","0","1,0","0",",0","0",",0","0",",0","12",",0","0",",0","1",",0","0",",0","","","19691014",",,0","19691031","+,,0","19691031","+,,0","19691027",",1,0","19691022",",,0","-6.7",",0,14,","0",",,0,31,+","0",",,0,31,+","8.9","1,,0,27,","22.8",",0,22,","","","561.4","0","","","","","353.9",",0","","","","","","","","","","","","","","","","","3.59",",,,0","","","","","13.34",",,,0","32.8","1,,,0","0",",,,0","6.92",",0","12.81",",,,0","1.02",",,,0","3062",",,,0"
"USC00106152","1969-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","114.9","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","","","19691130",",,0","19691130","+,,0","19691130","+,,0","19691105",",,0","19691113","+,,0","-7.2",",0,30,","0",",,0,30,+","0",",,0,30,+","7.4",",,0,05,","13.9",",0,13,+","","","993.9","0","","","","","432.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","18.4",",,,0","0",",,,0","3.92",",0","8.64",",,,0","-0.81",",,,0","",""
"USC00106152","1969-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","114.9","0","0.0","1,0","21",",0","11",",0","0",",0","12",",0","6",",0","0","1,0","26","1,0","14",",0","0",",0","0",",0","","","19691229","+,1,0","19691227",",,0","19691226",",,0","19691211",",,0","19691213",",,0","-9.4","1,0,29,+","152",",,0,27,","102",",,0,26,","14.7",",,0,11,","8.3",",0,13,","","","1554.7","0","","","","","560.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","93.8",",,,0","292",",,,0","-0.39","1,0","2.08",",,,0","-2.87","1,,,0","",""
"USC00106152","1970-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","21",",0","19",",0","0",",0","18",",0","6",",0","0",",0","23",",0","9",",0","0",",0","0",",0","","","19700105","+,,0","19700118",",,0","19700118",",,0","19700123",",,0","19700121","+,,0","-13.9",",0,05,+","203",",,0,18,","89",",,0,18,","22.9",",,0,23,","7.8",",0,21,+","","","2162.8","0","","","","","608.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","194.9",",,,0","305",",,,0","-1.28",",0","1.70",",,,0","-4.26",",,,0","",""
"USC00106152","1970-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","0",",0","0",",0","","","19700204",",,0","19700228","+,,0","19700228","+,,0","19700213",",,0","19700221",",,0","-3.3",",0,04,","0",",,0,28,+","0",",,0,28,+","24.4",",,0,13,","12.2",",0,21,","","","2569.9","0","","","","","407.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","69.1",",,,0","0",",,,0","3.79",",0","7.90",",,,0","-0.32",",,,0","",""
"USC00106152","1970-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","17",",0","8",",0","0",",0","6",",0","3",",0","0",",0","24",",0","1",",0","0",",0","0",",0","","","19700305",",,0","19700303","+,,0","19700301",",,0","19700328",",,0","19700327","+,,0","-10.6",",0,05,","152",",,0,03,+","102",",,0,01,","11.9",",,0,28,","11.7",",0,27,+","","","3052.0","0","","","","","482.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","64.7",",,,0","191",",,,0","2.78",",0","7.36",",,,0","-1.80",",,,0","",""
"USC00106152","1970-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","0",",0","0",",0","","","19700412","+,,0","19700430","+,,0","19700426",",,0","19700419",",,0","19700406","+,,0","-3.9",",0,12,+","0",",,0,30,+","0",",T,0,26,","8.1",",,0,19,","15.6",",0,06,+","","","3463.4","0","","","","","411.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","38.9",",,,0","0",",T,,0","4.62",",0","10.06",",,,0","-0.82",",,,0","",""
"USC00106152","1970-05","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","19700514","+,,0","19700531","+,,0","19700531","+,,0","19700509",",,0","19700516",",,0","0.6",",0,14,+","0",",,0,31,+","0",",,0,31,+","10.9",",,0,09,","28.3",",0,16,","","","3657.6","0","","","","","194.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","38.3",",,,0","0",",,,0","12.07",",0","19.18",",,,0","4.95",",,,0","3243",",,,0"
"USC00106152","1970-06","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","56.8","0","56.8",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","8",",0","","","19700630",",,0","19700630","+,,0","19700630","+,,0","19700627",",,0","19700623",",,0","1.7",",0,30,","0",",,0,30,+","0",",,0,30,+","20.8",",,0,27,","34.4",",0,23,","178.4",",,,0","3742.4","0","","","","","84.8",",0","","","","","","","","","","","","","","","","","12.37",",,,0","","","","","27.25",",,,0","65.5",",,,0","0",",,,0","17.40",",0","25.33",",,,0","9.47",",,,0","2775",",,,0"
"USC00106152","1970-07","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","142.4","0","85.6",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","19700730",",,0","19700731","+,,0","19700731","+,,0","19700713",",,0","19700719","+,,0","3.9",",0,30,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,13,","35.0",",0,19,+","225.1",",,,0","17.5","0","","","","","17.5",",0","","","","","","","","","","","","","","","","","13.85",",,,0","","","","","30.70",",,,0","48.1",",,,0","0",",,,0","20.53",",0","30.04",",,,0","11.03",",,,0","2257","2,,,0"
"USC00106152","1970-08","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","212.3","0","69.9",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","19700814",",,0","19700831","+,,0","19700831","+,,0","19700831",",,0","19700823",",,0","3.9",",0,14,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,31,","37.2",",0,23,","248.3",",,,0","33.1","0","","","","","15.6",",0","","","","","","","","","","","","","","","","","12.31",",,,0","","","","","28.35",",,,0","4.0",",,,0","0",",,,0","20.08",",0","30.87",",,,0","9.29",",,,0","2488",",,,0"
"USC00106152","1970-09","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","213.7","0","1.4",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","12",",0","0",",0","","","19700914",",,0","19700930","+,,0","19700930","+,,0","19700904",",,0","19700901",",,0","-5.6",",0,14,","0",",,0,30,+","0",",,0,30,+","20.1",",,0,04,","28.9",",0,01,","120.0",",,,0","224.8","0","","","","","191.7",",0","","","","","","","","","","","","","","","","","6.81",",,,0","","","","","20.09",",,,0","46.6",",,,0","0",",,,0","11.99",",0","19.74",",,,0","4.24",",,,0","3024","2,,,0"
"USC00106152","1970-10","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","213.7","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","4",",0","0",",0","","","19701027",",,0","19701031","+,,0","19701031","+,,0","19701009",",,0","19701003",",,0","-3.9",",0,27,","0",",,0,31,+","0",",,0,31,+","23.6",",,0,09,","28.3",",0,03,","85.1","2,,,0","544.5","0","","","","","319.7",",0","","","","","","","","","","","","","","","","","3.21",",,,0","","","","","13.66",",,,0","63.8",",,,0","0",",,,0","8.02",",0","13.88",",,,0","2.16",",,,0","3231",",,,0"
"USC00106152","1970-11","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","213.7","0","0.0",",0","18",",0","11",",0","0",",0","5",",0","5",",0","0",",0","16",",0","1",",0","0",",0","0",",0","","","19701122",",,0","19701126",",,0","19701125","+,,0","19701111",",,0","19701104","+,,0","-14.4",",0,22,","102",",,0,26,","102",",,0,25,+","13.2",",,0,11,","15.6",",0,04,+","","","994.6","0","","","","","450.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","89.4",",,,0","330",",,,0","3.33",",0","7.29",",,,0","-0.63",",,,0","",""
"USC00106152","1970-12","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","213.7","0","0.0",",0","17",",0","9",",0","0",",0","22",",0","9",",0","1",",0","29",",0","14",",0","0",",0","0",",0","","","19701222",",,0","19701229","+,,0","19701231","+,,0","19701231","+,,0","19701207",",,0","-20.6",",0,22,","203",",,0,29,+","102",",,0,31,+","9.7",",,0,31,+","9.4",",0,07,","","","1635.0","0","","","","","640.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","59.0",",,,0","595",",,,0","-2.32",",0","1.09",",,,0","-5.74",",,,0","",""
"USC00106152","1971-01","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","17",",0","9",",0","0",",0","12","3,0","7",",0","0",",0","16",",0","10",",0","0",",0","0",",0","","","19710102",",,0","19710107",",3,0","19710122",",,0","19710118",",,0","19710131",",,0","-15.6",",0,02,","203","3,,0,07,","127",",,0,22,","16.0",",,0,18,","14.4",",0,31,","","","2208.0","0","","","","","573.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","73.4",",,,0","470",",,,0","-0.15",",0","3.11",",,,0","-3.41",",,,0","",""
"USC00106152","1971-02","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","11",",0","5",",0","1",",0","3",",0","4",",0","0",",0","22",",0","4",",0","0",",0","0",",0","","","19710206",",,0","19710228",",,0","19710228","+,,0","19710210",",,0","19710212",",,0","-11.7",",0,06,","76",",,0,28,","51",",,0,28,+","25.4",",,0,10,","13.3",",0,12,","","","2689.5","0","","","","","481.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","50.4",",,,0","152",",,,0","1.14",",0","5.21",",,,0","-2.94",",,,0","",""
"USC00106152","1971-03","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","16",",0","8",",0","0",",0","7",",0","2",",0","0",",0","23",",0","3",",0","0",",0","0",",0","","","19710302",",,0","19710303",",,0","19710303",",,0","19710326",",,0","19710329","+,,0","-12.8",",0,02,","102",",,0,03,","89",",,0,03,","13.7",",,0,26,","12.2",",0,29,+","","","3214.4","0","","","","","524.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","75.0",",,,0","148",",,,0","1.40",",0","5.52",",,,0","-2.71",",,,0","",""
"USC00106152","1971-04","46.728","-116.9557","802.8","MOSCOW U OF I, ID US","0.0","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","0",",0","0",",0","","","19710412",",,0","19710424",",,0","19710424",",,0","19710424",",,0","19710406",",,0","-3.9",",0,12,","0",",T,0,24,","25",",,0,24,","13.7",",,0,24,","20.6",",0,06,","","","3557.2","0","","","","","342.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","52.4",",,,0","25",",,,0","6.91",",0","13.23",",,,0","0.58",",,,0","",""
