"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00406012","2013-12","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","857.5","7","0.0",",7","11",",7","9",",7","0",",7","","","","","0",",7","24",",7","3",",7","2",",7","0",",7","","","20131213","+,,7","","","","","","","20131222",",,7","20131222","+,,7","-8.9",",7,13,+","","","","","24.1",",,7,22,","24.4",",7,22,+","","","891.9","7","  12.2","2,,,7,3,2","438.7",",7","  14.4","2,,,7,3,2","  -1.7","2,,,7,3,2","   1.1","2,,,7,3,2","   3.0","2,,,7,3,2","   6.8","2,,,7,3,2","106.8",",,,7","","","4.18",",7","9.95",",,,7","-1.58",",,,7"
"USC00406012","2014-01","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","9",",7","6",",7","1",",7","","","","","0",",7","30",",7","9",",7","0",",7","0",",7","","","20140130","+,,7","","","","","","","20140111",",,7","20140127","+,,7","-17.2",",7,30,+","","","","","25.4",",,7,11,","17.2",",7,27,+","","","1483.8","7","   2.8","1,,,7,3,2","591.9",",7","   7.8","1,,,7,3,2","  -2.8","1,,,7,3,2","  -1.7","1,,,7,3,2","  -0.2","1,,,7,3,2","   2.5","1,,,7,3,2","66.9",",,,7","","","-0.76",",7","5.80",",,,7","-7.32",",,,7"
"USC00406012","2014-02","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","9",",7","5",",7","2",",7","","","","","0",",7","22",",7","4",",7","2",",7","0",",7","","","20140212","+,,7","","","","","","","20140205",",,7","20140221",",,7","-10.6",",7,12,+","","","","","68.1",",,7,05,","22.2",",7,21,","","","1932.8","7","   8.3",",,,7,3,2","449.0",",7","  12.8",",,,7,3,2","  -6.1",",,,7,3,2","  -0.6",",,,7,3,2","   0.7",",,,7,3,2","   4.5",",,,7,3,2","137.4",",,,7","","","2.30",",7","8.13",",,,7","-3.54",",,,7"
"USC00406012","2014-03","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","8",",7","6",",7","2",",7","","","","","0",",7","21",",7","2",",7","3",",7","0",",7","","","20140304",",,7","","","","","","","20140303",",,7","20140312",",,7","-10.0",",7,04,","","","","","76.2",",,7,03,","25.6",",7,12,","","","2306.8","7","  11.7",",,,7,3,2","374.0",",7","  17.2",",,,7,3,2","   0.0",",,,7,3,2","   1.1",",,,7,3,2","   4.1",",,,7,3,2","  10.9",",,,7,3,2","140.0",",,,7","","","6.27",",7","13.28",",,,7","-0.74",",,,7"
"USC00406012","2014-04","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","14.3","7","14.3",",7","11",",7","9",",7","2",",7","","","","","0",",7","2",",7","0",",7","19",",7","0",",7","","","20140416",",,7","","","","","","","20140414",",,7","20140427",",,7","-1.7",",7,16,","","","","","27.4",",,7,14,","28.3",",7,27,","131.7",",,,7","2424.2","7","  18.3",",,,7,3,2","117.4",",7","  26.7",",,,7,3,2","   5.6",",,,7,3,2","  12.2",",,,7,3,2","  11.5",",,,7,3,2","  20.3",",,,7,3,2","150.6",",,,7","","","14.90",",7","22.17",",,,7","7.62",",,,7"
"USC00406012","2014-05","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","136.8","7","122.5",",7","9",",7","4",",7","1",",7","","","","","0",",7","0",",7","0",",7","24",",7","0",",7","","","20140502",",,7","","","","","","","20140515",",,7","20140527",",,7","5.0",",7,02,","","","","","25.9",",,7,15,","31.7",",7,27,","171.5",",,,7","2463.1","7","  23.9","1,,,7,3,2","38.9",",7","  33.3","1,,,7,3,2","   9.4","1,,,7,3,2","  16.7","1,,,7,3,2","  18.4","1,,,7,3,2","  27.2","1,,,7,3,2","68.6",",,,7","","","21.03",",7","26.74",",,,7","15.32",",,,7"
"USC00406012","2014-06","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","331.3","7","194.5",",7","16",",7","11",",7","4",",7","","","","","0",",7","0",",7","0",",7","30",",7","9",",7","","","20140614",",,7","","","","","","","20140606",",,7","20140620","+,,7","11.7",",7,14,","","","","","58.2",",,7,06,","33.3",",7,20,+","153.4","2,,,7","2463.1","7","  28.9",",,,7,3,2","0.0",",7","  37.2",",,,7,3,2","  18.9",",,,7,3,2","  25.0",",,,7,3,2","  23.5",",,,7,3,2","  30.9",",,,7,3,2","230.0",",,,7","","","24.82",",7","29.85",",,,7","19.78",",,,7"
"USC00406012","2014-07","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","490.7","7","159.4",",7","6",",7","4",",7","1",",7","","","","","0",",7","0",",7","0",",7","31",",7","10",",7","","","20140730",",,7","","","","","","","20140715",",,7","20140728","+,,7","11.7",",7,30,","","","","","38.6",",,7,15,","34.4",",7,28,+","185.2",",,,7","0.0","7","  27.8",",,,7,3,2","0.0",",7","  35.6",",,,7,3,2","  20.6",",,,7,3,2","  23.3",",,,7,3,2","  23.5",",,,7,3,2","  31.7",",,,7,3,2","52.5",",,,7","","","23.47",",7","29.78",",,,7","17.17",",,,7"
"USC00406012","2014-08","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","719.1","7","228.4",",7","9",",7","6",",7","1",",7","","","","","0",",7","0",",7","0",",7","31",",7","17",",7","","","20140813",",,7","","","","","","","20140809",",,7","20140825","+,,7","13.3",",7,13,","","","","","49.8",",,7,09,","35.6",",7,25,+","165.9",",,,7","0.0","7","  27.8",",,,7,3,2","0.0",",7","  37.2",",,,7,3,2","  20.6",",,,7,3,2","  26.7",",,,7,3,2","  24.7",",,,7,3,2","  32.7",",,,7,3,2","131.5",",,,7","","","25.70",",7","31.60",",,,7","19.80",",,,7"
"USC00406012","2014-09","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","822.1","7","103.0",",7","6",",7","4",",7","0",",7","","","","","0",",7","0",",7","0",",7","28",",7","3",",7","","","20140923",",,7","","","","","","","20140903",",,7","20140906",",,7","7.8",",7,23,","","","","","19.8",",,7,03,","33.3",",7,06,","118.2",",,,7","12.0","7","  25.0",",,,7,3,2","12.0",",7","  32.8",",,,7,3,2","  16.1",",,,7,3,2","  21.1",",,,7,3,2","  20.8",",,,7,3,2","  27.8",",,,7,3,2","47.0",",,,7","","","21.37",",7","27.70",",,,7","15.03",",,,7"
"USC00406012","2014-10","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","860.6","7","38.5",",7","11",",7","8",",7","1",",7","","","","","0",",7","0",",7","0",",7","21",",7","0",",7","","","20141031","+,,7","","","","","","","20141014",",,7","20141002","+,,7","1.1",",7,31,+","","","","","34.3",",,7,14,","31.1",",7,02,+","87.8",",,,7","112.1","7","  22.2","2,,,7,3,2","100.1",",7","  29.4","2,,,7,3,2","   9.4","2,,,7,3,2","  15.0","2,,,7,3,2","  14.9","2,,,7,3,2","  21.6","2,,,7,3,2","88.8",",,,7","","","16.34",",7","23.28",",,,7","9.41",",,,7"
"USC00406012","2014-11","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","860.6","7","0.0",",7","6",",7","5",",7","0",",7","","","","","0",",7","19",",7","0",",7","2",",7","0",",7","","","20141118",",,7","","","","","","","20141106",",,7","20141105",",,7","-8.9",",7,18,","","","","","17.0",",,7,06,","22.8",",7,05,","","","489.8","7","  12.8",",,,7,3,2","377.7",",7","  15.6",",,,7,3,2","   0.0",",,,7,3,2","   2.8",",,,7,3,2","   4.8",",,,7,3,2","   9.8",",,,7,3,2","57.6",",,,7","","","5.74",",7","11.74",",,,7","-0.26",",,,7"
"USC00406012","2014-12","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","860.6","7","0.0",",7","15",",7","7",",7","1",",7","","","","","0",",7","9",",7","0",",7","1",",7","0",",7","","","20141221",",,7","","","","","","","20141206",",,7","20141201",",,7","-4.4",",7,21,","","","","","58.2",",,7,06,","22.2",",7,01,","","","870.4","7","  10.0","3,,,7,3,2","380.6",",7","  13.9","3,,,7,3,2","   1.7","3,,,7,3,2","   3.9","3,,,7,3,2","   5.0","3,,,7,3,2","   8.6","3,,,7,3,2","111.8",",,,7","","","6.05",",7","10.15",",,,7","1.95",",,,7"
"USC00406012","2015-01","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","7",",7","3",",7","0",",7","","","","","0",",7","23",",7","4",",7","0",",7","0",",7","","","20150109","+,,7","","","","","","","20150112",",,7","20150120",",,7","-16.1",",7,09,+","","","","","15.7",",,7,12,","18.3",",7,20,","","","1370.1","7","   7.2","1,,,7,3,2","499.7",",7","  10.0","1,,,7,3,2","  -2.8","1,,,7,3,2","  -1.1","1,,,7,3,2","   1.2","1,,,7,3,2","   4.6","1,,,7,3,2","29.9",",,,7","","","2.21",",7","7.95",",,,7","-3.53",",,,7"
"USC00406012","2015-02","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","7",",7","6",",7","2",",7","","","","","0",",7","26",",7","8",",7","0",",7","0",",7","","","20150219",",,7","","","","","","","20150221",",,7","20150208",",,7","-15.0",",7,19,","","","","","50.3",",,7,21,","18.9",",7,08,","","","1908.5","7","   5.6",",,,7,3,2","538.4",",7","   8.9",",,,7,3,2","  -2.8",",,,7,3,2","  -0.6",",,,7,3,2","   0.3",",,,7,3,2","   2.9",",,,7,3,2","144.6",",,,7","","","-0.90",",7","4.99",",,,7","-6.78",",,,7"
"USC00406012","2015-03","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","1.4","7","1.4",",7","19",",7","11",",7","1",",7","","","","","0",",7","10",",7","1",",7","7",",7","0",",7","","","20150306",",,7","","","","","","","20150305",",,7","20150326",",,7","-16.7",",7,06,","","","","","30.0",",,7,05,","25.6",",7,26,","","","2217.6","7","  11.7","1,,,7,3,2","309.1",",7","  20.6","1,,,7,3,2","  -0.6","1,,,7,3,2","   1.1","1,,,7,3,2","   5.6","1,,,7,3,2","  11.7","1,,,7,3,2","112.4",",,,7","","","8.41",",7","14.80",",,,7","2.01",",,,7"
"USC00406012","2015-04","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","28.4","7","27.0",",7","13",",7","10",",7","1",",7","","","","","0",",7","1",",7","0",",7","18",",7","0",",7","","","20150405",",,7","","","","","","","20150414",",,7","20150409",",,7","0.0",",7,05,","","","","","32.5",",,7,14,","30.6",",7,09,","118.2",",,,7","2305.7","7","  17.2",",,,7,3,2","88.1",",7","  25.0",",,,7,3,2","   7.8",",,,7,3,2","  15.6",",,,7,3,2","  12.7",",,,7,3,2","  20.0",",,,7,3,2","112.4",",,,7","","","16.30",",7","22.90",",,,7","9.69",",,,7"
"USC00406012","2015-05","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","120.4","7","92.0",",7","11",",7","8",",7","3",",7","","","","","0",",7","0",",7","0",",7","30",",7","0",",7","","","20150501",",,7","","","","","","","20150517",",,7","20150511",",,7","4.4",",7,01,","","","","","132.1",",,7,17,","31.7",",7,11,","144.1","1,,,7","2331.3","7","  21.7",",,,7,3,2","25.6",",7","  30.0",",,,7,3,2","  12.2",",,,7,3,2","  17.2",",,,7,3,2","  18.2",",,,7,3,2","  26.2",",,,7,3,2","266.0",",,,7","","","20.47",",7","26.69",",,,7","14.26",",,,7"
"USC00406012","2015-06","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","337.5","7","217.1",",7","8",",7","6",",7","3",",7","","","","","0",",7","0",",7","0",",7","30",",7","18",",7","","","20150604",",,7","","","","","","","20150620",",,7","20150618",",,7","13.3",",7,04,","","","","","48.8",",,7,20,","35.0",",7,18,","186.5",",,,7","2331.3","7","  27.8",",,,7,3,2","0.0",",7","  35.6",",,,7,3,2","  17.8",",,,7,3,2","  21.7",",,,7,3,2","  23.4",",,,7,3,2","  31.0",",,,7,3,2","155.8",",,,7","","","25.57",",7","30.92",",,,7","20.22",",,,7"
"USC00406012","2015-07","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","620.3","7","282.8",",7","10",",7","7",",7","1",",7","","","","","0",",7","0",",7","0",",7","31",",7","20",",7","","","20150731",",,7","","","","","","","20150703",",,7","20150730",",,7","17.2",",7,31,","","","","","31.8",",,7,03,","36.7",",7,30,","192.3",",,,7","0.0","7","  30.0",",,,7,3,2","0.0",",7","  39.4",",,,7,3,2","  20.0",",,,7,3,2","  26.1",",,,7,3,2","  25.6",",,,7,3,2","  34.1",",,,7,3,2","84.5",",,,7","","","27.46",",7","32.45",",,,7","22.46",",,,7"
"USC00406012","2015-08","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","804.5","7","184.2",",7","7",",7","6",",7","2",",7","","","","","0",",7","0",",7","0",",7","31",",7","10",",7","","","20150826",",,7","","","","","","","20150831",",,7","20150805",",,7","11.1",",7,26,","","","","","63.0",",,7,31,","35.6",",7,05,","164.8","1,,,7","0.0","7","  27.8",",,,7,3,2","0.0",",7","  38.9",",,,7,3,2","  18.9",",,,7,3,2","  26.7",",,,7,3,2","  23.6",",,,7,3,2","  33.4",",,,7,3,2","121.7",",,,7","","","24.28",",7","30.80",",,,7","17.75",",,,7"
"USC00406012","2015-09","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","936.7","7","132.2",",7","4",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","7",",7","","","20150913",",,7","20150930","+,,7","20150930","+,,7","","","20150929",",,7","20150906","+,,7","7.8",",7,13,","0",",,7,30,+","0",",,7,30,+","33.0",",,7,29,","34.4",",7,06,+","139.0",",,,7","5.8","7","  25.6",",,,7,3,2","5.8",",7","  36.7",",,,7,3,2","  11.1",",,,7,3,2","  24.4",",,,7,3,2","  21.0",",,,7,3,2","  30.7",",,,7,3,2","65.0",",,,7","0",",,,7","22.55",",7","29.61",",,,7","15.48",",,,7"
"USC00406012","2015-10","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","956.9","7","20.2",",7","8",",7","6",",7","1",",7","","","","","0",",7","2",",7","0",",7","22",",7","0",",7","","","20151018",",,7","","","","","","","20151027",",,7","20151016","+,,7","-1.1",",7,18,","","","","","40.1",",,7,27,","30.0",",7,16,+","80.7","2,,,7","100.6","7","  18.9","1,,,7,3,2","94.8",",7","  28.3","1,,,7,3,2","   9.4","1,,,7,3,2","  15.6","1,,,7,3,2","  14.1","1,,,7,3,2","  21.7","1,,,7,3,2","88.2",",,,7","","","15.93",",7","23.10",",,,7","8.76",",,,7"
"USC00406012","2015-11","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","964.9","7","8.0",",7","12",",7","9",",7","4",",7","0",",7","0",",7","0",",7","7",",7","0",",7","7",",7","0",",7","","","20151123",",,7","20151130","+,,7","20151130","+,,7","","","20151118",",,7","20151106",",,7","-5.0",",7,23,","0",",,7,30,+","0",",,7,30,+","56.1",",,7,18,","26.1",",7,06,","","","290.9","7","  15.6","1,,,7,3,2","190.3",",7","  21.7","1,,,7,3,2","   0.6","1,,,7,3,2","   8.3","1,,,7,3,2","   8.8","1,,,7,3,2","  15.4","1,,,7,3,2","237.5",",,,7","0",",,,7","12.26",",7","18.05",",,,7","6.46",",,,7"
"USC00406012","2015-12","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","969.9","7","5.0",",7","13",",7","10",",7","1",",7","0",",7","0",",7","0",",7","9",",7","0",",7","8",",7","0",",7","","","20151205","+,,7","20151231","+,,7","20151231","+,,7","","","20151229",",,7","20151227",",,7","-3.9",",7,05,+","0",",,7,31,+","0",",,7,31,+","30.2",",,7,29,","24.4",",7,27,","","","537.3","7","  14.4",",,,7,3,2","246.4",",7","  18.9",",,,7,3,2","  -1.1",",,,7,3,2","   7.2",",,,7,3,2","   6.6",",,,7,3,2","  12.5",",,,7,3,2","139.2",",,,7","0",",,,7","10.55",",7","16.43",",,,7","4.66",",,,7"
"USC00406012","2016-01","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","9",",7","6",",7","0",",7","4",",7","2",",7","0",",7","26",",7","2",",7","1",",7","0",",7","","","20160124","+,,7","20160123","+,,7","20160123",",,7","","","20160115","+,,7","20160131",",,7","-11.1",",7,24,+","51",",,7,23,+","64",",,7,23,","9.7",",,7,15,+","21.1",",7,31,","","","1049.8","7","   8.3","1,,,7,3,2","512.5",",7","  12.2","1,,,7,3,2","  -3.3","1,,,7,3,2","  -0.6","1,,,7,3,2","  -0.1","1,,,7,3,2","   5.2","1,,,7,3,2","45.5",",,,7","120",",,,7","1.80",",7","7.64",",,,7","-4.04",",,,7"
"USC00406012","2016-02","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","9",",7","6",",7","2",",7","0",",7","0",",7","0",",7","15",",7","1",",7","5",",7","0",",7","","","20160210",",,7","20160210","+,,7","20160210","+,,7","","","20160203",",,7","20160201",",,7","-7.8",",7,10,","0",",T,7,10,+","3",",,7,10,+","55.9",",,7,03,","22.8",",7,01,","","","1409.2","7","   9.4",",,,7,3,2","359.4",",7","  16.1",",,,7,3,2","  -1.7",",,,7,3,2","   0.0",",,,7,3,2","   2.8",",,,7,3,2","   9.0",",,,7,3,2","128.9",",,,7","6",",,,7","5.94",",7","11.55",",,,7","0.33",",,,7"
"USC00406012","2016-03","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","5.0","7","5.0",",7","10",",7","8",",7","4",",7","0",",7","0",",7","0",",7","7",",7","0",",7","12",",7","0",",7","","","20160302",",,7","20160331","+,,7","20160331","+,,7","","","20160310",",,7","20160316",",,7","-2.2",",7,02,","0",",,7,31,+","0",",,7,31,+","102.9",",,7,10,","31.1",",7,16,","","","1603.7","7","  13.9",",,,7,3,2","194.5",",7","  22.8",",,,7,3,2","   1.1",",,,7,3,2","   7.8",",,,7,3,2","   8.2",",,,7,3,2","  16.7",",,,7,3,2","309.7",",,,7","0",",,,7","12.22",",7","18.78",",,,7","5.66",",,,7"
"USC00406012","2016-04","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","22.8","7","17.8",",7","12",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","20",",7","0",",7","","","20160403",",,7","20160430","+,,7","20160430","+,,7","","","20160421",",,7","20160427",",,7","1.7",",7,03,","0",",,7,30,+","0",",,7,30,+","21.6",",,7,21,","29.4",",7,27,","145.2",",,,7","1695.7","7","  19.4",",,,7,3,2","92.0",",7","  30.6",",,,7,3,2","   7.8",",,,7,3,2","  15.6",",,,7,3,2","  13.1",",,,7,3,2","  22.8",",,,7,3,2","72.6",",,,7","0",",,,7","15.86",",7","22.72",",,,7","9.00",",,,7"
"USC00406012","2016-05","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","90.2","7","67.4",",7","13",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","24",",7","1",",7","","","20160506",",,7","20160531","+,,7","20160531","+,,7","","","20160526",",,7","20160527",",,7","5.6",",7,06,","0",",,7,31,+","0",",,7,31,+","26.7",",,7,26,","32.2",",7,27,","167.6",",,,7","1738.5","7","  21.1",",,,7,3,2","42.8",",7","  32.8",",,,7,3,2","  11.1",",,,7,3,2","  18.3",",,,7,3,2","  17.0",",,,7,3,2","  26.2",",,,7,3,2","110.6",",,,7","0",",,,7","19.13",",7","25.15",",,,7","13.10",",,,7"
"USC00406012","2016-06","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","326.0","7","235.8",",7","7",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","18",",7","","","20160608",",,7","20160630","+,,7","20160630","+,,7","","","20160628",",,7","20160626",",,7","12.2",",7,08,","0",",,7,30,+","0",",,7,30,+","21.3",",,7,28,","36.1",",7,26,","201.8",",,,7","1738.5","7","  28.9",",,,7,3,2","0.0",",7","  38.3",",,,7,3,2","  21.7",",,,7,3,2","  28.9",",,,7,3,2","  25.2",",,,7,3,2","  35.4",",,,7,3,2","42.6",",,,7","0",",,,7","26.19",",7","32.33",",,,7","20.05",",,,7"
"USC00406012","2016-07","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","625.7","7","299.7",",7","10",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","25",",7","","","20160702",",,7","20160731","+,,7","20160731","+,,7","","","20160728","+,,7","20160727","+,,7","17.8",",7,02,","0",",,7,31,+","0",",,7,31,+","19.8",",,7,28,+","36.1",",7,27,+","200.3",",,,7","0.0","7","  28.3",",,,7,3,2","0.0",",7","  39.4",",,,7,3,2","  23.3",",,,7,3,2","  30.6",",,,7,3,2","  26.3",",,,7,3,2","  35.9",",,,7,3,2","87.4",",,,7","0",",,,7","28.00",",7","33.58",",,,7","22.42",",,,7"
"USC00406012","2016-08","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","892.8","7","267.1",",7","16",",7","14",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","18",",7","","","20160822",",,7","20160831","+,,7","20160831","+,,7","","","20160803",",,7","20160806",",,7","15.0",",7,22,","0",",,7,31,+","0",",,7,31,+","24.1",",,7,03,","35.6",",7,06,","159.9",",,,7","0.0","7","  29.4","1,,,7,3,2","0.0",",7","  38.3",",,,7,3,2","  20.0","1,,,7,3,2","  26.7",",,,7,3,2","  25.2","1,,,7,3,2","  33.3",",,,7,3,2","156.3",",,,7","0",",,,7","26.95",",7","32.09",",,,7","21.81",",,,7"
"USC00406012","2016-09","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","1069.2","7","176.4",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","16",",7","","","20160928","+,,7","20160930","+,,7","20160930","+,,7","","","20160917",",,7","20160924","+,,7","8.3",",7,28,+","0",",,7,30,+","0",",,7,30,+","11.9",",,7,17,","35.0",",7,24,+","149.2",",,,7","7.5","7","  26.7",",,,7,3,2","7.5",",7","  35.6",",,,7,3,2","  15.6",",,,7,3,2","  21.7",",,,7,3,2","  22.9",",,,7,3,2","  31.4",",,,7,3,2","26.4",",,,7","0",",,,7","23.96",",7","31.33",",,,7","16.59",",,,7"
"USC00406012","2016-10","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","1123.6","7","54.4",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","2",",7","","","20161023","+,,7","20161031","+,,7","20161031","+,,7","","","20161015",",,7","20161020","+,,7","1.1",",7,23,+","0",",,7,31,+","0",",,7,31,+","14.0",",,7,15,","32.2",",7,20,+","120.0",",,,7","41.1","7","  20.6",",,,7,3,2","33.6",",7","  28.9",",,,7,3,2","  12.8",",,,7,3,2","  20.0",",,,7,3,2","  17.1",",,,7,3,2","  24.5",",,,7,3,2","14.8",",,,7","0",",,,7","19.01",",7","26.83",",,,7","11.18",",,,7"
"USC00406012","2016-11","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","1137.8","7","14.2",",7","9",",7","6",",7","1",",7","0",",7","0",",7","0",",7","11",",7","0",",7","11",",7","0",",7","","","20161127","+,,7","20161130","+,,7","20161130","+,,7","","","20161129",",,7","20161101",",,7","-3.9",",7,27,+","0",",,7,30,+","0",",,7,30,+","38.4",",,7,29,","30.6",",7,01,","","","252.5","7","  18.9","1,,,7,3,2","211.4",",7","  24.4","1,,,7,3,2","   2.8","1,,,7,3,2","   8.3","1,,,7,3,2","   9.1","1,,,7,3,2","  15.9","1,,,7,3,2","83.8",",,,7","0",",,,7","11.76",",7","19.58",",,,7","3.94",",,,7"
"USC00406012","2016-12","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","","","","","15",",7","9",",7","3",",7","0",",7","0",",7","","","","","3",",7","3",",7","0",",7","","","","","20161231","+,,7","20161231","+,,7","","","20161224",",,7","20161227",",,7","","","0",",,7,31,+","0",",,7,31,+","56.4",",,7,24,","25.0",",7,27,","","","","","  10.6",",,,7,3,2","","","  16.7",",,,7,3,2","  -1.7",",,,7,3,2","   0.0",",,,7,3,2","   2.9",",,,7,3,2","   7.7",",,,7,3,2","200.9",",,,7","0",",,,7","","","10.45",",,,7","",""
"USC00406012","2017-01","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","","","","","16",",7","7",",7","1",",7","2",",7","0",",7","","","","","3",",7","3",",7","0",",7","","","","","20170108","+,,7","20170106",",,7","","","20170117",",,7","20170113",",,7","","","25",",,7,08,+","10",",,7,06,","38.4",",,7,17,","22.8",",7,13,","","","","","  11.1","1,,,7,3,2","","","  17.2","1,,,7,3,2","   0.0","1,,,7,3,2","   0.6","1,,,7,3,2","   4.6","1,,,7,3,2","   9.5","1,,,7,3,2","104.7",",,,7","18",",,,7","","","11.92",",,,7","",""
"USC00406012","2017-02","35.93306","-88.72713","132.3","MILAN EXPERIMENTAL STATION, TN US","","","0.0",",7","8",",7","6",",7","0",",7","0",",7","0",",7","0",",7","9",",7","0",",7","7",",7","0",",7","","","20170205","+,,7","20170228","+,,7","20170228","+,,7","","","20170207",",,7","20170225","+,,7","-7.8",",7,05,+","0",",,7,28,+","0",",,7,28,+","19.8",",,7,07,","25.0",",7,25,+","","","","","  12.2",",,,7,3,2","227.7",",7","  18.9",",,,7,3,2","   0.0",",,,7,3,2","   7.8",",,,7,3,2","   5.9",",,,7,3,2","  13.2",",,,7,3,2","69.3",",,,7","0",",,,7","10.20",",7","16.79",",,,7","3.62",",,,7"
