"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00368361","2014-04","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","3.2",",7","2.2","7","2.2",",7","13",",7","10",",7","1",",7","1",",7","1",",7","0",",7","13",",7","1",",7","5",",7","0",",7","6","","20140417","+,,7","20140416",",,7","20140416",",,7","","","20140415",",,7","20140414",",,7","-7.8",",7,17,+","51",",,7,16,","46",",,7,16,","28.4",",,7,15,","25.0",",7,14,","4096.8","7","  11.1",",,,7,3,2","  10.0",",,,7,5,2","327.8",",7","  14.4",",,,7,3,2","  12.8",",,,7,5,2","   0.6",",,,7,3,2","   1.1",",,,7,5,2","   5.0",",,,7,3,2","   5.0",",,,7,5,2","   6.6",",,,7,3,2","   6.4",",,,7,5,2","   9.7",",,,7,3,2","   9.0",",,,7,5,2","115.9",",,,7","46",",,,7","7.48",",7","14.12",",,,7","0.84",",,,7","180","1,7","17.9","1,7"
"USC00368361","2014-05","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","1.3",",7","19.2","7","17.0",",7","14",",7","9",",7","0",",7","0",",7","0",",7","0",",7","3",",7","0",",7","13",",7","0",",7","15","","20140507","+,,7","20140531","+,,7","20140531","+,,7","6","","20140516",",,7","20140514",",,7","-0.6",",7,07,+","0",",,7,31,+","0",",,7,31,+","24.4",",,7,16,","29.4",",7,14,","4265.2","7","  17.8","1,,,7,3,2","  17.2","1,,,7,5,2","168.4",",7","  19.4","1,,,7,3,2","  20.6","1,,,7,5,2","   7.8","1,,,7,3,2","   8.3","1,,,7,5,2","   9.4","1,,,7,3,2","   9.4","1,,,7,5,2","  12.9","1,,,7,3,2","  12.8","1,,,7,5,2","  15.3","1,,,7,3,2","  15.1","1,,,7,5,2","132.3",",,,7","0",",,,7","13.45",",7","19.46",",,,7","7.44",",,,7","320","3,7","13.4","3,7"
"USC00368361","2014-06","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","1.6",",7","75.8","7","56.6",",7","17",",7","11",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","26",",7","0",",7","16","","20140606",",,7","20140630","+,,7","20140630","+,,7","6","","20140626",",,7","20140618",",,7","5.6",",7,06,","0",",,7,30,+","0",",,7,30,+","49.5",",,7,26,","30.6",",7,18,","4299.1","7","  23.3",",,,7,3,2","  23.3",",,,7,5,2","33.9",",7","  25.0",",,,7,3,2","  25.6",",,,7,5,2","  16.1",",,,7,3,2","  16.1",",,,7,5,2","  18.3",",,,7,3,2","  18.9",",,,7,5,2","  19.4",",,,7,3,2","  19.2",",,,7,5,2","  21.6",",,,7,3,2","  21.9",",,,7,5,2","252.5",",,,7","0",",,,7","19.09",",7","25.00",",,,7","13.18",",,,7","310",",7","15.6",",7"
"USC00368361","2014-07","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","","","127.8","7","52.0",",7","18",",7","12",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","0",",7","10","","20140725","+,,7","20140731","+,,7","20140731","+,,7","5","","20140728",",,7","20140702",",,7","8.3",",7,25,+","0",",,7,31,+","0",",,7,31,+","36.8",",,7,28,","30.6",",7,02,","28.7","7","  23.9",",,,7,3,2","  23.9",",,,7,5,2","28.7",",7","  26.1",",,,7,3,2","  25.6",",,,7,5,2","  18.9",",,,7,3,2","  18.3",",,,7,5,2","  20.6",",,,7,3,2","  20.0",",,,7,5,2","  20.8",",,,7,3,2","  20.6",",,,7,5,2","  22.9",",,,7,3,2","  22.9",",,,7,5,2","112.6",",,,7","0",",,,7","19.08",",7","24.55",",,,7","13.61",",,,7","","","",""
"USC00368361","2014-08","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","","","172.0","7","44.2",",7","12",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","26",",7","0",",7","16","","20140815",",,7","20140831","+,,7","20140831","+,,7","4","","20140802",",,7","20140831",",,7","6.7",",7,15,","0",",,7,31,+","0",",,7,31,+","25.4",",,7,02,","29.4",",7,31,","61.0","7","","","","","32.3",",7","","","","","","","","","","","","","","","","","","","","","108.7",",,,7","0",",,,7","18.72",",7","24.85",",,,7","12.58",",,,7","","","",""
"USC00368361","2014-09","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","","","201.7","7","29.7",",7","11",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","0",",7","13","","20140923",",,7","20140930","+,,7","20140930","+,,7","1","","20140911",",,7","20140906",",,7","3.9",",7,23,","0",",,7,30,+","0",",,7,30,+","37.3",",,7,11,","30.0",",7,06,","162.4","7","","","","","101.4",",7","","","","","","","","","","","","","","","","","","","","","91.7",",,,7","0",",,,7","15.94",",7","21.82",",,,7","10.07",",,,7","","","",""
"USC00368361","2014-10","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","","","202.8","7","1.1",",7","18",",7","13",",7","0",",7","0",",7","0",",7","0",",7","3",",7","0",",7","6",",7","0",",7","8","","20141013","+,,7","20141031","+,,7","20141031","+,,7","1","","20141004",",,7","20141015",",,7","-1.7",",7,13,+","0",",,7,31,+","0",",,7,31,+","21.1",",,7,04,","26.1",",7,15,","406.3","7","  17.8","1,,,7,3,2","  17.2","1,,,7,5,2","243.9",",7","  18.9","1,,,7,3,2","  18.9","1,,,7,5,2","  10.0","1,,,7,3,2","   9.4","1,,,7,5,2","  11.7","1,,,7,3,2","  11.1","1,,,7,5,2","  12.9","1,,,7,3,2","  12.7","1,,,7,5,2","  14.1","1,,,7,3,2","  14.0","1,,,7,5,2","131.6",",,,7","0",",,,7","10.50",",7","15.69",",,,7","5.31",",,,7","","","",""
"USC00368361","2014-11","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","3.5","2,7","202.8","7","0.0",",7","20",",7","14",",7","0",",7","12",",7","6",",7","0",",7","19",",7","6",",7","0",",7","0",",7","2","","20141122",",,7","20141121","+,,7","20141114",",,7","","","20141114",",,7","20141112",",,7","-13.9",",7,22,","229",",,7,21,+","218",",,7,14,","8.1",",,7,14,","18.9",",7,12,","904.7","7","  10.0","1,,,7,3,2","   9.4","1,,,7,5,2","498.4",",7","  10.0","1,,,7,3,2","  10.0","1,,,7,5,2","   0.6","1,,,7,3,2","   0.6","1,,,7,5,2","   2.8","1,,,7,3,2","   3.3","1,,,7,5,2","   5.5","1,,,7,3,2","   5.8","1,,,7,5,2","   6.9","1,,,7,3,2","   7.0","1,,,7,5,2","76.0",",,,7","590",",,,7","1.72",",7","5.60",",,,7","-2.17",",,,7","180",",7","20.1",",7"
"USC00368361","2014-12","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","2.9","3,7","202.8","7","0.0",",7","20",",7","8",",7","0",",7","6",",7","0",",7","0",",7","23",",7","7",",7","0",",7","0",",7","9","","20141231",",,7","20141231","+,,7","20141231","+,,7","","","20141206",",,7","20141201",",,7","-8.9",",7,31,","25",",,7,31,+","15",",,7,31,+","18.0",",,7,06,","15.0",",7,01,","1446.2","7","   4.4",",,,7,3,2","   5.0",",,,7,5,2","541.5",",7","   7.2",",,,7,3,2","   6.7",",,,7,5,2","   1.7",",,,7,3,2","   1.7",",,,7,5,2","   2.2",",,,7,3,2","   2.2",",,,7,5,2","   2.8",",,,7,3,2","   2.9",",,,7,5,2","   3.8",",,,7,3,2","   3.8",",,,7,5,2","63.7",",,,7","48",",,,7","0.87",",7","3.69",",,,7","-1.96",",,,7","250","3,7","20.1","3,7"
"USC00368361","2015-01","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","3.3","1,7","0.0","7","0.0",",7","18",",7","10",",7","0",",7","28",",7","11",",7","8",",7","31",",7","24",",7","0",",7","0",",7","1","","20150115",",,7","20150109",",,7","20150105",",,7","","","20150104",",,7","20150104",",,7","-25.0",",7,15,","356",",,7,09,","173",",,7,05,","21.8",",,7,04,","13.3",",7,04,","2247.4","7","   2.2",",,,7,3,2","   2.2",",,,7,5,2","801.2",",7","   3.3",",,,7,3,2","   3.3",",,,7,5,2","   0.6",",,,7,3,2","   0.6",",,,7,5,2","   0.6",",,,7,3,2","   0.6",",,,7,5,2","   0.7",",,,7,3,2","   0.7",",,,7,5,2","   0.8",",,,7,3,2","   0.8",",,,7,5,2","87.7",",,,7","1025",",,,7","-7.51",",7","-2.30",",,,7","-12.72",",,,7","280",",7","15.6",",7"
"USC00368361","2015-02","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","","","0.0","7","0.0",",7","16",",7","7",",7","0",",7","28",",7","11","1,7","16",",7","28",",7","25",",7","0",",7","0",",7","3","","20150221","+,,7","20150221","+,,7","20150202",",1,7","","","20150202",",,7","20150209",",,7","-35.0",",7,21,+","533",",,7,21,+","244","1,,7,02,","21.6",",,7,02,","7.2",",7,09,","3137.7","7","   0.6",",,,7,3,2","   0.6",",,,7,5,2","890.3",",7","   0.6",",,,7,3,2","   0.6",",,,7,5,2","   0.6",",,,7,3,2","   0.6",",,,7,5,2","   0.6",",,,7,3,2","   0.6",",,,7,5,2","   0.6",",,,7,3,2","   0.6",",,,7,5,2","   0.6",",,,7,3,2","   0.6",",,,7,5,2","57.6",",,,7","891","1,,,7","-13.46",",7","-6.70",",,,7","-20.23",",,,7","350","1,7","15.6","1,7"
"USC00368361","2015-03","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","","","0.0","7","0.0",",7","12",",7","6",",7","0",",7","28",",7","5",",7","4",",7","27",",7","10",",7","0",",7","0",",7","3","","20150301",",,7","20150303","+,,7","20150302",",,7","","","20150327",",,7","20150317",",,7","-28.3",",7,01,","457",",,7,03,+","61",",,7,02,","12.7",",,7,27,","12.2",",7,17,","3786.3","7","","","","","648.6",",7","","","","","","","","","","","","","","","","","","","","","41.8",",,,7","197",",,,7","-2.59",",7","3.01",",,,7","-8.19",",,,7","","","",""
"USC00368361","2015-04","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","","","0.0","7","0.0",",7","19",",7","13",",7","0",",7","0",",7","0",",7","0",",7","15",",7","0",",7","3",",7","0",",7","8","","20150424","+,,7","20150424","+,,7","20150423",",,7","3","","20150404",",,7","20150414",",,7","-3.9",",7,24,+","0",",T,7,24,+","13",",,7,23,","9.9",",,7,04,","25.6",",7,14,","4113.2","7","  11.7",",,,7,3,2","  11.1",",,,7,5,2","326.9",",7","  13.9",",,,7,3,2","  13.3",",,,7,5,2","  -0.6",",,,7,3,2","   0.0",",,,7,5,2","   4.4",",,,7,3,2","   3.9",",,,7,5,2","   7.2",",,,7,3,2","   7.0",",,,7,5,2","   9.9",",,,7,3,2","   9.4",",,,7,5,2","83.2",",,,7","18",",,,7","7.44",",7","13.85",",,,7","1.02",",,,7","160","1,7","15.6","1,7"
"USC00368361","2015-05","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","2.0","1,7","38.9","7","38.9",",7","17",",7","9",",7","3",",7","0",",7","0",",7","0",",7","2",",7","0",",7","20",",7","0",",7","10","","20150523",",,7","20150531","+,,7","20150531","+,,7","6","","20150531",",,7","20150510","+,,7","-0.6",",7,23,","0",",,7,31,+","0",",,7,31,+","39.9",",,7,31,","30.0",",7,10,+","4224.9","7","  19.4","1,,,7,3,2","  19.4","1,,,7,5,2","111.7",",7","  21.1","1,,,7,3,2","  21.1","1,,,7,5,2","   6.7","1,,,7,3,2","   6.7","1,,,7,5,2","  10.6","1,,,7,3,2","   9.4","1,,,7,5,2","  14.4","1,,,7,3,2","  14.0","1,,,7,5,2","  17.0","1,,,7,3,2","  16.8","1,,,7,5,2","150.7",",,,7","0",",,,7","15.98",",7","22.33",",,,7","9.64",",,,7","320",",7","11.2",",7"
"USC00368361","2015-06","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","1.7","1,7","75.1","7","36.2",",7","20",",7","11",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","24",",7","0",",7","17","","20150601",",,7","20150630","+,,7","20150630","+,,7","6","","20150628",",,7","20150613",",,7","6.7",",7,01,","0",",,7,30,+","0",",,7,30,+","48.3",",,7,28,","30.6",",7,13,","4274.3","7","  21.1",",,,7,3,2","  21.1",",,,7,5,2","49.4",",7","  22.2",",,,7,3,2","  22.8",",,,7,5,2","  15.0",",,,7,3,2","  14.4",",,,7,5,2","  16.7",",,,7,3,2","  16.1",",,,7,5,2","  18.9",",,,7,3,2","  18.7",",,,7,5,2","  20.3",",,,7,3,2","  20.6",",,,7,5,2","175.4",",,,7","0",",,,7","17.89",",7","22.95",",,,7","12.84",",,,7","230",",7","11.2",",7"
"USC00368361","2015-07","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","0.8",",7","138.6","7","63.5",",7","9",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","0",",7","23","","20150717","+,,7","20150731","+,,7","20150731","+,,7","5","","20150710","+,,7","20150730","+,,7","7.2",",7,17,+","0",",,7,31,+","0",",,7,31,+","15.0",",,7,10,+","31.7",",7,30,+","23.7","7","  22.8","1,,,7,3,2","  22.8",",,,7,5,2","23.7",",7","  25.0",",,,7,3,2","  25.0",",,,7,5,2","  18.3","1,,,7,3,2","  18.3",",,,7,5,2","  20.0",",,,7,3,2","  19.4",",,,7,5,2","  20.7","1,,,7,3,2","  20.3",",,,7,5,2","  22.7",",,,7,3,2","  22.6",",,,7,5,2","63.5",",,,7","0",",,,7","19.62",",7","25.97",",,,7","13.26",",,,7","270","1,7","8.9","1,7"
"USC00368361","2015-08","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","","","190.9","7","52.3",",7","10",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","0",",7","13","","20150828",",,7","20150831","+,,7","20150831","+,,7","2","","20150821",",,7","20150820",",,7","7.2",",7,28,","0",",,7,31,+","0",",,7,31,+","17.0",",,7,21,","30.6",",7,20,","52.7","7","","","","","29.0",",7","","","","","","","","","","","","","","","","","","","","","58.6",",,,7","0",",,,7","19.09",",7","25.56",",,,7","12.61",",,,7","","","",""
"USC00368361","2015-09","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","1.3","3,7","244.8","7","53.9",",7","8",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","2",",7","15","","20150921",",,7","20150930","+,,7","20150930","+,,7","2","","20150920","+,,7","20150909","+,,7","3.3",",7,21,","0",",,7,30,+","0",",,7,30,+","24.6",",,7,20,+","32.2",",7,09,+","100.2","7","  22.2","1,,,7,3,2","  21.7","1,,,7,5,2","47.5",",7","  25.0","1,,,7,3,2","  25.0","1,,,7,5,2","  15.6","1,,,7,3,2","  15.6","1,,,7,5,2","  18.3","1,,,7,3,2","  17.8","1,,,7,5,2","  18.7","1,,,7,3,2","  18.4","1,,,7,5,2","  21.0","1,,,7,3,2","  20.8","1,,,7,5,2","98.0",",,,7","0",",,,7","18.55",",7","25.48",",,,7","11.61",",,,7","10","2,7","8.9","2,7"
"USC00368361","2015-10","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","2.3","1,7","244.8","7","0.0",",7","17",",7","9",",7","0",",7","0",",7","0",",7","0",",7","4",",7","0",",7","4",",7","0",",7","7","","20151019",",,7","20151031","+,,7","20151019","+,,7","1","","20151029",",,7","20151013",",,7","-2.8",",7,19,","0",",,7,31,+","0",",T,7,19,+","18.0",",,7,29,","22.2",",7,13,","362.5","7","  16.1",",,,7,3,2","  16.1",",,,7,5,2","262.3",",7","  18.3",",,,7,3,2","  20.6",",,,7,5,2","   8.9",",,,7,3,2","   8.3",",,,7,5,2","  10.0",",,,7,3,2","  10.0",",,,7,5,2","  12.6",",,,7,3,2","  12.4",",,,7,5,2","  14.0",",,,7,3,2","  14.1",",,,7,5,2","99.4",",,,7","0",",T,,7","9.87",",7","15.46",",,,7","4.28",",,,7","180","2,7","14.8","2,7"
"USC00368361","2015-11","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","2.8",",7","246.2","7","1.4",",7","16",",7","9",",7","0",",7","3",",7","1",",7","0",",7","15",",7","0",",7","3",",7","0",",7","3","","20151130",",,7","20151124","+,,7","20151122",",,7","","","20151111",",,7","20151106","+,,7","-6.7",",7,30,","25",",,7,24,+","36",",,7,22,","17.0",",,7,11,","23.9",",7,06,+","699.1","7","  13.3",",,,7,3,2","  12.2",",,,7,5,2","336.6",",7","  14.4",",,,7,3,2","  14.4",",,,7,5,2","   5.0",",,,7,3,2","   5.0",",,,7,5,2","   6.1",",,,7,3,2","   6.1",",,,7,5,2","   8.5",",,,7,3,2","   8.4",",,,7,5,2","   9.9",",,,7,3,2","   9.7",",,,7,5,2","72.1",",,,7","46",",,,7","7.16",",7","12.58",",,,7","1.75",",,,7","9","2,7","107.3","2,7"
"USC00368361","2015-12","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","2.6",",7","246.2","7","0.0",",7","19",",7","12",",7","1",",7","4",",7","2",",7","0",",7","15",",7","1",",7","0",",7","0",",7","11","","20151221","+,,7","20151219",",,7","20151219",",,7","","","20151227",",,7","20151215","+,,7","-11.1",",7,21,+","305",",,7,19,","305",",,7,19,","27.9",",,7,27,","18.3",",7,15,+","1108.7","7","   9.4",",,,7,3,2","   9.4",",,,7,5,2","409.6",",7","  10.6","1,,,7,3,2","  10.0","1,,,7,5,2","   3.9",",,,7,3,2","   3.9",",,,7,5,2","   5.0","1,,,7,3,2","   5.0","1,,,7,5,2","   6.0",",,,7,3,2","   6.0",",,,7,5,2","   7.2","1,,,7,3,2","   7.0","1,,,7,5,2","117.9",",,,7","363",",,,7","5.12",",7","9.29",",,,7","0.95",",,,7","","","17.9","1,7"
"USC00368361","2016-01","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","4.0",",7","0.0","7","0.0",",7","20",",7","9",",7","0",",7","26",",7","9","1,7","2",",7","29",",7","19",",7","0",",7","0",",7","3","","20160106","+,,7","20160121","+,,7","20160119",",1,7","","","20160111",",,7","20160110",",,7","-17.8",",7,06,+","305",",,7,21,+","203","1,,7,19,","8.6",",,7,11,","11.1",",7,10,","1814.1","7","   3.9","1,,,7,3,2","   3.9","1,,,7,5,2","705.4",",7","   5.6","1,,,7,3,2","   5.6","1,,,7,5,2","   0.6","1,,,7,3,2","   0.6","1,,,7,5,2","   0.6","1,,,7,3,2","   0.6","1,,,7,5,2","   1.3","1,,,7,3,2","   1.3","1,,,7,5,2","   1.7","1,,,7,3,2","   1.6","1,,,7,5,2","57.5",",,,7","894","1,,,7","-4.42",",7","-0.18",",,,7","-8.66",",,,7","270",",7","17.0",",7"
"USC00368361","2016-02","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","3.3",",7","0.0","7","0.0",",7","18",",7","11",",7","1",",7","15",",7","8",",7","2",",7","27",",7","12",",7","0",",7","0",",7","","","20160219",",,7","20160219","+,,7","20160216",",,7","","","20160225",",,7","20160221",",,7","-22.8",",7,19,","279",",,7,19,+","127",",,7,16,","25.9",",,7,25,","17.8",",7,21,","2395.6","7","   2.8","2,,,7,3,2","   2.8","2,,,7,5,2","581.5",",7","   4.4","2,,,7,3,2","   4.4","2,,,7,5,2","   0.6","2,,,7,3,2","   0.6","2,,,7,5,2","   0.6","2,,,7,3,2","   0.6","2,,,7,5,2","   1.3","2,,,7,3,2","   1.2","2,,,7,5,2","   2.0","2,,,7,3,2","   1.9","2,,,7,5,2","100.1",",,,7","595",",,,7","-1.72",",7","3.20",",,,7","-6.63",",,,7","250",",7","15.6",",7"
"USC00368361","2016-03","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","2.4",",7","0.0","7","0.0",",7","16",",7","7",",7","0",",7","2",",7","0",",7","0",",7","20",",7","3",",7","3",",7","0",",7","4","","20160303",",,7","20160304","+,,7","20160304",",,7","3","","20160311",",,7","20160328",",,7","-11.1",",7,03,","25",",,7,04,+","23",",,7,04,","19.8",",,7,11,","22.8",",7,28,","2824.2","7","   8.9",",,,7,3,2","   8.3",",,,7,5,2","428.6",",7","  10.0",",,,7,3,2","   9.4",",,,7,5,2","   1.1",",,,7,3,2","   0.6",",,,7,5,2","   1.1",",,,7,3,2","   1.1",",,,7,5,2","   5.1",",,,7,3,2","   4.8",",,,7,5,2","   7.1",",,,7,3,2","   6.8",",,,7,5,2","85.0",",,,7","46",",,,7","4.51",",7","10.15",",,,7","-1.13",",,,7","270",",7","17.9",",7"
"USC00368361","2016-04","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","2.2",",7","0.0","7","0.0",",7","17",",7","10",",7","0",",7","5",",7","2",",7","0",",7","19",",7","1",",7","5",",7","0",",7","8","","20160410",",,7","20160409",",,7","20160409",",,7","","","20160412",",,7","20160418",",,7","-10.6",",7,10,","102",",,7,09,","91",",,7,09,","12.7",",,7,12,","24.4",",7,18,","3197.0","7","  12.2",",,,7,3,2","  11.7",",,,7,5,2","372.8",",7","  13.9",",,,7,3,2","  13.3",",,,7,5,2","   3.9",",,,7,3,2","   3.3",",,,7,5,2","   4.4",",,,7,3,2","   4.4",",,,7,5,2","   7.6",",,,7,3,2","   7.1",",,,7,5,2","   9.9",",,,7,3,2","   9.2",",,,7,5,2","68.6",",,,7","175",",,,7","5.91",",7","12.72",",,,7","-0.91",",,,7","180","3,7","15.6","3,7"
"USC00368361","2016-05","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","","","21.7","7","21.7",",7","16",",7","6",",7","0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","11",",7","0",",7","13","","20160516",",,7","20160531","+,,7","20160531","+,,7","1","","20160513",",,7","20160529",",,7","0.0",",7,16,","0",",,7,31,+","0",",,7,31,+","14.7",",,7,13,","30.6",",7,29,","3381.8","7","","","","","184.8",",7","","","","","","","","","","","","","","","","","","","","","73.6",",,,7","0",",,,7","13.07",",7","19.28",",,,7","6.86",",,,7","","","",""
"USC00368361","2016-06","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","","","60.8","7","39.1",",7","9",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","0",",7","7","","20160609",",,7","20160630","+,,7","20160630","+,,7","5","","20160617",",,7","20160620",",,7","3.3",",7,09,","0",",,7,30,+","0",",,7,30,+","15.0",",,7,17,","31.1",",7,20,","3424.6","7","","","","","42.8",",7","","","","","","","","","","","","","","","","","","","","","64.8",",,,7","0",",,,7","18.21",",7","24.83",",,,7","11.58",",,,7","","","",""
"USC00368361","2016-07","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","1.4","2,7","154.6","7","93.8",",7","13",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","0",",7","10","","20160702",",,7","20160731","+,,7","20160731","+,,7","9","","20160707",",,7","20160724","+,,7","6.1",",7,02,","0",",,7,31,+","0",",,7,31,+","42.4",",,7,07,","31.1",",7,24,+","8.6","7","  23.3",",,,7,3,2","  23.3",",,,7,5,2","8.6",",7","  26.7",",,,7,3,2","  26.1",",,,7,5,2","  17.8",",,,7,3,2","  18.3",",,,7,5,2","  21.1",",,,7,3,2","  20.6",",,,7,5,2","  21.2",",,,7,3,2","  21.4",",,,7,5,2","  24.1",",,,7,3,2","  23.8",",,,7,5,2","122.4",",,,7","0",",,,7","21.08",",7","27.81",",,,7","14.35",",,,7","12","3,7","67.1","3,7"
"USC00368361","2016-08","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","0.9",",7","268.2","7","113.6",",7","16",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","1",",7","16","","20160824","+,,7","20160831","+,,7","20160831","+,,7","6","","20160812",",,7","20160814",",,7","10.6",",7,24,+","0",",,7,31,+","0",",,7,31,+","19.8",",,7,12,","32.2",",7,14,","10.5","7","  24.4",",,,7,3,2","  25.0",",,,7,5,2","1.9",",7","  26.7",",,,7,3,2","  26.7",",,,7,5,2","  20.6",",,,7,3,2","  21.1",",,,7,5,2","  23.3",",,,7,3,2","  22.8",",,,7,5,2","  22.4",",,,7,3,2","  22.6",",,,7,5,2","  25.1",",,,7,3,2","  24.9",",,,7,5,2","102.3",",,,7","0",",,,7","21.94",",7","28.07",",,,7","15.80",",,,7","190","1,7","11.2","1,7"
"USC00368361","2016-09","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","0.9","2,7","308.1","7","39.9",",7","12",",7","7",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","0",",7","14","","20160926","+,,7","20160930","+,,7","20160930","+,,7","4","","20160909",",,7","20160909","+,,7","4.4",",7,26,+","0",",,7,30,+","0",",,7,30,+","35.8",",,7,09,","31.1",",7,09,+","61.3","7","  23.3",",,,2,3,2","  23.3",",,,2,5,2","50.8",",7","  25.0",",,,2,3,2","  25.0",",,,2,5,2","  16.7",",,,2,3,2","  16.7",",,,2,5,2","  18.3",",,,2,3,2","  18.3",",,,2,5,2","  19.8",",,,2,3,2","  19.9",",,,2,5,2","  22.3",",,,2,3,2","  22.0",",,,2,5,2","142.0",",,,7","0",",,,7","17.97",",7","24.58",",,,7","11.36",",,,7","260","3,7","13.4","3,7"
"USC00368361","2016-10","41.8162","-80.4249","306.3","SPRINGBORO 3 WNW, PA US","","","312.0","7","3.9",",7","19",",7","13",",7","1",",7","0",",7","0",",7","0",",7","4",",7","0",",7","9",",7","0",",7","4","","20161027",",,7","20161031","+,,7","20161031","+,,7","2","","20161021",",,7","20161018",",,7","-2.2",",7,27,","0",",,7,31,+","0",",,7,31,+","39.6",",,7,21,","25.0",",7,18,","259.2","7","","","","","197.9",",7","","","","","","","","","","","","","","","","","","","","","145.2",",,,7","0",",,,7","12.08",",7","17.09",",,,7","7.06",",,,7","","","",""
