"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014773","1916-12","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","464.9","0","0.0",",0","14",",0","9",",0","1",",0","8",",0","2",",0","0",",0","24",",0","9",",0","0",",0","0",",0","6","","","","19161216",",,0","19161215",",,0","19161215",",,0","1","","19161222",",,0","19161205",",,0","-11.1",",0,16,","203",",,0,15,","198",",,0,15,","30.5",",,0,22,","17.8",",0,05,","1124.6","0","565.6",",0","123.9",",,,0","","","280",",,,0","0.09",",0","3.41",",,,0","-3.24",",,,0","","","","","",""
"USW00014773","1917-01","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","13",",0","8",",0","1",",0","4",",0","3",",0","0",",0","25",",0","8",",0","0",",0","0",",0","11","","","","19170112",",,0","19170121",",,0","19170121",",,0","","","19170121",",,0","19170114",",,0","-13.3",",0,12,","76",",,0,21,","69",",,0,21,","25.7",",,0,21,","12.8",",0,14,","1686.2","0","561.6",",0","78.9",",,,0","","","160",",,,0","0.22",",0","4.46",",,,0","-4.03",",,,0","","","","","",""
"USW00014773","1917-02","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","12",",0","5",",0","0",",0","1",",0","2",",0","1",",0","25",",0","8",",0","0",",0","0",",0","8","","","","19170213",",,0","19170228",",,0","19170228","+,,0","","","19170228",",,0","19170226",",,0","-17.8",",0,13,","76",",,0,28,","76",",,0,28,+","10.4",",,0,28,","15.0",",0,26,","2254.3","0","568.1",",0","37.4",",,,0","","","193",",,,0","-1.96",",0","2.69",",,,0","-6.60",",,,0","","","","","",""
"USW00014773","1917-03","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","12",",0","10",",0","0",",0","8",",0","2",",0","0",",0","15",",0","1",",0","0",",0","0",",0","6","","","","19170306",",,0","19170304",",,0","19170304",",,0","","","19170304",",,0","19170331",",,0","-7.8",",0,06,","127",",,0,04,","99",",,0,04,","20.6",",,0,04,","20.6",",0,31,","2698.9","0","444.6",",0","87.5",",,,0","","","189",",,,0","3.99",",0","8.25",",,,0","-0.26",",,,0","","","","","",""
"USW00014773","1917-04","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.9","0","0.9",",0","11",",0","8",",0","0",",0","0",",0","1",",0","0",",0","5",",0","0",",0","6",",0","0",",0","2","","","","19170409",",,0","19170411","+,,0","19170409",",,0","2","","19170405",",,0","19170401",",,0","-3.9",",0,09,","0",",T,0,11,+","157",",,0,09,","16.3",",,0,05,","26.7",",0,01,","2964.8","0","265.9",",0","58.2",",,,0","","","157",",,,0","9.50",",0","14.63",",,,0","4.37",",,,0","","","","","",""
"USW00014773","1917-05","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","7.6","0","6.7",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","5","","","","19170506","+,,0","19170531","+,,0","19170531","+,,0","5","","19170528",",,0","19170520",",,0","3.3",",0,06,+","0",",,0,31,+","0",",,0,31,+","23.1",",,0,28,","29.4",",0,20,","3151.2","0","186.4",",0","73.9",",,,0","","","0",",,,0","12.54",",0","17.23",",,,0","7.84",",,,0","","","","","",""
"USW00014773","1917-06","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","102.1","0","94.5",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","5","","","","19170617",",,0","19170630","+,,0","19170630","+,,0","7","","19170607",",,0","19170622",",,0","11.1",",0,17,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,07,","31.1",",0,22,","3153.8","0","2.6",",0","80.1",",,,0","","","0",",,,0","21.40",",0","26.89",",,,0","15.91",",,,0","","","","","",""
"USW00014773","1917-07","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","278.8","0","176.7",",0","14",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","12","","","","19170712",",,0","19170731","+,,0","19170731","+,,0","11","","19170703",",,0","19170731",",,0","15.0",",0,12,","0",",,0,31,+","0",",,0,31,+","28.2",",,0,03,","36.7",",0,31,","2.8","0","2.8",",0","107.6",",,,0","","","0",",,,0","23.95",",0","28.42",",,,0","19.47",",,,0","","","","","",""
"USW00014773","1917-08","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","448.5","0","169.7",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","12","","","","19170826",",,0","19170831","+,,0","19170831","+,,0","8","","19170816",",,0","19170802","+,,0","11.7",",0,26,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,16,","35.0",",0,02,+","3.3","0","0.5",",0","53.7",",,,0","","","0",",,,0","23.79",",0","28.86",",,,0","18.72",",,,0","","","","","",""
"USW00014773","1917-09","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","467.1","0","18.6",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","12","","","","19170911",",,0","19170930","+,,0","19170930","+,,0","1","","19170901",",,0","19170919",",,0","4.4",",0,11,","0",",,0,30,+","0",",,0,30,+","42.9",",,0,01,","27.2",",0,19,","72.1","0","68.8",",0","98.9",",,,0","","","0",",,,0","16.66",",0","21.65",",,,0","11.67",",,,0","","","","","",""
"USW00014773","1917-10","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","467.4","0","0.3",",0","10",",0","9",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","4",",0","0",",0","12","","","","19171031",",,0","19171031","+,,0","19171030",",,0","2","","19171030",",,0","19171005",",,0","-1.7",",0,31,","0",",,0,31,+","0",",T,0,30,","33.5",",,0,30,","26.1",",0,05,","304.5","0","232.4",",0","134.6",",,,0","","","0",",T,,0","10.84",",0","16.25",",,,0","5.43",",,,0","","","","","",""
"USW00014773","1917-11","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","467.4","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","15",",0","3",",0","0",",0","0",",0","8","","","","19171127",",,0","19171129","+,,0","19171128",",,0","","","19171130",",,0","19171118",",,0","-7.2",",0,27,","0",",T,0,29,+","8",",,0,28,","17.0",",,0,30,","18.3",",0,18,","711.2","0","406.7",",0","26.0",",,,0","","","8",",,,0","4.78",",0","9.29",",,,0","0.26",",,,0","","","","","",""
"USW00014773","1917-12","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","467.4","0","0.0",",0","9",",0","4",",0","0",",0","10",",0","2",",0","3",",0","30",",0","12",",0","0",",0","0",",0","4","","","","19171230",",,0","19171215","+,,0","19171214",",,0","","","19171213",",,0","19171208","+,,0","-21.7",",0,30,","76",",,0,15,+","89",",,0,14,","15.2",",,0,13,","8.3",",0,08,+","1405.4","0","694.2",",0","39.5",",,,0","","","161",",,,0","-4.06",",0","-0.24",",,,0","-7.88",",,,0","","","","","",""
"USW00014773","1918-01","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","12",",0","10",",0","0",",0","20",",0","6",",0","3",",0","31",",0","22",",0","0",",0","0",",0","2","","","","19180104","+,,0","19180130","+,,0","19180122",",,0","1","","19180115",",,0","19180112",",,0","-18.3",",0,04,+","254",",,0,30,+","112",",,0,22,","18.3",",,0,15,","12.2",",0,12,","2172.7","0","767.3",",0","76.3",",,,0","","","496",",,,0","-6.42",",0","-2.81",",,,0","-10.03",",,,0","","","","","",""
"USW00014773","1918-02","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","9",",0","6",",0","0",",0","13",",0","1",",0","1",",0","23",",0","8",",0","0",",0","0",",0","5","","","","19180205",",,0","19180202","+,,0","19180222",",,0","","","19180219",",,0","19180225",",,0","-21.1",",0,05,","203",",,0,02,+","43",",,0,22,","16.5",",,0,19,","15.6",",0,25,","2716.4","0","543.7",",0","46.8",",,,0","","","54",",,,0","-1.08",",0","4.05",",,,0","-6.21",",,,0","","","","","",""
"USW00014773","1918-03","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","3",",0","0",",0","11","","","","19180311",",,0","19180331","+,,0","19180305",",,0","2","","19180314",",,0","19180319",",,0","-8.9",",0,11,","0",",,0,31,+","3",",,0,05,","13.7",",,0,14,","24.4",",0,19,","3115.0","0","398.6",",0","51.3",",,,0","","","3",",,,0","5.47",",0","11.44",",,,0","-0.49",",,,0","","","","","",""
"USW00014773","1918-04","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","9",",0","0",",0","7","","","","19180411","+,,0","19180412","+,,0","19180412",",,0","","","19180421",",,0","19180402",",,0","-0.6",",0,11,+","0",",T,0,12,+","18",",,0,12,","31.2",",,0,21,","24.4",",0,02,","3363.1","0","248.1",",0","82.5",",,,0","","","26",",,,0","10.06",",0","15.30",",,,0","4.83",",,,0","","","","","",""
"USW00014773","1918-05","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","42.4","0","42.4",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","9","","","","19180502",",,0","19180531","+,,0","19180531","+,,0","9","","19180521",",,0","19180528","+,,0","5.0",",0,02,","0",",,0,31,+","0",",,0,31,+","39.9",",,0,21,","31.1",",0,28,+","3402.8","0","39.7",",0","111.1",",,,0","","","0",",,,0","18.42",",0","24.45",",,,0","12.39",",,,0","","","","","",""
"USW00014773","1918-06","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","99.3","0","56.9",",0","9",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","8","","","","19180623",",,0","19180630","+,,0","19180630","+,,0","6","","19180605",",,0","19180601",",,0","8.9",",0,23,","0",",,0,30,+","0",",,0,30,+","32.3",",,0,05,","33.3",",0,01,","3422.7","0","19.9",",0","96.1",",,,0","","","0",",,,0","19.57",",0","24.79",",,,0","14.35",",,,0","","","","","",""
"USW00014773","1918-07","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","243.3","0","144.0",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","12","","","","19180703",",,0","19180731","+,,0","19180731","+,,0","9","","19180730",",,0","19180722",",,0","12.2",",0,03,","0",",,0,31,+","0",",,0,31,+","73.4",",,0,30,","36.7",",0,22,","2.7","0","2.7",",0","126.3",",,,0","","","0",",,,0","22.89",",0","28.30",",,,0","17.48",",,,0","","","","","",""
"USW00014773","1918-08","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","421.3","0","178.0",",0","9",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","10","","","","19180820",",,0","19180831","+,,0","19180831","+,,0","7","","19180812",",,0","19180807",",,0","12.8",",0,20,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,12,","40.6",",0,07,","2.7","0","0.0",",0","64.0",",,,0","","","0",",,,0","24.07",",0","29.38",",,,0","18.77",",,,0","","","","","",""
"USW00014773","1918-09","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","444.9","0","23.6",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","13","","","","19180927",",,0","19180930","+,,0","19180930","+,,0","2","","19180918",",,0","19180905",",,0","5.6",",0,27,","0",",,0,30,+","0",",,0,30,+","47.0",",,0,18,","28.3",",0,05,","67.4","0","64.7",",0","81.5",",,,0","","","0",",,,0","16.96",",0","22.27",",,,0","11.66",",,,0","","","","","",""
"USW00014773","1918-10","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","453.8","0","8.9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","13","","","","19181024","+,,0","19181031","+,,0","19181031","+,,0","1","","19181031","+,,0","19181029",",,0","3.3",",0,24,+","0",",,0,31,+","0",",,0,31,+","6.1",",,0,31,+","26.1",",0,29,","195.1","0","127.7",",0","18.8",",,,0","","","0",",,,0","14.50",",0","20.11",",,,0","8.89",",,,0","","","","","",""
"USW00014773","1918-11","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","453.8","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","0",",0","0",",0","5","","","","19181127",",,0","19181130","+,,0","19181130","+,,0","2","","19181117",",,0","19181118",",,0","-3.3",",0,27,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,17,","18.9",",0,18,","530.7","0","335.6",",0","47.0",",,,0","","","0",",,,0","7.15",",0","11.24",",,,0","3.05",",,,0","","","","","",""
"USW00014773","1918-12","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","453.8","0","0.0",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","12","","","","19181230",",,0","19181228",",,0","19181229","+,,0","","","19181211",",,0","19181214",",,0","-5.6",",0,30,","0",",T,0,28,","0",",T,0,29,+","30.0",",,0,11,","17.8",",0,14,","989.2","0","458.5",",0","98.0",",,,0","","","0",",T,,0","3.54",",0","7.32",",,,0","-0.23",",,,0","","","","","",""
"USW00014773","1919-01","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","24",",0","5",",0","0",",0","0",",0","11","","","","19190112",",,0","19190108","+,,0","19190108",",,0","","","19190123",",,0","19190101",",,0","-12.8",",0,12,","0",",T,0,08,+","8",",,0,08,","30.5",",,0,23,","15.6",",0,01,","1508.2","0","519.0",",0","83.5",",,,0","","","8",",,,0","1.59",",0","5.74",",,,0","-2.55",",,,0","","","","","",""
"USW00014773","1919-02","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","0",",0","0",",0","11","","","","19190211",",,0","19190208",",,0","19190218","+,,0","1","","19190214",",,0","19190228",",,0","-8.3",",0,11,","0",",T,0,08,","13",",,0,18,+","22.1",",,0,14,","14.4",",0,28,","1983.6","0","475.4",",0","82.6",",,,0","","","31",",,,0","1.36",",0","5.08",",,,0","-2.36",",,,0","","","","","",""
"USW00014773","1919-03","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","13",",0","8",",0","2",",0","1",",0","0",",0","0",",0","12",",0","0",",0","1",",0","0",",0","7","","","","19190331","+,,0","19190314",",,0","19190314",",,0","","","19190327",",,0","19190317",",,0","-5.6",",0,31,+","25",",,0,14,","13",",,0,14,","46.5",",,0,27,","22.2",",0,17,","2362.9","0","379.3",",0","118.0",",,,0","","","13",",,,0","6.10",",0","11.15",",,,0","1.05",",,,0","","","","","",""
"USW00014773","1919-04","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","3",",0","0",",0","5","","","","19190401",",,0","19190430","+,,0","19190426","+,,0","1","","19190416",",,0","19190407",",,0","-6.1",",0,01,","0",",,0,30,+","0",",T,0,26,+","36.6",",,0,16,","25.0",",0,07,","2614.4","0","251.5",",0","73.9",",,,0","","","0",",T,,0","9.95",",0","15.30",",,,0","4.60",",,,0","","","","","",""
"USW00014773","1919-05","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","32.6","0","32.6",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","4","","","","19190516","+,,0","19190531","+,,0","19190531","+,,0","4","","19190501",",,0","19190530",",,0","6.1",",0,16,+","0",",,0,31,+","0",",,0,31,+","26.7",",,0,01,","32.2",",0,30,","2699.2","0","84.8",",0","106.3",",,,0","","","0",",,,0","16.65",",0","21.95",",,,0","11.35",",,,0","","","","","",""
"USW00014773","1919-06","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","137.7","0","105.1",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","6","","","","19190629",",,0","19190630","+,,0","19190630","+,,0","5","","19190627",",,0","19190603",",,0","10.0",",0,29,","0",",,0,30,+","0",",,0,30,+","15.7",",,0,27,","35.6",",0,03,","2706.9","0","7.7",",0","35.4",",,,0","","","0",",,,0","21.58",",0","27.25",",,,0","15.91",",,,0","","","","","",""
"USW00014773","1919-07","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","311.8","0","174.1",",0","14",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","5","","","","19190701",",,0","19190731","+,,0","19190731","+,,0","14","","19190713",",,0","19190705",",,0","13.3",",0,01,","0",",,0,31,+","0",",,0,31,+","54.9",",,0,13,","38.3",",0,05,","0.0","0","0.0",",0","264.6",",,,0","","","0",",,,0","23.95",",0","28.65",",,,0","19.25",",,,0","","","","","",""
"USW00014773","1919-08","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","410.6","0","98.8",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","5","","","","19190828",",,0","19190831","+,,0","19190831","+,,0","5","","19190813",",,0","19190824",",,0","12.8",",0,28,","0",",,0,31,+","0",",,0,31,+","55.1",",,0,13,","32.2",",0,24,","3.7","0","3.7",",0","122.4",",,,0","","","0",",,,0","21.40",",0","26.11",",,,0","16.69",",,,0","","","","","",""
"USW00014773","1919-09","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","456.6","0","46.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","9","","","","19190927",",,0","19190930","+,,0","19190930","+,,0","2","","19190911",",,0","19190908",",,0","7.8",",0,27,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,11,","32.8",",0,08,","32.6","0","28.9",",0","69.5",",,,0","","","0",",,,0","18.91",",0","24.02",",,,0","13.79",",,,0","","","","","",""
"USW00014773","1919-10","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","476.7","0","20.1",",0","15",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","20","","","","19191013",",,0","19191031","+,,0","19191031","+,,0","1","","19191012",",,0","19191003",",,0","2.2",",0,13,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,12,","30.6",",0,03,","164.6","0","132.0",",0","78.6",",,,0","","","0",",,,0","14.72",",0","19.30",",,,0","10.15",",,,0","","","","","",""
"USW00014773","1919-11","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","476.7","0","0.0",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","1",",0","0",",0","13","","","","19191121",",,0","19191130","+,,0","19191119",",,0","1","","19191101",",,0","19191101",",,0","-3.9",",0,21,","0",",,0,30,+","0",",T,0,19,","17.3",",,0,01,","21.1",",0,01,","517.0","0","352.4",",0","78.7",",,,0","","","0",",T,,0","6.59",",0","11.24",",,,0","1.93",",,,0","","","","","",""
"USW00014773","1919-12","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","476.7","0","0.0",",0","13",",0","8",",0","0",",0","9",",0","3",",0","1",",0","27",",0","12",",0","0",",0","0",",0","10","","","","19191218",",,0","19191226","+,,0","19191224",",,0","","","19191210",",,0","19191213",",,0","-18.3",",0,18,","51",",,0,26,+","36",",,0,24,","18.5",",,0,10,","15.0",",0,13,","1138.4","0","621.4",",0","74.7",",,,0","","","117",",,,0","-1.71",",0","2.22",",,,0","-5.65",",,,0","","","","","",""
"USW00014773","1920-01","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","12",",0","10",",0","0",",0","16",",0","5",",0","1",",0","30",",0","19",",0","0",",0","0",",0","8","","","","19200131",",,0","19200124","+,,0","19200119",",,0","","","19200109",",,0","19200130",",,0","-18.3",",0,31,","127",",,0,24,+","46",",,0,19,","19.8",",,0,09,","6.7",",0,30,","1857.2","0","718.8",",0","60.9",",,,0","","","164",",,,0","-4.85",",0","-1.22",",,,0","-8.49",",,,0","","","","","",""
"USW00014773","1920-02","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","13",",0","6",",0","2",",0","28",",0","4",",0","1",",0","29",",0","10",",0","0",",0","0",",0","7","","","","19200201",",,0","19200207",",,0","19200204",",,0","","","19200204",",,0","19200218",",,0","-19.4",",0,01,","279",",,0,07,","152",",,0,04,","41.4",",,0,04,","10.6",",0,18,","2448.0","0","590.8",",0","108.6",",,,0","","","389",",,,0","-2.04",",0","1.80",",,,0","-5.88",",,,0","","","","","",""
"USW00014773","1920-03","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","11",",0","5",",0","2",",0","11",",0","2",",0","0",",0","17",",0","3",",0","2",",0","0",",0","10","","","","19200307",",,0","19200308","+,,0","19200306",",,0","1","","19200305",",,0","19200331",",,0","-11.1",",0,07,","127",",,0,08,+","140",",,0,06,","43.7",",,0,05,","21.7",",0,31,","2870.8","0","422.8",",0","97.0",",,,0","","","211",",,,0","4.70",",0","10.42",",,,0","-1.03",",,,0","","","","","",""
"USW00014773","1920-04","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","0.0","0","0.0",",0","15",",0","12",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","3",",0","0",",0","10","","","","19200410","+,,0","19200430","+,,0","19200409","+,,0","4","","19200421",",,0","19200422",",,0","-2.2",",0,10,+","0",",,0,30,+","0",",T,0,09,+","20.6",",,0,21,","25.6",",0,22,","3156.3","0","285.5",",0","110.3",",,,0","","","0",",T,,0","8.82",",0","13.85",",,,0","3.78",",,,0","","","","","",""
"USW00014773","1920-05","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","6.1","0","6.1",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","7","","","","19200506","+,,0","19200531","+,,0","19200531","+,,0","2","","19200508",",,0","19200528",",,0","3.3",",0,06,+","0",",,0,31,+","0",",,0,31,+","19.3",",,0,08,","28.3",",0,28,","3282.5","0","126.2",",0","67.7",",,,0","","","0",",,,0","14.46",",0","20.02",",,,0","8.90",",,,0","","","","","",""
