"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094051","2014-11","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.2",",W","243.3","W","0.0",",W","9",",W","1",",W","0",",W","0","2,W","","","10",",W","29",",W","12",",W","0",",W","0",",W","20141113",",,W","20141130","+,2,W","","","20141109",",,W","20141107",",,W","-32.1",",W,13,","0","2,,W,30,+","","","12.4",",,W,09,","15.6",",W,07,","1163.3","W","699.8",",W","20.3",",,,W","","","-5.00",",W","2.21",",,,W","-12.20",",,,W","","","300",",W","290","1,W","16.1",",W","19.2","1,W"
"USW00094051","2014-12","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.1",",W","243.3","W","0.0",",W","5",",W","0",",W","0",",W","0","1,W","0","5,W","5",",W","31",",W","14",",W","0",",W","0",",W","20141230",",,W","20141231","+,1,W","20141231","+,5,W","20141221",",,W","20141210",",,W","-26.6",",W,30,","0","1,,W,31,+","0","5,,W,31,+","2.0",",,W,21,","13.3",",W,10,","1841.8","W","678.5",",W","6.9",",,,W","0","5,,,W","-3.55",",W","2.22",",,,W","-9.32",",,,W","","","330",",W","320",",W","14.3",",W","18.3",",W"
"USW00094051","2015-01","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.7",",W","0.0","W","0.0",",W","9",",W","3",",W","0",",W","0",",W","","","8",",W","31",",W","12",",W","0",",W","0",",W","20150109",",,W","20150131","+,,W","","","20150105",",,W","20150127",",,W","-31.6",",W,09,","0",",,W,31,+","","","7.1",",,W,05,","15.0",",W,27,","2589.0","W","747.2",",W","20.4",",,,W","","","-5.77",",W","0.80",",,,W","-12.34",",,,W","","","300",",W","300",",W","17.4",",W","21.0",",W"
"USW00094051","2015-02","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.7",",W","0.0","W","0.0","1,W","10",",W","1",",W","0",",W","0",",W","","","6","1,W","26","1,W","13",",W","0",",W","0",",W","20150201",",1,W","20150228","+,,W","","","20150203",",,W","20150213",",,W","-26.0","1,W,01,","0",",,W,28,+","","","3.6",",,W,03,","14.4",",W,13,","3199.7","W","610.7",",W","10.4",",,,W","","","-4.44","1,W","1.86",",,,W","-10.75","1,,,W","","","340",",W","340",",W","13.0",",W","15.2",",W"
"USW00094051","2015-03","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.1",",W","0.0","W","0.0",",W","4",",W","2",",W","0",",W","0",",W","0","4,W","1",",W","26",",W","3",",W","5",",W","0",",W","20150304",",,W","20150331","+,,W","20150331","+,4,W","20150318",",,W","20150331",",,W","-20.5",",W,04,","0",",,W,31,+","0","4,,W,31,+","8.1",",,W,18,","27.2",",W,31,","3611.7","W","412.0",",W","13.5",",,,W","0","4,,,W","5.04",",W","14.01",",,,W","-3.93",",,,W","","","280",",W","260",",W","17.4",",W","24.6",",W"
"USW00094051","2015-04","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.5",",W","0.0","W","0.0",",W","4",",W","1",",W","0",",W","0",",W","0","4,W","0",",W","19",",W","0",",W","6",",W","0",",W","20150404",",,W","20150430","+,,W","20150430","+,4,W","20150425",",,W","20150429",",,W","-6.6",",W,04,","0",",,W,30,+","0","4,,W,30,+","8.9",",,W,25,","28.3",",W,29,","3936.2","W","324.5",",W","10.9",",,,W","0","4,,,W","7.52",",W","15.79",",,,W","-0.76",",,,W","","","330",",W","320",",W","18.3",",W","25.0",",W"
"USW00094051","2015-05","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.9",",W","0.0","W","0.0",",W","9",",W","4",",W","0",",W","0","1,W","","","0",",W","9",",W","0",",W","14",",W","0",",W","20150511","+,,W","20150531","+,1,W","","","20150516",",,W","20150505",",,W","-4.9",",W,11,+","0","1,,W,31,+","","","16.5",",,W,16,","28.3",",W,05,","4154.8","W","218.6",",W","35.6",",,,W","","","11.28",",W","19.12",",,,W","3.45",",,,W","","","360",",W","10",",W","15.7",",W","18.3",",W"
"USW00094051","2015-06","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.3",",W","61.7","W","61.7",",W","9",",W","7",",W","2",",W","0",",W","0","1,W","0",",W","0",",W","0",",W","27",",W","6",",W","20150615",",,W","20150630","+,,W","20150630","+,1,W","20150602",",,W","20150629",",,W","6.1",",W,15,","0",",,W,30,+","0","1,,W,30,+","38.1",",,W,02,","37.2",",W,29,","4181.0","W","26.2",",W","103.4",",,,W","0","1,,,W","19.52",",W","27.40",",,,W","11.63",",,,W","","","320",",W","330",",W","17.4",",W","23.3",",W"
"USW00094051","2015-07","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.1",",W","163.6","W","101.9","1,W","8",",W","3",",W","0",",W","0","2,W","0","1,W","0","1,W","0","1,W","0","1,W","30","1,W","12","1,W","20150731","+,1,W","20150731","+,2,W","20150731","+,1,W","20150715",",,W","20150722","+,1,W","9.4","1,W,31,+","0","2,,W,31,+","0","1,,W,31,+","17.3",",,W,15,","36.7","1,W,22,+","1.7","W","1.7","1,W","34.0",",,,W","0","1,,,W","21.67","1,W","30.48","1,,,W","12.87","1,,,W","","","290",",W","310",",W","17.0",",W","22.8",",W"
"USW00094051","2015-08","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.4",",W","271.4","W","107.8",",W","6",",W","2",",W","1",",W","0","1,W","0","2,W","0",",W","1",",W","0",",W","28",",W","15",",W","20150823",",,W","20150831","+,1,W","20150831","+,2,W","20150805",",,W","20150814",",,W","-1.0",",W,23,","0","1,,W,31,+","0","2,,W,31,+","33.8",",,W,05,","41.1",",W,14,","32.2","W","30.5",",W","40.7",",,,W","0","2,,,W","20.83",",W","30.82",",,,W","10.84",",,,W","","","310",",W","310",",W","16.1",",W","19.7",",W"
"USW00094051","2015-09","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.5",",W","288.6","W","17.2",",W","5",",W","1",",W","0",",W","0",",W","0","4,W","0",",W","1",",W","0",",W","24",",W","5",",W","20150928",",,W","20150930","+,,W","20150930","+,4,W","20150905",",,W","20150902",",,W","-0.5",",W,28,","0",",,W,30,+","0","4,,W,30,+","2.5",",,W,05,","37.8",",W,02,","131.1","W","98.9",",W","4.7",",,,W","0","4,,,W","15.61",",W","25.77",",,,W","5.45",",,,W","","","360",",W","300",",W","14.3",",W","17.9",",W"
"USW00094051","2015-10","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.4",",W","290.8","W","2.2",",W","9",",W","4",",W","0",",W","0",",W","","","0",",W","11",",W","0",",W","8",",W","0",",W","20151029",",,W","20151031","+,,W","","","20151003",",,W","20151010",",,W","-7.1",",W,29,","0",",,W,31,+","","","24.6",",,W,03,","31.7",",W,10,","403.2","W","272.1",",W","51.9",",,,W","","","9.63",",W","17.29",",,,W","1.96",",,,W","","","300",",W","280",",W","17.4",",W","23.3",",W"
"USW00094051","2015-11","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.7",",W","290.8","W","0.0",",W","6",",W","3",",W","0",",W","0",",W","","","5",",W","27",",W","7",",W","0",",W","0",",W","20151127",",,W","20151130","+,,W","","","20151103",",,W","20151115",",,W","-23.8",",W,27,","0",",,W,30,+","","","13.0",",,W,03,","20.0",",W,15,","958.1","W","554.9",",W","22.9",",,,W","","","-0.16",",W","6.98",",,,W","-7.31",",,,W","","","300",",W","300",",W","19.7",",W","26.4",",W"
"USW00094051","2015-12","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.0",",W","290.8","W","0.0",",W","8",",W","2",",W","0",",W","0",",W","","","8",",W","29",",W","15",",W","0",",W","0",",W","20151226",",,W","20151231","+,,W","","","20151214",",,W","20151209",",,W","-27.7",",W,26,","0",",,W,31,+","","","10.4",",,W,14,","16.1",",W,09,","1706.4","W","748.3",",W","19.1",",,,W","","","-5.81",",W","0.98",",,,W","-12.59",",,,W","","","280",",W","270",",W","14.3",",W","20.1",",W"
"USW00094051","2016-01","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","2.9",",W","0.0","W","0.0",",W","9",",W","1",",W","0",",W","0",",W","","","8",",W","31",",W","19",",W","0",",W","0",",W","20160116",",,W","20160131","+,,W","","","20160124",",,W","20160128",",,W","-29.9",",W,16,","0",",,W,31,+","","","4.3",",,W,24,","8.3",",W,28,","2505.3","W","798.9",",W","11.3",",,,W","","","-7.44",",W","-0.79",",,,W","-14.09",",,,W","","","310",",W","320",",W","13.0",",W","16.1",",W"
"USW00094051","2016-02","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.0",",W","0.0","W","0.0",",W","9",",W","2",",W","0",",W","0",",W","","","0",",W","28",",W","1",",W","0",",W","0",",W","20160204",",,W","20160229","+,,W","","","20160218",",,W","20160227",",,W","-16.0",",W,04,","0",",,W,29,+","","","12.4",",,W,18,","17.8",",W,27,","2990.2","W","484.9",",W","20.9",",,,W","","","1.61",",W","8.18",",,,W","-4.96",",,,W","","","280",",W","270",",W","20.1",",W","26.4",",W"
"USW00094051","2016-03","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.0",",W","0.0","W","0.0",",W","6",",W","2",",W","0",",W","0",",W","","","0",",W","28",",W","1",",W","4",",W","0",",W","20160319",",,W","20160331","+,,W","","","20160329",",,W","20160305",",,W","-11.0",",W,19,","0",",,W,31,+","","","5.8",",,W,29,","22.8",",W,05,","3429.1","W","438.9",",W","15.8",",,,W","","","4.17",",W","12.45",",,,W","-4.10",",,,W","","","330",",W","280",",W","16.5",",W","21.9",",W"
"USW00094051","2016-04","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.3",",W","0.0","W","0.0",",W","11",",W","4",",W","0",",W","0",",W","","","0",",W","15",",W","0",",W","6",",W","0",",W","20160411",",,W","20160430","+,,W","","","20160424",",,W","20160422",",,W","-8.2",",W,11,","0",",,W,30,+","","","18.8",",,W,24,","27.8",",W,22,","3749.4","W","320.3",",W","59.2",",,,W","","","7.66",",W","14.80",",,,W","0.51",",,,W","","","270",",W","270",",W","17.0",",W","21.5",",W"
"USW00094051","2016-05","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.2",",W","1.7","W","1.7",",W","11",",W","5",",W","1",",W","0",",W","","","0",",W","5",",W","0",",W","14",",W","0",",W","20160514",",,W","20160531","+,,W","","","20160510",",,W","20160505",",,W","-4.3",",W,14,","0",",,W,31,+","","","26.7",",,W,10,","29.4",",W,05,","3937.4","W","188.0",",W","55.5",",,,W","","","12.32",",W","20.56",",,,W","4.09",",,,W","","","280",",W","280",",W","21.5",",W","28.6",",W"
"USW00094051","2016-06","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.0","1,W","43.9","W","42.2","2,W","3","1,W","3","1,W","0","1,W","0","2,W","0","3,W","0","2,W","0","2,W","0","2,W","27","2,W","5","2,W","20160601",",2,W","20160630","+,2,W","20160630","+,3,W","20160615",",1,W","20160608",",2,W","5.0","2,W,01,","0","2,,W,30,+","0","3,,W,30,+","13.5","1,,W,15,","34.4","2,W,08,","3958.8","W","21.4","2,W","21.3","1,,,W","0","3,,,W","19.08","2,W","28.26","2,,,W","9.90","2,,,W","","","320","1,W","320","1,W","28.6","1,W","40.7","1,W"
"USW00094051","2016-07","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.9",",W","151.9","W","108.0",",W","16",",W","6",",W","0",",W","0",",W","0","2,W","0",",W","0",",W","0",",W","29",",W","15",",W","20160717",",,W","20160731","+,,W","20160731","+,2,W","20160711",",,W","20160719",",,W","8.3",",W,17,","0",",,W,31,+","0","2,,W,31,+","11.2",",,W,11,","38.3",",W,19,","7.9","W","7.9",",W","52.1",",,,W","0","2,,,W","21.56",",W","30.08",",,,W","13.04",",,,W","","","300",",W","10",",W","18.3",",W","22.4",",W"
"USW00094051","2016-08","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.9",",W","236.4","W","84.5",",W","5",",W","1",",W","0",",W","0",",W","0","1,W","0",",W","0",",W","0",",W","30",",W","11",",W","20160827",",,W","20160831","+,,W","20160831","+,1,W","20160818",",,W","20160831","+,,W","3.9",",W,27,","0",",,W,31,+","0","1,,W,31,+","7.4",",,W,18,","37.8",",W,31,+","26.4","W","18.5",",W","12.5",",,,W","0","1,,,W","20.46",",W","29.93",",,,W","10.99",",,,W","","","300",",W","280",",W","14.8",",W","19.7",",W"
"USW00094051","2016-09","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.7",",W","254.8","W","18.4",",W","10",",W","4",",W","0",",W","0","1,W","","","0",",W","1",",W","0",",W","20",",W","2",",W","20160913",",,W","20160930","+,1,W","","","20160905",",,W","20160901",",,W","-2.7",",W,13,","0","1,,W,30,+","","","17.0",",,W,05,","37.2",",W,01,","155.7","W","129.3",",W","49.6",",,,W","","","14.64",",W","22.25",",,,W","7.02",",,,W","","","290",",W","310",",W","17.4",",W","23.7",",W"
"USW00094051","2016-10","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.6",",W","254.8","W","0.0",",W","8",",W","5",",W","0",",W","0","1,W","","","0",",W","16",",W","0",",W","4",",W","0",",W","20161013",",,W","20161031","+,1,W","","","20161004",",,W","20161001",",,W","-6.0",",W,13,","0","1,,W,31,+","","","23.4",",,W,04,","28.9",",W,01,","475.6","W","319.9",",W","73.5",",,,W","","","8.01",",W","15.16",",,,W","0.86",",,,W","","","310",",W","310",",W","16.5",",W","21.0",",W"
"USW00094051","2016-11","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.0",",W","254.8","W","0.0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","1",",W","6",",W","0",",W","20161130",",,W","20161130","+,,W","20161130","+,,W","20161130","+,,W","20161109",",,W","-12.1",",W,30,","0",",,W,30,+","0",",,W,30,+","0.0",",,W,30,+","23.9",",W,09,","889.0","W","413.4",",W","0.0",",,,W","0",",,,W","4.55",",W","13.27",",,,W","-4.16",",,,W","","","330",",W","200",",W","13.9",",W","18.8",",W"
"USW00094051","2016-12","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.3",",W","254.8","W","0.0",",W","7",",W","1",",W","0",",W","0","1,W","","","14",",W","31",",W","17",",W","0",",W","0",",W","20161217",",,W","20161231","+,1,W","","","20161210",",,W","20161203",",,W","-38.8",",W,17,","0","1,,W,31,+","","","2.8",",,W,10,","8.9",",W,03,","1778.4","W","889.4",",W","8.3",",,,W","","","-10.36",",W","-3.71",",,,W","-17.01",",,,W","","","290",",W","290","2,W","16.1",",W","22.4","2,W"
"USW00094051","2017-01","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.4",",W","0.0","W","0.0",",W","8",",W","2",",W","0",",W","0","1,W","","","12",",W","31",",W","20",",W","0",",W","0",",W","20170111",",,W","20170131","+,1,W","","","20170101",",,W","20170129",",,W","-36.0",",W,11,","0","1,,W,31,+","","","5.6",",,W,01,","11.1",",W,29,","2636.9","W","858.5",",W","14.4",",,,W","","","-9.36",",W","-3.22",",,,W","-15.51",",,,W","","","310",",W","310",",W","17.0",",W","22.4",",W"
"USW00094051","2017-02","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.5",",W","0.0","W","0.0",",W","8",",W","3",",W","0",",W","0",",W","","","2",",W","27",",W","10",",W","0",",W","0",",W","20170207",",,W","20170228","+,,W","","","20170222",",,W","20170216",",,W","-19.9",",W,07,","0",",,W,28,+","","","4.6",",,W,22,","20.6",",W,16,","3217.5","W","580.6",",W","14.8",",,,W","","","-2.40",",W","3.56",",,,W","-8.37",",,,W","","","290",",W","290",",W","16.5",",W","20.6",",W"
"USW00094051","2017-03","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.8",",W","0.0","W","0.0",",W","9",",W","1",",W","0",",W","0",",W","","","0",",W","27",",W","6",",W","1",",W","0",",W","20170311",",,W","20170331","+,,W","","","20170310",",,W","20170318",",,W","-15.5",",W,11,","0",",,W,31,+","","","6.9",",,W,10,","22.2",",W,18,","3704.5","W","487.0",",W","14.7",",,,W","","","2.62",",W","9.28",",,,W","-4.03",",,,W","","","300",",W","310",",W","17.0",",W","19.7",",W"
"USW00094051","2017-04","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.2",",W","0.0","W","0.0",",W","6",",W","2",",W","0",",W","0",",W","","","0",",W","14",",W","0",",W","3",",W","0",",W","20170405",",,W","20170430","+,,W","","","20170419",",,W","20170413",",,W","-6.6",",W,05,","0",",,W,30,+","","","5.8",",,W,19,","25.0",",W,13,","4026.5","W","322.0",",W","12.9",",,,W","","","7.60",",W","15.11",",,,W","0.09",",,,W","","","320",",W","310",",W","15.7",",W","19.7",",W"
"USW00094051","2017-05","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.6",",W","7.6","W","7.6",",W","7",",W","0",",W","0",",W","0","1,W","","","0",",W","5",",W","0",",W","21",",W","0",",W","20170519",",,W","20170531","+,1,W","","","20170513",",,W","20170512",",,W","-3.8",",W,19,","0","1,,W,31,+","","","2.3",",,W,13,","31.7",",W,12,","4201.7","W","175.2",",W","7.5",",,,W","","","12.93",",W","22.52",",,,W","3.33",",,,W","","","320",",W","310","1,W","19.2",",W","22.8","1,W"
"USW00094051","2017-06","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.9",",W","46.6","W","39.0",",W","4",",W","2",",W","0",",W","0","2,W","0","1,W","0",",W","0",",W","0",",W","29",",W","5",",W","20170625",",,W","20170630","+,2,W","20170630","+,1,W","20170627",",,W","20170604","+,,W","3.9",",W,25,","0","2,,W,30,+","0","1,,W,30,+","14.2",",,W,27,","35.6",",W,04,+","4238.7","W","37.0",",W","19.6",",,,W","0","1,,,W","18.40",",W","27.77",",,,W","9.02",",,,W","","","270",",W","280","1,W","19.2",",W","24.1","1,W"
"USW00094051","2017-07","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.7",",W","251.8","W","205.2",",W","4",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","24",",W","20170726","+,,W","20170731","+,,W","20170731","+,,W","20170719",",,W","20170708",",,W","10.0",",W,26,+","0",",,W,31,+","0",",,W,31,+","5.3",",,W,19,","40.0",",W,08,","0.0","W","0.0",",W","7.6",",,,W","0",",,,W","24.95",",W","35.19",",,,W","14.72",",,,W","","","290",",W","300",",W","21.5",",W","26.8",",W"
"USW00094051","2017-08","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.2",",W","324.8","W","73.0",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","11",",W","20170822","+,,W","20170831","+,,W","20170831","+,,W","20170802",",,W","20170824",",,W","5.0",",W,22,+","0",",,W,31,+","0",",,W,31,+","1.0",",,W,02,","36.7",",W,24,","11.1","W","11.1",",W","3.1",",,,W","0",",,,W","20.33",",W","30.44",",,,W","10.22",",,,W","","","330",",W","330",",W","14.8",",W","18.8",",W"
"USW00094051","2017-09","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.1",",W","345.3","W","20.5",",W","7",",W","4",",W","0",",W","0",",W","","","0",",W","2",",W","0",",W","19",",W","5",",W","20170926","+,,W","20170930","+,,W","","","20170915",",,W","20170909",",,W","-1.6",",W,26,+","0",",,W,30,+","","","20.8",",,W,15,","34.4",",W,09,","156.9","W","145.8",",W","39.1",",,,W","","","14.16",",W","22.72",",,,W","5.60",",,,W","","","230",",W","240","2,W","14.3",",W","19.7","2,W"
"USW00094051","2017-10","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.9",",W","345.3","W","0.0",",W","7",",W","3",",W","0",",W","0",",W","","","0",",W","21",",W","0",",W","7",",W","0",",W","20171027",",,W","20171031","+,,W","","","20171001",",,W","20171019",",,W","-8.8",",W,27,","0",",,W,31,+","","","7.6",",,W,01,","27.8",",W,19,","508.4","W","351.5",",W","18.4",",,,W","","","7.00",",W","15.63",",,,W","-1.64",",,,W","","","270",",W","300",",W","21.9",",W","28.6",",W"
"USW00094051","2017-11","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.5",",W","345.3","W","0.0",",W","5",",W","1",",W","0",",W","0",",W","0","5,W","4",",W","29",",W","8",",W","1",",W","0",",W","20171107",",,W","20171130","+,,W","20171130","+,5,W","20171103",",,W","20171123",",,W","-22.1",",W,07,","0",",,W,30,+","0","5,,W,30,+","3.8",",,W,03,","22.8",",W,23,","1078.7","W","570.3",",W","7.2",",,,W","0","5,,,W","-0.68",",W","6.76",",,,W","-8.12",",,,W","","","310",",W","300",",W","19.7",",W","25.0",",W"
"USW00094051","2017-12","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.4",",W","345.3","W","0.0",",W","10",",W","4",",W","0",",W","0","1,W","","","9",",W","31",",W","14",",W","0",",W","0",",W","20171231",",,W","20171231","+,1,W","","","20171230",",,W","20171212",",,W","-36.0",",W,31,","0","1,,W,31,+","","","6.6",",,W,30,","15.0",",W,12,","1857.9","W","779.2",",W","24.0",",,,W","","","-6.80",",W","-0.61",",,,W","-12.99",",,,W","","","310",",W","310","1,W","18.3",",W","23.3","1,W"
"USW00094051","2018-01","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.1",",W","0.0","W","0.0",",W","10",",W","1",",W","0",",W","0","2,W","","","12",",W","31",",W","15",",W","0",",W","0",",W","20180101",",,W","20180131","+,2,W","","","20180110",",,W","20180130","+,,W","-38.2",",W,01,","0","2,,W,31,+","","","6.4",",,W,10,","6.1",",W,30,+","2724.1","W","866.2",",W","14.9",",,,W","","","-9.61",",W","-2.19",",,,W","-17.02",",,,W","","","360",",W","350","2,W","15.7",",W","17.4","2,W"
"USW00094051","2018-02","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.5",",W","0.0","W","0.0",",W","12",",W","4",",W","0",",W","0","1,W","","","20",",W","28",",W","24",",W","0",",W","0",",W","20180210",",,W","20180228","+,1,W","","","20180208",",,W","20180214",",,W","-36.6",",W,10,","0","1,,W,28,+","","","15.0",",,W,08,","5.6",",W,14,","3669.7","W","945.6",",W","36.3",",,,W","","","-15.44",",W","-7.74",",,,W","-23.13",",,,W","","","290",",W","290","1,W","14.3",",W","17.9","1,W"
"USW00094051","2018-03","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.1",",W","0.0","W","0.0",",W","6",",W","2",",W","0",",W","0",",W","","","5",",W","31",",W","9",",W","0",",W","0",",W","20180306","+,,W","20180331","+,,W","","","20180316",",,W","20180330","+,,W","-21.6",",W,06,+","0",",,W,31,+","","","14.2",",,W,16,","10.6",",W,30,+","4370.3","W","700.6",",W","22.7",",,,W","","","-4.27",",W","2.02",",,,W","-10.55",",,,W","","","320",",W","320",",W","14.3",",W","17.4",",W"
"USW00094051","2018-04","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","4.2",",W","0.0","W","0.0",",W","10",",W","6",",W","0",",W","0",",W","","","1",",W","20",",W","5",",W","5",",W","0",",W","20180403",",,W","20180430","+,,W","","","20180407",",,W","20180428",",,W","-19.3",",W,03,","0",",,W,30,+","","","6.9",",,W,07,","26.1",",W,28,","4792.7","W","422.4",",W","30.1",",,,W","","","4.25",",W","11.06",",,,W","-2.55",",,,W","","","340",",W","350",",W","13.9",",W","17.4",",W"
"USW00094051","2018-05","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.5",",W","10.0","W","10.0",",W","14",",W","6",",W","0",",W","0","2,W","0","5,W","0",",W","0",",W","0",",W","21",",W","0",",W","20180513",",,W","20180531","+,2,W","20180531","+,5,W","20180523",",,W","20180526",",,W","2.2",",W,13,","0","2,,W,31,+","0","5,,W,31,+","22.1",",,W,23,","31.7",",W,26,","4894.2","W","101.5",",W","82.7",",,,W","0","5,,,W","15.38",",W","22.71",",,,W","8.05",",,,W","","","290",",W","280",",W","21.0",",W","27.7",",W"
"USW00094051","2018-06","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.6",",W","35.7","W","25.7",",W","13",",W","8",",W","0",",W","0",",W","0","2,W","0",",W","0",",W","0",",W","24",",W","3",",W","20180612",",,W","20180630","+,,W","20180630","+,2,W","20180625",",,W","20180629","+,,W","2.8",",W,12,","0",",,W,30,+","0","2,,W,30,+","24.9",",,W,25,","32.8",",W,29,+","4940.5","W","46.3",",W","96.7",",,,W","0","2,,,W","17.65",",W","25.19",",,,W","10.10",",,,W","","","310",",W","280",",W","17.4",",W","22.4",",W"
"USW00094051","2018-07","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.5",",W","150.2","W","114.5",",W","5",",W","1",",W","0",",W","0",",W","0","2,W","0",",W","0",",W","0",",W","31",",W","12",",W","20180728","+,,W","20180731","+,,W","20180731","+,2,W","20180703",",,W","20180710",",,W","7.2",",W,28,+","0",",,W,31,+","0","2,,W,31,+","10.2",",,W,03,","37.8",",W,10,","4.7","W","4.7",",W","13.3",",,,W","0","2,,,W","21.87",",W","31.05",",,,W","12.70",",,,W","","","310",",W","320",",W","25.9",",W","42.0",",W"
"USW00094051","2018-08","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.1","1,W","240.1","W","89.9","1,W","4",",W","3",",W","0",",W","0","1,W","0","1,W","0","1,W","0","1,W","0",",W","28",",W","12",",W","20180821",",1,W","20180831","+,1,W","20180831","+,1,W","20180806",",,W","20180811",",,W","3.9","1,W,21,","0","1,,W,31,+","0","1,,W,31,+","24.9",",,W,06,","40.6",",W,11,","36.7","W","32.0",",W","45.0",",,,W","0","1,,,W","20.23","1,W","29.65",",,,W","10.81","1,,,W","","","280",",W","290","1,W","20.1",",W","29.1","1,W"
"USW00094051","2018-09","47.325928","-106.948724","801.0","JORDAN AIRPORT, MT US","3.4",",W","244.0","W","3.9",",W","8",",W","4",",W","0",",W","0",",W","","","0",",W","2",",W","0",",W","15",",W","1",",W","20180928",",,W","20180930","+,,W","","","20180920",",,W","20180907",",,W","-2.7",",W,28,","0",",,W,30,+","","","17.5",",,W,20,","32.2",",W,07,","210.8","W","174.1",",W","39.0",",,,W","","","12.66",",W","20.04",",,,W","5.29",",,,W","","","90",",W","90",",W","16.5",",W","19.2",",W"
