"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013782","1927-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1231.7","0","218.3",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","19270924","+,,0","19270930","+,,0","19270930","+,,0","","","19270920",",,0","19270916",",,0","15.0",",0,24,+","0",",,0,30,+","0",",,0,30,+","26.9",",,0,20,","34.4",",0,16,","0.0","0","0.0",",0","31.3",",,,0","0",",,,0","25.61",",0","29.35",",,,0","21.87",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1927-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1328.8","0","97.1",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","19271019",",,0","19271031","+,,0","19271031","+,,0","","","19271002",",,0","19271004",",,0","7.2",",0,19,","0",",,0,31,+","0",",,0,31,+","22.6",",,0,02,","30.6",",0,04,","18.9","0","18.9",",0","60.1",",,,0","0",",,,0","20.86",",0","25.09",",,,0","16.62",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1927-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1348.0","0","19.2",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","19271120","+,,0","19271130","+,,0","19271130","+,,0","","","19271101",",,0","19271125",",,0","3.9",",0,20,+","0",",,0,30,+","0",",,0,30,+","3.6",",,0,01,","26.1",",0,25,","94.9","0","76.0",",0","11.8",",,,0","0",",,,0","16.44",",0","20.74",",,,0","12.13",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1927-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1352.2","0","4.2",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","4",",0","0",",0","","","19271220",",,0","19271231","+,,0","19271219",",,0","","","19271216",",,0","19271213",",,0","-3.3",",0,20,","0",",,0,31,+","0",",T,0,19,","12.4",",,0,16,","25.6",",0,13,","344.1","0","249.2",",0","30.2",",,,0","0",",T,,0","10.43",",0","15.12",",,,0","5.74",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1928-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","2.0","0","2.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","9",",0","2",",0","6",",0","0",",0","","","19280102",",,0","19280131","+,,0","19280131","+,,0","","","19280124",",,0","19280118",",,0","-7.8",",0,02,","0",",,0,31,+","0",",,0,31,+","8.4",",,0,24,","26.1",",0,18,","624.0","0","279.9",",0","11.0",",,,0","0",",,,0","9.37",",0","14.21",",,,0","4.53",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1928-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","2.0","0","0.0",",0","13",",0","11",",0","3",",0","0",",0","0",",0","0",",0","2",",0","0",",0","1",",0","0",",0","","","19280219",",,0","19280229","+,,0","19280229","+,,0","","","19280217",",,0","19280205",",,0","-3.3",",0,19,","0",",,0,29,+","0",",,0,29,+","38.9",",,0,17,","21.1",",0,05,","838.1","0","214.1",",0","189.1",",,,0","0",",,,0","10.95",",0","15.10",",,,0","6.80",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1928-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","5.5","0","3.5",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","","","19280322","+,,0","19280331","+,,0","19280331","+,,0","","","19280316",",,0","19280326",",,0","4.4",",0,22,+","0",",,0,31,+","0",",,0,31,+","21.8",",,0,16,","25.0",",0,26,","973.0","0","134.9",",0","78.1",",,,0","0",",,,0","14.10",",0","17.99",",,,0","10.21",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1928-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","34.7","0","29.2",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","19280416",",,0","19280430","+,,0","19280430","+,,0","","","19280423",",,0","19280425",",,0","6.1",",0,16,","0",",,0,30,+","0",",,0,30,+","19.8",",,0,23,","28.3",",0,25,","1018.5","0","45.5",",0","64.6",",,,0","0",",,,0","17.79",",0","22.03",",,,0","13.55",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1928-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","152.6","0","117.9",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","19280509",",,0","19280531","+,,0","19280531","+,,0","","","19280507",",,0","19280529",",,0","9.4",",0,09,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,07,","31.7",",0,29,","1033.2","0","14.7",",0","26.8",",,,0","0",",,,0","21.66",",0","25.57",",,,0","17.75",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1928-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","395.3","0","242.7",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","19280608",",,0","19280630","+,,0","19280630","+,,0","","","19280625",",,0","19280620",",,0","17.2",",0,08,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,25,","37.8",",0,20,","1033.2","0","0.0",",0","69.8",",,,0","0",",,,0","26.42",",0","30.26",",,,0","22.58",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1928-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","671.0","0","275.7",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","19280714",",,0","19280731","+,,0","19280731","+,,0","","","19280712",",,0","19280728","+,,0","21.1",",0,14,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,12,","34.4",",0,28,+","0.0","0","0.0",",0","131.1",",,,0","0",",,,0","27.23",",0","30.69",",,,0","23.76",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1928-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","963.8","0","292.8",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","19280813",",,0","19280831","+,,0","19280831","+,,0","","","19280813",",,0","19280819",",,0","22.2",",0,13,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,13,","33.9",",0,19,","0.0","0","0.0",",0","71.6",",,,0","0",",,,0","27.78",",0","30.84",",,,0","24.72",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1928-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1143.0","0","179.2",",0","17",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","19280925",",,0","19280930","+,,0","19280930","+,,0","","","19280918",",,0","19280914",",,0","14.4",",0,25,","0",",,0,30,+","0",",,0,30,+","170.7",",,0,18,","33.3",",0,14,","0.0","0","0.0",",0","363.5",",,,0","0",",,,0","24.31",",0","27.76",",,,0","20.85",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1928-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1262.8","0","119.8",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","19281031","+,,0","19281031","+,,0","19281031","+,,0","","","19281009",",,0","19281010",",,0","7.8",",0,31,+","0",",,0,31,+","0",",,0,31,+","14.7",",,0,09,","30.0",",0,10,","25.8","0","25.8",",0","27.1",",,,0","0",",,,0","21.36",",0","24.71",",,,0","18.02",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1928-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1273.7","0","10.9",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","13",",0","0",",0","","","19281126",",,0","19281130","+,,0","19281130","+,,0","","","19281110",",,0","19281118",",,0","0.0",",0,26,","0",",,0,30,+","0",",,0,30,+","16.8",",,0,10,","26.7",",0,18,","161.1","0","135.3",",0","26.2",",,,0","0",",,,0","14.19",",0","18.56",",,,0","9.81",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1928-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1273.7","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","19281210","+,,0","19281231","+,,0","19281231","+,,0","","","19281220",",,0","19281214","+,,0","1.1",",0,10,+","0",",,0,31,+","0",",,0,31,+","12.4",",,0,20,","22.8",",0,14,+","379.3","0","218.2",",0","27.7",",,,0","0",",,,0","11.30",",0","15.14",",,,0","7.45",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1929-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1.9","0","1.9",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","7",",0","0",",0","","","19290107",",,0","19290131","+,,0","19290131","+,,0","","","19290105",",,0","19290123",",,0","0.0",",0,07,","0",",,0,31,+","0",",,0,31,+","47.0",",,0,05,","24.4",",0,23,","587.1","0","207.8",",0","118.4",",,,0","0",",,,0","11.69",",0","15.88",",,,0","7.51",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1929-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","2.4","0","0.5",",0","12",",0","10",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","3",",0","0",",0","","","19290202",",,0","19290228","+,,0","19290204",",,0","","","19290216",",,0","19290226",",,0","-0.6",",0,02,","0",",,0,28,+","0",",T,0,04,","22.1",",,0,16,","22.2",",0,26,","804.0","0","216.9",",0","123.6",",,,0","0",",T,,0","10.61",",0","14.26",",,,0","6.96",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1929-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","33.5","0","31.1",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","19290310","+,,0","19290331","+,,0","19290331","+,,0","","","19290315",",,0","19290324",",,0","3.3",",0,10,+","0",",,0,31,+","0",",,0,31,+","14.5",",,0,15,","31.1",",0,24,","897.7","0","93.7",",0","52.1",",,,0","0",",,,0","16.31",",0","20.47",",,,0","12.16",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1929-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","102.7","0","69.2",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","19290417",",,0","19290430","+,,0","19290430","+,,0","","","19290428",",,0","19290422",",,0","7.8",",0,17,","0",",,0,30,+","0",",,0,30,+","14.7",",,0,28,","29.4",",0,22,","914.7","0","17.0",",0","47.8",",,,0","0",",,,0","20.07",",0","24.24",",,,0","15.91",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1929-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","229.1","0","126.4",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","19290503",",,0","19290531","+,,0","19290531","+,,0","","","19290530",",,0","19290507",",,0","10.0",",0,03,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,30,","31.7",",0,07,","919.4","0","4.7",",0","109.2",",,,0","0",",,,0","22.26",",0","25.84",",,,0","18.68",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1929-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","423.6","0","194.5",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","19290604",",,0","19290630","+,,0","19290630","+,,0","","","19290615",",,0","19290629",",,0","14.4",",0,04,","0",",,0,30,+","0",",,0,30,+","51.6",",,0,15,","34.4",",0,29,","919.4","0","0.0",",0","122.3",",,,0","0",",,,0","24.82",",0","28.61",",,,0","21.02",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1929-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","676.8","0","253.2",",0","12",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","19290722",",,0","19290731","+,,0","19290731","+,,0","","","19290731",",,0","19290702",",,0","17.2",",0,22,","0",",,0,31,+","0",",,0,31,+","56.9",",,0,31,","37.2",",0,02,","0.0","0","0.0",",0","154.2",",,,0","0",",,,0","26.50",",0","29.98",",,,0","23.02",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1929-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","947.5","0","270.7",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","19290830",",,0","19290831","+,,0","19290831","+,,0","","","19290809",",,0","19290804",",,0","20.0",",0,30,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,09,","35.6",",0,04,","0.0","0","0.0",",0","132.6",",,,0","0",",,,0","27.06",",0","30.67",",,,0","23.45",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1929-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1131.3","0","183.8",",0","14",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","19290920",",,0","19290930","+,,0","19290930","+,,0","","","19290927",",,0","19290914",",,0","12.2",",0,20,","0",",,0,30,+","0",",,0,30,+","24.6",",,0,27,","30.6",",0,14,","2.5","0","2.5",",0","98.2",",,,0","0",",,,0","24.38",",0","27.15",",,,0","21.61",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1929-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1183.1","0","51.8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","","","19291025",",,0","19291031","+,,0","19291031","+,,0","","","19291021",",,0","19291001",",,0","8.3",",0,25,","0",",,0,31,+","0",",,0,31,+","23.1",",,0,21,","28.3",",0,01,","21.0","0","18.5",",0","43.5",",,,0","0",",,,0","19.41",",0","23.44",",,,0","15.37",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1929-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1222.3","0","39.2",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","","","19291130",",,0","19291130","+,,0","19291130","+,,0","","","19291126",",,0","19291103",",,0","-2.2",",0,30,","0",",,0,30,+","0",",,0,30,+","16.8",",,0,26,","27.2",",0,03,","142.2","0","121.2",",0","50.8",",,,0","0",",,,0","15.60",",0","19.24",",,,0","11.96",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1929-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1222.8","0","0.5",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","4",",0","0",",0","","","19291220",",,0","19291231","+,,0","19291231","+,,0","","","19291222",",,0","19291216",",,0","-2.8",",0,20,","0",",,0,31,+","0",",,0,31,+","43.4",",,0,22,","23.3",",0,16,","388.9","0","246.7",",0","89.9",",,,0","0",",,,0","10.39",",0","15.30",",,,0","5.48",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1930-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","3",",0","0",",0","","","19300130",",,0","19300131","+,,0","19300130",",,0","","","19300118",",,0","19300110",",,0","-1.7",",0,30,","0",",,0,31,+","0",",T,0,30,","15.7",",,0,18,","22.8",",0,10,","626.6","0","237.7",",0","60.3",",,,0","0",",T,,0","10.66",",0","14.82",",,,0","6.51",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1930-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","6.4","0","6.4",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","","","19300217",",,0","19300228","+,,0","19300228","+,,0","","","19300215",",,0","19300224",",,0","1.1",",0,17,","0",",,0,28,+","0",",,0,28,+","10.7",",,0,15,","27.2",",0,24,","777.7","0","151.1",",0","20.6",",,,0","0",",,,0","13.17",",0","17.65",",,,0","8.68",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1930-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","6.4","0","0.0",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","5",",0","0",",0","","","19300303",",,0","19300331","+,,0","19300331","+,,0","","","19300323",",,0","19300301",",,0","-1.7",",0,03,","0",",,0,31,+","0",",,0,31,+","24.9",",,0,23,","22.2",",0,01,","953.3","0","175.6",",0","106.0",",,,0","0",",,,0","12.67",",0","16.82",",,,0","8.52",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1930-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","47.0","0","40.6",",0","4",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","19300401",",,0","19300430","+,,0","19300430","+,,0","","","19300405",",,0","19300412",",,0","8.9",",0,01,","0",",,0,30,+","0",",,0,30,+","29.0",",,0,05,","30.0",",0,12,","983.3","0","30.0",",0","66.2",",,,0","0",",,,0","18.68",",0","22.99",",,,0","14.37",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1930-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","218.9","0","171.9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","19300531",",,0","19300531","+,,0","19300531","+,,0","","","19300524",",,0","19300520",",,0","12.2",",0,31,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,24,","33.3",",0,20,","983.6","0","0.3",",0","19.4",",,,0","0",",,,0","23.87",",0","27.82",",,,0","19.91",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1930-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","417.1","0","198.2",",0","15",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","19300601",",,0","19300630","+,,0","19300630","+,,0","","","19300616",",,0","19300620",",,0","16.1",",0,01,","0",",,0,30,+","0",",,0,30,+","60.5",",,0,16,","35.0",",0,20,","983.6","0","0.0",",0","167.4",",,,0","0",",,,0","24.94",",0","28.25",",,,0","21.63",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1930-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","742.8","0","325.7",",0","11",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","19300711",",,0","19300731","+,,0","19300731","+,,0","","","19300715",",,0","19300708",",,0","21.7",",0,11,","0",",,0,31,+","0",",,0,31,+","35.1",",,0,15,","37.2",",0,08,","0.0","0","0.0",",0","154.7",",,,0","0",",,,0","28.84",",0","33.12",",,,0","24.56",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1930-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","992.9","0","250.1",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","19300823",",,0","19300831","+,,0","19300831","+,,0","","","19300811",",,0","19300829","+,,0","16.7",",0,23,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,11,","34.4",",0,29,+","0.0","0","0.0",",0","44.4",",,,0","0",",,,0","26.40",",0","30.21",",,,0","22.59",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1930-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1246.9","0","254.0",",0","14",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","19300930",",,0","19300930","+,,0","19300930","+,,0","","","19300918",",,0","19300914",",,0","18.9",",0,30,","0",",,0,30,+","0",",,0,30,+","38.4",",,0,18,","33.3",",0,14,","0.0","0","0.0",",0","81.7",",,,0","0",",,,0","26.80",",0","30.15",",,,0","23.45",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1930-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1290.8","0","43.9",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","","","19301031",",,0","19301031","+,,0","19301031","+,,0","","","19301029",",,0","19301016",",,0","7.2",",0,31,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,29,","30.0",",0,16,","46.2","0","46.2",",0","20.1",",,,0","0",",,,0","18.26",",0","22.44",",,,0","14.07",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1930-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1299.7","0","8.9",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","6",",0","0",",0","","","19301127",",,0","19301130","+,,0","19301130","+,,0","","","19301113",",,0","19301116",",,0","-1.1",",0,27,","0",",,0,30,+","0",",,0,30,+","10.4",",,0,13,","25.6",",0,16,","204.4","0","158.2",",0","31.3",",,,0","0",",,,0","13.36",",0","16.78",",,,0","9.94",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","1930-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1299.7","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","1",",0","0",",0","","","19301218",",,0","19301231","+,,0","19301231","+,,0","","","19301217",",,0","19301206",",,0","-1.7",",0,18,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,17,","21.7",",0,06,","511.4","0","307.0",",0","52.0",",,,0","0",",,,0","8.43",",0","12.21",",,,0","4.65",",,,0","","","","","","","","","","","","","","","",""
