"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00157510","2010-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","510.6","0","221.7",",0","16",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","2","","20100702",",,0","20100731","+,,0","20100731","+,,0","","","20100719",",,0","20100725","+,,0","13.9",",0,02,","0",",,0,31,+","0",",,0,31,+","85.3",",,0,19,","35.0",",0,25,+","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","","","281.4",",,,0","0",",,,0","25.48",",0","31.42",",,,0","19.55",",,,0"
"USC00157510","2010-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","727.3","0","216.7","1,0","9","2,0","8","2,0","3","2,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","14","1,0","2","","20100828","+,1,0","20100831","+,,0","20100831","+,,0","","","20100819",",2,0","20100813",",1,0","15.6","1,0,28,+","0",",,0,31,+","0",",,0,31,+","90.9","2,,0,19,","36.1","1,0,13,","0.0","0","  27.8","5,,,0,5,2","0.0","1,0","  28.3","5,,,0,5,2","","","  24.4","5,,,0,5,2","  24.4","5,,,0,5,2","","","  26.5","5,,,0,5,2","  27.1","5,,,0,5,2","","","221.9",",a,,0","0",",,,0","25.56","1,0","31.09","1,,,0","20.02","1,,,0"
"USC00157510","2010-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","815.7","0","88.4",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","3",",0","2","","20100929",",,0","20100930","+,,0","20100930","+,,0","","","20100911",",,0","20100922","+,,0","6.7",",0,29,","0",",,0,30,+","0",",,0,30,+","116.8",",,0,11,","32.8",",0,22,+","18.3","0","  25.0","5,,,0,5,2","18.3",",0","  26.1","5,,,0,5,2","","","  19.4","5,,,0,5,2","  20.0","5,,,0,5,2","","","  22.8","5,,,0,5,2","  23.8","5,,,0,5,2","","","135.9",",,,0","0",",,,0","20.67",",0","27.91",",,,0","13.43",",,,0"
"USC00157510","2010-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","816.8","0","1.1",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","0",",0","2","","20101031","+,,0","20101031","+,,0","20101031","+,,0","","","20101025",",,0","20101012",",,0","-1.1",",0,31,+","0",",,0,31,+","0",",,0,31,+","32.5",",,0,25,","28.9",",0,12,","162.9","0","","","144.6",",0","  22.2","3,,,0,5,2","","","","","  15.6","3,,,0,5,2","","","","","  17.8","3,,,0,5,2","","","55.6",",,,0","0",",,,0","13.70",",0","21.95",",,,0","5.45",",,,0"
"USC00157510","2010-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","816.8","0","0.0",",0","14","1,0","9","1,0","1","1,0","0",",0","0",",0","0",",0","9",",0","0",",0","8",",0","0",",0","1","","20101128","+,,0","20101130","+,,0","20101130","+,,0","","","20101130",",1,0","20101113",",,0","-4.4",",0,28,+","0",",,0,30,+","0",",,0,30,+","32.3","1,,0,30,","23.3",",0,13,","453.3","0","  13.9","5,,,0,5,2","290.4",",0","  14.4","3,,,0,5,2","","","   7.2","5,,,0,5,2","   7.8","3,,,0,5,2","","","  10.7","5,,,0,5,2","  11.7","3,,,0,5,2","","","140.1","1,,,0","0",",,,0","8.65",",0","15.58",",,,0","1.72",",,,0"
"USC00157510","2010-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","816.8","0","0.0","3,0","12","3,0","8","3,0","2","3,0","4","2,0","1","1,0","0","3,0","26","3,0","11","3,0","0","3,0","0","3,0","","","20101216","+,3,0","20101214","+,2,0","20101213",",1,0","","","20101201",",3,0","20101201",",3,0","-15.6","3,0,16,+","102","2,,0,14,+","89","1,,0,13,","27.4","3,,0,01,","13.3","3,0,01,","1017.7","0","   8.9","5,,,0,5,2","564.4","3,0","   9.4","5,,,0,5,2","","","  -3.3","5,,,0,5,2","   2.2","5,,,0,5,2","","","   3.3","5,,,0,5,2","   4.2","5,,,0,5,2","","","104.5","1,a,,0","122","1,a,,0","-1.82","3,0","2.23","3,,,0","-5.88","3,,,0"
"USC00157510","2011-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","7","0.0","2,K","13","3,K","6","3,K","1","3,K","9","2,K","3","2,K","0","1,K","28","1,K","8","2,K","0","2,K","0","2,K","","","20110110","+,1,K","20110127","+,2,K","20110121",",2,K","","","20110101",",3,K","20110101",",2,K","-16.1","1,K,10,+","51","2,,K,27,+","51","2,,K,21,","27.9","3,,K,01,","16.7","2,K,01,","1564.9","7","","","547.2","2,K","   6.1","2,,,7,5,5","","","","","   1.1","2,,,7,5,5","","","","","   4.4","2,,,7,5,5","","","92.1","3,,,K","150","2,,,K","-0.64","2,K","4.29","2,,,K","-5.57","1,,,K"
"USC00157510","2011-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","7","0.0","4,K","11","2,K","7","2,K","1","2,K","4","2,K","1","2,K","0","4,K","16","4,K","6","4,K","0","4,K","0","4,K","","","20110212","+,4,K","20110210",",2,K","20110210",",2,K","","","20110225",",2,K","20110228",",4,K","-15.0","4,K,12,+","51","2,,K,10,","38","2,,K,10,","44.5","2,,K,25,","20.6","4,K,28,","1917.7","7","   6.7","5,,,7,5,2","352.8","4,K","   8.3","5,,,7,5,2","   7.8","2,,,7,5,5","   0.0","5,,,7,5,2","   1.1","5,,,7,5,2","   4.4","2,,,7,5,5","   3.6","5,,,7,5,2","   5.2","5,,,7,5,2","   5.6","2,,,7,5,5","98.0","2,,,K","51","2,,,K","3.63","4,K","9.58","4,,,K","-2.32","4,,,K"
"USC00157510","2011-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","2.0","7","2.0","1,K","14",",K","12",",K","2",",K","0",",K","0",",K","0","1,K","5","1,K","0","1,K","5","1,K","0","1,K","","","20110303","+,1,K","20110331","+,,K","20110328","+,,K","","","20110301",",,K","20110323",",1,K","-1.7","1,K,03,+","0",",,K,31,+","0",",T,K,28,+","64.0",",,K,01,","26.1","1,K,23,","2210.6","7","  12.8","1,,,7,5,2","292.9","1,K","  13.9","3,,,7,5,2","  11.7",",,,7,5,5","   5.6","1,,,7,5,2","   6.7","3,,,7,5,2","   7.8",",,,7,5,5","   8.2","1,,,7,5,2","  10.0","3,,,7,5,2","   9.4",",,,7,5,5","194.6",",,,K","0",",T,,K","8.64","1,K","13.95","1,,,K","3.32","1,,,K"
"USC00157510","2011-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","23.2","7","21.2",",K","17","2,K","10","2,K","4","2,K","0",",K","0",",K","0",",K","0",",K","0",",K","17",",K","0",",K","","","20110401",",,K","20110430","+,,K","20110430","+,,K","1","","20110416",",2,K","20110411",",,K","0.6",",K,01,","0",",,K,30,+","0",",,K,30,+","50.8","2,,K,16,","29.4",",K,11,","2347.9","7","  17.2","4,,,7,5,2","137.3",",K","  18.3","4,,,7,5,2","  16.7",",,,7,5,5","   6.7","4,,,7,5,2","  11.1","4,,,7,5,2","   8.9",",,,7,5,5","  12.7","4,,,7,5,2","  15.1","4,,,7,5,2","  13.0",",,,7,5,5","231.6","2,,,K","0",",,,K","14.46",",K","20.77",",,,K","8.15",",,,K"
"USC00157510","2011-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","81.2","7","58.0",",K","16",",K","9",",K","3",",K","0",",K","0",",K","0",",K","0",",K","0",",K","21",",K","2",",K","1","","20110505",",,K","20110531","+,,K","20110531","+,,K","","","20110504",",,K","20110531",",,K","1.7",",K,05,","0",",,K,31,+","0",",,K,31,+","42.2",",,K,04,","32.8",",K,31,","2430.3","7","  20.0","4,,,7,5,2","82.4",",K","  23.3","3,,,7,5,2","  22.2",",,,7,5,5","  11.1","4,,,7,5,2","  11.1","3,,,7,5,2","  13.9",",,,7,5,5","  15.8","4,,,7,5,2","  18.8","3,,,7,5,2","  17.0",",,,7,5,5","162.3",",,,K","0",",,,K","17.54",",K","22.72",",,,K","12.37",",,,K"
"USC00157510","2011-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","248.5","7","167.3",",K","10",",K","8",",K","2",",K","0",",K","0",",K","0",",K","0",",K","0",",K","29",",K","8",",K","1","","20110626",",,K","20110630","+,,K","20110630","+,,K","2","","20110619",",,K","20110609","+,,K","13.9",",K,26,","0",",,K,30,+","0",",,K,30,+","49.8",",,K,19,","33.3",",K,09,+","2430.8","7","  25.0","4,,,7,5,2","0.5",",K","  26.7",",,,7,5,2","  24.4",",,,7,5,5","  20.6","4,,,7,5,2","  21.7",",,,7,5,2","  20.6",",,,7,5,5","  22.9","4,,,7,5,2","  24.6",",,,7,5,2","  22.1",",,,7,5,5","130.4",",,,K","0",",,,K","23.89",",K","29.39",",,,K","18.39",",,,K"
"USC00157510","2011-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","502.4","7","253.9",",K","9",",K","6",",K","0",",K","0",",K","0",",K","0",",K","0",",K","0",",K","31",",K","16",",K","3","","20110701",",,K","20110731","+,,K","20110731","+,,K","","","20110719",",,K","20110729",",,K","16.7",",K,01,","0",",,K,31,+","0",",,K,31,+","23.4",",,K,19,","36.1",",K,29,","0.0","7","  27.8","1,,,7,5,2","0.0",",K","  29.4","1,,,7,5,2","  26.7",",,,7,5,5","  22.2","1,,,7,5,2","  25.0","1,,,7,5,2","  22.2",",,,7,5,5","  25.3","1,,,7,5,2","  27.1","1,,,7,5,2","  24.3",",,,7,5,5","58.4",",,,K","0",",,,K","26.52",",K","31.65",",,,K","21.40",",,,K"
"USC00157510","2011-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","696.2","7","193.8",",K","6",",K","3",",K","0",",K","0",",K","0",",K","0",",K","0",",K","0",",K","31",",K","10",",K","2","","20110831","+,,K","20110831","+,,K","20110831","+,,K","","","20110814",",,K","20110809","+,,K","13.3",",K,31,+","0",",,K,31,+","0",",,K,31,+","18.8",",,K,14,","34.4",",K,09,+","0.0","7","  27.2",",,,7,5,2","0.0",",K","  30.0",",,,7,5,2","  25.6",",,,7,5,5","  22.2",",,,7,5,2","  23.9",",,,7,5,2","  23.9",",,,7,5,5","  25.4",",,,7,5,2","  27.3",",,,7,5,2","  24.9",",,,7,5,5","32.3",",,,K","0",",,,K","24.59",",K","31.16",",,,K","18.01",",,,K"
"USC00157510","2011-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","751.2","7","55.0",",K","14","2,K","10","2,K","1","2,K","0",",K","0",",K","0",",K","0",",K","0",",K","22",",K","4",",K","1","","20110917","+,,K","20110930","+,,K","20110930","+,,K","","","20110906",",2,K","20110903",",,K","8.3",",K,17,+","0",",,K,30,+","0",",,K,30,+","46.7","2,,K,06,","35.6",",K,03,","33.4","7","  26.7","1,,,7,5,2","33.4",",K","  28.9","1,,,7,5,2","  25.6","1,,,7,5,5","  17.8","1,,,7,5,2","  19.4","1,,,7,5,2","  20.0","1,,,7,5,5","  20.7","1,,,7,5,2","  22.4","1,,,7,5,2","  21.8","1,,,7,5,5","131.3","2,,,K","0",",,,K","19.05",",K","24.46",",,,K","13.64",",,,K"
"USC00157510","2011-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","752.0","7","0.8","2,K","8","4,K","4","4,K","0","4,K","0","1,K","0","1,K","0","1,K","3","1,K","0","2,K","13","2,K","0","2,K","1","","20111030",",1,K","20111031","+,1,K","20111029",",1,K","","","20111019",",4,K","20111007",",2,K","-1.7","1,K,30,","0","1,,K,31,+","0","1,T,K,29,","23.6","4,,K,19,","27.2","2,K,07,","197.4","7","  18.9","3,,,7,5,2","164.0","2,K","  20.0","2,,,7,5,2","  20.0","1,,,7,5,5","  10.6","3,,,7,5,2","  11.7","2,,,7,5,2","  10.6","1,,,7,5,5","  15.0","3,,,7,5,2","  16.5","2,,,7,5,2","  16.9","1,,,7,5,5","58.1","4,,,K","0","1,T,,K","12.70","2,K","19.43","2,,,K","5.97","1,,,K"
"USC00157510","2011-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","752.0","7","0.0",",K","13",",K","11",",K","3",",K","0",",K","0",",K","0",",K","8",",K","0",",K","2",",K","0",",K","","","20111118",",,K","20111130","+,,K","20111130","+,,K","","","20111128",",,K","20111115",",,K","-5.6",",K,18,","0",",,K,30,+","0",",,K,30,+","46.5",",,K,28,","22.2",",K,15,","452.5","7","  12.8","3,,,7,5,2","255.1",",K","  12.8","3,,,7,5,2","  13.9","1,,,7,5,5","   7.8","3,,,7,5,2","   8.9","3,,,7,5,2","  10.6","1,,,7,5,5","   9.8","3,,,7,5,2","  11.5","3,,,7,5,2","  12.5","1,,,7,5,5","205.2",",,,K","0",",,,K","9.83",",K","15.79",",,,K","3.87",",,,K"
"USC00157510","2011-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","752.0","7","0.0",",7","11",",7","9",",7","1",",7","0",",7","0",",7","0",",7","17",",7","0",",7","0",",7","0",",7","","","20111211",",,7","20111231","+,,7","20111231","+,,7","","","20111227",",,7","20111206",",,7","-6.7",",7,11,","0",",,7,31,+","0",",,7,31,+","27.9",",,7,27,","18.9",",7,06,","869.2","7","   8.9","4,,,7,5,2","416.7",",7","  11.1","4,,,7,5,2","  10.6",",,,7,5,5","   3.3","4,,,7,5,2","   4.4","4,,,7,5,2","   4.4",",,,7,5,5","   6.1","4,,,7,5,2","   7.7","4,,,7,5,2","   8.9",",,,7,5,5","112.8",",,,7","0",",,,7","4.89",",7","10.04",",,,7","-0.25",",,,7"
"USC00157510","2012-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","7","0.0","2,7","15","1,7","7","1,7","1","1,7","2","1,7","1","1,7","0","2,7","18","2,7","3","2,7","0","2,7","0","2,7","1","","20120114",",2,7","20120113",",1,7","20120113",",1,7","","","20120121",",1,7","20120124",",2,7","-9.4","2,7,14,","51","1,,7,13,","30","1,,7,13,","36.8","1,,7,21,","17.8","2,7,24,","1275.0","7","","","405.8","2,7","   7.8","2,,,7,5,2","   8.9","1,,,7,5,5","","","   2.2","2,,,7,5,2","   2.8","1,,,7,5,5","","","   5.6","2,,,7,5,2","   6.5","1,,,7,5,5","114.8","1,,,7","40","1,,,7","4.34","2,7","9.88","2,,,7","-1.20","2,,,7"
"USC00157510","2012-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","7","0.0","1,7","13",",7","8",",7","0",",7","1",",7","1",",7","0","1,7","13","1,7","1","1,7","1","1,7","0","1,7","1","","20120212",",1,7","20120220",",,7","20120220",",,7","","","20120216",",,7","20120224",",1,7","-10.0","1,7,12,","25",",,7,20,","30",",,7,20,","13.2",",,7,16,","22.2","1,7,24,","1643.8","7","   7.2","1,,,7,5,2","368.8","1,7","  10.0","1,,,7,5,2","   9.4",",,,7,5,5","   0.6","1,,,7,5,2","   2.2","1,,,7,5,2","   3.3",",,,7,5,5","   4.8","1,,,7,5,2","   6.7","1,,,7,5,2","   6.9",",,,7,5,5","63.5",",,,7","30",",,,7","5.16","1,7","10.46","1,,,7","-0.14","1,,,7"
"USC00157510","2012-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","16.8","7","16.8",",7","11",",7","9",",7","1",",7","0",",7","0",",7","0",",7","5",",7","0",",7","18",",7","0",",7","","","20120310",",,7","20120305",",,7","20120305",",,7","","","20120309",",,7","20120321",",,7","-2.8",",7,10,","0",",T,7,05,","0",",T,7,05,","43.9",",,7,09,","28.9",",7,21,","1783.0","7","  16.7","3,,,7,5,2","139.2",",7","  18.9","3,,,7,5,2","  18.3","2,,,7,5,5","   5.0","3,,,7,5,2","   7.2","3,,,7,5,2","   6.7","2,,,7,5,5","  11.5","3,,,7,5,2","  14.0","3,,,7,5,2","  12.3","2,,,7,5,5","137.7",",,,7","0",",T,,7","14.39",",7","21.43",",,,7","7.34",",,,7"
"USC00157510","2012-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","29.3","7","12.5",",7","11",",7","6",",7","0",",7","0",",7","0",",7","0",",7","2",",7","0",",7","15",",7","0",",7","1","","20120412",",,7","20120430","+,,7","20120430","+,,7","","","20120402",",,7","20120404",",,7","-1.7",",7,12,","0",",,7,30,+","0",",,7,30,+","18.5",",,7,02,","27.8",",7,04,","1927.1","7","","","144.1",",7","  17.8","1,,,7,5,5","","","","","  15.0","1,,,7,5,5","","","","","  16.0","1,,,7,5,5","","","57.3",",,,7","0",",,,7","13.95",",7","20.64",",,,7","7.26",",,,7"
"USC00157510","2012-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","100.1","7","70.8","2,7","11","1,7","9","1,7","3","1,7","0","1,7","0","1,7","0","1,7","0","1,7","0","2,7","27","2,7","1","2,7","4","","20120512",",1,7","20120531","+,1,7","20120531","+,1,7","","","20120508",",1,7","20120528",",2,7","6.7","1,7,12,","0","1,,7,31,+","0","1,,7,31,+","36.1","1,,7,08,","32.2","2,7,28,","1942.1","7","","","15.0","2,7","  22.2","1,,,7,5,5","","","","","  17.8","1,,,7,5,5","","","","","  19.9","1,,,7,5,5","","","170.9","1,,,7","0","1,,,7","20.28","2,7","26.17","2,,,7","14.39","1,,,7"
"USC00157510","2012-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","213.9","7","113.8","1,7","7",",7","6",",7","0",",7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","27","1,7","4","1,7","","","20120603","+,1,7","20120630","+,,7","20120630","+,,7","","","20120603",",,7","20120630",",1,7","7.8","1,7,03,+","0",",,7,30,+","0",",,7,30,+","7.9",",,7,03,","39.4","1,7,30,","1954.6","7","","","12.5","1,7","  24.4",",,,7,5,5","","","","","  20.6",",,,7,5,5","","","","","  22.1",",,,7,5,5","","","34.9",",,,7","0",",,,7","21.83","1,7","28.32","1,,,7","15.34","1,,,7"
"USC00157510","2012-07","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","446.1","7","232.2",",7","16",",7","12",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","13",",7","","","20120729",",,7","20120731","+,,7","20120731","+,,7","1","","20120709",",,7","20120701",",,7","17.2",",7,29,","0",",,7,31,+","0",",,7,31,+","45.5",",,7,09,","39.4",",7,01,","0.0","7","","","0.0",",7","  25.6",",,,7,5,5","","","","","  23.3",",,,7,5,5","","","","","  24.4",",,,7,5,5","","","196.2",",,,7","0",",,,7","25.82",",7","31.32",",,,7","20.33",",,,7"
"USC00157510","2012-08","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","570.1","7","124.0","2,7","7","2,7","4","2,7","0","2,7","0","2,7","0","2,7","0","2,7","0","2,7","0","2,7","29","2,7","3","2,7","2","","20120822","+,2,7","20120831","+,2,7","20120831","+,2,7","","","20120816",",2,7","20120803","+,2,7","11.7","2,7,22,+","0","2,,7,31,+","0","2,,7,31,+","15.0","2,,7,16,","32.8","2,7,03,+","0.3","7","","","0.3","2,7","  25.0","2,,,7,5,5","","","","","  22.8","2,,,7,5,5","","","","","  24.2","2,,,7,5,5","","","41.0","2,,,7","0","2,,,7","22.60","2,7","28.60","2,,,7","16.60","2,,,7"
"USC00157510","2012-09","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","631.1","7","61.0","1,7","11","1,7","10","1,7","3","1,7","0","1,7","0","1,7","0","1,7","0","1,7","0","1,7","23","1,7","0","1,7","3","","20120924",",1,7","20120930","+,1,7","20120930","+,1,7","","","20120918",",1,7","20120908","+,1,7","2.2","1,7,24,","0","1,,7,30,+","0","1,,7,30,+","60.2","1,,7,18,","31.7","1,7,08,+","43.3","7","","","43.0","1,7","  24.4","1,,,7,5,5","","","","","  20.0","1,,,7,5,5","","","","","  22.4","1,,,7,5,5","","","178.5","1,,,7","0","1,,,7","18.95","1,7","24.74","1,,,7","13.16","1,,,7"
"USC00157510","2012-10","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","631.1","7","0.0","2,7","14","2,7","8","2,7","1","2,7","0","2,7","0","2,7","0","2,7","2","2,7","0","2,7","12","2,7","0","2,7","1","","20121012","+,2,7","20121031","+,2,7","20121031","+,2,7","","","20121002",",2,7","20121025","+,2,7","0.0","2,7,12,+","0","2,,7,31,+","0","2,,7,31,+","72.1","2,,7,02,","25.6","2,7,25,+","224.0","7","","","180.7","2,7","  25.6","2,,,7,5,5","","","","","  13.9","2,,,7,5,5","","","","","  17.6","2,,,7,5,5","","","118.1","2,,,7","0","2,,,7","12.10","2,7","18.10","2,,,7","6.11","2,,,7"
"USC00157510","2012-11","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","631.1","7","0.0","4,7","4","2,7","4","2,7","0","2,7","0","2,7","0","2,7","0","2,7","22","2,7","0","4,7","1","4,7","0","4,7","","","20121129",",2,7","20121130","+,2,7","20121130","+,2,7","","","20121113",",2,7","20121111",",4,7","-6.7","2,7,29,","0","2,,7,30,+","0","2,,7,30,+","17.3","2,,7,13,","22.2","4,7,11,","545.1","7","","","321.1","4,7","  13.9","2,,,7,5,5","","","","","   9.4","2,,,7,5,5","","","","","  11.9","2,,,7,5,5","","","32.8","2,,,7","0","2,,,7","5.95","4,7","13.12","4,,,7","-1.23","2,,,7"
"USC00157510","2012-12","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","631.1","7","0.0",",7","21","1,7","12","1,7","1","1,7","0",",7","0",",7","0",",7","16",",7","0",",7","1",",7","0",",7","1","","20121223","+,,7","20121228","+,,7","20121228","+,,7","","","20121210",",1,7","20121204",",,7","-6.1",",7,23,+","0",",T,7,28,+","0",",T,7,28,+","61.0","1,,7,10,","21.7",",7,04,","917.1","7","","","372.0",",7","  11.7",",,,7,5,5","","","","","   6.7",",,,7,5,5","","","","","   9.6",",,,7,5,5","","","175.7","1,,,7","0",",T,,7","6.33",",7","11.19",",,,7","1.47",",,,7"
"USC00157510","2013-01","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","7","0.0","2,7","13","2,7","12","2,7","2","2,7","0","2,7","0","2,7","0","2,7","22","2,7","4","2,7","0","2,7","0","2,7","1","","20130123","+,2,7","20130131",",2,7","20130131",",2,7","","","20130116",",2,7","20130131","+,2,7","-10.0","2,7,23,+","0","2,T,7,31,","0","2,T,7,31,","32.8","2,,7,16,","20.0","2,7,31,+","1361.9","7","","","444.8","2,7","   9.4","2,,,7,5,5","","","","","   4.4","2,,,7,5,5","","","","","   6.3","2,,,7,5,5","","","144.0","2,,,7","0","2,T,,7","3.00","2,7","7.65","2,,,7","-1.66","2,,,7"
"USC00157510","2013-02","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","7","0.0","1,7","12",",7","5",",7","0",",7","0",",7","0","1,7","0","1,7","21","1,7","2",",7","0",",7","0",",7","","","20130202","+,1,7","20130228","+,,7","20130203","+,1,7","","","20130211",",,7","20130219","+,,7","-10.6","1,7,02,+","0",",T,7,28,+","5","1,,7,03,+","8.6",",,7,11,","14.4",",7,19,+","1786.1","7","","","424.2",",7","   6.7","1,,,7,5,5","","","","","   5.0","1,,,7,5,5","","","","","   6.0","1,,,7,5,5","","","32.3",",,,7","10","1,,,7","2.73","1,7","8.01",",,,7","-2.55","1,,,7"
"USC00157510","2013-03","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","0.0","7","0.0","2,7","14",",7","8",",7","1",",7","2",",7","0",",7","0",",7","23",",7","1","2,7","1","2,7","0","2,7","1","","20130304",",,7","20130325","+,,7","20130325","+,,7","","","20130319",",,7","20130317",",2,7","-8.9",",7,04,","25",",,7,25,+","13",",,7,25,+","30.2",",,7,19,","21.7","2,7,17,","2196.2","7","","","410.1","2,7","   7.8","4,,,7,5,5","","","","","   5.0","4,,,7,5,5","","","","","   6.5","4,,,7,5,5","","","134.0",",,,7","34",",,,7","4.08","2,7","9.75","2,,,7","-1.58",",,,7"
"USC00157510","2013-04","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","13.3","7","13.3","5,7","8","4,7","6","4,7","2","4,7","0","3,7","0","3,7","0","5,7","4","5,7","0","5,7","12","5,7","0","5,7","","","20130402",",5,7","20130430","+,3,7","20130430","+,3,7","","","20130428",",4,7","20130411",",5,7","-2.8","5,7,02,","0","3,,7,30,+","0","3,,7,30,+","40.9","4,,7,28,","28.3","5,7,11,","2332.4","7","","","136.2","5,7","","","","","","","","","","","","","","","","","114.6","2,a,,7","0","3,,,7","13.42","5,7","19.17","5,,,7","7.66","5,,,7"
"USC00157510","2013-05","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","52.8","7","39.5","2,7","11","2,7","8","2,7","1","2,7","0","2,7","0","2,7","0","2,7","0","2,7","0","2,7","20","2,7","0","2,7","","","20130513",",2,7","20130531","+,2,7","20130531","+,2,7","","","20130505",",2,7","20130531","+,2,7","2.2","2,7,13,","0","2,,7,31,+","0","2,,7,31,+","35.1","2,,7,05,","29.4","2,7,31,+","2396.5","7","","","64.1","2,7","","","","","","","","","","","","","","","","","90.0","2,,,7","0","2,,,7","17.48","2,7","22.91","2,,,7","12.06","2,,,7"
"USC00157510","2013-06","37.1167","-84.6167","310.9","SOMERSET 2 N, KY US","163.8","7","111.0","2,7","13","1,7","9","1,7","3","1,7","0","1,7","0","1,7","0","1,7","0","1,7","0","2,7","28","2,7","1","2,7","","","20130604",",1,7","20130630","+,1,7","20130630","+,1,7","","","20130610",",1,7","20130613",",2,7","12.8","1,7,04,","0","1,,7,30,+","0","1,,7,30,+","43.7","1,,7,10,","32.2","2,7,13,","2396.8","7","  19.4","3,,,7,5,2","0.3","2,7","  20.6","2,,,7,5,2","","","  16.7","3,,,7,5,2","  17.8","2,,,7,5,2","","","  17.7","3,,,7,5,2","  19.6","2,,,7,5,2","","","158.8","1,,,7","0","1,,,7","22.25","2,7","27.70","2,,,7","16.81","1,,,7"
