"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00487105","1982-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","5",",0","3",",0","0",",0","","","","","0",",0","19",",0","0",",0","1",",0","0",",0","","","19820407",",,0","","","","","","","19820407",",,0","19820429",",,0","-15.6",",0,07,","","","","","8.9",",,0,07,","21.1",",0,29,","","","3814.8","0","406.8",",0","","","","","18.4",",,,0","","","4.77",",0","13.28",",,,0","-3.74",",,,0","5208",",,,0"
"USC00487105","1982-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","13",",0","0",",0","","","19820521",",,0","19820531","+,,0","19820531","+,,0","","","19820514",",,0","19820527",",,0","-5.6",",0,21,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,14,","25.6",",0,27,","163.2",",,,0","4062.2","0","247.4",",0","","","","","54.9",",,,0","0",",,,0","10.35",",0","18.64",",,,0","2.07",",,,0","3570","2,,,0"
"USC00487105","1982-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","18.1","0","18.1","1,0","7",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","23",",0","1",",0","","","19820609",",1,0","19820630","+,,0","19820630","+,,0","","","19820604",",,0","19820629",",,0","1.1","1,0,09,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,04,","33.3",",0,29,","198.7","3,,,0","4152.4","0","90.2",",0","","","","","45.5",",,,0","0",",,,0","15.81","1,0","23.52",",,,0","8.11","1,,,0","2639",",,,0"
"USC00487105","1982-07","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","88.3","0","70.2","1,0","5","1,0","4","1,0","0","1,0","","","0","1,0","0","1,0","0","1,0","0","1,0","30","1,0","9","1,0","","","19820714",",1,0","","","19820731","+,1,0","","","19820728",",1,0","19820723",",1,0","3.3","1,0,14,","","","0","1,,0,31,+","4.3","1,,0,28,","35.0","1,0,23,","297.7","1,,,0","12.2","0","12.2","1,0","","","","","15.5","1,,,0","0","1,,,0","20.27","1,0","29.28","1,,,0","11.26","1,,,0","3354","2,,,0"
"USC00487105","1982-08","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","198.3","0","110.0","1,0","5",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","7",",0","","","19820831","+,1,0","19820831","+,,0","19820831","+,,0","","","19820823",",,0","19820802",",,0","9.4","1,0,31,+","0",",,0,31,+","0",",,0,31,+","1.5",",,0,23,","33.9",",0,02,","268.0",",,,0","12.2","0","0.0",",0","","","","","4.7",",,,0","0",",,,0","21.99","1,0","30.57",",,,0","13.40","1,,,0","3757",",,,0"
"USC00487105","1982-10","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","","","0.0",",0","9",",0","4",",0","0",",0","","","0",",0","0",",0","20",",0","0",",0","0",",0","0",",0","","","19821029",",,0","","","19821031","+,,0","","","19821001",",,0","19821016","+,,0","-10.0",",0,29,","","","0",",,0,31,+","10.7",",,0,01,","20.6",",0,16,+","","","","","401.6",",0","","","","","37.6",",,,0","0",",,,0","5.38",",0","12.80",",,,0","-2.04",",,,0","5252",",,,0"
"USC00487105","1982-11","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","","","0.0",",0","7",",0","2",",0","0",",0","","","","","2",",0","28",",0","2",",0","0",",0","0",",0","","","19821126","+,,0","","","","","","","19821112",",,0","19821107",",,0","-17.8",",0,26,+","","","","","3.0",",,0,12,","12.8",",0,07,","","","","","573.7",",0","","","","","9.4",",,,0","","","-0.79",",0","5.65",",,,0","-7.23",",,,0","",""
"USC00487105","1982-12","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","","","0.0",",0","8",",0","4",",0","0",",0","","","","","8",",0","31",",0","13",",0","0",",0","0",",0","","","19821228",",,0","","","","","","","19821202",",,0","19821224","+,,0","-21.1",",0,28,","","","","","14.0",",,0,02,","6.7",",0,24,+","","","","","735.7",",0","","","","","30.7",",,,0","","","-5.40",",0","0.31",",,,0","-11.11",",,,0","",""
"USC00487105","1983-01","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","0",",0","0",",0","","","19830128",",,0","19830131","+,,0","19830131","+,,0","","","19830128",",,0","19830129","+,,0","-15.6",",0,28,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,28,","7.2",",0,29,+","","","","","636.5",",0","","","","","11.1",",,,0","0",",,,0","-2.20",",0","3.63",",,,0","-8.03",",,,0","",""
"USC00487105","1983-02","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","4",",0","0",",0","0",",0","","","","","4",",0","28",",0","6",",0","0",",0","0",",0","","","19830204",",,0","","","","","","","19830214",",,0","19830225",",,0","-30.6",",0,04,","","","","","2.3",",,0,14,","8.9",",0,25,","","","","","601.4",",0","","","","","4.4",",,,0","","","-3.14",",0","2.39",",,,0","-8.68",",,,0","",""
"USC00487105","1983-03","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","10",",0","5",",0","0",",0","","","","","0",",0","24",",0","5",",0","0",",0","0",",0","","","19830327",",,0","","","","","","","19830331",",,0","19830304",",,0","-12.8",",0,27,","","","","","8.4",",,0,31,","15.0",",0,04,","","","","","511.4",",0","","","","","37.4",",,,0","","","1.84",",0","7.22",",,,0","-3.55",",,,0","",""
"USC00487105","1983-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","10",",0","5",",0","0",",0","","","","","0",",0","21",",0","5",",0","0",",0","0",",0","","","19830414",",,0","","","","","","","19830422",",,0","19830425",",,0","-13.9",",0,14,","","","","","10.9",",,0,22,","19.4",",0,25,","","","","","476.0",",0","","","","","39.1",",,,0","","","2.47",",0","8.82",",,,0","-3.89",",,,0","4489",",,,0"
"USC00487105","1983-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","11",",0","5",",0","0",",0","0","4,0","0","3,0","0",",0","12",",0","1",",0","7",",0","0",",0","","","19830519","+,,0","19830531","+,4,0","19830531","+,3,0","","","19830517",",,0","19830528","+,,0","-8.3",",0,19,+","0","4,,0,31,+","0","3,,0,31,+","7.1",",,0,17,","26.7",",0,28,+","126.9","3,,,0","","","319.5",",0","","","","","33.0",",,,0","0","3,,,0","8.03",",0","15.33",",,,0","0.72",",,,0","4228","2,,,0"
"USC00487105","1983-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","7.2","0","7.2",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","","","19830613",",,0","19830630","+,,0","19830630","+,,0","","","19830613",",,0","19830622",",,0","-1.1",",0,13,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,13,","31.1",",0,22,","175.4","1,,,0","","","109.5",",0","","","","","41.8",",,,0","0",",,,0","14.92",",0","22.45",",,,0","7.40",",,,0","3255",",,,0"
"USC00487105","1983-07","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","69.8","0","62.6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","19830711",",,0","19830731","+,,0","19830731","+,,0","","","19830723",",,0","19830720","+,,0","4.4",",0,11,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,23,","32.8",",0,20,+","242.1",",,,0","24.2","0","24.2",",0","","","","","23.4",",,,0","0",",,,0","19.57",",0","27.71",",,,0","11.44",",,,0","3715","3,,,0"
"USC00487105","1983-08","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","168.5","0","98.7",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","19830802",",,0","19830831","+,,0","19830831","+,,0","","","19830814",",,0","19830809",",,0","6.1",",0,02,","0",",,0,31,+","0",",,0,31,+","14.7",",,0,14,","33.9",",0,09,","243.0",",,,0","24.5","0","0.3",",0","","","","","32.3",",,,0","0",",,,0","21.51",",0","29.60",",,,0","13.41",",,,0","3088",",,,0"
"USC00487105","1983-09","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","181.6","0","13.1",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","26",",0","0",",0","","","19830920",",,0","19830930","+,,0","19830930","+,,0","","","19830903",",,0","19830902",",,0","-6.1",",0,20,","0",",,0,30,+","0",",,0,30,+","6.9",",,0,03,","31.7",",0,02,","203.1",",,,0","135.5","0","111.0",",0","","","","","11.1",",,,0","0",",,,0","15.07",",0","23.79",",,,0","6.35",",,,0","4285",",,,0"
"USC00487105","1983-10","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","181.6","0","0.0","2,0","10",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","8","2,0","0","2,0","3","2,0","0","2,0","","","19831030","+,2,0","19831031","+,,0","19831031","+,,0","","","19831010",",,0","19831007",",2,0","-2.2","2,0,30,+","0",",,0,31,+","0",",,0,31,+","5.6",",,0,10,","22.8","2,0,07,","120.8",",,,0","388.7","0","253.2","2,0","","","","","25.1",",,,0","0",",,,0","9.60","2,0","17.03","2,,,0","2.18","2,,,0","4257",",,,0"
"USC00487105","1983-11","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","181.6","0","0.0",",0","8",",0","3",",0","0",",0","","","","","1",",0","22",",0","9",",0","0",",0","0",",0","","","19831130",",,0","","","","","","","19831126",",,0","19831105","+,,0","-19.4",",0,30,","","","","","8.6",",,0,26,","18.3",",0,05,+","","","926.2","0","537.5",",0","","","","","22.1",",,,0","","","0.42",",0","5.81",",,,0","-4.98",",,,0","6176","1,,,0"
"USC00487105","1983-12","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","181.6","0","0.0","2,0","8",",0","1",",0","0",",0","","","","","12","1,0","30","1,0","16","2,0","0","2,0","0","2,0","","","19831221",",1,0","","","","","","","19831220",",,0","19831212",",2,0","-35.6","1,0,21,","","","","","2.5",",,0,20,","5.6","2,0,12,","","","1723.7","0","797.5","2,0","","","","","5.9",",,,0","","","-9.48","2,0","-3.22","2,,,0","-15.74","1,,,0","",""
"USC00487105","1984-01","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","7",",0","1",",0","0",",0","","","","","6",",0","31",",0","15",",0","0",",0","0",",0","","","19840121","+,,0","","","","","","","19840126",",,0","19840107",",,0","-30.0",",0,21,+","","","","","4.6",",,0,26,","5.0",",0,07,","","","2507.8","0","784.1",",0","","","","","10.3",",,,0","","","-6.96",",0","-1.79",",,,0","-12.13",",,,0","",""
"USC00487105","1984-02","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0","1,0","7",",0","1",",0","0",",0","","","","","2","1,0","28","1,0","11",",0","0",",0","0",",0","","","19840219",",1,0","","","","","","","19840226",",,0","19840211",",,0","-19.4","1,0,19,","","","","","2.5",",,0,26,","6.7",",0,11,","","","3152.0","0","644.2",",0","","","","","9.7",",,,0","","","-4.66","1,0","0.83",",,,0","-10.14","1,,,0","",""
"USC00487105","1984-03","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","8",",0","3",",0","0",",0","","","","","0",",0","31",",0","5",",0","0",",0","0",",0","","","19840305",",,0","","","","","","","19840303",",,0","19840322",",,0","-16.1",",0,05,","","","","","4.3",",,0,03,","9.4",",0,22,","","","3758.3","0","606.3",",0","","","","","17.3",",,,0","","","-1.22",",0","4.12",",,,0","-6.56",",,,0","",""
"USC00487105","1984-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","1",",0","0",",0","","","19840428",",,0","19840430","+,,0","19840430","+,,0","","","19840425",",,0","19840418",",,0","-13.9",",0,28,","0",",,0,30,+","0",",,0,30,+","8.4",",,0,25,","21.1",",0,18,","","","4232.5","0","474.2",",0","","","","","27.9",",,,0","0",",,,0","2.53",",0","9.24",",,,0","-4.19",",,,0","3746",",,,0"
"USC00487105","1984-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","2.5","0","2.5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","18",",0","0",",0","","","19840504",",,0","19840531","+,,0","19840531","+,,0","","","19840521",",,0","19840531",",,0","-9.4",",0,04,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,21,","28.9",",0,31,","195.4",",,,0","4446.8","0","214.3",",0","","","","","20.6",",,,0","0",",,,0","11.50",",0","20.16",",,,0","2.85",",,,0","4654",",,,0"
"USC00487105","1984-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","26.5","0","24.0",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","2",",0","","","19840611","+,,0","19840630","+,,0","19840630","+,,0","","","19840611",",,0","19840630",",,0","1.1",",0,11,+","0",",,0,30,+","0",",,0,30,+","7.1",",,0,11,","33.3",",0,30,","202.0",",,,0","4538.1","0","91.3",",0","","","","","18.0",",,,0","0",",,,0","16.09",",0","24.69",",,,0","7.49",",,,0","3327",",,,0"
"USC00487105","1984-07","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","107.8","0","81.3",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","19840701",",,0","19840731","+,,0","19840731","+,,0","","","19840729",",,0","19840719",",,0","4.4",",0,01,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,29,","33.3",",0,19,","249.8",",,,0","5.3","0","5.3",",0","","","","","53.0",",,,0","0",",,,0","20.78",",0","30.02",",,,0","11.55",",,,0","2395",",,,0"
"USC00487105","1984-08","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","199.4","0","91.6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","19840828",",,0","19840831","+,,0","19840831","+,,0","","","19840818",",,0","19840812","+,,0","8.9",",0,28,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,18,","32.8",",0,12,+","252.2",",,,0","5.3","0","0.0",",0","","","","","4.4",",,,0","0",",,,0","21.29",",0","29.74",",,,0","12.84",",,,0","3530",",,,0"
"USC00487105","1984-09","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","207.9","0","8.5","2,0","4",",0","3",",0","0",",0","0","2,0","0","2,0","0","1,0","7","1,0","1","1,0","18","1,0","1","1,0","","","19840928",",1,0","19840930","+,2,0","19840930","+,2,0","","","19840925",",,0","19840906",",1,0","-8.9","1,0,28,","0","2,,0,30,+","0","2,,0,30,+","3.8",",,0,25,","32.2","1,0,06,","146.7","3,,,0","159.8","0","154.5","1,0","","","","","9.8",",,,0","0","2,,,0","12.88","2,0","21.66","1,,,0","4.10","1,,,0","4258",",,,0"
"USC00487105","1984-10","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","207.9","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","1",",0","0",",0","18",",0","1",",0","4",",0","0",",0","","","19841021",",,0","19841031","+,,0","19841023",",,0","","","19841018",",,0","19841011",",,0","-12.2",",0,21,","0",",,0,31,+","48",",,0,23,","7.6",",,0,18,","22.8",",0,11,","","","565.5","0","405.7",",0","","","","","19.2",",,,0","48",",,,0","5.25",",0","12.41",",,,0","-1.92",",,,0","4708","1,,,0"
"USC00487105","1984-11","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","207.9","0","0.0",",0","4",",0","1",",0","0",",0","0","5,0","0","1,0","0",",0","26",",0","3",",0","0",",0","0",",0","","","19841128",",,0","19841130","+,5,0","19841130","+,1,0","","","19841125",",,0","19841114",",,0","-15.0",",0,28,","0","5,,0,30,+","0","1,,0,30,+","6.1",",,0,25,","14.4",",0,14,","","","1075.9","0","510.4",",0","","","","","10.4",",,,0","0","1,,,0","1.32",",0","7.53",",,,0","-4.89",",,,0","",""
"USC00487105","1984-12","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","207.9","0","0.0",",0","3",",0","0",",0","0",",0","","","","","4",",0","31",",0","12",",0","0",",0","0",",0","","","19841205",",,0","","","","","","","19841214","+,,0","19841208",",,0","-22.2",",0,05,","","","","","1.0",",,0,14,+","7.2",",0,08,","","","1778.4","0","702.5",",0","","","","","3.0",",,,0","","","-4.33",",0","0.90",",,,0","-9.55",",,,0","",""
"USC00487105","1985-01","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","","","","","9",",0","31",",0","24",",0","0",",0","0",",0","","","19850131",",,0","","","","","","","19850109",",,0","19850118",",,0","-32.2",",0,31,","","","","","4.8",",,0,09,","3.3",",0,18,","","","2637.5","0","859.1",",0","","","","","11.3",",,,0","","","-9.38",",0","-3.32",",,,0","-15.45",",,,0","",""
"USC00487105","1985-02","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","8",",0","2",",0","0",",0","","","","","10",",0","28",",0","13",",0","0",",0","0",",0","","","19850201",",,0","","","","","","","19850222",",,0","19850221",",,0","-32.2",",0,01,","","","","","3.0",",,0,22,","8.3",",0,21,","","","3372.1","0","734.6",",0","","","","","10.4",",,,0","","","-7.90",",0","-1.84",",,,0","-13.96",",,,0","",""
"USC00487105","1985-03","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","6",",0","2",",0","0",",0","","","","","1",",0","30",",0","1",",0","0",",0","0",",0","","","19850313",",,0","","","","","","","19850313",",,0","19850325","+,,0","-17.8",",0,13,","","","","","4.3",",,0,13,","16.7",",0,25,+","","","3923.9","0","551.8",",0","","","","","11.2",",,,0","","","0.53",",0","7.48",",,,0","-6.42",",,,0","",""
"USC00487105","1985-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","6",",0","0",",0","","","19850407","+,,0","19850430","+,,0","19850430","+,,0","","","19850423",",,0","19850416","+,,0","-6.7",",0,07,+","0",",,0,30,+","0",",,0,30,+","3.0",",,0,23,","24.4",",0,16,+","130.9","3,,,0","4248.3","0","324.4",",0","","","","","8.6",",,,0","0",",,,0","7.52",",0","16.20",",,,0","-1.16",",,,0","4500",",,,0"
"USC00487105","1985-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","17",",0","0",",0","","","19850513",",,0","19850531","+,,0","19850531","+,,0","","","19850511",",,0","19850525","+,,0","-1.7",",0,13,","0",",,0,31,+","0",",,0,31,+","9.9",",,0,11,","26.1",",0,25,+","202.0",",,,0","4416.0","0","167.7",",0","","","","","28.3",",,,0","0",",,,0","12.92",",0","21.33",",,,0","4.52",",,,0","3894",",,,0"
"USC00487105","1985-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","25.2","0","25.2",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","","","19850602",",,0","19850630","+,,0","19850630","+,,0","","","19850626",",,0","19850608",",,0","1.7",",0,02,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,26,","31.7",",0,08,","237.6",",,,0","4490.1","0","74.1",",0","","","","","25.5",",,,0","0",",,,0","16.71",",0","25.75",",,,0","7.66",",,,0","2973",",,,0"
"USC00487105","1985-07","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","125.2","0","100.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","19850731",",,0","19850731","+,,0","19850731","+,,0","","","19850729",",,0","19850707","+,,0","0.6",",0,31,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,29,","35.0",",0,07,+","255.4",",,,0","15.5","0","15.5",",0","","","","","14.5",",,,0","0",",,,0","21.06",",0","30.61",",,,0","11.50",",,,0","2608",",,,0"
"USC00487105","1985-08","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","190.4","0","65.2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","19850817",",,0","19850831","+,,0","19850831","+,,0","","","19850809",",,0","19850831","+,,0","3.3",",0,17,","0",",,0,31,+","0",",,0,31,+","5.3",",,0,09,","34.4",",0,31,+","283.7",",,,0","35.0","0","19.5",",0","","","","","6.8",",,,0","0",",,,0","19.80",",0","29.49",",,,0","10.12",",,,0","3660",",,,0"
"USC00487105","1985-09","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","","","","","6",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","10","2,0","","","","","","","","","19850930",",2,0","19850930","+,,0","19850930","+,,0","","","19850922",",,0","","","-9.4","2,0,30,","0",",,0,30,+","0",",,0,30,+","9.1",",,0,22,","","","172.3","4,,,0","","","","","","","","","27.7",",,,0","0",",,,0","","","","","4.42","2,,,0","4770","2,,,0"
"USC00487105","1985-10","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","","","","","4",",0","1",",0","0",",0","","","","","0",",0","17",",0","","","","","","","","","19851015",",,0","","","","","","","19851007",",,0","","","-9.4",",0,15,","","","","","6.6",",,0,07,","","","","","","","","","","","","","9.4",",,,0","","","","","","","-0.89",",,,0","4399","1,,,0"
"USC00487105","1985-11","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","","","0.0","1,0","11",",0","4",",0","0",",0","","","","","5","1,0","25","1,0","13",",0","0",",0","0",",0","","","19851122",",1,0","","","","","","","19851111",",,0","19851104",",,0","-23.3","1,0,22,","","","","","5.6",",,0,11,","18.3",",0,04,","","","","","654.9",",0","","","","","20.2",",,,0","","","-4.10","1,0","2.64",",,,0","-10.84","1,,,0","",""
"USC00487105","1985-12","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","","","0.0",",0","5",",0","0",",0","0",",0","","","","","6",",0","31",",0","14",",0","0",",0","0",",0","","","19851211","+,,0","","","","","","","19851209",",,0","19851206","+,,0","-27.8",",0,11,+","","","","","2.3",",,0,09,","3.9",",0,06,+","","","","","778.7",",0","","","","","5.3",",,,0","","","-6.79",",0","-1.20",",,,0","-12.38",",,,0","",""
"USC00487105","1986-01","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","","","","","1",",0","30",",0","5",",0","0",",0","0",",0","","","19860107",",,0","","","","","","","19860121",",,0","19860131",",,0","-20.0",",0,07,","","","","","4.6",",,0,21,","11.1",",0,31,","","","","","634.9",",0","","","","","11.7",",,,0","","","-2.15",",0","3.46",",,,0","-7.76",",,,0","",""
"USC00487105","1986-02","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0","1,0","7",",0","0",",0","0",",0","","","","","7","1,0","25","1,0","9",",0","0",",0","0",",0","","","19860212","+,1,0","","","","","","","19860206",",,0","19860226",",,0","-28.3","1,0,12,+","","","","","2.3",",,0,06,","15.6",",0,26,","","","","","583.3",",0","","","","","8.3",",,,0","","","-3.25","1,0","2.90",",,,0","-9.40","1,,,0","",""
"USC00487105","1986-03","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","0","3,0","0","3,0","0",",0","23",",0","0",",0","4",",0","0",",0","","","19860319",",,0","19860331","+,3,0","19860331","+,3,0","","","19860309",",,0","19860330","+,,0","-7.8",",0,19,","0","3,,0,31,+","0","3,,0,31,+","5.6",",,0,09,","22.2",",0,30,+","114.0","4,,,0","","","372.7",",0","","","","","11.4",",,,0","0","3,,,0","6.31",",0","14.11",",,,0","-1.49",",,,0","4616",",,,0"
"USC00487105","1986-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0","3,0","14","2,0","5","2,0","0","2,0","","","","","0","3,0","17","3,0","0","1,0","2","1,0","0","1,0","","","19860414",",3,0","","","","","","","19860417",",2,0","19860423","+,1,0","-10.6","3,0,14,","","","","","10.9","2,,0,17,","23.9","1,0,23,+","93.4","4,,,0","","","320.3","1,0","","","","","37.0",",a,,0","","","6.37","3,0","14.14","1,,,0","-1.40","3,,,0","4963","1,,,0"
"USC00487105","1986-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","0","0.0","1,0","5",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","12","1,0","0",",0","10",",0","0",",0","","","19860517",",1,0","19860531","+,,0","19860531","+,,0","","","19860508",",,0","19860521",",,0","-7.8","1,0,17,","0",",,0,31,+","0",",,0,31,+","7.4",",,0,08,","26.7",",0,21,","187.2","2,,,0","","","257.6",",0","","","","","19.9",",,,0","0",",,,0","9.70","1,0","18.08",",,,0","1.32","1,,,0","4476",",,,0"
"USC00487105","1986-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","53.0","0","53.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","","","19860622",",,0","19860630","+,,0","19860630","+,,0","","","19860610",",,0","19860629","+,,0","4.4",",0,22,","0",",,0,30,+","0",",,0,30,+","22.1",",,0,10,","33.3",",0,29,+","249.3",",,,0","","","33.1",",0","","","","","36.3",",,,0","0",",,,0","19.00",",0","27.57",",,,0","10.42",",,,0","2651",",,,0"
