"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00133050","1943-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","6",",E","0",",E","1",",","0",",","19",",E","19430304",",,E","19430301",",,E","19430329",",,E","-8.8",",E,04,","40",",,E,01,","18.2",",,E,29,","63.2",",,,E","-1.46",",,,E"
"NOE00133050","1943-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","9",",E","0",",E","0",",","0",",","11",",E","19430409",",,E","19430409","+,,E","19430417",",,E","-4.9",",E,09,","10",",,E,09,+","11.8",",,E,17,","71.9",",,,E","0.98",",,,E"
"NOE00133050","1943-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","7",",E","2",",E","0",",","0",",","8",",E","19430506",",,E","19430531","+,,E","19430510",",,E","-3.3",",E,06,","0",",,E,31,+","46.0",",,E,10,","137.3",",,,E","2.67",",,,E"
"NOE00133050","1943-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","10",",E","0",",E","0",",","0",",","0",",E","19430616",",,E","19430630","+,,E","19430602",",,E","1.8",",E,16,","0",",,E,30,+","24.8",",,E,02,","133.1",",,,E","6.93",",,,E"
"NOE00133050","1943-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","10",",E","0",",E","0",",","0",",","0",",E","19430710",",,E","19430731","+,,E","19430715",",,E","3.2",",E,10,","0",",,E,31,+","21.7",",,E,15,","84.4",",,,E","8.75",",,,E"
"NOE00133050","1943-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","20",",E","12",",E","0",",E","0",",","0",",","2",",E","19430813",",,E","19430831","+,,E","19430813",",,E","-0.7",",E,13,","0",",,E,31,+","15.3",",,E,13,","105.7",",,,E","7.73",",,,E"
"NOE00133050","1943-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","20",",E","11",",E","0",",E","0",",","0",",","3",",E","19430928",",,E","19430930","+,,E","19430914",",,E","-4.3",",E,28,","0",",,E,30,+","15.9",",,E,14,","94.0",",,,E","6.23",",,,E"
"NOE00133050","1943-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","10",",E","1",",E","0",",","0",",","4",",E","19431008",",,E","19431031","+,,E","19431021",",,E","-2.2",",E,08,","0",",,E,31,+","30.0",",,E,21,","132.6",",,,E","4.57",",,,E"
"NOE00133050","1943-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","9",",E","0",",E","4",",","0",",","16",",E","19431119",",,E","19431130","+,,E","19431124",",,E","-6.7",",E,19,","50",",,E,30,+","20.0",",,E,24,","109.1",",,,E","-1.09",",,,E"
"NOE00133050","1943-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","7",",E","0",",E","23",",","0",",","28",",E","19431203",",,E","19431206","+,,E","19431218",",,E","-12.6",",E,03,","50",",,E,06,+","19.6",",,E,18,","80.4",",,,E","-4.85",",,,E"
"NOE00133050","1944-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","16",",E","0",",E","31",",","0",",","26",",E","19440111",",,E","19440127",",,E","19440127",",,E","-16.2",",E,11,","250",",,E,27,","18.9",",,E,27,","138.2",",,,E","-4.81",",,,E"
"NOE00133050","1944-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","4",",E","0",",E","3",",","0",",","29",",E","19440229",",,E","19440229","+,,E","19440229",",,E","-14.6",",E,29,","120",",,E,29,+","7.2",",,E,29,","27.3",",,,E","-5.53",",,,E"
"NOE00133050","1944-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","7",",E","3",",E","0",",E","20",",","0",",","26",",E","19440302",",,E","19440331",",,E","19440329",",,E","-13.2",",E,02,","270",",,E,31,","9.2",",,E,29,","27.0",",,,E","-4.53",",,,E"
"NOE00133050","1944-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","7",",E","3",",E","0",",E","9",",","0",",","17",",E","19440402",",,E","19440401",",,E","19440420",",,E","-11.3",",E,02,","250",",,E,01,","7.9",",,E,20,","21.2",",,,E","-1.57",",,,E"
"NOE00133050","1944-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","7",",E","2",",E","0",",E","0",",","0",",","8",",E","19440507",",,E","19440531","+,,E","19440503",",,E","-5.7",",E,07,","0",",,E,31,+","5.0",",,E,03,","12.2",",,,E","2.74",",,,E"
"NOE00133050","1944-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","11",",E","1",",E","0",",","0",",","1",",E","19440604",",,E","19440630","+,,E","19440604",",,E","-0.1",",E,04,","0",",,E,30,+","38.0",",,E,04,","139.8",",,,E","6.56",",,,E"
"NOE00133050","1944-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","10",",E","2",",E","0",",","0",",","0",",E","19440726",",,E","19440731","+,,E","19440727",",,E","4.7",",E,26,","0",",,E,31,+","44.3",",,E,27,","119.7",",,,E","10.43",",,,E"
"NOE00133050","1944-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","7",",E","1",",E","0",",","0",",","0",",E","19440830",",,E","19440831","+,,E","19440828",",,E","0.8",",E,30,","0",",,E,31,+","40.4",",,E,28,","91.1",",,,E","9.83",",,,E"
"NOE00133050","1944-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","12",",E","1",",E","0",",","0",",","2",",E","19440929",",,E","19440930","+,,E","19440923",",,E","-1.1",",E,29,","0",",,E,30,+","26.2",",,E,23,","132.5",",,,E","6.51",",,,E"
"NOE00133050","1944-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","13",",E","4",",E","0",",","0",",","5",",E","19441031",",,E","19441031","+,,E","19441014",",,E","-4.0",",E,31,","0",",,E,31,+","32.7",",,E,14,","224.4",",,,E","3.48",",,,E"
"NOE00133050","1944-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","14",",E","2",",E","13",",","0",",","20",",E","19441127",",,E","19441119",",,E","19441104",",,E","-10.6",",E,27,","200",",,E,19,","32.4",",,E,04,","186.8",",,,E","-1.88",",,,E"
"NOE00133050","1944-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","24",",E","18",",E","1",",E","31",",","0",",","24",",E","19441214",",,E","19441217","+,,E","19441201",",,E","-8.6",",E,14,","260",",,E,17,+","25.7",",,E,01,","162.8",",,,E","-2.58",",,,E"
"NOE00133050","1945-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","6",",E","0",",E","31",",","1",",","31",",E","19450129",",,E","19450120",",,E","19450116",",,E","-19.6",",E,29,","310",",,E,20,","7.3",",,E,16,","33.3",",,,E","-9.32",",,,E"
"NOE00133050","1945-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","20",",E","12",",E","0",",E","28",",","0",",","25",",E","19450204",",,E","19450218","+,,E","19450207",",,E","-15.8",",E,04,","600",",,E,18,+","14.7",",,E,07,","83.3",",,,E","-5.63",",,,E"
"NOE00133050","1945-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","6",",E","4",",E","0",",E","15",",","0",",","26",",E","19450307",",,E","19450301",",,E","19450319",",,E","-7.0",",E,07,","300",",,E,01,","13.5",",,E,19,","30.6",",,,E","-1.81",",,,E"
"NOE00133050","1945-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","5",",E","2",",E","0",",E","0",",","0",",","19",",E","19450427",",,E","19450430","+,,E","19450401",",,E","-4.2",",E,27,","0",",,E,30,+","11.2",",,E,01,","19.3",",,,E","-0.05",",,,E"
"NOE00133050","1945-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","14",",E","0",",E","0",",","0",",","12",",E","19450527",",,E","19450531","+,,E","19450529",",,E","-6.3",",E,27,","0",",,E,31,+","25.3",",,E,29,","158.6",",,,E","2.14",",,,E"
"NOE00133050","1945-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","7",",E","0",",E","0",",","0",",","0",",E","19450606",",,E","19450630","+,,E","19450603",",,E","1.0",",E,06,","0",",,E,30,+","16.3",",,E,03,","96.3",",,,E","6.73",",,,E"
"NOE00133050","1945-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","7",",E","1",",E","0",",","0",",","0",",E","19450726",",,E","19450731","+,,E","19450720",",,E","3.8",",E,26,","0",",,E,31,+","28.3",",,E,20,","69.4",",,,E","9.44",",,,E"
"NOE00133050","1945-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","6",",E","0",",E","0",",","0",",","0",",E","19450808",",,E","19450831","+,,E","19450825",",,E","3.9",",E,08,","0",",,E,31,+","13.5",",,E,25,","39.8",",,,E","10.89",",,,E"
"NOE00133050","1945-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","11",",E","0",",E","0",",","0",",","3",",E","19450930",",,E","19450930","+,,E","19450922",",,E","-4.1",",E,30,","0",",,E,30,+","24.5",",,E,22,","92.5",",,,E","4.54",",,,E"
"NOE00133050","1945-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","8",",E","1",",E","0",",","0",",","3",",E","19451011",",,E","19451031","+,,E","19451025",",,E","-3.8",",E,11,","0",",,E,31,+","27.3",",,E,25,","85.6",",,,E","3.89",",,,E"
"NOE00133050","1945-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","4",",E","0",",E","0",",","0",",","14",",E","19451111",",,E","19451130","+,,E","19451128",",,E","-12.7",",E,11,","0",",,E,30,+","16.8",",,E,28,","43.7",",,,E","-0.20",",,,E"
"NOE00133050","1945-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","9",",E","1",",E","11",",","0",",","25",",E","19451230",",,E","19451226",",,E","19451218",",,E","-13.8",",E,30,","250",",,E,26,","30.6",",,E,18,","134.0",",,,E","-3.39",",,,E"
"NOE00133050","1946-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","9",",E","0",",E","29",",","0",",","29",",E","19460114",",,E","19460131",",,E","19460111",",,E","-17.6",",E,14,","370",",,E,31,","22.5",",,E,11,","110.8",",,,E","-5.83",",,,E"
"NOE00133050","1946-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","11",",E","1",",E","28",",","1",",","25",",E","19460222",",,E","19460228",",,E","19460227",",,E","-17.8",",E,22,","600",",,E,28,","25.7",",,E,27,","118.4",",,,E","-5.79",",,,E"
"NOE00133050","1946-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","4",",E","0",",E","31",",","1",",","27",",E","19460315",",,E","19460301",",,E","19460320",",,E","-21.7",",E,15,","600",",,E,01,","11.1",",,E,20,","31.8",",,,E","-6.37",",,,E"
"NOE00133050","1946-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","6",",E","0",",E","3",",","0",",","12",",E","19460401",",,E","19460401",",,E","19460425",",,E","-5.0",",E,01,","100",",,E,01,","12.2",",,E,25,","47.2",",,,E","0.59",",,,E"
"NOE00133050","1946-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","4",",E","0",",E","0",",","0",",","8",",E","19460517",",,E","19460531","+,,E","19460514",",,E","-2.6",",E,17,","0",",,E,31,+","5.4",",,E,14,","23.1",",,,E","3.77",",,,E"
"NOE00133050","1946-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","12",",E","0",",E","0",",","0",",","1",",E","19460608",",,E","19460630","+,,E","19460605",",,E","0.0",",E,08,","0",",,E,30,+","21.5",",,E,05,","136.7",",,,E","6.50",",,,E"
"NOE00133050","1946-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","20",",E","11",",E","0",",E","0",",","0",",","0",",E","19460701",",,E","19460731","+,,E","19460715",",,E","2.9",",E,01,","0",",,E,31,+","22.4",",,E,15,","115.6",",,,E","10.10",",,,E"
"NOE00133050","1946-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","11",",E","4",",E","0",",","0",",","0",",E","19460818",",,E","19460831","+,,E","19460810",",,E","1.1",",E,18,","0",",,E,31,+","38.8",",,E,10,","189.6",",,,E","7.64",",,,E"
"NOE00133050","1946-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","14",",E","1",",E","0",",","0",",","0",",E","19460930",",,E","19460930","+,,E","19460914",",,E","0.8",",E,30,","0",",,E,30,+","27.4",",,E,14,","131.9",",,,E","6.12",",,,E"
"NOE00133050","1946-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","3",",E","2",",E","0",",E","0",",","0",",","16",",E","19461026",",,E","19461031","+,,E","19461004",",,E","-6.7",",E,26,","0",",,E,31,+","11.0",",,E,04,","18.3",",,,E","-0.42",",,,E"
"NOE00133050","1946-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","22",",E","16",",E","2",",E","7",",","0",",","16",",E","19461114",",,E","19461121",",,E","19461124",",,E","-9.0",",E,14,","160",",,E,21,","36.0",",,E,24,","227.9",",,,E","0.02",",,,E"
"NOE00133050","1946-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","24",",E","16",",E","0",",E","0",",","0",",","20",",E","19461220",",,E","19461222","+,,E","19461225",",,E","-14.0",",E,20,","10",",,E,22,+","19.2",",,E,25,","139.6",",,,E","-2.10",",,,E"
"NOE00133050","1947-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","10",",E","0",",E","31",",","0",",","30",",E","19470130",",,E","19470115",",,E","19470117","+,,E","-11.8",",E,30,","430",",,E,15,","10.8",",,E,17,+","59.1",",,,E","-6.36",",,,E"
"NOE00133050","1947-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","7",",E","1",",E","0",",E","28",",","5",",","28",",E","19470226",",,E","19470228","+,,E","19470224",",,E","-23.4",",E,26,","300",",,E,28,+","4.1",",,E,24,","10.0",",,,E","-14.96",",,,E"
"NOE00133050","1947-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","7",",E","0",",E","31",",","3",",","29",",E","19470312",",,E","19470324",",,E","19470323",",,E","-19.6",",E,12,","530",",,E,24,","17.9",",,E,23,","68.4",",,,E","-9.09",",,,E"
"NOE00133050","1947-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","9",",E","0",",E","16",",","0",",","15",",E","19470405",",,E","19470406",",,E","19470423",",,E","-8.5",",E,05,","500",",,E,06,","23.2",",,E,23,","98.8",",,,E","-1.04",",,,E"
"NOE00133050","1947-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","2",",E","1",",E","0",",E","0",",","0",",","5",",E","19470503",",,E","19470531","+,,E","19470527",",,E","-3.2",",E,03,","0",",,E,31,+","4.0",",,E,27,","4.9",",,,E","3.53",",,,E"
"NOE00133050","1947-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","8",",E","0",",E","0",",","0",",","0",",E","19470614",",,E","19470630","+,,E","19470605",",,E","3.1",",E,14,","0",",,E,30,+","23.9",",,E,05,","74.5",",,,E","8.64",",,,E"
"NOE00133050","1947-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","5",",E","0",",E","0",",","0",",","0",",E","19470710",",,E","19470731","+,,E","19470709",",,E","3.2",",E,10,","0",",,E,31,+","24.9",",,E,09,","90.6",",,,E","10.13",",,,E"
"NOE00133050","1947-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","2",",E","0",",E","0",",E","0",",","0",",","0",",E","19470814",",,E","19470831","+,,E","19470806",",,E","7.0",",E,14,","0",",,E,31,+","2.3",",,E,06,","4.5",",,,E","10.92",",,,E"
"NOE00133050","1947-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","10",",E","0",",E","0",",","0",",","3",",E","19470925",",,E","19470930","+,,E","19470919",",,E","-0.2",",E,25,","0",",,E,30,+","24.8",",,E,19,","122.7",",,,E","6.19",",,,E"
"NOE00133050","1947-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","9",",E","3",",E","0",",E","0",",","0",",","14",",E","19471029","+,,E","19471031","+,,E","19471008",",,E","-4.0",",E,29,+","0",",,E,31,+","8.9",",,E,08,","20.7",",,,E","1.33",",,,E"
"NOE00133050","1947-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","11",",E","0",",E","0",",","0",",","26",",E","19471118",",,E","19471130","+,,E","19471123",",,E","-13.8",",E,18,","0",",,E,30,+","13.5",",,E,23,","103.2",",,,E","-3.37",",,,E"
"NOE00133050","1947-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","3",",E","0",",E","23",",","0",",","30",",E","19471231",",,E","19471205",",,E","19471225",",,E","-14.9",",E,31,","160",",,E,05,","4.4",",,E,25,","19.5",",,,E","-4.25",",,,E"
"NOE00133050","1948-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","22",",E","13",",E","0",",E","31",",","5",",","30",",E","19480123",",,E","19480120",",,E","19480119",",,E","-19.9",",E,23,","1000",",,E,20,","24.7",",,E,19,","156.6",",,,E","-10.12",",,,E"
"NOE00133050","1948-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","8",",E","0",",E","29",",","1",",","28",",E","19480227",",,E","19480213",",,E","19480202",",,E","-17.8",",E,27,","700",",,E,13,","16.8",",,E,02,","60.1",",,,E","-9.23",",,,E"
"NOE00133050","1948-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","6",",E","0",",E","31",",","0",",","21",",E","19480302",",,E","19480304","+,,E","19480331",",,E","-16.9",",E,02,","640",",,E,04,+","12.2",",,E,31,","44.6",",,,E","-3.07",",,,E"
"NOE00133050","1948-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","8",",E","0",",E","1",",","0",",","13",",E","19480430",",,E","19480401",",,E","19480401",",,E","-6.0",",E,30,","50",",,E,01,","24.2",",,E,01,","99.4",",,,E","0.52",",,,E"
"NOE00133050","1948-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","5",",E","0",",E","0",",","0",",","8",",E","19480503",",,E","19480531","+,,E","19480526",",,E","-5.1",",E,03,","0",",,E,31,+","19.4",",,E,26,","39.4",",,,E","3.76",",,,E"
"NOE00133050","1948-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","12",",E","1",",E","0",",","0",",","0",",E","19480606",",,E","19480630","+,,E","19480606",",,E","1.1",",E,06,","0",",,E,30,+","32.3",",,E,06,","113.3",",,,E","7.54",",,,E"
"NOE00133050","1948-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","11",",E","1",",E","0",",","0",",","0",",E","19480724",",,E","19480731","+,,E","19480712",",,E","3.2",",E,24,","0",",,E,31,+","44.1",",,E,12,","120.9",",,,E","9.66",",,,E"
"NOE00133050","1948-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","11",",E","2",",E","0",",","0",",","0",",E","19480829",",,E","19480831","+,,E","19480822",",,E","2.2",",E,29,","0",",,E,31,+","27.2",",,E,22,","184.7",",,,E","8.42",",,,E"
"NOE00133050","1948-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","15",",E","1",",E","0",",","0",",","3",",E","19480924",",,E","19480930","+,,E","19480903",",,E","-2.0",",E,24,","0",",,E,30,+","31.1",",,E,03,","167.4",",,,E","6.63",",,,E"
"NOE00133050","1948-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","13",",E","1",",E","0",",","0",",","16",",E","19481028",",,E","19481024",",,E","19481018",",,E","-6.9",",E,28,","10",",,E,24,","30.7",",,E,18,","141.6",",,,E","0.68",",,,E"
"NOE00133050","1948-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16",",E","13",",E","1",",E","3",",","0",",","21",",E","19481108",",,E","19481114","+,,E","19481104",",,E","-8.1",",E,08,","100",",,E,14,+","26.8",",,E,04,","130.8",",,,E","-1.85",",,,E"
"NOE00133050","1948-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","15",",E","2",",E","3",",","0",",","23",",E","19481226",",,E","19481230","+,,E","19481212",",,E","-8.8",",E,26,","160",",,E,30,+","33.9",",,E,12,","211.8",",,,E","-1.65",",,,E"
"NOE00133050","1949-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","13",",E","2",",E","31",",","0",",","26",",E","19490110",",,E","19490123","+,,E","19490101",",,E","-14.9",",E,10,","450",",,E,23,+","28.3",",,E,01,","136.5",",,,E","-4.40",",,,E"
"NOE00133050","1949-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","9",",E","0",",E","22",",","0",",","23",",E","19490206",",,E","19490227",",,E","19490222",",,E","-9.0",",E,06,","350",",,E,27,","13.5",",,E,22,","74.9",",,,E","-2.67",",,,E"
"NOE00133050","1949-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","10",",E","5",",E","0",",E","31",",","0",",","30",",E","19490305",",,E","19490314",",,E","19490313",",,E","-12.0",",E,05,","560",",,E,14,","22.7",",,E,13,","60.8",",,,E","-4.96",",,,E"
"NOE00133050","1949-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","8",",E","0",",E","3",",","0",",","13",",E","19490402",",,E","19490401",",,E","19490403",",,E","-6.0",",E,02,","70",",,E,01,","24.7",",,E,03,","96.4",",,,E","0.34",",,,E"
"NOE00133050","1949-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","13",",E","0",",E","0",",","0",",","9",",E","19490508",",,E","19490531","+,,E","19490516",",,E","-2.8",",E,08,","0",",,E,31,+","13.0",",,E,16,","107.6",",,,E","3.95",",,,E"
"NOE00133050","1949-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","4",",E","0",",E","0",",","0",",","0",",E","19490609",",,E","19490630","+,,E","19490604",",,E","2.1",",E,09,","0",",,E,30,+","9.1",",,E,04,","24.7",",,,E","7.00",",,,E"
"NOE00133050","1949-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","8",",E","3",",E","0",",E","0",",","0",",","0",",E","19490703",",,E","19490731","+,,E","19490731",",,E","0.8",",E,03,","0",",,E,31,+","12.4",",,E,31,","25.2",",,,E","9.64",",,,E"
"NOE00133050","1949-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","11",",E","7",",E","0",",E","0",",","0",",","0",",E","19490820",",,E","19490831","+,,E","19490808",",,E","1.6",",E,20,","0",",,E,31,+","20.9",",,E,08,","72.5",",,,E","8.39",",,,E"
"NOE00133050","1949-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","9",",E","3",",E","0",",","0",",","0",",E","19490930",",,E","19490930","+,,E","19490915",",,E","4.4",",E,30,","0",",,E,30,+","39.6",",,E,15,","164.5",",,,E","10.37",",,,E"
"NOE00133050","1949-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","19",",E","13",",E","2",",E","0",",","0",",","5",",E","19491028",",,E","19491031","+,,E","19491018",",,E","-5.4",",E,28,","0",",,E,31,+","43.0",",,E,18,","195.1",",,,E","3.89",",,,E"
"NOE00133050","1949-11","58.6667","7.8","207.0","BYGLANDSFJORD, NO","22",",E","14",",E","3",",E","0",",","0",",","8",",E","19491129",",,E","19491130",",,E","19491123",",,E","-9.0",",E,29,","10",",,E,30,","52.9",",,E,23,","235.5",",,,E","1.32",",,,E"
"NOE00133050","1949-12","58.6667","7.8","207.0","BYGLANDSFJORD, NO","22",",E","15",",E","1",",E","25",",","0",",","30",",E","19491212",",,E","19491220",",,E","19491225",",,E","-8.5",",E,12,","200",",,E,20,","28.2",",,E,25,","216.0",",,,E","-3.69",",,,E"
"NOE00133050","1950-01","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","8",",E","0",",E","31",",","0",",","28",",E","19500106",",,E","19500112",",,E","19500111",",,E","-12.3",",E,06,","500",",,E,12,","10.6",",,E,11,","71.7",",,,E","-4.51",",,,E"
"NOE00133050","1950-02","58.6667","7.8","207.0","BYGLANDSFJORD, NO","15",",E","9",",E","1",",E","28",",","0",",","26",",E","19500225",",,E","19500216",",,E","19500203",",,E","-13.0",",E,25,","750",",,E,16,","29.1",",,E,03,","118.4",",,,E","-5.00",",,,E"
"NOE00133050","1950-03","58.6667","7.8","207.0","BYGLANDSFJORD, NO","12",",E","9",",E","0",",E","25",",","0",",","22",",E","19500314",",,E","19500303",",,E","19500317",",,E","-11.5",",E,14,","400",",,E,03,","19.5",",,E,17,","82.6",",,,E","-2.18",",,,E"
"NOE00133050","1950-04","58.6667","7.8","207.0","BYGLANDSFJORD, NO","17",",E","12",",E","1",",E","0",",","0",",","20",",E","19500412",",,E","19500430","+,,E","19500408",",,E","-5.8",",E,12,","0",",,E,30,+","35.0",",,E,08,","126.3",",,,E","-0.92",",,,E"
"NOE00133050","1950-05","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","4",",E","0",",E","0",",","0",",","3",",E","19500520",",,E","19500505",",,E","19500522",",,E","-2.0",",E,20,","10",",,E,05,","18.1",",,E,22,","51.9",",,,E","5.18",",,,E"
"NOE00133050","1950-06","58.6667","7.8","207.0","BYGLANDSFJORD, NO","14",",E","9",",E","0",",E","0",",","0",",","0",",E","19500604",",,E","19500630","+,,E","19500623",",,E","3.1",",E,04,","0",",,E,30,+","18.5",",,E,23,","106.4",",,,E","7.98",",,,E"
"NOE00133050","1950-07","58.6667","7.8","207.0","BYGLANDSFJORD, NO","13",",E","10",",E","0",",E","0",",","0",",","0",",E","19500727",",,E","19500731","+,,E","19500711",",,E","3.4",",E,27,","0",",,E,31,+","19.6",",,E,11,","101.8",",,,E","9.27",",,,E"
"NOE00133050","1950-08","58.6667","7.8","207.0","BYGLANDSFJORD, NO","18",",E","14",",E","5",",E","0",",","0",",","0",",E","19500829","+,,E","19500831","+,,E","19500816",",,E","5.0",",E,29,+","0",",,E,31,+","51.1",",,E,16,","325.9",",,,E","10.36",",,,E"
"NOE00133050","1950-09","58.6667","7.8","207.0","BYGLANDSFJORD, NO","21",",E","13",",E","0",",E","0",",","0",",","1",",E","19500927",",,E","19500930","+,,E","19500906",",,E","-0.2",",E,27,","0",",,E,30,+","22.4",",,E,06,","160.6",",,,E","5.29",",,,E"
"NOE00133050","1950-10","58.6667","7.8","207.0","BYGLANDSFJORD, NO","16","2,E","13","2,E","2","2,E","1",",","0",",","5",",E","19501025",",,E","19501028",",,E","19501001",",2,E","-3.0",",E,25,","50",",,E,28,","36.0","2,,E,01,","173.4","2,,,E","3.11",",,,E"
